,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,long.1,long.2,operate.1,int.1,n.1,switch.1,n.2,case.1,0.1,return.1,0.2,case.2,1.1,return.2,1.2,default.1,long.3,long.4,mystery1.1,=.1,0.3,long.5,long.6,mystery2.1,=.2,1.3,for.1,int.2,i.1,=.3,2.1,i.2,n.3,<=.1,++i.1,-----------.6,long.7,long.8,mystery3.1,=.4,mystery1.2,+.1,mystery2.2,mystery1.3,=.5,mystery2.3,mystery2.4,=.6,mystery3.2,-----------.8,return.3,mystery2.5,-----------.10,-----------.11,question,code,choices
0,55,24,838717997239,2669041134,1,1,"(0.46461743116378784, 0.6004526019096375)","(0.47207629680633545, 0.657873272895813)",1,1,2.9106903076171875,2.812225341796875,"(-38.717403411865234, 19.45172882080078, 547.073486328125)","(18.953468322753906, 19.427318572998047, 546.0137939453125)","(-13.845232009887695, 90.48763275146484, 22.292978286743164)","(-11.268007278442383, 80.00049591064453, 18.47601890563965)",POINT (0.4683468639850616 0.6291629374027252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,24,838718013907,2669057801,1,1,"(0.46743613481521606, 0.604388952255249)","(0.4665399193763733, 0.6597890257835388)",1,1,2.9138641357421875,2.82611083984375,"(-38.709144592285156, 19.455673217773438, 547.1071166992188)","(18.964435577392578, 19.41994285583496, 545.9309692382812)","(-12.871286392211914, 89.76869201660156, 22.031370162963867)","(-13.180954933166504, 79.65060424804688, 18.34869956970215)",POINT (0.4669880270957947 0.6320889890193939),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,24,838718030574,2669074467,1,1,"(0.4652426540851593, 0.6097602248191833)","(0.4658818542957306, 0.6644371747970581)",1,1,2.91619873046875,2.81268310546875,"(-38.69826126098633, 19.451171875, 547.05810546875)","(18.975032806396484, 19.410654067993164, 545.9300537109375)","(-13.629192352294922, 88.7876968383789, 21.67435073852539)","(-13.40833568572998, 78.80167388916016, 18.039710998535156)",POINT (0.465562254190445 0.6370986998081207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,24,838718047246,2669091139,1,1,"(0.47077471017837524, 0.6182793378829956)","(0.472560852766037, 0.6532535552978516)",1,1,2.90496826171875,2.82586669921875,"(-38.7032470703125, 19.446025848388672, 547.17431640625)","(18.98623275756836, 19.390056610107422, 545.9793701171875)","(-11.717724800109863, 87.2318115234375, 21.107980728149414)","(-11.100565910339355, 80.84423828125, 18.783100128173828)",POINT (0.4716677814722061 0.6357664465904236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,24,838718063914,2669107806,1,1,"(0.48322126269340515, 0.644832968711853)","(0.481302946805954, 0.6798299551010132)",1,1,2.9133453369140625,2.801605224609375,"(-38.67523956298828, 19.39124298095703, 547.0794677734375)","(19.00006675720215, 19.33551788330078, 546.011962890625)","(-7.417133331298828, 82.38215637207031, 19.342811584472656)","(-8.079957962036133, 75.9903793334961, 17.016483306884766)",POINT (0.4822621047496796 0.6623314619064331),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,24,838718080581,2669124473,1,1,"(0.4772789180278778, 0.6428934931755066)","(0.4792558550834656, 0.688417375087738)",1,1,2.8907470703125,2.812728881835937,"(-38.66957092285156, 19.37502670288086, 546.8623046875)","(19.003196716308594, 19.33346939086914, 545.9788818359375)","(-9.470361709594727, 82.73635864257812, 19.471765518188477)","(-8.78728199005127, 74.42201232910156, 16.44563102722168)",POINT (0.4782673865556717 0.6656554341316223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,24,838718097248,2669141139,1,1,"(0.47352123260498047, 0.6432413458824158)","(0.4786270558834076, 0.6945633888244629)",1,1,2.90289306640625,2.8287811279296875,"(-38.678001403808594, 19.35778045654297, 546.8613891601562)","(18.992111206054688, 19.33148193359375, 545.995849609375)","(-10.768745422363281, 82.6728515625, 19.44860076904297)","(-9.004546165466309, 73.29952239990234, 16.037071228027344)",POINT (0.476074144244194 0.6689023673534393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,24,838718113916,2669157806,1,1,"(0.47277238965034485, 0.6375356912612915)","(0.4798709452152252, 0.6934770345687866)",1,1,2.897125244140625,2.833602905273437,"(-38.68642807006836, 19.35297393798828, 546.8604736328125)","(18.983638763427734, 19.328075408935547, 545.9963989257812)","(-11.027481079101562, 83.71487426757812, 19.827964782714844)","(-8.574753761291504, 73.49795532226562, 16.109224319458008)",POINT (0.476321667432785 0.6655063629150391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,24,838718130582,2669174472,1,1,"(0.4757826030254364, 0.6417633891105652)","(0.47884228825569153, 0.6846992373466492)",1,1,2.902572631835937,2.8197174072265625,"(-38.69950866699219, 19.348262786865234, 546.9256591796875)","(18.976192474365234, 19.319976806640625, 545.9637451171875)","(-9.98737621307373, 82.94275665283203, 19.546899795532227)","(-8.930180549621582, 75.1010971069336, 16.692747116088867)",POINT (0.477312445640564 0.6632313132286072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,24,838718147250,2669191139,1,1,"(0.47328922152519226, 0.6433944702148438)","(0.4764552116394043, 0.6932193636894226)",1,1,2.91632080078125,2.82952880859375,"(-38.7120361328125, 19.345413208007812, 546.9072875976562)","(18.9676513671875, 19.318817138671875, 545.89794921875)","(-10.848908424377441, 82.64485168457031, 19.43849754333496)","(-9.75497055053711, 73.54500579833984, 16.12640953063965)",POINT (0.4748722165822983 0.6683069169521332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
