,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,46,32,71220113805,2170414831,1,1,"(0.45028921961784363, 0.510137140750885)","(0.4193945825099945, 0.46016913652420044)",1,1,4.0997314453125,3.739822387695313,"(-55.29673767089844, -18.064342498779297, 594.6515502929688)","(4.480678558349609, -19.376354217529297, 597.8184814453125)","(-18.795982360839844, 106.98255157470703, 28.29667091369629)","(-29.47086524963379, 116.1085433959961, 31.618255615234375)",POINT (0.4348419010639191 0.4851531386375427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,32,71220130472,2170431498,1,1,"(0.4382159113883972, 0.5318983793258667)","(0.41284358501434326, 0.4384841322898865)",1,1,4.0694732666015625,3.7415618896484375,"(-55.26582336425781, -17.99677276611328, 594.7560424804688)","(4.510297775268555, -19.34050178527832, 598.005615234375)","(-22.967620849609375, 103.00813293457031, 26.850122451782227)","(-31.734397888183594, 120.06901550292969, 33.05976867675781)",POINT (0.4255297482013702 0.4851912558078766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,32,71220147139,2170448164,1,1,"(0.43560245633125305, 0.5377132296562195)","(0.41427797079086304, 0.4468439221382141)",1,1,4.059371948242188,3.7386627197265625,"(-55.242916107177734, -17.959932327270508, 594.8193359375)","(4.531956672668457, -19.297592163085938, 598.015380859375)","(-23.87062644958496, 101.94612884521484, 26.46359634399414)","(-31.238788604736328, 118.54222869873047, 32.5040283203125)",POINT (0.424940213561058 0.4922785758972168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,32,71220163807,2170464831,1,1,"(0.44588372111320496, 0.5088663697242737)","(0.4253665506839752, 0.4367601275444031)",1,1,4.0861358642578125,3.744903564453125,"(-55.228885650634766, -17.95798683166504, 594.8716430664062)","(4.5410661697387695, -19.305667877197266, 598.0844116210938)","(-20.318195343017578, 107.21463012695312, 28.381166458129883)","(-27.40740394592285, 120.38389587402344, 33.17435836791992)",POINT (0.4356251358985901 0.4728132486343384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,32,71220180477,2170481501,1,1,"(0.4418918788433075, 0.5331129431724548)","(0.4205567240715027, 0.4422147274017334)",1,1,4.0617523193359375,3.755706787109375,"(-55.219444274902344, -17.969364166259766, 594.8630981445312)","(4.548473834991455, -19.343223571777344, 598.1437377929688)","(-21.697479248046875, 102.78632354736328, 26.769371032714844)","(-29.069311141967773, 119.38766479492188, 32.811798095703125)",POINT (0.4312243014574051 0.4876638352870941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,32,71220197144,2170498167,1,1,"(0.44150441884994507, 0.5371087193489075)","(0.42332398891448975, 0.4522957503795624)",1,1,4.076507568359375,3.743942260742188,"(-55.2286376953125, -17.98995590209961, 594.9013671875)","(4.542666912078857, -19.38253402709961, 598.2333374023438)","(-21.831369400024414, 102.05654907226562, 26.503753662109375)","(-28.113157272338867, 117.54651641845703, 32.141639709472656)",POINT (0.4324142038822174 0.4947022348642349),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,32,71220213811,2170514834,1,1,"(0.43914172053337097, 0.5236846804618835)","(0.4266456663608551, 0.46327951550483704)",1,1,4.077072143554688,3.746246337890625,"(-55.247161865234375, -18.00503921508789, 594.87841796875)","(4.523341178894043, -19.407978057861328, 598.2930908203125)","(-22.64772605895996, 104.50826263427734, 27.396160125732422)","(-26.96544647216797, 115.54046630859375, 31.411502838134766)",POINT (0.432893693447113 0.4934820979833603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,32,71220230478,2170531500,1,1,"(0.4417639672756195, 0.5124514102935791)","(0.42088088393211365, 0.4533858895301819)",1,1,4.06561279296875,3.742828369140625,"(-55.27960968017578, -18.030750274658203, 594.9925537109375)","(4.497297286987305, -19.41680145263672, 598.3034057617188)","(-21.741670608520508, 106.55986785888672, 28.142845153808594)","(-28.957311630249023, 117.34740447998047, 32.06916427612305)",POINT (0.4313224256038666 0.4829186499118805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,32,71220247146,2170548167,1,1,"(0.43733644485473633, 0.5111072063446045)","(0.42163407802581787, 0.4541980028152466)",1,1,4.063400268554688,3.746490478515625,"(-55.303199768066406, -18.049625396728516, 595.0181884765625)","(4.469882965087891, -19.411460876464844, 598.2938842773438)","(-23.27149772644043, 106.80538177490234, 28.232152938842773)","(-28.697059631347656, 117.19908142089844, 32.015201568603516)",POINT (0.4294852614402771 0.4826526045799255),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,32,71220263814,2170564834,1,1,"(0.43912890553474426, 0.5091462731361389)","(0.4266781806945801, 0.4604668617248535)",1,1,4.050018310546875,3.739715576171875,"(-55.31988525390625, -18.056522369384766, 595.005615234375)","(4.450784206390381, -19.39859390258789, 598.2838134765625)","(-22.652156829833984, 107.16350555419922, 28.36252784729004)","(-26.954200744628906, 116.05416870117188, 31.59848976135254)",POINT (0.4329035431146622 0.4848065674304962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
