,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,57,10,508840525416,2097352577,1,1,"(0.4454558491706848, 0.23191411793231964)","(0.4589100182056427, 0.2917802333831787)",1,1,2.66070556640625,2.6822967529296875,"(-48.71290588378906, 25.37725830078125, 525.100341796875)","(10.051223754882812, 26.648136138916016, 522.8934936523438)","(-20.466049194335938, 157.79629516601562, 46.79137420654297)","(-15.817286491394043, 146.862548828125, 42.81179428100586)",POINT (0.4521829336881638 0.2618471756577492),,,,,,,,,,1,1,
0,57,10,508840542085,2097369245,1,1,"(0.4435645639896393, 0.23872612416744232)","(0.4516909718513489, 0.2967528998851776)",1,1,2.654510498046875,2.6889801025390625,"(-48.77280044555664, 25.386009216308594, 525.0909423828125)","(9.995532035827637, 26.66425323486328, 522.9483642578125)","(-21.1195125579834, 156.55218505859375, 46.33853530883789)","(-18.3116455078125, 145.954345703125, 42.48125457763672)",POINT (0.4476277679204941 0.26773951202631),,,,,,,,,,1,1,
0,57,10,508840558751,2097385911,1,1,"(0.44438108801841736, 0.238342747092247)","(0.45465025305747986, 0.2906617522239685)",1,1,2.663681030273437,2.692596435546875,"(-48.8288688659668, 25.376964569091797, 525.106689453125)","(9.94994068145752, 26.686065673828125, 523.01025390625)","(-20.83740234375, 156.6221923828125, 46.36402893066406)","(-17.289138793945312, 147.0668182373047, 42.88615798950195)",POINT (0.4495156705379486 0.2645022496581078),,,,,,,,,,1,1,
0,57,10,508840575418,2097402578,1,1,"(0.448439359664917, 0.23151631653308868)","(0.4540187418460846, 0.2845957577228546)",1,1,2.63983154296875,2.6909942626953125,"(-48.88988494873047, 25.382497787475586, 525.1053466796875)","(9.912075996398926, 26.702695846557617, 523.00341796875)","(-19.435169219970703, 157.86895751953125, 46.81779861450195)","(-17.507341384887695, 148.17469787597656, 43.28936767578125)",POINT (0.4512290507555008 0.2580560371279716),,,,,,,,,,1,1,
0,57,10,508840592086,2097419245,1,1,"(0.4462898075580597, 0.2294818013906479)","(0.45036664605140686, 0.2824252247810364)",1,1,2.649932861328125,2.651840209960937,"(-48.94013977050781, 25.392566680908203, 525.0979614257812)","(9.862545013427734, 26.71682357788086, 522.9591674804688)","(-20.177894592285156, 158.2405242919922, 46.95305633544922)","(-18.76923179626465, 148.5711212158203, 43.43367004394531)",POINT (0.4483282268047333 0.2559535130858421),,,,,,,,,,1,1,
0,57,10,508840608752,2097435911,1,1,"(0.44450220465660095, 0.26292678713798523)","(0.4576399326324463, 0.2886829376220703)",1,1,2.696929931640625,2.6599578857421875,"(-49.005592346191406, 25.414173126220703, 525.2113037109375)","(9.805803298950195, 26.741687774658203, 523.013916015625)","(-20.795549392700195, 152.1322479248047, 44.729835510253906)","(-16.256135940551758, 147.42823791503906, 43.017704010009766)",POINT (0.4510710686445236 0.2758048623800278),,,,,,,,,,1,1,
0,57,10,508840625420,2097452578,1,1,"(0.4489269256591797, 0.2264309972524643)","(0.4497685432434082, 0.28928521275520325)",1,1,2.64947509765625,2.660247802734375,"(-49.071128845214844, 25.435012817382812, 525.28662109375)","(9.763504981994629, 26.761947631835938, 523.0300903320312)","(-19.266693115234375, 158.7977294921875, 47.15585708618164)","(-18.97589111328125, 147.31822204589844, 42.97764587402344)",POINT (0.449347734451294 0.2578581050038338),,,,,,,,,,1,1,
0,57,10,508840642092,2097469250,1,1,"(0.44667091965675354, 0.23742465674877167)","(0.4494912326335907, 0.2785200774669647)",1,1,2.6568756103515625,2.6575469970703125,"(-49.11071014404297, 25.43747329711914, 525.1796264648438)","(9.70801067352295, 26.77716064453125, 522.932861328125)","(-20.04621124267578, 156.7898712158203, 46.425079345703125)","(-19.071714401245117, 149.2843475341797, 43.693275451660156)",POINT (0.4480810761451721 0.2579723671078682),,,,,,,,,,1,1,
0,57,10,508840658759,2097485916,1,1,"(0.44033023715019226, 0.22770503163337708)","(0.45579978823661804, 0.2843247056007385)",1,1,2.6417999267578125,2.649505615234375,"(-49.164981842041016, 25.452068328857422, 525.3033447265625)","(9.652774810791016, 26.80008316040039, 522.94189453125)","(-22.237062454223633, 158.56504821777344, 47.071163177490234)","(-16.891952514648438, 148.2241973876953, 43.307395935058594)",POINT (0.4480650126934052 0.2560148686170578),,,,,,,,,,1,1,
0,57,10,508840675426,2097502583,1,1,"(0.4385785162448883, 0.22992029786109924)","(0.45817509293556213, 0.28321167826652527)",1,1,2.654083251953125,2.669952392578125,"(-49.20982360839844, 25.457738876342773, 525.3349609375)","(9.612507820129395, 26.80715560913086, 522.9505615234375)","(-22.842327117919922, 158.16043090820312, 46.923912048339844)","(-16.07122802734375, 148.42747497558594, 43.38140106201172)",POINT (0.4483768045902252 0.2565659880638123),,,,,,,,,,1,1,
0,57,10,508840692093,2097519249,1,1,"(0.44659098982810974, 0.23584675788879395)","(0.4614359140396118, 0.28594502806663513)",1,1,2.654022216796875,2.654266357421875,"(-49.23183059692383, 25.463682174682617, 525.300537109375)","(9.586838722229004, 26.818740844726562, 522.9207763671875)","(-20.073806762695312, 157.0780487060547, 46.529945373535156)","(-14.944514274597168, 147.92828369140625, 43.199684143066406)",POINT (0.4540134519338608 0.2608958929777145),,,,,,,,,,1,1,
0,57,10,508840708760,2097535916,1,1,"(0.4502062201499939, 0.2347923368215561)","(0.458408921957016, 0.28248462080955505)",1,1,2.6334381103515625,2.6515655517578125,"(-49.24592590332031, 25.457582473754883, 525.298583984375)","(9.57520866394043, 26.81647300720215, 522.9136962890625)","(-18.824665069580078, 157.2706298828125, 46.60005187988281)","(-15.990429878234863, 148.5602569580078, 43.42972946166992)",POINT (0.4543075710535049 0.2586384788155556),,,,,,,,,,1,1,
0,57,10,508840725428,2097552583,1,1,"(0.4419376850128174, 0.2431601583957672)","(0.4569370448589325, 0.2795373499393463)",1,1,2.646759033203125,2.644989013671875,"(-49.23735809326172, 25.457481384277344, 525.353759765625)","(9.585949897766113, 26.813539505004883, 522.9205932617188)","(-21.681652069091797, 155.74237060546875, 46.043785095214844)","(-16.498994827270508, 149.0985565185547, 43.62564468383789)",POINT (0.4494373649358749 0.2613487541675568),,,,,,,,,,1,1,
0,57,10,508840742094,2097569249,1,1,"(0.4470323324203491, 0.233942911028862)","(0.45625039935112, 0.2818361520767212)",1,1,2.6453399658203125,2.64483642578125,"(-49.217987060546875, 25.448646545410156, 525.3645629882812)","(9.607721328735352, 26.805606842041016, 522.9735107421875)","(-19.92133331298828, 157.42575073242188, 46.65651321411133)","(-16.73624038696289, 148.67869567871094, 43.47282791137695)",POINT (0.4516413658857346 0.2578895315527916),,,,,,,,,,1,1,
0,57,10,508840758762,2097585916,1,1,"(0.4341740310192108, 0.23253411054611206)","(0.45284029841423035, 0.2832699716091156)",1,1,2.6529083251953125,2.630828857421875,"(-49.168617248535156, 25.434783935546875, 525.2476806640625)","(9.635997772216797, 26.79009246826172, 522.9041748046875)","(-24.364187240600586, 157.6830596923828, 46.750152587890625)","(-17.914527893066406, 148.41683959960938, 43.37751770019531)",POINT (0.4435071647167206 0.2579020410776138),,,,,,,,,,1,1,
0,57,10,508840775433,2097602587,1,1,"(0.4467584490776062, 0.2308913767337799)","(0.44840291142463684, 0.28622007369995117)",1,1,2.6070098876953125,2.614959716796875,"(-49.13072204589844, 25.416364669799805, 525.2068481445312)","(9.675518035888672, 26.775009155273438, 522.9490356445312)","(-20.015953063964844, 157.9830780029297, 46.859371185302734)","(-19.44774055480957, 147.87803649902344, 43.18141555786133)",POINT (0.4475806802511215 0.2585557252168655),,,,,,,,,,1,1,
0,57,10,508840792101,2097619254,1,1,"(0.4473622441291809, 0.23437722027301788)","(0.4545799493789673, 0.2731165587902069)",1,1,2.640777587890625,2.607635498046875,"(-49.12181091308594, 25.432926177978516, 525.32958984375)","(9.709638595581055, 26.771240234375, 523.016357421875)","(-19.80733299255371, 157.34645080566406, 46.62762451171875)","(-17.313430786132812, 150.27122497558594, 44.052459716796875)",POINT (0.4509710967540741 0.2537468895316124),,,,,,,,,,1,1,
0,57,10,508840808768,2097635921,1,1,"(0.4497716426849365, 0.2418612241744995)","(0.45701244473457336, 0.28287145495414734)",1,1,2.6234283447265625,2.6538543701171875,"(-49.075008392333984, 25.473758697509766, 525.3995361328125)","(9.754341125488281, 26.800819396972656, 523.28076171875)","(-18.97481918334961, 155.97959899902344, 46.13013458251953)","(-16.47294044494629, 148.48960876464844, 43.404014587402344)",POINT (0.4533920437097549 0.2623663395643234),,,,,,,,,,1,1,
0,57,10,508840825435,2097652587,1,1,"(0.4579319655895233, 0.14336448907852173)","(0.4676663279533386, 0.20161747932434082)",1,1,2.631378173828125,2.663726806640625,"(-48.980934143066406, 25.590301513671875, 525.4129638671875)","(9.803415298461914, 26.944561004638672, 523.32470703125)","(-16.155223846435547, 173.96873474121094, 52.677635192871094)","(-12.791746139526367, 163.32957458496094, 48.80532455444336)",POINT (0.462799146771431 0.1724909842014313),,,,,,,,,,1,,
