,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,31,10,356323177094,4651374206,1,1,"(0.4741823375225067, 0.511706531047821)","(0.45147135853767395, 0.39386895298957825)",1,1,3.91595458984375,3.730911254882813,"(-33.760475158691406, 7.22769832611084, 692.7078247070312)","(31.97597885131836, 5.8929123878479, 689.7652587890625)","(-8.676039695739746, 106.95696258544922, 28.287334442138672)","(-16.546232223510742, 128.54141235351562, 36.14347457885742)",POINT (0.4628268480300903 0.4527877420186996),,,,,,,,,,,,
0,31,10,356323193751,4651390864,1,1,"(0.4712824523448944, 0.5067325830459595)","(0.44707489013671875, 0.4034569561481476)",1,1,3.920669555664064,3.756072998046875,"(-33.880149841308594, 7.171785354614258, 692.8680419921875)","(31.834911346435547, 5.867173194885254, 689.5679931640625)","(-9.680959701538086, 107.8680191040039, 28.618999481201172)","(-18.069765090942383, 126.78514862060547, 35.5042839050293)",POINT (0.4591786712408066 0.4550947695970535),,,,,,,,,,,1,
0,31,10,356323210419,4651407531,1,1,"(0.4713539779186249, 0.5064276456832886)","(0.4573708474636078, 0.39339563250541687)",1,1,3.925048828125,3.750732421875,"(-34.01451110839844, 7.1219892501831055, 692.9472045898438)","(31.70225715637207, 5.854544639587402, 689.830810546875)","(-9.65616226196289, 107.92387390136719, 28.639310836791992)","(-14.501838684082031, 128.6280975341797, 36.17506408691406)",POINT (0.4643624126911163 0.4499116390943527),,,,,,,,,,,,
0,31,10,356323227086,4651424198,1,1,"(0.4679260849952698, 0.5158018469810486)","(0.44797056913375854, 0.3963426649570465)",1,1,3.956253051757813,3.7637786865234375,"(-34.13427734375, 7.087784290313721, 693.2413330078125)","(31.580522537231445, 5.8641252517700195, 689.6575317382812)","(-10.844063758850098, 106.20679473876953, 28.014320373535156)","(-17.759363174438477, 128.08828735351562, 35.97854995727539)",POINT (0.4579483270645142 0.4560722559690476),,,,,,,,,,,1,
0,31,10,356323243753,4651440864,1,1,"(0.47435715794563293, 0.5156251192092896)","(0.4583597183227539, 0.4055933356285095)",1,1,3.94671630859375,3.770095825195313,"(-34.23775100708008, 7.058262348175049, 693.2971801757812)","(31.471580505371094, 5.912208557128906, 689.99755859375)","(-8.615449905395508, 106.23916625976562, 28.026165008544922)","(-14.159168243408203, 126.39382934570312, 35.36183166503906)",POINT (0.4663584381341934 0.4606092274188995),,,,,,,,,,,1,
0,31,10,356323260419,4651457531,1,1,"(0.4720190763473511, 0.514066219329834)","(0.4543543756008148, 0.4096449911594391)",1,1,3.948928833007813,3.7763671875,"(-34.305908203125, 7.037683010101318, 693.330322265625)","(31.389787673950195, 5.948986530303955, 689.7017822265625)","(-9.42568302154541, 106.52471923828125, 28.130046844482422)","(-15.547143936157227, 125.65168762207031, 35.0916748046875)",POINT (0.463186725974083 0.4618556052446365),,,,,,,,,,,1,
0,31,10,356323277086,4651474197,1,1,"(0.4761195182800293, 0.5199509859085083)","(0.4463762044906616, 0.42071571946144104)",1,1,3.968276977539064,3.764602661132813,"(-34.34965896606445, 7.00827693939209, 693.53857421875)","(31.36486053466797, 5.948605060577393, 689.7701416015625)","(-8.004727363586426, 105.44680786132812, 27.73770523071289)","(-18.311872482299805, 123.62384796142578, 34.353607177734375)",POINT (0.4612478613853455 0.4703333526849747),,,,,,,,,,,1,
0,31,10,356323293757,4651490868,1,1,"(0.47496119141578674, 0.513988733291626)","(0.450715571641922, 0.41293850541114807)",1,1,3.965240478515625,3.781997680664064,"(-34.33768844604492, 6.994428634643555, 693.5130615234375)","(31.37190055847168, 5.927192687988281, 689.7298583984375)","(-8.406137466430664, 106.5389175415039, 28.135190963745117)","(-16.808137893676758, 125.04842376708984, 34.87211608886719)",POINT (0.4628383815288544 0.463463619351387),,,,,,,,,,,1,
0,31,10,356323310425,4651507535,1,1,"(0.4746340811252594, 0.5130018591880798)","(0.4572441875934601, 0.399029016494751)",1,1,3.965255737304688,3.786895751953125,"(-34.277442932128906, 6.994258880615234, 693.58642578125)","(31.431007385253906, 5.872105598449707, 689.9619140625)","(-8.519489288330078, 106.71968841552734, 28.20098304748535)","(-14.545723915100098, 127.59622955322266, 35.799461364746094)",POINT (0.4659391343593597 0.4560154378414154),,,,,,,,,,,1,
0,31,10,356323327090,4651524201,1,1,"(0.47131094336509705, 0.5172526240348816)","(0.4505751430988312, 0.3892393112182617)",1,1,3.96807861328125,3.78759765625,"(-34.197242736816406, 7.0105156898498535, 693.7417602539062)","(31.53689193725586, 5.805931091308594, 690.1630859375)","(-9.67109489440918, 105.94107055664062, 27.917613983154297)","(-16.85679817199707, 129.38943481445312, 36.452091217041016)",POINT (0.4609430432319641 0.4532459676265717),,,,,,,,,,,,
