,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,8,32,345532553302,16199334764,1,1,"(0.4591103196144104, 0.5722699761390686)","(0.426817387342453, 0.6176475882530212)",1,1,3.0017547607421875,2.930755615234375,"(-2.8995156288146973, -35.13920211791992, 675.9458618164062)","(57.29163360595703, -29.03497314453125, 675.5872802734375)","(-13.8990478515625, 95.86347198486328, 24.24965476989746)","(-25.089723587036133, 87.55158996582031, 21.22438621520996)",POINT (0.4429638534784317 0.5949587821960449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,32,345532569972,16199351434,1,1,"(0.45748183131217957, 0.564031183719635)","(0.4274791479110718, 0.6111137866973877)",1,1,2.96905517578125,2.9148712158203125,"(-2.88588547706604, -35.13410186767578, 675.7950439453125)","(57.293373107910156, -29.03460121154785, 675.561279296875)","(-14.463384628295898, 97.37256622314453, 24.7989444732666)","(-24.86039924621582, 88.74839782714844, 21.659982681274414)",POINT (0.4424804896116257 0.5875724852085114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,32,345532586640,16199368101,1,1,"(0.4625762104988098, 0.5731929540634155)","(0.432201623916626, 0.6064609289169312)",1,1,2.99578857421875,2.9106903076171875,"(-2.873842716217041, -35.12975311279297, 675.7191772460938)","(57.2934455871582, -29.029251098632812, 675.4845581054688)","(-12.697988510131836, 95.69441986083984, 24.188085556030273)","(-23.223894119262695, 89.60067749023438, 21.970172882080078)",POINT (0.4473889172077179 0.5898269414901733),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,32,345532603306,16199384767,1,1,"(0.4611321687698364, 0.558292031288147)","(0.4432108700275421, 0.6101531386375427)",1,1,2.9913330078125,2.912384033203125,"(-2.86338210105896, -35.128780364990234, 675.7191772460938)","(57.29008865356445, -29.02190399169922, 675.38232421875)","(-13.19838809967041, 98.42378997802734, 25.18163299560547)","(-19.408790588378906, 88.92434692382812, 21.724084854125977)",POINT (0.4521715193986893 0.5842225849628448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,32,345532619974,16199401434,1,1,"(0.4648514688014984, 0.5669848322868347)","(0.44160839915275574, 0.6068124175071716)",1,1,2.9896392822265625,2.93402099609375,"(-2.849760055541992, -35.11390686035156, 675.5680541992188)","(57.29526138305664, -29.00933074951172, 675.3040771484375)","(-11.90953540802002, 96.83154296875, 24.602039337158203)","(-19.964101791381836, 89.53626251220703, 21.946826934814453)",POINT (0.4532299339771271 0.5868986248970032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,32,345532636641,16199418101,1,1,"(0.4654347002506256, 0.567456841468811)","(0.4473685026168823, 0.5907214879989624)",1,1,2.991607666015625,2.907318115234375,"(-2.8408639430999756, -35.123443603515625, 675.643310546875)","(57.30145263671875, -29.010454177856445, 675.1759033203125)","(-11.707408905029297, 96.74507141113281, 24.570606231689453)","(-17.968015670776367, 92.48368835449219, 23.019514083862305)",POINT (0.456401601433754 0.5790891647338867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,32,345532653308,16199434767,1,1,"(0.46531325578689575, 0.5642943978309631)","(0.4505241811275482, 0.5880137085914612)",1,1,2.980010986328125,2.8860015869140625,"(-2.823798656463623, -35.115386962890625, 675.61865234375)","(57.31953048706055, -28.997217178344727, 675.0957641601562)","(-11.74950122833252, 97.3243637084961, 24.781391143798828)","(-16.87445640563965, 92.97965240478516, 23.200075149536133)",POINT (0.457918718457222 0.5761540532112122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,32,345532669975,16199451434,1,1,"(0.45858821272850037, 0.5811293125152588)","(0.4482909142971039, 0.6116719841957092)",1,1,2.9898834228515625,2.8957061767578125,"(-2.8020224571228027, -35.13947677612305, 675.744873046875)","(57.3283805847168, -29.003124237060547, 674.890869140625)","(-14.079975128173828, 94.24068450927734, 23.65901756286621)","(-17.64835548400879, 88.64614868164062, 21.622783660888672)",POINT (0.4534395635128021 0.596400648355484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,32,345532686643,16199468101,1,1,"(0.4575662612915039, 0.5648143291473389)","(0.4454013407230377, 0.6088991165161133)",1,1,2.98602294921875,2.906707763671875,"(-2.7701377868652344, -35.162967681884766, 675.9725952148438)","(57.3576774597168, -29.00963592529297, 674.758544921875)","(-14.43411636352539, 97.22911071777344, 24.746763229370117)","(-18.649700164794922, 89.154052734375, 21.807641983032227)",POINT (0.4514838010072708 0.5868567228317261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,8,32,345532703313,16199484771,1,1,"(0.45370060205459595, 0.5910096764564514)","(0.4393163025379181, 0.6386123299598694)",1,1,2.974716186523437,2.911224365234375,"(-2.7403457164764404, -35.1839599609375, 676.0484619140625)","(57.402984619140625, -29.024898529052734, 674.8778076171875)","(-15.773707389831543, 92.4308853149414, 23.00030517578125)","(-20.75839614868164, 83.71143341064453, 19.826719284057617)",POINT (0.446508452296257 0.6148110032081604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
