,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,2,13,169143338169,1840969413,1,1,"(0.45357558131217957, 0.12097182124853134)","(0.4324234127998352, 0.14810582995414734)",1,1,2.4527130126953125,2.677490234375,"(-53.468257904052734, -4.208854675292969, 688.6427001953125)","(10.912342071533203, -7.198983669281006, 688.8948974609375)","(-17.660470962524414, 178.05844116210938, 54.166175842285156)","(-24.96906852722168, 173.10276794433594, 52.36246871948242)",POINT (0.4429994970560074 0.1345388256013393),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,13,169143354837,1840986080,1,1,"(0.45152387022972107, 0.12223131209611893)","(0.42178380489349365, 0.11424630880355835)",1,1,2.4105682373046875,2.639389038085937,"(-53.37229919433594, -4.159996509552002, 688.5645751953125)","(11.030308723449707, -7.165069103240967, 688.5252075195312)","(-18.369384765625, 177.82843017578125, 54.08243942260742)","(-28.64533233642578, 179.28677368164062, 54.61324691772461)",POINT (0.4366538375616074 0.1182388104498386),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,13,169143371503,1841002746,1,1,"(0.44329285621643066, 0.10663145780563354)","(0.433915376663208, 0.13804566860198975)",1,1,2.427963256835937,2.6720733642578125,"(-53.29595184326172, -4.119091033935547, 688.774658203125)","(11.125974655151367, -7.105332851409912, 688.7594604492188)","(-21.21340560913086, 180.67752075195312, 55.11941909790039)","(-24.45357894897461, 174.9401397705078, 53.03119659423828)",POINT (0.4386041164398193 0.1223385632038116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,13,169143388171,1841019413,1,1,"(0.4453095495700836, 0.1176905408501625)","(0.423883318901062, 0.14274436235427856)",1,1,2.4183807373046875,2.64691162109375,"(-53.15569305419922, -4.057452201843262, 688.3614501953125)","(11.25784969329834, -7.025691986083984, 688.610595703125)","(-20.516584396362305, 178.65773010253906, 54.384281158447266)","(-27.91989517211914, 174.08197021484375, 52.718875885009766)",POINT (0.4345964342355728 0.1302174516022205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,13,169143404839,1841036080,1,1,"(0.43855899572372437, 0.12501703202724457)","(0.43284693360328674, 0.15069545805454254)",1,1,2.4273223876953125,2.6571502685546875,"(-53.048431396484375, -3.9997317790985107, 688.4725341796875)","(11.351770401000977, -6.98642635345459, 688.2661743164062)","(-22.849079132080078, 177.3196563720703, 53.89724349975586)","(-24.822736740112305, 172.62982177734375, 52.19031524658203)",POINT (0.4357029646635056 0.1378562450408936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,13,169143421507,1841052747,1,1,"(0.45118579268455505, 0.11332813650369644)","(0.42869147658348083, 0.13242939114570618)",1,1,2.410003662109375,2.6870574951171875,"(-52.918216705322266, -3.940215587615967, 688.0159301757812)","(11.498432159423828, -6.953226089477539, 688.23486328125)","(-18.48619270324707, 179.4544677734375, 54.67424774169922)","(-26.2585506439209, 175.96588134765625, 53.40453338623047)",POINT (0.4399386346340179 0.1228787638247013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,13,169143438173,1841069413,1,1,"(0.4439365267753601, 0.12361496686935425)","(0.4307401776313782, 0.12643492221832275)",1,1,2.4193878173828125,2.672698974609375,"(-52.82469940185547, -3.8631439208984375, 688.2020263671875)","(11.592572212219238, -6.8923492431640625, 688.23291015625)","(-20.990991592407227, 177.57571411132812, 53.99047088623047)","(-25.55067253112793, 177.0606689453125, 53.80305099487305)",POINT (0.4373383522033691 0.1250249445438385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,13,169143454843,1841086083,1,1,"(0.4437579810619354, 0.12936879694461823)","(0.4282001256942749, 0.1351531594991684)",1,1,2.4214019775390625,2.6674346923828125,"(-52.71237564086914, -3.7803802490234375, 687.9444580078125)","(11.707905769348145, -6.8096818923950195, 688.2684936523438)","(-21.05270004272461, 176.5248565673828, 53.60801315307617)","(-26.42832374572754, 175.46839904785156, 53.22348403930664)",POINT (0.4359790533781052 0.1322609782218933),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,13,169143471511,1841102750,1,1,"(0.4548667371273041, 0.09651713818311691)","(0.4321545362472534, 0.14439137279987335)",1,1,2.432891845703125,2.665145874023437,"(-52.64864730834961, -3.7242326736450195, 687.82177734375)","(11.766973495483398, -6.747162818908691, 688.133544921875)","(-17.214344024658203, 182.5247802734375, 55.791805267333984)","(-25.061983108520508, 173.7811737060547, 52.60939407348633)",POINT (0.4435106366872788 0.1204542554914951),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,13,169143488177,1841119416,1,1,"(0.45419755578041077, 0.11012887954711914)","(0.4267594814300537, 0.1394936591386795)",1,1,2.4207916259765625,2.6923370361328125,"(-52.592803955078125, -3.654724597930908, 687.8955078125)","(11.844528198242188, -6.697047710418701, 687.8967895507812)","(-17.445556640625, 180.0387725830078, 54.886932373046875)","(-26.926103591918945, 174.67567443847656, 52.9349479675293)",POINT (0.4404785186052322 0.1248112693428993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,13,169143504845,1841136083,1,1,"(0.4439113438129425, 0.11503542959690094)","(0.4289757311344147, 0.1238415390253067)",1,1,2.4499664306640625,2.6848907470703125,"(-52.5323486328125, -3.5838370323181152, 687.7608642578125)","(11.901956558227539, -6.5985188484191895, 687.987060546875)","(-20.99970817565918, 179.14263916015625, 54.56082534790039)","(-26.160320281982422, 177.53431701660156, 53.975460052490234)",POINT (0.4364435374736786 0.1194384843111038),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,13,169143521512,1841152750,1,1,"(0.43772321939468384, 0.11742327362298965)","(0.4256689250469208, 0.14419442415237427)",1,1,2.4397430419921875,2.6841278076171875,"(-52.49592590332031, -3.5230329036712646, 687.7672729492188)","(11.943074226379395, -6.51677131652832, 688.0621337890625)","(-23.137853622436523, 178.70652770996094, 54.402076721191406)","(-27.30291748046875, 173.81715393066406, 52.62245559692383)",POINT (0.4316960722208023 0.130808848887682),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
