,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,34,32,72075315083,2454327885,1,1,"(0.5564144849777222, 0.42821601033210754)","(0.584655225276947, 0.4367524981498718)",1,1,2.3931884765625,2.2296905517578125,"(-85.16238403320312, 103.23216247558594, 480.4139099121094)","(-20.984878540039062, 104.48915100097656, 489.3051452636719)","(19.820402145385742, 122.25001525878906, 33.853599548339844)","(29.606870651245117, 120.68636322021484, 33.284481048583984)",POINT (0.5705348551273346 0.4324842542409897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,32,72075365089,2454377890,1,1,"(0.5505736470222473, 0.44444841146469116)","(0.5784400701522827, 0.49587222933769226)",1,1,2.378021240234375,2.3457183837890625,"(-85.04656982421875, 103.13360595703125, 480.12518310546875)","(-20.919174194335938, 104.40821838378906, 489.0873107910156)","(17.79634666442871, 119.2767105102539, 32.77138137817383)","(27.45307731628418, 109.85733032226562, 29.343034744262695)",POINT (0.564506858587265 0.4701603204011917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,32,72075398424,2454411224,1,1,"(0.5491847991943359, 0.4261278808116913)","(0.5899614095687866, 0.47307297587394714)",1,1,2.420867919921875,2.2969207763671875,"(-84.986328125, 102.96846771240234, 479.9165954589844)","(-20.882709503173828, 104.24696350097656, 488.95562744140625)","(17.315067291259766, 122.63249969482422, 33.992794036865234)","(31.445642471313477, 114.03350067138672, 30.86302375793457)",POINT (0.5695731043815613 0.4496004283428192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,32,72080932116,2459944753,1,1,"(0.5002481937408447, 0.3129018545150757)","(0.5199169516563416, 0.36292901635169983)",1,1,2.46478271484375,2.33636474609375,"(-75.16999816894531, 100.67903137207031, 492.8840637207031)","(-11.491472244262695, 97.1752700805664, 503.1187438964844)","(0.35672467947006226, 143.37225341796875, 41.54145431518555)","(7.172670364379883, 134.20872497558594, 38.206199645996094)",POINT (0.5100825726985931 0.3379154354333878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,32,72080948784,2459961420,1,1,"(0.4810691773891449, 0.3186177611351013)","(0.5271308422088623, 0.3055277466773987)",1,1,2.459823608398437,2.2517547607421875,"(-75.15009307861328, 100.73184204101562, 493.00433349609375)","(-11.662118911743164, 97.17172241210938, 503.12786865234375)","(-6.289493083953857, 142.3252716064453, 41.160369873046875)","(9.672550201416016, 144.72299194335938, 42.03308868408203)",POINT (0.5041000097990036 0.31207275390625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,32,72080965450,2459978086,1,1,"(0.48418956995010376, 0.30744680762290955)","(0.5024036169052124, 0.29720258712768555)",1,1,2.427032470703125,2.2962799072265625,"(-75.02137756347656, 100.70396423339844, 492.79779052734375)","(-11.378730773925781, 97.17720031738281, 503.1947021484375)","(-5.208166599273682, 144.3714599609375, 41.905147552490234)","(1.103655219078064, 146.24790954589844, 42.58810806274414)",POINT (0.4932965934276581 0.3023246973752976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,32,72080998787,2460011422,1,1,"(0.48861584067344666, 0.28650355339050293)","(0.5248573422431946, 0.3050389289855957)",1,1,2.4351348876953125,2.317367553710937,"(-74.89665985107422, 100.74242401123047, 492.84088134765625)","(-11.434104919433594, 97.2034912109375, 503.23626708984375)","(-3.6742992401123047, 148.20767211914062, 43.3013916015625)","(8.884703636169434, 144.81251525878906, 42.065670013427734)",POINT (0.5067365914583206 0.2957712411880493),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,
0,34,32,72081048789,2460061422,1,1,"(0.48157426714897156, 0.30788135528564453)","(0.49855345487594604, 0.2961406707763672)",1,1,2.445648193359375,2.291122436523437,"(-74.80715942382812, 100.6624755859375, 492.51495361328125)","(-11.165512084960938, 97.15312194824219, 502.9296875)","(-6.114465236663818, 144.2918701171875, 41.876155853271484)","(-0.23055484890937805, 146.4424285888672, 42.65890121459961)",POINT (0.4900638610124588 0.3020110130310059),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,32,72081082123,2460094755,1,1,"(0.4933239817619324, 0.30948665738105774)","(0.49715477228164673, 0.2932961881160736)",1,1,2.4539337158203125,2.354034423828125,"(-74.90144348144531, 100.57313537597656, 492.31201171875)","(-11.242935180664062, 97.00732421875, 502.66644287109375)","(-2.042757511138916, 143.99781799316406, 41.76913833618164)","(-0.7152471542358398, 146.9634552001953, 42.84855651855469)",POINT (0.4952393770217896 0.3013914227485657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,34,32,72081098791,2460111423,1,1,"(0.4940028488636017, 0.31871268153190613)","(0.5282865762710571, 0.31412428617477417)",1,1,2.446533203125,2.2793426513671875,"(-74.97611999511719, 100.50749206542969, 492.2410888671875)","(-11.474145889282227, 96.9105224609375, 502.4642333984375)","(-1.8075026273727417, 142.30787658691406, 41.15406036376953)","(10.07306957244873, 143.14834594726562, 41.4599609375)",POINT (0.5111447125673294 0.3164184838533402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
