,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,37,31,765600289485,1577127178,1,1,"(0.4665442705154419, 0.5914794206619263)","(0.4115181565284729, 0.5852211713790894)",1,1,3.01171875,2.822845458984375,"(-117.93009185791016, 16.898147583007812, 541.12060546875)","(-52.81590270996094, 32.88690948486328, 560.2620849609375)","(-13.179465293884277, 92.12646484375, 22.889493942260742)","(-32.19236755371094, 93.26943969726562, 23.305530548095703)",POINT (0.4390312135219574 0.5883502960205078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600306145,1577143838,1,1,"(0.5121920704841614, 0.5877203941345215)","(0.45370811223983765, 0.5776092410087585)",1,1,3.0671844482421875,2.795867919921875,"(-117.94807434082031, 17.949569702148438, 543.3529663085938)","(-52.606319427490234, 33.33734893798828, 562.130126953125)","(2.593026638031006, 92.81299591064453, 23.13936996459961)","(-17.614669799804688, 94.65966033935547, 23.8115177154541)",POINT (0.4829500913619995 0.58266481757164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600322813,1577160505,1,1,"(0.49671030044555664, 0.5586235523223877)","(0.4501775801181793, 0.5781707763671875)",1,1,3.016708374023437,2.8249053955078125,"(-118.09192657470703, 18.956905364990234, 545.740478515625)","(-52.469757080078125, 33.74273681640625, 563.9061279296875)","(-2.756319999694824, 98.12715148925781, 25.073535919189453)","(-18.83456039428711, 94.55711364746094, 23.77416229248047)",POINT (0.473443940281868 0.5683971643447876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600339480,1577177172,1,1,"(0.5026136040687561, 0.5757866501808167)","(0.4528932273387909, 0.5848094820976257)",1,1,3.03643798828125,2.7974853515625,"(-118.24098205566406, 19.910226821899414, 548.1488037109375)","(-52.297996520996094, 34.15117645263672, 565.5269775390625)","(-0.716572642326355, 94.99251556396484, 23.932682037353516)","(-17.8962345123291, 93.3446273803711, 23.332866668701172)",POINT (0.4777534157037735 0.5802980661392212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600356150,1577193841,1,1,"(0.5102344751358032, 0.5898686647415161)","(0.4466661810874939, 0.5727514624595642)",1,1,3.052520751953125,2.7928466796875,"(-118.37826538085938, 20.8809814453125, 550.622802734375)","(-52.147708892822266, 34.57514190673828, 567.2568359375)","(1.9166090488433838, 92.420654296875, 22.99654769897461)","(-20.047840118408203, 95.546875, 24.134428024291992)",POINT (0.4784503281116486 0.5813100636005402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600372816,1577210507,1,1,"(0.5136057138442993, 0.6082321405410767)","(0.4587576687335968, 0.5702592730522156)",1,1,3.065170288085937,2.8070220947265625,"(-118.45357513427734, 21.87649154663086, 553.12109375)","(-51.983428955078125, 35.024993896484375, 569.3221435546875)","(3.081453323364258, 89.06678771972656, 21.775882720947266)","(-15.869924545288086, 96.00202178955078, 24.300127029418945)",POINT (0.4861816912889481 0.5892457067966461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600389485,1577227175,1,1,"(0.5017368197441101, 0.5909152626991272)","(0.45127347111701965, 0.5739902853965759)",1,1,3.0731964111328125,2.7757110595703125,"(-118.42990112304688, 22.895606994628906, 555.59423828125)","(-51.58711242675781, 35.49186706542969, 571.52734375)","(-1.0195212364196777, 92.22948455810547, 22.927001953125)","(-18.455896377563477, 95.32061767578125, 24.05206871032715)",POINT (0.4765051454305649 0.5824527740478516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600406154,1577243844,1,1,"(0.504763126373291, 0.5814568996429443)","(0.44534388184547424, 0.5525975227355957)",1,1,3.016448974609375,2.797607421875,"(-118.35877990722656, 24.013458251953125, 558.3770751953125)","(-51.420387268066406, 35.97611618041992, 573.7059326171875)","(0.026122327893972397, 93.95693969726562, 23.55573272705078)","(-20.504730224609375, 99.22771453857422, 25.474123001098633)",POINT (0.4750535041093826 0.56702721118927),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600422821,1577260510,1,1,"(0.4808811545372009, 0.3294098973274231)","(0.4568188786506653, 0.26785099506378174)",1,1,3.03759765625,2.7549591064453125,"(-118.10677337646484, 25.43653106689453, 561.2575073242188)","(-51.09288024902344, 36.72569274902344, 576.0397338867188)","(-8.225691795349121, 139.989990234375, 40.31041717529297)","(-16.539817810058594, 151.23292541503906, 44.40248107910156)",POINT (0.4688500165939331 0.2986304461956024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600439490,1577277179,1,1,"(0.4671679437160492, 0.23781785368919373)","(0.4372628331184387, 0.22551028430461884)",1,1,3.0206298828125,2.774871826171875,"(-117.75531005859375, 26.728296279907227, 564.0029296875)","(-50.65968322753906, 37.28795623779297, 578.210693359375)","(-12.96396255493164, 156.7180633544922, 46.39894104003906)","(-23.29692840576172, 158.9658660888672, 47.217079162597656)",POINT (0.452215388417244 0.2316640689969063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600456158,1577293846,1,1,"(0.4744717478752136, 0.2341970056295395)","(0.4403482675552368, 0.22006268799304962)",1,1,2.994232177734375,2.768798828125,"(-117.3883056640625, 27.79908561706543, 566.719970703125)","(-50.01658630371094, 37.73293685913086, 580.288818359375)","(-10.440312385559082, 157.37936401367188, 46.639610290527344)","(-22.2308292388916, 159.96080017089844, 47.579166412353516)",POINT (0.4574100077152252 0.2271298468112946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600472826,1577310514,1,1,"(0.4786125421524048, 0.282321035861969)","(0.4319649338722229, 0.1148824393749237)",1,1,2.9793701171875,2.64898681640625,"(-116.89239501953125, 28.8596134185791, 569.2537841796875)","(-49.29780578613281, 38.206974029541016, 582.3616333007812)","(-9.009560585021973, 148.59014892578125, 43.44059371948242)","(-25.127483367919922, 179.17059326171875, 54.570960998535156)",POINT (0.4552887380123138 0.1986017376184464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,37,31,765600489494,1577327181,1,1,"(0.4745493531227112, 0.28318074345588684)","(0.43118977546691895, 0.2240677773952484)",1,1,3.00732421875,2.761749267578125,"(-116.37535095214844, 29.9090633392334, 572.014404296875)","(-48.545597076416016, 38.67201232910156, 584.5556640625)","(-10.413485527038574, 148.43312072753906, 43.38346481323242)","(-25.395328521728516, 159.2293243408203, 47.31295394897461)",POINT (0.4528695642948151 0.2536242604255676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,31,765600506152,1577343839,1,1,"(0.46750006079673767, 0.2373402863740921)","(0.4385000169277191, 0.1748638153076172)",1,1,2.9550933837890625,2.690536499023437,"(-115.742919921875, 30.835899353027344, 574.4442138671875)","(-47.76864242553711, 39.087066650390625, 586.7653198242188)","(-12.849200248718262, 156.80528259277344, 46.430660247802734)","(-22.86945343017578, 168.2157745361328, 50.58375549316406)",POINT (0.4530000388622284 0.2061020508408546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,31,765600522828,1577360514,1,1,"(0.4681585431098938, 0.26171204447746277)","(0.42842280864715576, 0.19427432119846344)",1,1,2.977386474609375,2.711212158203125,"(-115.09428405761719, 31.727275848388672, 577.0042724609375)","(-46.94813537597656, 39.45597457885742, 588.732666015625)","(-12.621697425842285, 152.3541259765625, 44.810523986816406)","(-26.35137939453125, 164.6707305908203, 49.293434143066406)",POINT (0.4482906758785248 0.2279931828379631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600539495,1577377181,1,1,"(0.47539326548576355, 0.2607570290565491)","(0.43786904215812683, 0.22989521920681)",1,1,2.967926025390625,2.761703491210937,"(-114.40821075439453, 32.55159378051758, 579.6072998046875)","(-46.097633361816406, 39.75017547607422, 590.728271484375)","(-10.121898651123047, 152.52853393554688, 44.874046325683594)","(-23.08746910095215, 158.16502380371094, 46.925575256347656)",POINT (0.4566311538219452 0.2453261241316795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,31,765600556162,1577393847,1,1,"(0.4696301221847534, 0.24386146664619446)","(0.42609018087387085, 0.2586227059364319)",1,1,2.8951568603515625,2.79656982421875,"(-113.68282318115234, 33.39330291748047, 582.0155029296875)","(-45.242855072021484, 40.092254638671875, 592.7508544921875)","(-12.113212585449219, 155.61427307128906, 45.99717330932617)","(-27.15736961364746, 152.9183349609375, 45.015933990478516)",POINT (0.4478601515293121 0.2512420862913132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,31,765600572830,1577410515,1,1,"(0.40661731362342834, 0.26613593101501465)","(0.3725093901157379, 0.22413568198680878)",1,1,2.954986572265625,2.7658233642578125,"(-113.02725219726562, 34.20167541503906, 584.3547973632812)","(-44.54669952392578, 40.419376373291016, 594.649658203125)","(-33.8857307434082, 151.546142578125, 44.5164794921875)","(-45.67088317871094, 159.2169189453125, 47.308448791503906)",POINT (0.3895633518695831 0.2451358065009117),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600589498,1577427182,1,1,"(0.395222008228302, 0.2891790568828583)","(0.34666281938552856, 0.2684032917022705)",1,1,2.945663452148437,2.794418334960937,"(-112.29564666748047, 34.960514068603516, 586.8138427734375)","(-43.70864486694336, 40.700599670410156, 596.5880737304688)","(-37.82309341430664, 147.33761596679688, 42.984718322753906)","(-54.601531982421875, 151.1320343017578, 44.36577224731445)",POINT (0.3709424138069153 0.2787911742925644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,31,765600606164,1577443848,1,1,"(0.38601967692375183, 0.20208612084388733)","(0.34164103865623474, 0.18828795850276947)",1,1,2.840606689453125,2.714218139648437,"(-111.456787109375, 35.67695617675781, 589.12841796875)","(-42.762939453125, 40.937164306640625, 598.4436645507812)","(-41.00273895263672, 163.24398803710938, 48.77417755126953)","(-56.336669921875, 165.7640380859375, 49.6913948059082)",POINT (0.3638303577899933 0.1951870396733284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,31,765600622835,1577460518,1,1,"(0.3867054283618927, 0.2561213970184326)","(0.34378519654273987, 0.24816150963306427)",1,1,2.886962890625,2.746490478515625,"(-110.6680908203125, 36.37866973876953, 591.4921875)","(-41.87630844116211, 41.230690002441406, 600.3555297851562)","(-40.76578903198242, 153.37518310546875, 45.18216323852539)","(-55.59581756591797, 154.8289337158203, 45.71132278442383)",POINT (0.3652453124523163 0.2521414533257484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,31,765600639501,1577477184,1,1,"(0.393839567899704, 0.23032400012016296)","(0.3477931320667267, 0.19767750799655914)",1,1,2.867523193359375,2.7072906494140625,"(-109.9241943359375, 37.03437042236328, 593.8681640625)","(-41.0341796875, 41.462196350097656, 602.2220458984375)","(-38.30077362060547, 158.08673095703125, 46.89705276489258)","(-54.21097183227539, 164.04916381835938, 49.06723403930664)",POINT (0.3708163499832153 0.214000754058361),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600656172,1577493854,1,1,"(0.3890383541584015, 0.2570110559463501)","(0.3367920219898224, 0.19488409161567688)",1,1,2.860321044921875,2.680450439453125,"(-109.22052001953125, 37.601585388183594, 596.289794921875)","(-40.24998092651367, 41.67782974243164, 604.118408203125)","(-39.959720611572266, 153.21267700195312, 45.12308883666992)","(-58.01213836669922, 164.55935668945312, 49.252925872802734)",POINT (0.3629151880741119 0.2259475737810135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600672840,1577510522,1,1,"(0.39421477913856506, 0.2156088501214981)","(0.34580108523368835, 0.21960122883319855)",1,1,2.822296142578125,2.7339630126953125,"(-108.54065704345703, 38.09690856933594, 598.693359375)","(-39.499916076660156, 41.83878707885742, 606.0191040039062)","(-38.17112731933594, 160.7742462158203, 47.8752555847168)","(-54.89928436279297, 160.0450897216797, 47.60986328125)",POINT (0.3700079321861267 0.2176050394773483),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600689509,1577527190,1,1,"(0.39372435212135315, 0.25465938448905945)","(0.34211283922195435, 0.21713902056217194)",1,1,2.853179931640625,2.7061920166015625,"(-107.86343383789062, 38.57888412475586, 601.0790405273438)","(-38.764286041259766, 41.99345397949219, 607.9696655273438)","(-38.3405876159668, 153.64219665527344, 45.27936553955078)","(-56.173667907714844, 160.49478149414062, 47.773521423339844)",POINT (0.3679185956716538 0.2358992025256157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600706175,1577543856,1,1,"(0.38706865906715393, 0.23421940207481384)","(0.3423226773738861, 0.21984818577766418)",1,1,2.8361358642578125,2.6898651123046875,"(-107.1836929321289, 39.07654571533203, 603.5313720703125)","(-38.028411865234375, 42.18213653564453, 610.0097045898438)","(-40.640296936035156, 157.37527465820312, 46.63811492919922)","(-56.10115051269531, 160.0, 47.59341812133789)",POINT (0.36469566822052 0.227033793926239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600722843,1577560523,1,1,"(0.3924649953842163, 0.25088196992874146)","(0.3393283784389496, 0.24670763313770294)",1,1,2.84307861328125,2.715484619140625,"(-106.52438354492188, 39.61787796020508, 606.1510620117188)","(-37.30982208251953, 42.41724395751953, 612.0811767578125)","(-38.775718688964844, 154.33206176757812, 45.530479431152344)","(-57.13576126098633, 155.0944366455078, 45.8079948425293)",POINT (0.365896686911583 0.2487948015332222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600739511,1577577190,1,1,"(0.39136549830436707, 0.2939007878303528)","(0.3495831787586212, 0.25911039113998413)",1,1,2.865936279296875,2.71923828125,"(-105.86994171142578, 40.151771545410156, 608.7749633789062)","(-36.613075256347656, 42.66973876953125, 614.413818359375)","(-39.155609130859375, 146.4752655029297, 42.67083740234375)","(-53.59246063232422, 152.82925415039062, 44.98348617553711)",POINT (0.3704743385314941 0.2765055894851685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,31,765600756178,1577593857,1,1,"(0.3923257291316986, 0.23597462475299835)","(0.3435555398464203, 0.24032899737358093)",1,1,2.8148193359375,2.7244110107421875,"(-105.20177459716797, 40.62485122680664, 611.2357177734375)","(-35.90892791748047, 42.87648010253906, 616.2945556640625)","(-38.82384490966797, 157.05470275878906, 46.52146911621094)","(-55.675167083740234, 156.2594451904297, 46.23198699951172)",POINT (0.3679406344890594 0.2381518110632896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600772847,1577610525,1,1,"(0.3919270634651184, 0.20286451280117035)","(0.34775739908218384, 0.2710120379924774)",1,1,2.7276763916015625,2.728012084960937,"(-104.59867095947266, 41.032569885253906, 613.789794921875)","(-35.26134490966797, 43.032325744628906, 618.436767578125)","(-38.96159744262695, 163.10183715820312, 48.72237777709961)","(-54.22331237792969, 150.65557861328125, 44.192378997802734)",POINT (0.3698422312736511 0.2369382753968239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600789519,1577627197,1,1,"(0.38778334856033325, 0.2262379378080368)","(0.34769943356513977, 0.27201202511787415)",1,1,2.8113555908203125,2.7364044189453125,"(-104.0364990234375, 41.43202209472656, 616.211181640625)","(-34.667823791503906, 43.18762969970703, 620.3607788085938)","(-40.39336013793945, 158.83299255371094, 47.168697357177734)","(-54.24335861206055, 150.4729461669922, 44.125911712646484)",POINT (0.3677413910627365 0.2491249814629555),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600806186,1577643863,1,1,"(0.3983071446418762, 0.25421494245529175)","(0.33927807211875916, 0.2474467158317566)",1,1,2.7996063232421875,2.69915771484375,"(-103.54571533203125, 41.827293395996094, 618.5216674804688)","(-34.14390182495117, 43.387107849121094, 622.433837890625)","(-36.75709533691406, 153.7233428955078, 45.30894088745117)","(-57.153141021728516, 154.95948791503906, 45.758853912353516)",POINT (0.3687926083803177 0.2508308291435242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,31,765600822853,1577660530,1,1,"(0.3847333788871765, 0.14650052785873413)","(0.33493316173553467, 0.19540226459503174)",1,1,2.735931396484375,2.71575927734375,"(-103.15316772460938, 42.31134033203125, 620.710693359375)","(-33.78380584716797, 43.70296096801758, 624.45068359375)","(-41.44718551635742, 173.3959503173828, 52.4692268371582)","(-58.654422760009766, 164.46470642089844, 49.21846389770508)",POINT (0.3598332703113556 0.1709513962268829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,37,31,765600939529,1577777202,1,1,"(0.38760751485824585, 0.3294222950935364)","(0.31803855299949646, 0.189859539270401)",1,1,2.834335327148437,2.6357421875,"(-103.34021759033203, 44.663818359375, 628.8895263671875)","(-33.882266998291016, 46.93036651611328, 632.1250610351562)","(-40.454105377197266, 139.9877166748047, 40.309593200683594)","(-64.49193572998047, 165.47702026367188, 49.5869026184082)",POINT (0.3528230339288712 0.2596409171819687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,31,765600956195,1577793868,1,1,"(0.3776994049549103, 0.2748003304004669)","(0.3216841518878937, 0.1844455748796463)",1,1,2.8131103515625,2.6137847900390625,"(-103.80984497070312, 44.780677795410156, 629.1821899414062)","(-34.33110809326172, 47.391761779785156, 632.2757568359375)","(-43.87760925292969, 149.9636993408203, 43.94051742553711)","(-63.232295989990234, 166.46578979492188, 49.94685363769531)",POINT (0.349691778421402 0.2296229526400566),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,
0,37,31,765600972861,1577810533,1,1,"(0.38888245820999146, 0.28005754947662354)","(0.3231965899467468, 0.24273072183132172)",1,1,2.8386993408203125,2.6392822265625,"(-104.29551696777344, 44.77630615234375, 628.8160400390625)","(-34.8642692565918, 47.7824592590332, 632.2369384765625)","(-40.013587951660156, 149.00352478027344, 43.591087341308594)","(-62.70970916748047, 155.82078552246094, 46.07235336303711)",POINT (0.3560395240783691 0.2613941356539726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,31,765600989528,1577827200,1,1,"(0.4115237891674042, 0.29113614559173584)","(0.3528483211994171, 0.2408112734556198)",1,1,2.798324584960937,2.6395263671875,"(-104.91148376464844, 44.72720718383789, 628.6864013671875)","(-35.438865661621094, 48.051246643066406, 632.0296020507812)","(-32.1904182434082, 146.98019409179688, 42.85456085205078)","(-52.46430206298828, 156.17135620117188, 46.199974060058594)",POINT (0.3821860551834106 0.2659737095236778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,31,765601006195,1577843866,1,1,"(0.4423595368862152, 0.3051545321941376)","(0.3796926438808441, 0.21684926748275757)",1,1,2.8112030029296875,2.6019439697265625,"(-105.5440902709961, 44.5639533996582, 628.241455078125)","(-36.10740661621094, 48.27570724487305, 631.6080322265625)","(-21.535888671875, 144.41990661621094, 41.92278289794922)","(-43.188880920410156, 160.5476837158203, 47.792816162109375)",POINT (0.4110260903835297 0.2610018998384476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,31,765601022862,1577860533,1,1,"(0.4382171630859375, 0.3442831337451935)","(0.38624465465545654, 0.23604023456573486)",1,1,2.8413543701171875,2.6050567626953125,"(-106.40592956542969, 44.298667907714844, 627.7171020507812)","(-36.97394943237305, 48.39692687988281, 631.0982055664062)","(-22.967191696166992, 137.27359008789062, 39.321678161621094)","(-40.92500686645508, 157.042724609375, 46.517093658447266)",POINT (0.412230908870697 0.2901616841554642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,37,31,765601039534,1577877204,1,1,"(0.4499482214450836, 0.2387283891439438)","(0.3837500810623169, 0.24522839486598969)",1,1,2.7039947509765625,2.621444702148437,"(-107.30826568603516, 43.86880874633789, 626.7955322265625)","(-37.931968688964844, 48.40098190307617, 630.4100341796875)","(-18.913808822631836, 156.5517578125, 46.33840560913086)","(-41.78693771362305, 155.36460876464844, 45.90634536743164)",POINT (0.4168491512537003 0.2419783920049667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
