,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,56,13,59080790516,857093786,1,1,"(0.3707910180091858, 0.15340760350227356)","(0.3914119005203247, 0.1884503811597824)",1,1,2.605560302734375,2.99945068359375,"(-48.601531982421875, 63.285648345947266, 598.885009765625)","(18.9096622467041, 62.57935333251953, 601.5975341796875)","(-46.264617919921875, 172.13449096679688, 52.010009765625)","(-39.139591217041016, 165.73439025878906, 49.680572509765625)",POINT (0.3811014592647552 0.170928992331028),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,
0,56,13,59080807185,857110454,1,1,"(0.37470924854278564, 0.1597769856452942)","(0.3916604220867157, 0.22544021904468536)",1,1,2.60528564453125,3.0604705810546875,"(-48.64033126831055, 63.302589416503906, 598.9900512695312)","(18.96694564819336, 62.58803939819336, 601.5948486328125)","(-44.9107780456543, 170.97120666503906, 51.58660888671875)","(-39.05371856689453, 158.9786834716797, 47.221710205078125)",POINT (0.3831848353147507 0.1926086023449898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,13,59080823851,857127120,1,1,"(0.377494215965271, 0.16204522550106049)","(0.39861583709716797, 0.22583357989788055)",1,1,2.611434936523437,3.069320678710937,"(-48.676734924316406, 63.361759185791016, 598.9615478515625)","(18.95730972290039, 62.66773986816406, 601.60498046875)","(-43.948509216308594, 170.5569305419922, 51.43585205078125)","(-36.650455474853516, 158.90682983398438, 47.195579528808594)",POINT (0.3880550265312195 0.1939394026994705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,13,59080840518,857143786,1,1,"(0.3784565031528473, 0.15126115083694458)","(0.39050742983818054, 0.18508227169513702)",1,1,2.613433837890625,3.009674072265625,"(-48.72077941894531, 63.40094757080078, 598.9147338867188)","(18.944395065307617, 62.738136291503906, 601.625732421875)","(-43.616004943847656, 172.52650451660156, 52.152732849121094)","(-39.45210647583008, 166.3495330810547, 49.90447235107422)",POINT (0.3844819664955139 0.1681717112660408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,56,13,59080857185,857160453,1,1,"(0.37777259945869446, 0.14827513694763184)","(0.3939550817012787, 0.19297966361045837)",1,1,2.6454010009765625,3.054916381835937,"(-48.789981842041016, 63.45802688598633, 598.9946899414062)","(18.900039672851562, 62.83216094970703, 601.6884765625)","(-43.8523063659668, 173.07183837890625, 52.35124969482422)","(-38.260860443115234, 164.90716552734375, 49.37949752807617)",POINT (0.3858638405799866 0.1706274002790451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,56,13,59080873852,857177120,1,1,"(0.3727063536643982, 0.13624343276023865)","(0.3931730091571808, 0.20167559385299683)",1,1,2.6219482421875,3.0621490478515625,"(-48.86538314819336, 63.5059814453125, 599.005126953125)","(18.829322814941406, 62.90696716308594, 601.5316772460938)","(-45.60282516479492, 175.26927185058594, 53.151039123535156)","(-38.531070709228516, 163.3189697265625, 48.801448822021484)",POINT (0.3829396814107895 0.1689595133066177),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,56,13,59080890520,857193787,1,1,"(0.3721991181373596, 0.12388956546783447)","(0.39011290669441223, 0.18141166865825653)",1,1,2.6237335205078125,3.0521240234375,"(-48.96223449707031, 63.573265075683594, 599.1085205078125)","(18.759262084960938, 62.9912109375, 601.6361083984375)","(-45.7780876159668, 177.5255584716797, 53.97221755981445)","(-39.58842468261719, 167.0198974609375, 50.14851760864258)",POINT (0.3811560124158859 0.1526506170630455),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,56,13,59080907187,857210454,1,1,"(0.37552765011787415, 0.14097362756729126)","(0.3945330083370209, 0.20018437504768372)",1,1,2.644439697265625,3.0722198486328125,"(-49.07276916503906, 63.64153289794922, 599.2706298828125)","(18.67030906677246, 63.073883056640625, 601.6598510742188)","(-44.62799835205078, 174.4053955078125, 52.836578369140625)","(-38.06117248535156, 163.59132385253906, 48.90056228637695)",POINT (0.3850303292274475 0.1705790013074875),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,56,13,59080923857,857227123,1,1,"(0.38070547580718994, 0.1350470930337906)","(0.390169620513916, 0.18818515539169312)",1,1,2.6157989501953125,3.0531768798828125,"(-49.172340393066406, 63.6638298034668, 599.1478271484375)","(18.564807891845703, 63.14250564575195, 601.565673828125)","(-42.83893966674805, 175.48779296875, 53.230525970458984)","(-39.568817138671875, 165.78282165527344, 49.69820785522461)",POINT (0.385437548160553 0.1616161242127418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,56,13,59080940524,857243790,1,1,"(0.3785172402858734, 0.13399426639080048)","(0.3910480737686157, 0.18196502327919006)",1,1,2.61822509765625,3.037460327148437,"(-49.27621078491211, 63.67952346801758, 599.2015380859375)","(18.470901489257812, 63.194793701171875, 601.60009765625)","(-43.59502410888672, 175.68006896972656, 53.30051803588867)","(-39.26529312133789, 166.91885375976562, 50.111698150634766)",POINT (0.3847826570272446 0.1579796448349953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
