,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,9,12,179473916468,5639978751,1,1,"(0.4167235493659973, 0.5099313259124756)","(0.45660996437072754, 0.5241798162460327)",1,1,3.261627197265625,3.283798217773437,"(-31.767070770263672, -44.935333251953125, 752.9183959960938)","(36.95240783691406, -44.98248291015625, 755.2316284179688)","(-30.393775939941406, 107.02013397216797, 28.31035614013672)","(-16.612003326416016, 104.41783142089844, 27.36319923400879)",POINT (0.4366667568683624 0.5170555710792542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,12,179473933136,5639995418,1,1,"(0.4292217493057251, 0.5054436922073364)","(0.44998469948768616, 0.5371810793876648)",1,1,3.25518798828125,3.258529663085937,"(-31.796592712402344, -44.93918228149414, 753.1039428710938)","(36.929012298583984, -44.960121154785156, 755.2645874023438)","(-26.075340270996094, 107.83975219726562, 28.608659744262695)","(-18.901208877563477, 102.04332733154297, 26.498943328857422)",POINT (0.4396032243967056 0.5213123857975006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,12,179473949802,5640012084,1,1,"(0.4216950535774231, 0.45175060629844666)","(0.4509585499763489, 0.5254747867584229)",1,1,3.137557983398437,3.25848388671875,"(-31.824007034301758, -44.88558578491211, 753.2578735351562)","(36.877952575683594, -44.88685607910156, 755.3631591796875)","(-28.67599868774414, 117.64605712890625, 32.17792892456055)","(-18.564720153808594, 104.18132781982422, 27.277103424072266)",POINT (0.436326801776886 0.4886126965284348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,12,179473966470,5640028751,1,1,"(0.4573751986026764, 0.1983034312725067)","(0.5031891465187073, 0.2847649157047272)",1,1,3.15771484375,3.2565155029296875,"(-31.664073944091797, -44.48982238769531, 752.9431762695312)","(36.74325180053711, -44.518760681152344, 755.7901611328125)","(-16.34760284423828, 163.93484497070312, 49.02561569213867)","(-0.5177322626113892, 148.143798828125, 43.278133392333984)",POINT (0.4802821725606918 0.2415341734886169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,12,179473983137,5640045418,1,1,"(0.47596338391304016, 0.19694527983665466)","(0.5081840753555298, 0.24695703387260437)",1,1,3.16436767578125,3.1991729736328125,"(-31.629920959472656, -44.476234436035156, 752.4439697265625)","(36.65153503417969, -44.41960144042969, 755.720947265625)","(-9.924904823303223, 164.1829071044922, 49.11587142944336)","(1.2081475257873535, 155.04893493652344, 45.791343688964844)",POINT (0.492073729634285 0.2219511568546295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,12,179473999804,5640062084,1,1,"(0.46304336190223694, 0.19339199364185333)","(0.510840117931366, 0.24744994938373566)",1,1,3.169708251953125,3.1949920654296875,"(-31.760644912719727, -44.565433502197266, 752.227294921875)","(36.64764404296875, -44.49656677246094, 755.928955078125)","(-14.389113426208496, 164.83184814453125, 49.35209655761719)","(2.1258811950683594, 154.95889282226562, 45.758628845214844)",POINT (0.4869417399168014 0.2204209715127945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,12,179474016479,5640078758,1,1,"(0.45926153659820557, 0.23868514597415924)","(0.5043247938156128, 0.21969272196292877)",1,1,3.25103759765625,3.210296630859375,"(-31.84317398071289, -44.60309600830078, 752.3914184570312)","(36.62609100341797, -44.51470184326172, 756.0260009765625)","(-15.695821762084961, 156.55966186523438, 46.341251373291016)","(-0.12534373998641968, 160.02838134765625, 47.60376739501953)",POINT (0.4817931652069092 0.229188933968544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,9,12,179474033147,5640095425,1,1,"(0.48804613947868347, 0.166449636220932)","(0.5059006214141846, 0.24153538048267365)",1,1,3.1353912353515625,3.216705322265625,"(-31.89469337463379, -44.6282958984375, 752.4804077148438)","(36.60735321044922, -44.5258903503418, 756.0278930664062)","(-5.7500081062316895, 169.75253295898438, 51.143043518066406)","(0.4191608428955078, 156.0391082763672, 46.151798248291016)",POINT (0.496973380446434 0.2039925083518028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,9,12,179474049813,5640112091,1,1,"(0.47820785641670227, 0.18632380664348602)","(0.501634955406189, 0.2401983141899109)",1,1,3.0999908447265625,3.2223663330078125,"(-31.916397094726562, -44.64868927001953, 752.4945678710938)","(36.61166000366211, -44.5461311340332, 755.9796142578125)","(-9.14939022064209, 166.12277221679688, 49.821929931640625)","(-1.054728388786316, 156.28330993652344, 46.24066925048828)",POINT (0.4899214059114456 0.2132610604166985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,9,12,179474066481,5640128758,1,1,"(0.4772889018058777, 0.22649669647216797)","(0.502295196056366, 0.26924386620521545)",1,1,3.2096099853515625,3.2849578857421875,"(-31.913190841674805, -44.652278900146484, 752.5259399414062)","(36.64081573486328, -44.55864715576172, 756.0236206054688)","(-9.466902732849121, 158.7857208251953, 47.15147399902344)","(-0.8266080617904663, 150.97853088378906, 44.30988693237305)",POINT (0.4897920489311218 0.2478702813386917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
