,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,50,5,1100198983,1234918916,1,1,"(0.4715110659599304, 0.4285051226615906)","(0.46819284558296204, 0.3970571756362915)",1,1,2.765289306640625,2.7257080078125,"(-15.996868133544922, -2.07301926612854, 579.0067138671875)","(48.46014404296875, 1.8826274871826172, 579.9749755859375)","(-11.463298797607422, 121.8915786743164, 33.723045349121094)","(-12.60982608795166, 127.63511657714844, 35.813568115234375)",POINT (0.4698519557714462 0.412781149148941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,5,1100215651,1234935583,1,1,"(0.47481396794319153, 0.4259883463382721)","(0.4661855101585388, 0.3912176489830017)",1,1,2.770263671875,2.708709716796875,"(-16.02880859375, -2.0818915367126465, 579.2652587890625)","(48.430458068847656, 1.8816453218460083, 579.9418334960938)","(-10.322073936462402, 122.35120391845703, 33.89042282104492)","(-13.303427696228027, 128.7016143798828, 36.201786041259766)",POINT (0.4704997390508652 0.4086029976606369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,5,1100232318,1234952250,1,1,"(0.47910982370376587, 0.42322713136672974)","(0.46556445956230164, 0.38968390226364136)",1,1,2.783432006835937,2.7393798828125,"(-16.06998062133789, -2.1137571334838867, 579.1708374023438)","(48.379573822021484, 1.8531758785247803, 579.855224609375)","(-8.837743759155273, 122.85549926757812, 34.07398986816406)","(-13.518004417419434, 128.9817352294922, 36.30374526977539)",POINT (0.4723371416330338 0.4064555168151856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,5,1100248988,1234968919,1,1,"(0.47436726093292236, 0.4336854815483093)","(0.4726959466934204, 0.3968229293823242)",1,1,2.7886505126953125,2.7400360107421875,"(-16.087491989135742, -2.171664237976074, 579.1146240234375)","(48.351951599121094, 1.8162678480148315, 579.9165649414062)","(-10.476408004760742, 120.94541931152344, 33.37877655029297)","(-11.053888320922852, 127.67788696289062, 35.82917022705078)",POINT (0.4735316038131714 0.4152542054653168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,5,1100265655,1234985586,1,1,"(0.47449538111686707, 0.43064355850219727)","(0.4747965335845947, 0.39648017287254333)",1,1,2.8045654296875,2.758575439453125,"(-16.07866859436035, -2.237123966217041, 579.0404052734375)","(48.34299850463867, 1.7370007038116455, 579.9170532226562)","(-10.432140350341797, 121.50100708007812, 33.5809326171875)","(-10.328099250793457, 127.74049377441406, 35.85192108154297)",POINT (0.4746459573507309 0.4135618656873703),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,50,5,1100282323,1235002253,1,1,"(0.4901040494441986, 0.3858271837234497)","(0.4910241365432739, 0.33492282032966614)",1,1,2.810897827148437,2.725830078125,"(-16.05196189880371, -2.2372145652770996, 579.4505615234375)","(48.349727630615234, 1.719242811203003, 579.7091064453125)","(-5.038960933685303, 129.68612670898438, 36.560081481933594)","(-4.721036434173584, 138.98313903808594, 39.943885803222656)",POINT (0.4905640929937363 0.3603750020265579),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,5,1100298989,1235018919,1,1,"(0.49771592020988464, 0.38551396131515503)","(0.4947161078453064, 0.3351125419139862)",1,1,2.793975830078125,2.7216796875,"(-16.074291229248047, -2.26699161529541, 579.2451782226562)","(48.33164978027344, 1.680373191833496, 579.8052368164062)","(-2.408858299255371, 129.74330139160156, 36.580970764160156)","(-3.4453744888305664, 138.948486328125, 39.93129348754883)",POINT (0.4962160140275955 0.3603132516145706),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,5,1100315657,1235035586,1,1,"(0.49573826789855957, 0.3819579482078552)","(0.49477681517601013, 0.33780521154403687)",1,1,2.7814483642578125,2.739410400390625,"(-16.08386993408203, -2.2846250534057617, 579.22607421875)","(48.33073425292969, 1.6604127883911133, 579.6551513671875)","(-3.0921974182128906, 130.39279174804688, 36.81726837158203)","(-3.424398422241211, 138.45669555664062, 39.75232696533203)",POINT (0.4952575415372848 0.359881579875946),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,5,1100332325,1235052253,1,1,"(0.49759864807128906, 0.3849979043006897)","(0.490435928106308, 0.34580135345458984)",1,1,2.78558349609375,2.7303619384765625,"(-16.081022262573242, -2.288280963897705, 579.2447509765625)","(48.331398010253906, 1.652678370475769, 579.580078125)","(-2.4493885040283203, 129.8376007080078, 36.615150451660156)","(-4.92427921295166, 136.99630737304688, 39.22077178955078)",POINT (0.4940172880887985 0.3653996288776398),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,50,5,1100348992,1235068919,1,1,"(0.4981917142868042, 0.3882838785648346)","(0.4898344874382019, 0.34860697388648987)",1,1,2.779296875,2.711654663085937,"(-16.079818725585938, -2.2773938179016113, 579.2821044921875)","(48.33058547973633, 1.6575214862823486, 579.5423583984375)","(-2.244464159011841, 129.2374267578125, 36.39680480957031)","(-5.132095813751221, 136.48388671875, 39.0343132019043)",POINT (0.494013100862503 0.3684454262256622),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
