,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,21,6,171642461643,7056719597,1,1,"(0.45171189308166504, 0.5439053177833557)","(0.46073123812675476, 0.5814928412437439)",1,1,4.0052032470703125,3.9814300537109375,"(-36.40735626220703, -12.81297492980957, 656.0474853515625)","(28.865753173828125, -9.464014053344727, 654.5628051757812)","(-16.46287727355957, 101.05907440185547, 26.140705108642578)","(-13.337335586547852, 94.17408752441406, 23.634811401367188)",POINT (0.4562215656042099 0.5626990795135498),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642478314,7056736268,1,1,"(0.454849511384964, 0.5438322424888611)","(0.4630233347415924, 0.5783358812332153)",1,1,3.997116088867188,3.980545043945313,"(-36.438758850097656, -12.810501098632812, 655.9718627929688)","(28.833080291748047, -9.459280014038086, 654.5653686523438)","(-15.37555980682373, 101.07243347167969, 26.145627975463867)","(-12.543047904968262, 94.75235748291016, 23.845298767089844)",POINT (0.4589364230632782 0.5610840618610382),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642494982,7056752935,1,1,"(0.4553019106388092, 0.5492711663246155)","(0.46592381596565247, 0.5830706357955933)",1,1,4.003570556640625,4.00018310546875,"(-36.47501754760742, -12.81620979309082, 655.78857421875)","(28.781030654907227, -9.452109336853027, 654.60546875)","(-15.218792915344238, 100.07618713378906, 25.782955169677734)","(-11.537919998168945, 93.88510131835938, 23.52960205078125)",POINT (0.4606128633022308 0.5661709010601044),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642511648,7056769601,1,1,"(0.4554004669189453, 0.5499886274337769)","(0.4692240059375763, 0.5968122482299805)",1,1,4.0103607177734375,4.00408935546875,"(-36.52815628051758, -12.822076797485352, 655.7459716796875)","(28.72976303100586, -9.440614700317383, 654.6812744140625)","(-15.184636116027832, 99.94476318359375, 25.735149383544922)","(-10.39427661895752, 91.36802673339844, 22.613466262817383)",POINT (0.4623122364282608 0.5734004378318787),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642528317,7056786269,1,1,"(0.4522837996482849, 0.5472344756126404)","(0.4598084092140198, 0.5898659825325012)",1,1,4.0143585205078125,4.00262451171875,"(-36.617977142333984, -12.83176326751709, 656.0355224609375)","(28.67780303955078, -9.4336576461792, 654.685791015625)","(-16.264680862426758, 100.44924926757812, 25.91876983642578)","(-13.657136917114258, 92.640380859375, 23.07657814025879)",POINT (0.4560461044311523 0.5685502290725708),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642544983,7056802935,1,1,"(0.45529067516326904, 0.5436540246009827)","(0.4642905592918396, 0.5833070874214172)",1,1,4.0003509521484375,4.00146484375,"(-36.67583084106445, -12.846240043640137, 655.873779296875)","(28.60057258605957, -9.429495811462402, 654.6209106445312)","(-15.222678184509277, 101.10507202148438, 26.157501220703125)","(-12.103901863098145, 93.84178924560547, 23.513835906982422)",POINT (0.4597906172275543 0.5634805560112),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642561651,7056819602,1,1,"(0.45296090841293335, 0.5471768975257874)","(0.46239081025123596, 0.5910767912864685)",1,1,4.001861572265625,4.013473510742188,"(-36.735008239746094, -12.855728149414062, 655.7349853515625)","(28.525545120239258, -9.417241096496582, 654.6748657226562)","(-16.030029296875, 100.45980072021484, 25.922569274902344)","(-12.762234687805176, 92.41859436035156, 22.9958438873291)",POINT (0.4576758593320847 0.5691268444061279),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642578317,7056836268,1,1,"(0.4532351493835449, 0.5492731928825378)","(0.4610702693462372, 0.5773521065711975)",1,1,4.026519775390625,4.0014495849609375,"(-36.807430267333984, -12.865278244018555, 655.9783935546875)","(28.482084274291992, -9.406593322753906, 654.7139892578125)","(-15.93500804901123, 100.07581329345703, 25.7828311920166)","(-13.219850540161133, 94.93255615234375, 23.910873413085938)",POINT (0.457152709364891 0.5633126497268677),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642594985,7056852935,1,1,"(0.4479413628578186, 0.537200391292572)","(0.46541959047317505, 0.5837402939796448)",1,1,4.0152435302734375,4.0103759765625,"(-36.8654899597168, -12.864463806152344, 656.1030883789062)","(28.417762756347656, -9.384599685668945, 654.7313842773438)","(-17.76951026916504, 102.28719329833984, 26.587743759155273)","(-11.712657928466797, 93.76241302490234, 23.48497772216797)",POINT (0.4566804766654968 0.5604703426361084),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642611657,7056869607,1,1,"(0.45341917872428894, 0.5454439520835876)","(0.46373602747917175, 0.5776110291481018)",1,1,4.0193634033203125,4.014068603515625,"(-36.904727935791016, -12.857748031616211, 656.0390014648438)","(28.36111831665039, -9.36644458770752, 654.724365234375)","(-15.87122917175293, 100.7772216796875, 26.038145065307617)","(-12.296058654785156, 94.88513946533203, 23.893566131591797)",POINT (0.4585776031017304 0.5615274906158447),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642628325,7056886274,1,1,"(0.4478425085544586, 0.5422315001487732)","(0.4657633900642395, 0.5769891738891602)",1,1,4.028289794921875,4.0128021240234375,"(-36.9425163269043, -12.83849811553955, 656.0105590820312)","(28.319766998291016, -9.330228805541992, 654.8223266601562)","(-17.80375099182129, 101.36564636230469, 26.252294540405273)","(-11.593513488769531, 94.99903869628906, 23.935081481933594)",POINT (0.4568029493093491 0.5596103370189667),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642644991,7056902940,1,1,"(0.45134568214416504, 0.5431480407714844)","(0.4689566195011139, 0.5839560627937317)",1,1,4.0172119140625,4.0314483642578125,"(-36.96256637573242, -12.824714660644531, 656.0083618164062)","(28.299583435058594, -9.307024002075195, 654.8123168945312)","(-16.58977508544922, 101.19776916503906, 26.191204071044922)","(-10.486944198608398, 93.722900390625, 23.470592498779297)",POINT (0.4601511508226395 0.563552051782608),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642661659,7056919607,1,1,"(0.44859036803245544, 0.5394880771636963)","(0.4619438350200653, 0.5822944641113281)",1,1,4.012725830078125,4.0398712158203125,"(-36.999366760253906, -12.794906616210938, 656.1356201171875)","(28.281660079956055, -9.269484519958496, 654.9444580078125)","(-17.54460334777832, 101.86817932128906, 26.4351749420166)","(-12.91712474822998, 94.02725982666016, 23.581382751464844)",POINT (0.4552671015262604 0.5608912706375122),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642678325,7056936273,1,1,"(0.44926339387893677, 0.5455482006072998)","(0.45929256081581116, 0.5819868445396423)",1,1,4.0328521728515625,4.0301361083984375,"(-37.02238464355469, -12.773127555847168, 656.2528076171875)","(28.265953063964844, -9.230697631835938, 654.993896484375)","(-17.311368942260742, 100.75810241699219, 26.031219482421875)","(-13.835897445678711, 94.08361053466797, 23.60184097290039)",POINT (0.454277977347374 0.5637675225734711),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642694993,7056952940,1,1,"(0.447987824678421, 0.5340738892555237)","(0.4618771970272064, 0.5859736800193787)",1,1,4.036300659179688,4.04217529296875,"(-37.046730041503906, -12.757444381713867, 656.3936157226562)","(28.248464584350586, -9.19662857055664, 655.1141357421875)","(-17.75338363647461, 102.85987854003906, 26.79620361328125)","(-12.940224647521973, 93.35334777832031, 23.336030960083008)",POINT (0.4549325108528137 0.5600237846374512),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642711660,7056969607,1,1,"(0.4476577341556549, 0.5354707837104797)","(0.4629238545894623, 0.5899296402931213)",1,1,4.0302734375,4.046676635742188,"(-37.058406829833984, -12.761833190917969, 656.47607421875)","(28.24236297607422, -9.189767837524414, 655.2216796875)","(-17.867788314819336, 102.60400390625, 26.703073501586914)","(-12.57752513885498, 92.62871551513672, 23.07231330871582)",POINT (0.4552907943725586 0.5627002120018005),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642728326,7056986273,1,1,"(0.4500167965888977, 0.5397326350212097)","(0.46639484167099, 0.5882867574691772)",1,1,4.026824951171875,4.03692626953125,"(-37.063438415527344, -12.754669189453125, 656.511474609375)","(28.235687255859375, -9.176722526550293, 655.2578125)","(-17.050270080566406, 101.82335662841797, 26.418920516967773)","(-11.3746919631958, 92.92964935302734, 23.181852340698242)",POINT (0.4582058191299438 0.5640096962451935),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642744998,7057002944,1,1,"(0.45338109135627747, 0.540665328502655)","(0.4654744267463684, 0.5807750821113586)",1,1,4.024871826171875,4.0357208251953125,"(-37.059715270996094, -12.757442474365234, 656.5357055664062)","(28.246639251708984, -9.18740463256836, 655.292724609375)","(-15.884434700012207, 101.65253448486328, 26.356718063354492)","(-11.693647384643555, 94.30557250976562, 23.68262481689453)",POINT (0.4594277590513229 0.5607202053070068),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,21,6,171642761664,7057019610,1,1,"(0.45133617520332336, 0.5384407639503479)","(0.46182405948638916, 0.5835385322570801)",1,1,4.040802001953125,4.050704956054688,"(-37.035560607910156, -12.736394882202148, 656.48974609375)","(28.26288604736328, -9.179788589477539, 655.3029174804688)","(-16.593069076538086, 102.06002807617188, 26.504993438720703)","(-12.958630561828613, 93.79939270019531, 23.498388290405273)",POINT (0.4565801173448563 0.560989648103714),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
