,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,std;.1,namespace.1,n>0.1,n==3.1,n=10.1,n--.1,n.1,main.1,int.1,int.2,if.1,for.1,cout.1,cout.2,countdown.1,break.1,aborted.1,<<.1,<<.2,<<.3,-----------.2,-----------.5,-----------.9,-----------.12,-----------.13,-----------.14,-----------.15,",.8",question,code,choices
0,44,17,162031282051,2869629736,1,1,"(0.2982545495033264, 0.18647301197052002)","(0.3381394147872925, 0.15188433229923248)",1,1,3.0315704345703125,3.218978881835937,"(-85.01050567626953, -62.09413146972656, 689.0188598632812)","(-9.18644905090332, -72.10346221923828, 697.054443359375)","(-71.32780456542969, 166.09552001953125, 49.812034606933594)","(-57.546573638916016, 172.41268920898438, 52.111270904541016)",POINT (0.3181969821453094 0.1691786721348762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,44,17,162031298723,2869646408,1,1,"(0.2923474609851837, 0.18277360498905182)","(0.33088257908821106, 0.19236455857753754)",1,1,3.00604248046875,3.2534332275390625,"(-85.06344604492188, -62.08243942260742, 688.908447265625)","(-9.238993644714355, -72.07040405273438, 697.0934448242188)","(-73.36885833740234, 166.7711639404297, 50.05796432495117)","(-60.053993225097656, 165.01950073242188, 49.420406341552734)",POINT (0.3116150200366974 0.1875690817832947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,17,162031315390,2869663074,1,1,"(0.2923038899898529, 0.16937953233718872)","(0.3317919969558716, 0.19087742269039154)",1,1,3.0061492919921875,3.2497711181640625,"(-85.17465209960938, -62.107826232910156, 689.2315673828125)","(-9.291147232055664, -72.06700134277344, 697.27978515625)","(-73.38389587402344, 169.21742248535156, 50.94831848144531)","(-59.739768981933594, 165.29110717773438, 49.51927185058594)",POINT (0.3120479434728622 0.1801284775137901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,17,162031332057,2869679741,1,1,"(0.3003090023994446, 0.17150340974330902)","(0.3335716128349304, 0.18934568762779236)",1,1,3.026153564453125,3.2474365234375,"(-85.236083984375, -62.09185028076172, 689.1597900390625)","(-9.358625411987305, -72.02629089355469, 697.130615234375)","(-70.61795043945312, 168.82952880859375, 50.80713653564453)","(-59.12486267089844, 165.5708465576172, 49.62110137939453)",POINT (0.3169403076171875 0.1804245486855507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,17,162031348725,2869696408,1,1,"(0.29480981826782227, 0.1710340827703476)","(0.34285402297973633, 0.1856565624475479)",1,1,2.988189697265625,3.208358764648437,"(-85.25874328613281, -62.06348419189453, 688.8819580078125)","(-9.419283866882324, -71.98748016357422, 696.9009399414062)","(-72.51805114746094, 168.91522216796875, 50.83833694458008)","(-55.917572021484375, 166.24462890625, 49.86629867553711)",POINT (0.3188319206237793 0.1783453226089478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,17,162031365391,2869713074,1,1,"(0.289521723985672, 0.1832953840494156)","(0.3308790624141693, 0.18260155618190765)",1,1,2.998504638671875,3.2437286376953125,"(-85.3481674194336, -62.07249450683594, 689.0872802734375)","(-9.453034400939941, -71.95256042480469, 696.79296875)","(-74.34521484375, 166.6758575439453, 50.0233039855957)","(-60.055206298828125, 166.80258178710938, 50.06941223144531)",POINT (0.3102003931999206 0.1829484701156616),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,17,162031382059,2869729741,1,1,"(0.29038017988204956, 0.20707885921001434)","(0.33161765336990356, 0.16717542707920074)",1,1,3.0051422119140625,3.2061767578125,"(-85.40110778808594, -62.07148361206055, 689.1005859375)","(-9.502073287963867, -71.94230651855469, 696.8990478515625)","(-74.04859924316406, 162.33213806152344, 48.4422492980957)","(-59.80001449584961, 169.61996459960938, 51.09486770629883)",POINT (0.3109989166259766 0.1871271431446075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,17,162031398726,2869746408,1,1,"(0.29599398374557495, 0.1780177503824234)","(0.34096992015838623, 0.18971866369247437)",1,1,3.0067901611328125,3.230438232421875,"(-85.41814422607422, -62.054847717285156, 688.9995727539062)","(-9.521515846252441, -71.91333770751953, 696.8441162109375)","(-72.10890197753906, 167.6397705078125, 50.374088287353516)","(-56.56855773925781, 165.5027313232422, 49.59626388549805)",POINT (0.3184819519519806 0.1838682070374489),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,17,162031415394,2869763075,1,1,"(0.2950754761695862, 0.18977290391921997)","(0.33805254101753235, 0.1524111032485962)",1,1,2.9995269775390625,3.185333251953125,"(-85.4154052734375, -62.03376388549805, 688.8902587890625)","(-9.522605895996094, -71.90013885498047, 696.7772216796875)","(-72.42625427246094, 165.4928436279297, 49.59268569946289)","(-57.576602935791016, 172.31649780273438, 52.07624435424805)",POINT (0.3165640085935593 0.1710920035839081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,44,17,162031432064,2869779745,1,1,"(0.2978821098804474, 0.19309422373771667)","(0.33252960443496704, 0.17891645431518555)",1,1,3.016845703125,3.231918334960937,"(-85.39410400390625, -62.007442474365234, 688.8401489257812)","(-9.49667739868164, -71.87823486328125, 696.7244262695312)","(-71.45649719238281, 164.88624572753906, 49.37190246582031)","(-59.48491287231445, 167.47561645507812, 50.31437301635742)",POINT (0.3152058571577072 0.1860053390264511),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,17,162031448732,2869796412,1,1,"(0.2950022518634796, 0.1841181367635727)","(0.33410876989364624, 0.17750051617622375)",1,1,2.9976348876953125,3.20013427734375,"(-85.35063171386719, -61.977596282958984, 688.716796875)","(-9.452279090881348, -71.86543273925781, 696.6448974609375)","(-72.45155334472656, 166.52560424804688, 49.96855926513672)","(-58.93927001953125, 167.73422241210938, 50.40850067138672)",POINT (0.3145555108785629 0.1808093264698982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
