,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,6,30,4504117678,4722628308,1,1,"(0.45865923166275024, 0.41361644864082336)","(0.4275824725627899, 0.34851327538490295)",1,1,2.540191650390625,2.62158203125,"(-31.096920013427734, -48.307376861572266, 610.6807250976562)","(30.733728408813477, -43.79518127441406, 610.0390014648438)","(-14.055356979370117, 124.92422485351562, 34.826942443847656)","(-24.82459831237793, 136.84925842285156, 39.167301177978516)",POINT (0.4431208521127701 0.3810648620128632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504134345,4722644974,1,1,"(0.45460307598114014, 0.41296231746673584)","(0.42643311619758606, 0.37559744715690613)",1,1,2.5506591796875,2.599761962890625,"(-31.127229690551758, -48.31031799316406, 610.7192993164062)","(30.69317626953125, -43.71373748779297, 610.1278076171875)","(-15.46097469329834, 125.0440673828125, 34.87050247192383)","(-25.22287940979004, 131.8882293701172, 37.361602783203125)",POINT (0.4405180960893631 0.394279882311821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504151012,4722661641,1,1,"(0.4691254496574402, 0.40379565954208374)","(0.4291130304336548, 0.35567477345466614)",1,1,2.561126708984375,2.600830078125,"(-31.23104476928711, -48.279869079589844, 610.3787841796875)","(30.55811309814453, -43.613853454589844, 610.2620849609375)","(-10.428431510925293, 126.72310638427734, 35.481712341308594)","(-24.29420280456543, 135.53746032714844, 38.689910888671875)",POINT (0.4491192400455475 0.3797352164983749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504167687,4722678315,1,1,"(0.45702317357063293, 0.4047498106956482)","(0.4311828315258026, 0.3633348345756531)",1,1,2.52862548828125,2.6083526611328125,"(-31.354896545410156, -48.35105895996094, 610.491455078125)","(30.42424964904785, -43.577369689941406, 610.234375)","(-14.62231731414795, 126.5483627319336, 35.41801452636719)","(-23.57693862915039, 134.1343994140625, 38.17909240722656)",POINT (0.4441030025482178 0.3840423226356506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504184353,4722694981,1,1,"(0.45860546827316284, 0.37180471420288086)","(0.427592396736145, 0.3676796555519104)",1,1,2.5229949951171875,2.60980224609375,"(-31.501453399658203, -48.473976135253906, 610.7264404296875)","(30.30358123779297, -43.542938232421875, 610.0189208984375)","(-14.073984146118164, 132.58294677734375, 37.61445236206055)","(-24.82115364074707, 133.33851623535156, 37.88953399658203)",POINT (0.4430989325046539 0.3697421848773956),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504201021,4722711648,1,1,"(0.45916998386383057, 0.40049073100090027)","(0.4329885244369507, 0.36113202571868896)",1,1,2.5317840576171875,2.6021270751953125,"(-31.563945770263672, -48.523536682128906, 610.55419921875)","(30.18364715576172, -43.59394454956055, 610.3179931640625)","(-13.878375053405762, 127.32849884033203, 35.701969146728516)","(-22.95119857788086, 134.53787231445312, 38.32600021362305)",POINT (0.4460792541503906 0.3808113783597946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504217688,4722728315,1,1,"(0.4652291536331177, 0.4043756425380707)","(0.4313579499721527, 0.34967100620269775)",1,1,2.53021240234375,2.605133056640625,"(-31.60753631591797, -48.55145263671875, 610.7158203125)","(30.15790557861328, -43.61320495605469, 610.298583984375)","(-11.778642654418945, 126.61689758300781, 35.44297409057617)","(-23.516244888305664, 136.63717651367188, 39.09015655517578)",POINT (0.4482935518026352 0.3770233243703842),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504234355,4722744981,1,1,"(0.45709720253944397, 0.41240474581718445)","(0.43344631791114807, 0.3605019450187683)",1,1,2.5519561767578125,2.59002685546875,"(-31.565139770507812, -48.5280647277832, 610.7197265625)","(30.19491195678711, -43.62779235839844, 610.3782958984375)","(-14.59666633605957, 125.14620208740234, 34.90766525268555)","(-22.792556762695312, 134.65328979492188, 38.36799621582031)",POINT (0.445271760225296 0.3864533454179764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504251022,4722761648,1,1,"(0.4605535864830017, 0.37717223167419434)","(0.4247409403324127, 0.35875576734542847)",1,1,2.540924072265625,2.613998413085937,"(-31.50943374633789, -48.466854095458984, 610.9329833984375)","(30.308889389038086, -43.59733581542969, 610.244140625)","(-13.398900985717773, 131.59976196289062, 37.25664138793945)","(-25.80929946899414, 134.97312927246094, 38.484439849853516)",POINT (0.4426472634077072 0.3679639995098114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504267690,4722778315,1,1,"(0.456174373626709, 0.4076293408870697)","(0.4306495785713196, 0.36421486735343933)",1,1,2.5390167236328125,2.594451904296875,"(-31.38016128540039, -48.336875915527344, 610.90283203125)","(30.393529891967773, -43.588714599609375, 610.568115234375)","(-14.916459083557129, 126.02091217041016, 35.226043701171875)","(-23.76173973083496, 133.9731903076172, 38.12046432495117)",POINT (0.4434119760990143 0.3859221041202545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504284356,4722794981,1,1,"(0.4592399299144745, 0.3817136883735657)","(0.4279002845287323, 0.3712751567363739)",1,1,2.517852783203125,2.589752197265625,"(-31.293277740478516, -48.237586975097656, 611.18115234375)","(30.543106079101562, -43.55180358886719, 610.389892578125)","(-13.854131698608398, 130.76788330078125, 36.95390319824219)","(-24.71445655822754, 132.67994689941406, 37.64977264404297)",POINT (0.4435701072216034 0.3764944225549698),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504301027,4722811651,1,1,"(0.45546576380729675, 0.3906906247138977)","(0.43477922677993774, 0.37655308842658997)",1,1,2.53131103515625,2.595077514648437,"(-31.196155548095703, -48.12582015991211, 611.2518310546875)","(30.616853713989258, -43.5110969543457, 610.6112060546875)","(-15.162013053894043, 129.12359619140625, 36.355350494384766)","(-22.330663681030273, 131.71316528320312, 37.297943115234375)",POINT (0.4451224952936172 0.3836218565702438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504317694,4722828318,1,1,"(0.4595514237880707, 0.40478596091270447)","(0.4259454607963562, 0.35745447874069214)",1,1,2.5252227783203125,2.5827178955078125,"(-31.14525032043457, -47.971275329589844, 611.132080078125)","(30.688671112060547, -43.463157653808594, 611.098388671875)","(-13.746186256408691, 126.54170227050781, 35.41571044921875)","(-25.391876220703125, 135.21148681640625, 38.57119369506836)",POINT (0.4427484422922134 0.3811202198266983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504334361,4722844984,1,1,"(0.4362156391143799, 0.34600692987442017)","(0.4235483705997467, 0.32269200682640076)",1,1,2.5231475830078125,2.587493896484375,"(-31.251327514648438, -47.85782241821289, 611.433837890625)","(30.56528091430664, -43.25389099121094, 610.57177734375)","(-21.832883834838867, 137.30833435058594, 39.334449768066406)","(-26.222557067871094, 141.5789794921875, 40.88875198364258)",POINT (0.4298820048570633 0.3343494683504105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,30,4504351028,4722861651,1,1,"(0.43306851387023926, 0.3727640211582184)","(0.40719160437583923, 0.3424234688282013)",1,1,2.5374298095703125,2.603271484375,"(-31.34461212158203, -47.74939727783203, 611.2572021484375)","(30.43096160888672, -43.120609283447266, 610.9180908203125)","(-22.923480987548828, 132.40724182128906, 37.550472259521484)","(-31.890783309936523, 137.96473693847656, 39.573307037353516)",POINT (0.4201300591230392 0.3575937449932098),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504367696,4722878318,1,1,"(0.428479939699173, 0.36004939675331116)","(0.4067343771457672, 0.31036072969436646)",1,1,2.534088134765625,2.60894775390625,"(-31.492977142333984, -47.80128860473633, 611.929443359375)","(30.328027725219727, -43.04171371459961, 610.8216552734375)","(-24.513599395751953, 134.73617553710938, 38.39817810058594)","(-32.049217224121094, 143.83770751953125, 41.71089553833008)",POINT (0.4176071584224701 0.3352050632238388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,30,4504384362,4722894984,1,1,"(0.4363582134246826, 0.3412066400051117)","(0.40997567772865295, 0.3203456997871399)",1,1,2.536972045898437,2.6042938232421875,"(-31.5687198638916, -47.839088439941406, 611.548828125)","(30.205371856689453, -42.999298095703125, 610.8552856445312)","(-21.783479690551758, 138.1876220703125, 39.65442657470703)","(-30.92599105834961, 142.00875854492188, 41.045166015625)",POINT (0.4231669455766678 0.3307761698961258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,30,4504401030,4722911651,1,1,"(0.42799657583236694, 0.3533574342727661)","(0.4018440246582031, 0.30885744094848633)",1,1,2.54718017578125,2.6140899658203125,"(-31.69719696044922, -47.9807243347168, 612.07666015625)","(30.11749839782715, -43.052886962890625, 610.9441528320312)","(-24.681093215942383, 135.9619598388672, 38.84431838989258)","(-33.74391174316406, 144.11306762695312, 41.811126708984375)",POINT (0.414920300245285 0.3311074376106262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,30,4504417700,4722928321,1,1,"(0.4369770586490631, 0.3506908714771271)","(0.3980499804019928, 0.3302575647830963)",1,1,2.530120849609375,2.6143341064453125,"(-31.739818572998047, -48.02063751220703, 611.6988525390625)","(30.066862106323242, -43.10516357421875, 611.0958251953125)","(-21.56902503967285, 136.4503936767578, 39.022098541259766)","(-35.058692932128906, 140.19317626953125, 40.38439178466797)",POINT (0.417513519525528 0.3404742181301117),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,30,4504434368,4722944988,1,1,"(0.43265828490257263, 0.339053750038147)","(0.40160223841667175, 0.330687552690506)",1,1,2.538681030273437,2.593109130859375,"(-31.74437713623047, -48.06797790527344, 611.7192993164062)","(30.053224563598633, -43.1619873046875, 611.0361328125)","(-23.065637588500977, 138.5819854736328, 39.797908782958984)","(-33.827693939208984, 140.11441040039062, 40.35574722290039)",POINT (0.4171302616596222 0.3348706513643265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,30,4504451035,4722961655,1,1,"(0.4369984567165375, 0.34844493865966797)","(0.4036397933959961, 0.32356899976730347)",1,1,2.531341552734375,2.603240966796875,"(-31.724098205566406, -48.04752731323242, 611.928955078125)","(30.090118408203125, -43.19992446899414, 611.1353149414062)","(-21.561609268188477, 136.86175537109375, 39.171913146972656)","(-33.121620178222656, 141.4183349609375, 40.8303108215332)",POINT (0.4203191250562668 0.3360069692134857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,30,4504467702,4722978321,1,1,"(0.4327283203601837, 0.38081109523773193)","(0.40939855575561523, 0.32146739959716797)",1,1,2.522201538085937,2.599334716796875,"(-31.643909454345703, -47.98223876953125, 611.935546875)","(30.164737701416016, -43.19545364379883, 610.631103515625)","(-23.041366577148438, 130.93324279785156, 37.01398849487305)","(-31.125993728637695, 141.8032989501953, 40.97039031982422)",POINT (0.4210634380578995 0.35113924741745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504484369,4722994988,1,1,"(0.4424803853034973, 0.33900272846221924)","(0.39991918206214905, 0.31519216299057007)",1,1,2.529769897460937,2.6041412353515625,"(-31.550905227661133, -47.91596984863281, 611.7372436523438)","(30.271759033203125, -43.24287796020508, 611.408203125)","(-19.661922454833984, 138.59132385253906, 39.80134201049805)","(-34.41093063354492, 142.95272827148438, 41.388790130615234)",POINT (0.4211997836828232 0.3270974457263946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,30,4504501037,4723011655,1,1,"(0.43600186705589294, 0.36421117186546326)","(0.4059927463531494, 0.31630557775497437)",1,1,2.520858764648437,2.590240478515625,"(-31.51198959350586, -47.81367111206055, 612.2391357421875)","(30.32428550720215, -43.21824645996094, 611.3211669921875)","(-21.906963348388672, 133.97386169433594, 38.12070846557617)","(-32.30623245239258, 142.74880981445312, 41.314483642578125)",POINT (0.4209973067045212 0.3402583748102188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,30,4504517703,4723028321,1,1,"(0.43161430954933167, 0.319348007440567)","(0.4120755195617676, 0.3306671380996704)",1,1,2.51068115234375,2.5987091064453125,"(-31.46531867980957, -47.72068786621094, 612.1614379882812)","(30.351947784423828, -43.13093566894531, 611.091552734375)","(-23.42740821838379, 142.19151306152344, 41.11166763305664)","(-30.198320388793945, 140.11814880371094, 40.35710525512695)",POINT (0.4218449145555496 0.3250075727701187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,30,4504534371,4723044988,1,1,"(0.40962153673171997, 0.3635392487049103)","(0.3807803988456726, 0.3061872124671936)",1,1,2.52630615234375,2.615570068359375,"(-31.527236938476562, -47.61066436767578, 612.4249877929688)","(30.30965232849121, -43.07714080810547, 611.6943359375)","(-31.04871940612793, 134.09693908691406, 38.165523529052734)","(-41.04322814941406, 144.60220336914062, 41.989078521728516)",POINT (0.3952009677886963 0.3348632305860519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,30,4504551043,4723061660,1,1,"(0.4055633842945099, 0.3289225995540619)","(0.3819196820259094, 0.32567670941352844)",1,1,2.5091094970703125,2.584686279296875,"(-31.564556121826172, -47.56694030761719, 612.4845581054688)","(30.263748168945312, -42.96173095703125, 611.5353393554688)","(-32.455020904541016, 140.43771362304688, 40.4733772277832)","(-40.64842224121094, 141.03225708007812, 40.68980407714844)",POINT (0.3937415331602097 0.3272996544837952),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
