,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,std;.1,namespace.1,n>0.1,n==3.1,n=10.1,n--.1,n.1,main.1,int.1,int.2,if.1,for.1,cout.1,cout.2,countdown.1,break.1,aborted.1,<<.1,<<.2,<<.3,-----------.2,-----------.5,-----------.9,-----------.12,-----------.13,-----------.14,-----------.15,",.8",question,code,choices
0,45,17,79281652734,9660453865,1,1,"(0.4926828145980835, 0.2787873148918152)","(0.4247962236404419, 0.2592640519142151)",1,1,3.1793212890625,3.673782348632813,"(-41.13643264770508, -2.3958067893981934, 616.7325439453125)","(18.728099822998047, -5.9715704917907715, 622.8145751953125)","(-4.147922039031982, 149.23553466796875, 43.675472259521484)","(-27.604454040527344, 152.8012237548828, 44.9732780456543)",POINT (0.4587395191192627 0.2690256834030151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,17,79281669400,9660470531,1,1,"(0.4954967200756073, 0.27625709772109985)","(0.4350365698337555, 0.25573045015335083)",1,1,3.2037506103515625,3.648635864257813,"(-41.27534484863281, -2.289018392562866, 617.3174438476562)","(18.605987548828125, -5.893833637237549, 623.0575561523438)","(-3.1756482124328613, 149.6976318359375, 43.84370422363281)","(-24.066173553466797, 153.44654846191406, 45.20820999145508)",POINT (0.4652666449546814 0.2659937739372253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,17,79281686068,9660487198,1,1,"(0.4990074634552002, 0.2553921043872833)","(0.4233527183532715, 0.25831928849220276)",1,1,3.1381988525390625,3.661331176757813,"(-41.389793395996094, -2.166987895965576, 617.3365478515625)","(18.500659942626953, -5.756538391113281, 623.1710205078125)","(-1.962599515914917, 153.5083770751953, 45.23066329956055)","(-28.103235244750977, 152.97373962402344, 45.03611373901367)",POINT (0.4611800909042358 0.256855696439743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,17,79281702735,9660503865,1,1,"(0.49507957696914673, 0.2669064700603485)","(0.4255887567996979, 0.2556895911693573)",1,1,3.167510986328125,3.641372680664064,"(-41.5511589050293, -2.0613999366760254, 617.6646118164062)","(18.341182708740234, -5.619614124298096, 623.436279296875)","(-3.319788932800293, 151.40541076660156, 44.465267181396484)","(-27.330638885498047, 153.45399475097656, 45.21096420288086)",POINT (0.4603341668844223 0.2612980306148529),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,17,79281719402,9660520531,1,1,"(0.5101109743118286, 0.2885369062423706)","(0.42887601256370544, 0.24399015307426453)",1,1,3.19818115234375,3.613067626953125,"(-41.73228454589844, -1.978598952293396, 617.929931640625)","(18.18214225769043, -5.465526103973389, 623.6390991210938)","(1.8739230632781982, 147.4549102783203, 43.027374267578125)","(-26.194791793823242, 155.59078979492188, 45.98857879638672)",POINT (0.469493493437767 0.2662635296583176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,17,79281736069,9660537198,1,1,"(0.5069373250007629, 0.290029913187027)","(0.43459421396255493, 0.2713661789894104)",1,1,3.2101593017578125,3.656326293945313,"(-41.90034103393555, -1.9577957391738892, 618.0888671875)","(18.019775390625, -5.343926429748535, 623.852783203125)","(0.777381420135498, 147.18222045898438, 42.92815399169922)","(-24.21900177001953, 150.59091186523438, 44.168827056884766)",POINT (0.4707657694816589 0.2806980460882187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,17,79281752737,9660553865,1,1,"(0.497373104095459, 0.27387410402297974)","(0.43184858560562134, 0.2701120376586914)",1,1,3.1699371337890625,3.654983520507813,"(-42.05731964111328, -1.9243178367614746, 618.5159912109375)","(17.884605407714844, -5.248881816864014, 623.9559326171875)","(-2.5273187160491943, 150.13287353515625, 44.00210952758789)","(-25.167686462402344, 150.81996154785156, 44.25218200683594)",POINT (0.4646108448505402 0.2719930708408356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,17,79281769404,9660570531,1,1,"(0.5033127069473267, 0.2871882915496826)","(0.4271065890789032, 0.2660888731479645)",1,1,3.167709350585937,3.651031494140625,"(-42.170738220214844, -1.8625178337097168, 618.5953369140625)","(17.770339965820312, -5.131362438201904, 624.048583984375)","(-0.4750162661075592, 147.70120239257812, 43.11705017089844)","(-26.80615997314453, 151.5547332763672, 44.51962661743164)",POINT (0.4652096480131149 0.2766385823488236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,17,79281786076,9660587203,1,1,"(0.4999280869960785, 0.24552075564861298)","(0.4259510934352875, 0.2645069360733032)",1,1,3.1365203857421875,3.642654418945313,"(-42.24935531616211, -1.7647888660430908, 618.80029296875)","(17.71007537841797, -5.029514312744141, 624.2339477539062)","(-1.644513487815857, 155.3112335205078, 45.88687515258789)","(-27.205427169799805, 151.8436737060547, 44.624725341796875)",POINT (0.462939590215683 0.2550138458609581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,17,79281802744,9660603870,1,1,"(0.5065680146217346, 0.27909544110298157)","(0.43569833040237427, 0.2333686351776123)",1,1,3.176422119140625,3.5474853515625,"(-42.28411865234375, -1.6363236904144287, 618.921630859375)","(17.689241409301758, -4.866186141967773, 624.3331298828125)","(0.6497741341590881, 149.1792449951172, 43.65500259399414)","(-23.837501525878906, 157.53065490722656, 46.694671630859375)",POINT (0.4711331725120544 0.2562320381402969),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
