,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,#lang.1,racket.1,define.1,afunc.1,lst.1,define.2,afunc-helper.1,lst.2,a.1,mystery.1,cond.1,-----------.4,      .1,nan.1,lst.3,cons.2,a.2,mystery.2,-----------.5,      .2,else.1,       .1,append.1,afunc-helper.2,cdr.1,lst.4,cons.3,car.1,lst.5,a.3,mystery.3,afunc-helper.3,cdr.2,lst.6,a.4,mystery.4,-----------.6,-----------.7,-----------.8,-----------.9,afunc-helper.4,lst.7,-----------.10,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,51,35,603635855451,8861328274,1,1,"(0.3947595953941345, 0.25035560131073)","(0.39647620916366577, 0.1772082895040512)",1,1,2.4227294921875,2.645965576171875,"(-66.78868103027344, -43.348907470703125, 691.546630859375)","(-10.709156036376953, -37.373023986816406, 688.1295776367188)","(-37.982872009277344, 154.42822265625, 45.56543731689453)","(-37.389732360839844, 167.78759765625, 50.42789840698242)",POINT (0.3956179022789002 0.2137819454073906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,35,603635872119,8861344941,1,1,"(0.3710867762565613, 0.2445790022611618)","(0.35606682300567627, 0.16543546319007874)",1,1,2.4610748291015625,2.652572631835937,"(-66.88396453857422, -43.36131286621094, 691.6615600585938)","(-10.74018669128418, -37.37598419189453, 688.15478515625)","(-46.16242599487305, 155.48321533203125, 45.94951248168945)","(-51.35220718383789, 169.93775939941406, 51.21046447753906)",POINT (0.3635767996311188 0.2050072327256203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,35,603635888785,8861361607,1,1,"(0.3755835294723511, 0.25065189599990845)","(0.35495874285697937, 0.1798977255821228)",1,1,2.467529296875,2.6564483642578125,"(-66.89686584472656, -43.39470672607422, 691.71240234375)","(-10.751518249511719, -37.394989013671875, 688.3641357421875)","(-44.60868453979492, 154.3740997314453, 45.5457649230957)","(-51.735076904296875, 167.29638671875, 50.249176025390625)",POINT (0.3652711361646652 0.2152748107910156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,35,603635905453,8861378274,1,1,"(0.3659413158893585, 0.2471476048231125)","(0.3627043068408966, 0.15505218505859375)",1,1,2.45733642578125,2.631591796875,"(-66.9190673828125, -43.40406036376953, 691.734619140625)","(-10.799436569213867, -37.39925765991211, 688.3629150390625)","(-47.94032287597656, 155.01409912109375, 45.778751373291016)","(-49.05878829956055, 171.83412170410156, 51.900699615478516)",POINT (0.3643228113651276 0.2010998949408531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,35,603635922119,8861394940,1,1,"(0.3678217828273773, 0.26890885829925537)","(0.3687799274921417, 0.16076485812664032)",1,1,2.4707794189453125,2.6576690673828125,"(-66.9362564086914, -43.42703628540039, 691.7044677734375)","(-10.841118812561035, -37.416786193847656, 688.3870849609375)","(-47.29057312011719, 151.03968811035156, 44.33220672607422)","(-46.95949935913086, 170.79075622558594, 51.52101135253906)",POINT (0.3683008551597595 0.2148368582129478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,35,603635938791,8861411611,1,1,"(0.3469668924808502, 0.25099465250968933)","(0.3618435561656952, 0.15774954855442047)",1,1,2.4346160888671875,2.653472900390625,"(-66.93644714355469, -43.42884826660156, 691.650634765625)","(-10.865262985229492, -37.39939880371094, 688.151123046875)","(-54.496456146240234, 154.31149291992188, 45.52301025390625)","(-49.356204986572266, 171.3414764404297, 51.721412658691406)",POINT (0.3544052243232727 0.2043721005320549),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,35,603635955458,8861428278,1,1,"(0.36098718643188477, 0.2707594931125641)","(0.35486307740211487, 0.15720972418785095)",1,1,2.45794677734375,2.6499786376953125,"(-66.95217895507812, -43.45637512207031, 691.6474609375)","(-10.899158477783203, -37.40690231323242, 687.9411010742188)","(-49.652099609375, 150.7017364501953, 44.20906448364258)","(-51.768123626708984, 171.4400634765625, 51.75730895996094)",POINT (0.3579251319169998 0.2139846086502075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,51,35,603635972125,8861444944,1,1,"(0.3626987636089325, 0.25121134519577026)","(0.361916184425354, 0.1611548513174057)",1,1,2.4860992431640625,2.65948486328125,"(-66.97784423828125, -43.47001647949219, 691.80322265625)","(-10.921213150024414, -37.40461349487305, 688.0709838867188)","(-49.06070327758789, 154.27191162109375, 45.50861358642578)","(-49.33110809326172, 170.7195281982422, 51.49509048461914)",POINT (0.3623074740171432 0.206183098256588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,35,603635988792,8861461611,1,1,"(0.3627649247646332, 0.25548872351646423)","(0.3522713780403137, 0.1603335291147232)",1,1,2.487030029296875,2.661712646484375,"(-66.9754409790039, -43.517921447753906, 691.7506103515625)","(-10.9219970703125, -37.426239013671875, 688.2017822265625)","(-49.037845611572266, 153.49070739746094, 45.224273681640625)","(-52.66362762451172, 170.8695526123047, 51.54963302612305)",POINT (0.3575181514024734 0.2079111263155937),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,35,603636005460,8861478278,1,1,"(0.36266613006591797, 0.2455262392759323)","(0.35532546043395996, 0.16755349934101105)",1,1,2.47210693359375,2.6656036376953125,"(-66.9869613647461, -43.509918212890625, 691.8287963867188)","(-10.925439834594727, -37.42729949951172, 688.3323974609375)","(-49.07197952270508, 155.31024169921875, 45.886474609375)","(-51.60836410522461, 169.55091857910156, 51.06969451904297)",POINT (0.358995795249939 0.2065398693084717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
