,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,46,5,70494358041,1444681058,1,1,"(0.4794168770313263, 0.5219943523406982)","(0.43599873781204224, 0.465071439743042)",1,1,4.086349487304688,3.890380859375,"(-49.013118743896484, -21.840435028076172, 598.8433837890625)","(10.770133018493652, -23.04190444946289, 599.9456787109375)","(-8.73164176940918, 104.81697845458984, 27.50846290588379)","(-23.73370933532715, 115.21321105957031, 31.292356491088867)",POINT (0.4577078074216843 0.4935328960418701),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,5,70494374708,1444697725,1,1,"(0.491268128156662, 0.5009648203849792)","(0.433545857667923, 0.4561498165130615)",1,1,4.130859375,3.89166259765625,"(-49.011478424072266, -21.81895637512207, 598.924072265625)","(10.7813081741333, -23.029600143432617, 600.0452880859375)","(-4.6367268562316895, 108.65775299072266, 28.90637969970703)","(-24.581235885620117, 116.84261322021484, 31.885465621948242)",POINT (0.4624069929122925 0.4785573184490204),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,5,70494391379,1444714395,1,1,"(0.4659291207790375, 0.5132035613059998)","(0.43744373321533203, 0.44479668140411377)",1,1,4.089019775390625,3.899505615234375,"(-49.021488189697266, -21.803997039794922, 599.0128173828125)","(10.769882202148438, -23.022315979003906, 600.1851806640625)","(-13.392008781433105, 106.42251586914062, 28.092819213867188)","(-23.23443031311035, 118.9161148071289, 32.64015197753906)",POINT (0.4516864269971848 0.4790001213550568),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,5,70494408046,1444731062,1,1,"(0.4798242747783661, 0.48524895310401917)","(0.44130146503448486, 0.4381764829158783)",1,1,4.105194091796875,3.9030609130859375,"(-49.049285888671875, -21.787832260131836, 599.0689086914062)","(10.740194320678711, -23.006824493408203, 600.2855834960938)","(-8.59088134765625, 111.52803039550781, 29.951114654541016)","(-21.90147590637207, 120.12520599365234, 33.080204010009766)",POINT (0.4605628699064255 0.4617127180099487),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,5,70494424713,1444747729,1,1,"(0.4763646423816681, 0.49478504061698914)","(0.44770750403404236, 0.4385841190814972)",1,1,4.091079711914063,3.875411987304688,"(-49.081668853759766, -21.775991439819336, 599.124267578125)","(10.708938598632812, -22.98792266845703, 600.2760009765625)","(-9.78626537322998, 109.7863998413086, 29.317197799682617)","(-19.688034057617188, 120.05076599121094, 33.053104400634766)",POINT (0.4620360732078552 0.4666845798492432),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,5,70494441380,1444764395,1,1,"(0.47951504588127136, 0.48089081048965454)","(0.44050124287605286, 0.4338023364543915)",1,1,4.0836334228515625,3.889556884765625,"(-49.11576461791992, -21.755996704101562, 599.209716796875)","(10.688676834106445, -22.96051025390625, 600.1475830078125)","(-8.69771671295166, 112.32398223876953, 30.240827560424805)","(-22.177976608276367, 120.92408752441406, 33.370975494384766)",POINT (0.4600081443786621 0.457346573472023),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,5,70494458039,1444781054,1,1,"(0.4767102003097534, 0.4870224893093109)","(0.4326178729534149, 0.4514269530773163)",1,1,4.0836944580078125,3.8910980224609375,"(-49.15528106689453, -21.728702545166016, 599.223388671875)","(10.656940460205078, -22.908960342407227, 600.1287841796875)","(-9.666881561279297, 111.20413208007812, 29.833194732666016)","(-24.901872634887695, 117.7052001953125, 32.19935989379883)",POINT (0.4546640366315842 0.4692247211933136),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,5,70494474706,1444797720,1,1,"(0.4773204028606415, 0.5079542398452759)","(0.44315555691719055, 0.46598783135414124)",1,1,4.0932464599609375,3.898849487304688,"(-49.20050811767578, -21.67547607421875, 599.27685546875)","(10.620441436767578, -22.845624923706055, 600.2298583984375)","(-9.456029891967773, 107.3812255859375, 28.441761016845703)","(-21.260839462280273, 115.04582977294922, 31.23147964477539)",POINT (0.460237979888916 0.4869710355997086),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,5,70494491381,1444814395,1,1,"(0.4730099141597748, 0.5059966444969177)","(0.4352430999279022, 0.44418439269065857)",1,1,4.078292846679688,3.8780364990234375,"(-49.2379035949707, -21.63280487060547, 599.3414306640625)","(10.584854125976562, -22.825191497802734, 600.6194458007812)","(-10.945408821105957, 107.73875427246094, 28.57188606262207)","(-23.994800567626953, 119.02793884277344, 32.68083190917969)",POINT (0.4541265070438385 0.4750905185937882),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,46,5,70494508049,1444831062,1,1,"(0.4771183133125305, 0.5010368824005127)","(0.44618532061576843, 0.43838196992874146)",1,1,4.0805206298828125,3.8890380859375,"(-49.301361083984375, -21.60401153564453, 599.5623168945312)","(10.517807006835938, -22.79433822631836, 600.5714111328125)","(-9.525853157043457, 108.64459228515625, 28.901588439941406)","(-20.213985443115234, 120.08768463134766, 33.06653594970703)",POINT (0.4616518169641495 0.4697094261646271),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
