,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,1,14,6761198419,18644798950,1,1,"(0.5027924180030823, 0.7873615026473999)","(0.4832397699356079, 0.7609409093856812)",1,1,3.1936798095703125,3.4039459228515625,"(-38.065223693847656, 11.002488136291504, 625.8436279296875)","(21.26000213623047, 13.671181678771973, 625.6314086914062)","(-0.6548047661781311, 56.3511848449707, 9.86838150024414)","(-7.410740852355957, 61.176544189453125, 11.62468433380127)",POINT (0.4930160939693451 0.7741512060165405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,14,6761215087,18644815617,1,1,"(0.49227505922317505, 0.6509280204772949)","(0.4771920144557953, 0.660717248916626)",1,1,3.19915771484375,3.409271240234375,"(-38.059879302978516, 11.15323257446289, 626.0501708984375)","(21.18661880493164, 13.818182945251465, 625.6366577148438)","(-4.288818836212158, 81.26896667480469, 18.93770980834961)","(-9.500384330749512, 79.48107147216797, 18.286954879760742)",POINT (0.4847335368394852 0.6558226346969604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,14,6761231756,18644832286,1,1,"(0.501691460609436, 0.6744152903556824)","(0.4806705415248871, 0.6907914876937866)",1,1,3.166046142578125,3.4351043701171875,"(-38.059356689453125, 11.162960052490234, 625.8971557617188)","(21.21338653564453, 13.832390785217285, 625.699951171875)","(-1.0352165699005127, 76.97931671142578, 17.376422882080078)","(-8.298474311828613, 73.98843383789062, 16.287782669067383)",POINT (0.4911810010671616 0.6826033890247345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,14,6761248423,18644848953,1,1,"(0.4955354928970337, 0.6580285429954529)","(0.47455209493637085, 0.658292293548584)",1,1,3.19598388671875,3.415435791015625,"(-38.08946990966797, 11.16840934753418, 625.892822265625)","(21.232078552246094, 13.83189582824707, 625.6990356445312)","(-3.162257194519043, 79.9721450805664, 18.46568489074707)","(-10.412543296813965, 79.92396545410156, 18.448158264160156)",POINT (0.4850437939167023 0.6581604182720184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,14,6761265090,18644865620,1,1,"(0.492266446352005, 0.647423267364502)","(0.47515594959259033, 0.6476212739944458)",1,1,3.1768035888671875,3.4125213623046875,"(-38.11677551269531, 11.17136001586914, 625.86865234375)","(21.225786209106445, 13.834132194519043, 625.6668090820312)","(-4.291788101196289, 81.9090576171875, 19.17066764831543)","(-10.203903198242188, 81.87289428710938, 19.15751075744629)",POINT (0.4837111979722977 0.6475222706794739),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,14,6761281757,18644882286,1,1,"(0.5060470700263977, 0.6491967439651489)","(0.48020708560943604, 0.6525406241416931)",1,1,3.175201416015625,3.413681030273437,"(-38.1524658203125, 11.160297393798828, 625.9077758789062)","(21.207292556762695, 13.823257446289062, 625.5919799804688)","(0.46974804997444153, 81.58514404296875, 19.052793502807617)","(-8.458622932434082, 80.97442626953125, 18.830516815185547)",POINT (0.4931270778179169 0.650868684053421),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,14,6761298424,18644898953,1,1,"(0.5027866363525391, 0.6580681800842285)","(0.4817570149898529, 0.6616102457046509)",1,1,3.190948486328125,3.4224090576171875,"(-38.19934844970703, 11.149432182312012, 625.8690185546875)","(21.166824340820312, 13.811935424804688, 625.4425048828125)","(-0.6568070650100708, 79.96489715576172, 18.46305274963379)","(-7.923064231872559, 79.31797790527344, 18.22760772705078)",POINT (0.492271825671196 0.6598392128944397),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,14,6761315091,18644915620,1,1,"(0.4834839403629303, 0.6527014970779419)","(0.4672069847583771, 0.6662514209747314)",1,1,3.21282958984375,3.451416015625,"(-38.24013137817383, 11.136735916137695, 625.7664184570312)","(21.12242317199707, 13.79434585571289, 625.3262939453125)","(-7.326364517211914, 80.9450454711914, 18.81978988647461)","(-12.950475692749023, 78.4703598022461, 17.919048309326172)",POINT (0.4753454625606537 0.6594764590263367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,14,6761331757,18644932286,1,1,"(0.49833860993385315, 0.6632018685340881)","(0.4700627028942108, 0.6506690979003906)",1,1,3.184066772460937,3.4410400390625,"(-38.298614501953125, 11.125731468200684, 625.6734619140625)","(21.077831268310547, 13.797276496887207, 625.296630859375)","(-2.193713665008545, 79.02729797363281, 18.121768951416016)","(-11.963749885559082, 81.31625366210938, 18.95492172241211)",POINT (0.484200656414032 0.6569354832172394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,14,6761348424,18644948953,1,1,"(0.49297815561294556, 0.6539414525032043)","(0.4691866636276245, 0.6618736982345581)",1,1,3.211410522460937,3.453948974609375,"(-38.37736511230469, 11.131660461425781, 625.79443359375)","(21.014554977416992, 13.804794311523438, 625.3980102539062)","(-4.045876979827881, 80.71859741210938, 18.737354278564453)","(-12.266444206237793, 79.26986694335938, 18.21010971069336)",POINT (0.481082409620285 0.6579075753688812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
