,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,4,5,8408143702,1187250050,1,1,"(0.45204657316207886, 0.7232683300971985)","(0.48793426156044006, 0.6824824213981628)",1,1,3.0363922119140625,2.9474029541015625,"(-50.85612487792969, 29.507190704345703, 531.170166015625)","(13.99066162109375, 32.48585891723633, 535.30224609375)","(-16.346885681152344, 68.20491027832031, 14.182775497436523)","(-3.910486936569214, 75.67569732666016, 16.901941299438477)",POINT (0.4699904173612595 0.7028753757476807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,5,8408160372,1187266720,1,1,"(0.45237717032432556, 0.7192411422729492)","(0.48515433073043823, 0.6853466033935547)",1,1,3.032684326171875,2.950714111328125,"(-50.87422180175781, 29.508068084716797, 531.23046875)","(13.979588508605957, 32.490753173828125, 535.3180541992188)","(-16.232336044311523, 68.94257354736328, 14.451257705688477)","(-4.873837471008301, 75.15106964111328, 16.710966110229492)",POINT (0.4687657505273819 0.702293872833252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,5,8408177040,1187283387,1,1,"(0.45369741320610046, 0.7277500033378601)","(0.48513469099998474, 0.6899767518043518)",1,1,3.04302978515625,2.9563446044921875,"(-50.893470764160156, 29.52306365966797, 531.259033203125)","(13.964666366577148, 32.520362854003906, 535.4302978515625)","(-15.774803161621094, 67.38397979736328, 13.884021759033203)","(-4.880652904510498, 74.30297088623047, 16.402259826660156)",POINT (0.4694160521030426 0.708863377571106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,5,8408193706,1187300053,1,1,"(0.4473937153816223, 0.7257429361343384)","(0.48720523715019226, 0.6892173886299133)",1,1,3.036407470703125,2.980682373046875,"(-50.91255569458008, 29.528715133666992, 531.1445922851562)","(13.938403129577637, 32.573890686035156, 535.716552734375)","(-17.959280014038086, 67.75161743164062, 14.017797470092773)","(-4.1631340980529785, 74.44204711914062, 16.45294189453125)",POINT (0.4672994762659073 0.7074801623821259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,5,8408210374,1187316720,1,1,"(0.4447385370731354, 0.7156181931495667)","(0.4840053915977478, 0.6861637234687805)",1,1,3.040740966796875,2.9603729248046875,"(-50.94560241699219, 29.56041145324707, 531.1556396484375)","(13.891843795776367, 32.579185485839844, 535.4329833984375)","(-18.8794002532959, 69.60619354248047, 14.692764282226562)","(-5.271992206573486, 75.00140380859375, 16.656496047973633)",POINT (0.4643719643354416 0.7008909583091736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,5,8408227041,1187333387,1,1,"(0.4514942169189453, 0.7107943892478943)","(0.4858068525791168, 0.689593493938446)",1,1,3.0554351806640625,2.9994659423828125,"(-50.972599029541016, 29.621646881103516, 531.168701171875)","(13.875643730163574, 32.64381790161133, 535.623779296875)","(-16.538297653198242, 70.4897689819336, 15.014398574829102)","(-4.6477131843566895, 74.37318420410156, 16.42780113220215)",POINT (0.4686505347490311 0.7001939415931702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,5,8408243708,1187350053,1,1,"(0.44682082533836365, 0.7101621031761169)","(0.4878830015659332, 0.686473548412323)",1,1,3.043487548828125,2.9998016357421875,"(-50.967979431152344, 29.676729202270508, 531.15234375)","(13.857001304626465, 32.70712661743164, 535.624267578125)","(-18.157812118530273, 70.60558319091797, 15.056565284729004)","(-3.9282476902008057, 74.94465637207031, 16.635847091674805)",POINT (0.4673519134521484 0.69831782579422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,5,8408260375,1187366720,1,1,"(0.44850486516952515, 0.7243464589118958)","(0.4832970201969147, 0.6861167550086975)",1,1,3.0561676025390625,3.0025177001953125,"(-50.977901458740234, 29.782814025878906, 531.2783203125)","(13.877721786499023, 32.78187561035156, 535.5765380859375)","(-17.574222564697266, 68.00740814208984, 14.110904693603516)","(-5.517477035522461, 75.0099868774414, 16.659679412841797)",POINT (0.4659009426832199 0.7052316069602966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,5,8408277043,1187383387,1,1,"(0.4514116942882538, 0.7104557752609253)","(0.48002883791923523, 0.6899446249008179)",1,1,3.061737060546875,3.0065155029296875,"(-50.97771453857422, 29.834125518798828, 531.3414306640625)","(13.87685775756836, 32.81689453125, 535.5440673828125)","(-16.566890716552734, 70.55180358886719, 15.036948204040527)","(-6.6500115394592285, 74.30885314941406, 16.404428482055664)",POINT (0.4657202661037445 0.7002002000808716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,5,8408293713,1187400057,1,1,"(0.44628310203552246, 0.7091866731643677)","(0.48521748185157776, 0.6878657937049866)",1,1,3.0600128173828125,3.0037384033203125,"(-50.966278076171875, 29.867324829101562, 531.2318725585938)","(13.87144660949707, 32.84580993652344, 535.62353515625)","(-18.344139099121094, 70.78424835205078, 15.12161922454834)","(-4.851962566375732, 74.68963623046875, 16.542978286743164)",POINT (0.4657502919435501 0.6985262334346771),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
