,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,23,33,82631924142,819301227,1,1,"(0.37720367312431335, 0.1683574616909027)","(0.37208980321884155, 0.16366522014141083)",1,1,2.5173797607421875,2.403839111328125,"(-51.99378967285156, -47.53649139404297, 586.123779296875)","(13.872137069702148, -40.058555603027344, 589.4390869140625)","(-44.048885345458984, 169.40406799316406, 51.01630401611328)","(-45.81584930419922, 170.26104736328125, 51.328208923339844)",POINT (0.3746467381715774 0.1660113409161568),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,33,82631940809,819317894,1,1,"(0.3754574656486511, 0.18298310041427612)","(0.3678404688835144, 0.14681389927864075)",1,1,2.5059051513671875,2.4044342041015625,"(-52.04970169067383, -47.453575134277344, 586.3450317382812)","(13.841753005981445, -39.998870849609375, 589.4591064453125)","(-44.652259826660156, 166.73289489746094, 50.04405212402344)","(-47.28411102294922, 173.33872985839844, 52.44835662841797)",POINT (0.3716489672660828 0.1648984998464584),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,33,82631957480,819334564,1,1,"(0.3681395947933197, 0.1828559935092926)","(0.36482343077659607, 0.1683601438999176)",1,1,2.4973907470703125,2.38934326171875,"(-52.062583923339844, -47.43054962158203, 586.4794311523438)","(13.824178695678711, -39.92534637451172, 589.4407348632812)","(-47.18075942993164, 166.75611877441406, 50.05247116088867)","(-48.326576232910156, 169.4036102294922, 51.016029357910156)",POINT (0.3664815127849579 0.1756080687046051),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,33,82631974146,819351230,1,1,"(0.37315842509269714, 0.18188585340976715)","(0.35547712445259094, 0.155430406332016)",1,1,2.491073608398437,2.4049835205078125,"(-52.08323287963867, -47.388328552246094, 586.72705078125)","(13.829734802246094, -39.87568283081055, 589.537353515625)","(-45.44662857055664, 166.9333038330078, 50.116966247558594)","(-51.55596160888672, 171.76504516601562, 51.875553131103516)",POINT (0.364317774772644 0.1686581298708916),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,33,82631990814,819367897,1,1,"(0.3705075979232788, 0.1886874884366989)","(0.3558526933193207, 0.15072433650493622)",1,1,2.5010223388671875,2.3816375732421875,"(-52.08645248413086, -47.341041564941406, 586.9957275390625)","(13.868288040161133, -39.853965759277344, 589.72802734375)","(-46.36254119873047, 165.6910858154297, 49.664794921875)","(-51.42618942260742, 172.6245574951172, 52.188358306884766)",POINT (0.3631801456212997 0.1697059124708176),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,33,82632007481,819384564,1,1,"(0.3759617805480957, 0.17293493449687958)","(0.33970701694488525, 0.13912802934646606)",1,1,2.4867095947265625,2.38262939453125,"(-52.078460693359375, -47.30448532104492, 587.3455810546875)","(13.92140007019043, -39.82042694091797, 589.6484985351562)","(-44.47800064086914, 168.56808471679688, 50.7119255065918)","(-57.00493240356445, 174.742431640625, 52.959320068359375)",POINT (0.3578343987464905 0.1560314819216728),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,33,82632024147,819401230,1,1,"(0.38240811228752136, 0.18327678740024567)","(0.34093940258026123, 0.15852001309394836)",1,1,2.4893951416015625,2.3797607421875,"(-52.049686431884766, -47.280277252197266, 587.6801147460938)","(13.962370872497559, -39.77079391479492, 589.5889892578125)","(-42.25062561035156, 166.67926025390625, 50.02452087402344)","(-56.57912063598633, 171.20077514648438, 51.670162200927734)",POINT (0.3616737574338913 0.170898400247097),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,33,82632040815,819417897,1,1,"(0.3746362030506134, 0.1817997246980667)","(0.3441081643104553, 0.16728655993938446)",1,1,2.47418212890625,2.379791259765625,"(-51.968101501464844, -47.19754409790039, 587.7496337890625)","(14.037773132324219, -39.74488830566406, 590.1446533203125)","(-44.93601608276367, 166.9490203857422, 50.122718811035156)","(-55.48421859741211, 169.59967041015625, 51.08743667602539)",POINT (0.3593721836805344 0.1745431423187256),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,33,82632057483,819434564,1,1,"(0.37544742226600647, 0.19153118133544922)","(0.34059664607048035, 0.16632722318172455)",1,1,2.49066162109375,2.37213134765625,"(-51.899314880371094, -47.13372039794922, 588.0325317382812)","(14.106681823730469, -39.69879150390625, 590.2579345703125)","(-44.65571212768555, 165.17172241210938, 49.475765228271484)","(-56.69754409790039, 169.77490234375, 51.151153564453125)",POINT (0.3580220341682434 0.1789292022585869),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,33,82632074149,819451230,1,1,"(0.3806685507297516, 0.17182636260986328)","(0.3302913010120392, 0.1626613736152649)",1,1,2.484359741210937,2.3669586181640625,"(-51.842185974121094, -47.048919677734375, 588.4091186523438)","(14.2008056640625, -39.644554138183594, 590.3690795898438)","(-42.8516845703125, 168.77053833007812, 50.7856559753418)","(-60.25830078125, 170.44439697265625, 51.39490509033203)",POINT (0.3554799258708954 0.1672438681125641),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,33,82632090823,819467903,1,1,"(0.3709246814250946, 0.17927758395671844)","(0.34073320031166077, 0.15572333335876465)",1,1,2.46929931640625,2.3584136962890625,"(-51.73686218261719, -46.91520690917969, 588.5235595703125)","(14.281417846679688, -39.54373550415039, 590.7911987304688)","(-46.21843719482422, 167.40968322753906, 50.290306091308594)","(-56.65036392211914, 171.71153259277344, 51.85612106323242)",POINT (0.3558289408683777 0.1675004586577416),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,33,82632107491,819484570,1,1,"(0.3798685371875763, 0.18493644893169403)","(0.33958032727241516, 0.15373706817626953)",1,1,2.4940948486328125,2.353866577148437,"(-51.68292999267578, -46.7731819152832, 589.019287109375)","(14.37413215637207, -39.43494415283203, 591.134765625)","(-43.12810516357422, 166.3761444091797, 49.9141960144043)","(-57.048702239990234, 172.07432556152344, 51.98808670043945)",POINT (0.3597244322299957 0.1693367585539818),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,23,33,82632124157,819501236,1,1,"(0.3740553855895996, 0.184223473072052)","(0.33354470133781433, 0.15495173633098602)",1,1,2.4617156982421875,2.3813018798828125,"(-51.56885528564453, -46.545127868652344, 589.1517333984375)","(14.480377197265625, -39.279720306396484, 591.168212890625)","(-45.1367073059082, 166.50637817382812, 49.9615478515625)","(-59.1341667175293, 171.85247802734375, 51.907352447509766)",POINT (0.353800043463707 0.169587604701519),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
