,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,57,12,511335371069,4592123204,1,1,"(0.4872475564479828, 0.4253421127796173)","(0.4729647934436798, 0.4702388048171997)",1,1,2.82098388671875,2.7897491455078125,"(-23.957216262817383, -19.0131893157959, 570.7883911132812)","(34.928245544433594, -19.764829635620117, 566.9971923828125)","(-6.025953769683838, 122.46923828125, 33.93336868286133)","(-10.960999488830566, 114.26943969726562, 30.94890022277832)",POINT (0.4801061749458313 0.4477904587984085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,57,12,511335387736,4592139870,1,1,"(0.486334890127182, 0.4269581437110901)","(0.46569275856018066, 0.47749438881874084)",1,1,2.8275909423828125,2.784759521484375,"(-24.023117065429688, -18.996728897094727, 570.747314453125)","(34.87492370605469, -19.739322662353516, 567.0565185546875)","(-6.341316223144531, 122.17408752441406, 33.825958251953125)","(-13.473669052124023, 112.94430541992188, 30.466590881347656)",POINT (0.4760138243436813 0.4522262662649155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,57,12,511335404403,4592156537,1,1,"(0.486673504114151, 0.4251005947589874)","(0.4701559841632843, 0.47271376848220825)",1,1,2.81951904296875,2.7725372314453125,"(-24.09693145751953, -19.008007049560547, 570.88671875)","(34.821231842041016, -19.740596771240234, 567.1787109375)","(-6.224297046661377, 122.51335906982422, 33.949405670166016)","(-11.931530952453613, 113.81742095947266, 30.78438949584961)",POINT (0.4784147441387176 0.4489071816205978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,57,12,511335421070,4592173203,1,1,"(0.48662692308425903, 0.42453137040138245)","(0.4671388864517212, 0.4677039384841919)",1,1,2.821380615234375,2.766510009765625,"(-24.186019897460938, -18.995590209960938, 570.9340209960938)","(34.74228286743164, -19.71700096130371, 567.19580078125)","(-6.2403998374938965, 122.61730194091797, 33.987266540527344)","(-12.974006652832031, 114.73241424560547, 31.117393493652344)",POINT (0.4768829047679901 0.4461176544427872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,12,511335437737,4592189870,1,1,"(0.48619624972343445, 0.4304054379463196)","(0.4685167074203491, 0.47171828150749207)",1,1,2.8147735595703125,2.7887115478515625,"(-24.263042449951172, -18.99911117553711, 570.9104614257812)","(34.66596984863281, -19.702157974243164, 567.1768188476562)","(-6.389204025268555, 121.54449462890625, 33.59678649902344)","(-12.497931480407715, 113.99923706054688, 30.850553512573242)",POINT (0.4773564785718918 0.4510618597269058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,57,12,511335454405,4592206537,1,1,"(0.4858919680118561, 0.42344844341278076)","(0.47377386689186096, 0.45788732171058655)",1,1,2.793365478515625,2.7503204345703125,"(-24.342002868652344, -18.98208236694336, 571.05810546875)","(34.6102294921875, -19.66758918762207, 567.2720947265625)","(-6.494327545166016, 122.8150863647461, 34.05925369262695)","(-10.681439399719238, 116.52527618408203, 31.76995277404785)",POINT (0.4798329174518585 0.4406678825616836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,12,511335471072,4592223204,1,1,"(0.4879695177078247, 0.4192645251750946)","(0.4718489646911621, 0.47112905979156494)",1,1,2.785003662109375,2.7550201416015625,"(-24.401351928710938, -18.977563858032227, 570.908935546875)","(34.544471740722656, -19.646284103393555, 567.2071533203125)","(-5.776482582092285, 123.57923126220703, 34.337371826171875)","(-11.346542358398438, 114.10684967041016, 30.889711380004883)",POINT (0.4799092411994934 0.4451967924833298),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,12,511335487739,4592239870,1,1,"(0.48230230808258057, 0.4193054139614105)","(0.4713438153266907, 0.46529993414878845)",1,1,2.7932281494140625,2.7292022705078125,"(-24.4468994140625, -18.95818328857422, 570.923583984375)","(34.489051818847656, -19.611669540405273, 567.1771240234375)","(-7.734654426574707, 123.57174682617188, 34.33466339111328)","(-11.521093368530273, 115.17147064208984, 31.27719497680664)",POINT (0.4768230617046356 0.4423026740550995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,12,511335504411,4592256542,1,1,"(0.48312968015670776, 0.4265907406806946)","(0.4725307524204254, 0.46291056275367737)",1,1,2.78936767578125,2.7363433837890625,"(-24.492523193359375, -18.97007942199707, 571.001708984375)","(34.458309173583984, -19.615585327148438, 567.2431640625)","(-7.448783874511719, 122.2411880493164, 33.85036849975586)","(-11.110962867736816, 115.60784912109375, 31.43603515625)",POINT (0.4778302162885666 0.444750651717186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,12,511335521079,4592273209,1,1,"(0.48598676919937134, 0.4302484691143036)","(0.47286516427993774, 0.46757635474205017)",1,1,2.7833404541015625,2.7545166015625,"(-24.533004760742188, -18.965309143066406, 571.0345458984375)","(34.41985321044922, -19.603839874267578, 567.1845703125)","(-6.4615654945373535, 121.57315826416016, 33.60719680786133)","(-10.995429039001465, 114.7557144165039, 31.12588119506836)",POINT (0.4794259667396545 0.4489124119281769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
