,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,2,26,170039396325,2737000812,1,1,"(0.5306381583213806, 0.7162023186683655)","(0.5220345854759216, 0.7269774675369263)",1,1,2.457000732421875,2.687225341796875,"(-56.02500915527344, -39.588809967041016, 637.9942626953125)","(7.934826374053955, -48.34186553955078, 637.3480224609375)","(8.966602325439453, 69.34745025634766, 14.598639488220215)","(5.993836879730225, 67.37952423095703, 13.882355690002441)",POINT (0.5263363718986511 0.7215898931026459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,26,170039412992,2737017479,1,1,"(0.5255213379859924, 0.7346765995025635)","(0.5183659195899963, 0.7344096899032593)",1,1,2.5170440673828125,2.714813232421875,"(-56.0477294921875, -39.57862091064453, 638.0142211914062)","(7.915823936462402, -48.32469177246094, 637.27001953125)","(7.198622703552246, 65.97338104248047, 13.370552062988281)","(4.726231098175049, 66.02213287353516, 13.38830852508545)",POINT (0.5219436287879944 0.7345431447029114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,26,170039429659,2737034145,1,1,"(0.5260751247406006, 0.7209028005599976)","(0.5185337662696838, 0.717564046382904)",1,1,2.4569244384765625,2.68341064453125,"(-56.048858642578125, -39.585792541503906, 638.0130004882812)","(7.913701057434082, -48.32875061035156, 637.20263671875)","(7.389953136444092, 68.4889907836914, 14.286161422729492)","(4.784229278564453, 69.09876251220703, 14.5081148147583)",POINT (0.5223044455051422 0.7192334234714508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,26,170039446324,2737050810,1,1,"(0.5323097109794617, 0.7187350988388062)","(0.5144767165184021, 0.7168990969657898)",1,1,2.445526123046875,2.7173004150390625,"(-56.04085922241211, -39.58099365234375, 637.9573364257812)","(7.923799514770508, -48.33513641357422, 637.2591552734375)","(9.544158935546875, 68.88489532470703, 14.430264472961426)","(3.3824307918548584, 69.22020721435547, 14.552300453186035)",POINT (0.5233932137489319 0.717817097902298),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,26,170039462994,2737067479,1,1,"(0.5335770845413208, 0.7217602133750916)","(0.5155722498893738, 0.7221238017082214)",1,1,2.472900390625,2.7027587890625,"(-56.036285400390625, -39.580101013183594, 637.923828125)","(7.93143892288208, -48.324180603027344, 637.2244873046875)","(9.982071876525879, 68.33238983154297, 14.229166984558105)","(3.7609686851501465, 68.2659912109375, 14.204968452453613)",POINT (0.5245746672153473 0.7219420075416565),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,26,170039479661,2737084146,1,1,"(0.5300394296646118, 0.7184218764305115)","(0.5222747325897217, 0.7342891097068787)",1,1,2.45758056640625,2.69720458984375,"(-56.03525161743164, -39.57350158691406, 637.85546875)","(7.934987545013428, -48.32183074951172, 637.2921142578125)","(8.759740829467773, 68.9421157836914, 14.451042175292969)","(6.076813220977783, 66.04415130615234, 13.396350860595703)",POINT (0.5261570811271667 0.7263554930686951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,26,170039496328,2737100812,1,1,"(0.5275296568870544, 0.7145178914070129)","(0.5200533866882324, 0.7182024717330933)",1,1,2.441375732421875,2.6850738525390625,"(-56.042945861816406, -39.57333755493164, 637.8656005859375)","(7.939037322998047, -48.30921936035156, 637.2238159179688)","(7.892552852630615, 69.65512084960938, 14.710556030273438)","(5.309310436248779, 68.982177734375, 14.465625762939453)",POINT (0.5237915217876434 0.7163601815700531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,26,170039512999,2737117483,1,1,"(0.5284666419029236, 0.7143166065216064)","(0.5158939957618713, 0.7309936285018921)",1,1,2.43658447265625,2.7079620361328125,"(-56.05089569091797, -39.57410430908203, 637.8071899414062)","(7.938700199127197, -48.30329895019531, 637.1119384765625)","(8.216299057006836, 69.69185638427734, 14.7239990234375)","(3.8721065521240234, 66.64602661132812, 13.615375518798828)",POINT (0.5221803188323975 0.7226551175117493),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,26,170039529667,2737134150,1,1,"(0.530605137348175, 0.7240967750549316)","(0.5191020965576172, 0.7236599326133728)",1,1,2.4621734619140625,2.7019500732421875,"(-56.063316345214844, -39.57127380371094, 637.8162841796875)","(7.930375576019287, -48.293678283691406, 637.078857421875)","(8.955190658569336, 67.90565490722656, 14.073831558227539)","(4.980605602264404, 67.98542785644531, 14.102909088134766)",POINT (0.5248536169528961 0.7238783538341522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,2,26,170039546333,2737150816,1,1,"(0.5227310061454773, 0.7146888375282288)","(0.521659791469574, 0.7170092463493347)",1,1,2.4643707275390625,2.6732177734375,"(-56.06591796875, -39.570030212402344, 637.7818603515625)","(7.927405834197998, -48.284210205078125, 636.9774169921875)","(6.234492778778076, 69.62387084960938, 14.69924545288086)","(5.864352226257324, 69.2000961303711, 14.545018196105957)",POINT (0.5221953988075256 0.7158490419387817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
