,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,59,25,337047104152,6708763966,1,1,"(0.5143074989318848, 0.6287811398506165)","(0.4561628997325897, 0.6421456336975098)",1,1,2.65704345703125,2.565658569335937,"(-75.86502075195312, -81.27406311035156, 704.8843994140625)","(-7.5157246589660645, -80.29832458496094, 710.14208984375)","(3.3239364624023438, 85.31378173828125, 20.409934997558594)","(-16.766483306884766, 82.8729476928711, 19.521465301513672)",POINT (0.4852351993322372 0.6354633867740631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,25,337047120810,6708780624,1,1,"(0.5190923810005188, 0.6768022179603577)","(0.4638824462890625, 0.6013404726982117)",1,1,2.760360717773437,2.51751708984375,"(-75.78839111328125, -81.25146484375, 704.9583740234375)","(-7.433366298675537, -80.30494689941406, 710.1436767578125)","(4.977244853973389, 76.54338836669922, 17.217689514160156)","(-14.099181175231934, 90.3254623413086, 22.233980178833008)",POINT (0.4914874136447906 0.6390713453292847),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,25,337047137478,6708797291,1,1,"(0.5061377286911011, 0.6214340329170227)","(0.46180227398872375, 0.6342542767524719)",1,1,2.6736297607421875,2.582122802734375,"(-75.69400024414062, -81.22997283935547, 705.0062255859375)","(-7.349475860595703, -80.30705261230469, 710.2571411132812)","(0.5010886192321777, 86.6556396484375, 20.898269653320312)","(-14.817928314208984, 84.31419372558594, 20.046072006225586)",POINT (0.4839700013399124 0.6278441548347473),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,25,337047154145,6708813958,1,1,"(0.5257047414779663, 0.6402551531791687)","(0.4503103494644165, 0.6311640739440918)",1,1,2.686508178710937,2.5915679931640625,"(-75.64710998535156, -81.26467895507812, 705.2708740234375)","(-7.280355453491211, -80.33646392822266, 710.3416748046875)","(7.261974334716797, 83.21823120117188, 19.647104263305664)","(-18.788684844970703, 84.87857818603516, 20.251468658447266)",POINT (0.4880075454711914 0.6357096135616302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,25,337047170812,6708830624,1,1,"(0.5345621109008789, 0.6385006308555603)","(0.460166335105896, 0.621951699256897)",1,1,2.7229766845703125,2.584930419921875,"(-75.56788635253906, -81.23237609863281, 705.2052612304688)","(-7.2074456214904785, -80.33696746826172, 710.5938720703125)","(10.322437286376953, 83.53865051269531, 19.763790130615234)","(-15.383193969726562, 86.56110382080078, 20.863868713378906)",POINT (0.4973642230033874 0.6302261650562286),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,25,337047187479,6708847291,1,1,"(0.5095608830451965, 0.6393927931785583)","(0.4513700604438782, 0.6190537214279175)",1,1,2.7317352294921875,2.596221923828125,"(-75.46104431152344, -81.17832946777344, 705.03369140625)","(-7.143185138702393, -80.30282592773438, 710.623291015625)","(1.6838616132736206, 83.37572479248047, 19.704458236694336)","(-18.422531127929688, 87.09037017822266, 21.056520462036133)",POINT (0.4804654717445374 0.6292232573032379),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,25,337047204147,6708863958,1,1,"(0.52757728099823, 0.6161201000213623)","(0.44806358218193054, 0.6328651905059814)",1,1,2.704681396484375,2.6200103759765625,"(-75.44097137451172, -81.0990982055664, 705.487548828125)","(-7.083935737609863, -80.22532653808594, 710.735595703125)","(7.908996105194092, 87.62618255615234, 21.25146484375)","(-19.564998626708984, 84.56787109375, 20.138479232788086)",POINT (0.4878204315900803 0.6244926452636719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,25,337047220818,6708880629,1,1,"(0.5329219102859497, 0.6423215866088867)","(0.4551812410354614, 0.6319590210914612)",1,1,2.777450561523437,2.6220703125,"(-75.4112548828125, -81.02384185791016, 705.7734375)","(-7.034001350402832, -80.12834167480469, 710.8203125)","(9.755714416503906, 82.8407974243164, 19.50983238220215)","(-17.105661392211914, 84.73339080810547, 20.19864273071289)",POINT (0.4940515756607056 0.637140303850174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,25,337047237495,6708897305,1,1,"(0.5126631259918213, 0.6608505845069885)","(0.44800037145614624, 0.645942747592926)",1,1,2.77294921875,2.6579132080078125,"(-75.33037567138672, -80.85990905761719, 705.82177734375)","(-6.981330871582031, -80.00946044921875, 711.0439453125)","(2.7557730674743652, 79.45674133300781, 18.278078079223633)","(-19.586833953857422, 82.17943572998047, 19.269105911254883)",POINT (0.4803317487239838 0.6533966660499573),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,25,337047254162,6708913971,1,1,"(0.5168909430503845, 0.6904824376106262)","(0.4523058235645294, 0.6203197836875916)",1,1,2.8313140869140625,2.618804931640625,"(-75.29019165039062, -80.76435852050781, 705.971435546875)","(-6.937392234802246, -79.93223571777344, 711.1851806640625)","(4.216579437255859, 74.04488372802734, 16.308271408081055)","(-18.09919548034668, 86.8591537475586, 20.972335815429688)",POINT (0.484598383307457 0.6554011106491089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,59,25,337047270820,6708930629,1,1,"(0.5009751319885254, 0.4916366934776306)","(0.47344347834587097, 0.48213809728622437)",1,1,2.810943603515625,2.670257568359375,"(-75.23689270019531, -80.45787811279297, 706.1256103515625)","(-6.911617279052734, -79.64694213867188, 711.351806640625)","(-1.2827264070510864, 110.36141967773438, 29.526439666748047)","(-10.795610427856445, 112.09619903564453, 30.157913208007812)",POINT (0.4872093051671982 0.4868873953819275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,25,337047287488,6708947296,1,1,"(0.49133116006851196, 0.313946396112442)","(0.45669278502464294, 0.3118985593318939)",1,1,2.8557281494140625,2.671234130859375,"(-75.18193817138672, -80.23643493652344, 706.588623046875)","(-6.977664470672607, -79.42396545410156, 711.6298828125)","(-4.614965915679932, 142.81417846679688, 41.33835983276367)","(-16.583391189575195, 143.18821716308594, 41.47441101074219)",POINT (0.4740119725465774 0.312922477722168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,25,337047304155,6708963963,1,1,"(0.5034338235855103, 0.3073999881744385)","(0.44786298274993896, 0.31218162178993225)",1,1,2.8473663330078125,2.686676025390625,"(-75.2033462524414, -80.17884826660156, 706.7778930664062)","(-6.913855075836182, -79.37487030029297, 711.435546875)","(-0.4331759512424469, 144.00979614257812, 41.77351379394531)","(-19.634302139282227, 143.13650512695312, 41.45562744140625)",POINT (0.4756484031677246 0.3097908049821854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,25,337047320823,6708980629,1,1,"(0.49797824025154114, 0.3044601380825043)","(0.4506521224975586, 0.28738972544670105)",1,1,2.8677215576171875,2.634384155273437,"(-75.1635971069336, -80.14778137207031, 706.647705078125)","(-6.875891208648682, -79.38162994384766, 711.4920654296875)","(-2.3182170391082764, 144.54673767089844, 41.968910217285156)","(-18.67059326171875, 147.66441345214844, 43.10367965698242)",POINT (0.4743151813745499 0.2959249317646027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,25,337047337498,6708997304,1,1,"(0.49204564094543457, 0.3059827983379364)","(0.4508250653743744, 0.29577571153640747)",1,1,2.82830810546875,2.6743927001953125,"(-75.14014434814453, -80.08511352539062, 706.7103271484375)","(-6.842344760894775, -79.33554077148438, 711.43701171875)","(-4.3680949211120605, 144.26861572265625, 41.867759704589844)","(-18.6108341217041, 146.1328125, 42.54624557495117)",POINT (0.4714353531599045 0.3008792549371719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,25,337047354170,6709013975,1,1,"(0.4936859607696533, 0.31371423602104187)","(0.4507846534252167, 0.292300820350647)",1,1,2.8315887451171875,2.684539794921875,"(-75.11451721191406, -80.04234313964844, 706.6874389648438)","(-6.804971694946289, -79.34278869628906, 711.6888427734375)","(-3.801318883895874, 142.85659790039062, 41.35374450683594)","(-18.624799728393555, 146.76747131347656, 42.777191162109375)",POINT (0.472235307097435 0.3030075281858444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,25,337047370828,6709030633,1,1,"(0.48712992668151855, 0.30597662925720215)","(0.45430004596710205, 0.304063618183136)",1,1,2.858627319335937,2.661102294921875,"(-75.09092712402344, -79.9713134765625, 706.7489624023438)","(-6.771963596343994, -79.27496337890625, 711.6898193359375)","(-6.066593170166016, 144.26976013183594, 41.86811828613281)","(-17.41014289855957, 144.61912536621094, 41.995330810546875)",POINT (0.4707149863243103 0.3050201237201691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,25,337047387496,6709047300,1,1,"(0.48979535698890686, 0.32208001613616943)","(0.4532218277454376, 0.29227831959724426)",1,1,2.86383056640625,2.6538543701171875,"(-75.10716247558594, -79.921142578125, 707.0851440429688)","(-6.742258548736572, -79.23771667480469, 711.8856201171875)","(-5.1456217765808105, 141.32867431640625, 40.79771041870117)","(-17.782703399658203, 146.77157592773438, 42.77870559692383)",POINT (0.4715085923671722 0.3071791678667068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,25,337047404163,6709063967,1,1,"(0.49125048518180847, 0.31306466460227966)","(0.4533485174179077, 0.29465389251708984)",1,1,2.8249664306640625,2.6444854736328125,"(-75.10647583007812, -79.83282470703125, 707.1694946289062)","(-6.737874984741211, -79.17839050292969, 711.99755859375)","(-4.642836093902588, 142.9752197265625, 41.39695739746094)","(-17.738920211791992, 146.3377227783203, 42.620750427246094)",POINT (0.4722995012998581 0.3038592785596848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,25,337047420830,6709080633,1,1,"(0.49518924951553345, 0.319988489151001)","(0.45612290501594543, 0.2817530930042267)",1,1,2.8426055908203125,2.6414794921875,"(-75.09843444824219, -79.76579284667969, 707.1708984375)","(-6.731803894042969, -79.1410903930664, 712.0816650390625)","(-3.2818925380706787, 141.710693359375, 40.93665313720703)","(-16.780298233032227, 148.69386291503906, 43.47837829589844)",POINT (0.4756560772657394 0.3008707910776138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,25,337047437497,6709097300,1,1,"(0.48978543281555176, 0.3238998353481293)","(0.45540544390678406, 0.2872028946876526)",1,1,2.816024780273437,2.643798828125,"(-75.12799072265625, -79.75131225585938, 707.5042114257812)","(-6.7367353439331055, -79.10659790039062, 712.0255126953125)","(-5.149055004119873, 140.99632263183594, 40.67668533325195)","(-17.028196334838867, 147.6985321044922, 43.1161003112793)",POINT (0.4725954383611679 0.3055513650178909),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,25,337047454164,6709113966,1,1,"(0.49459272623062134, 0.35164251923561096)","(0.45223870873451233, 0.3013339340686798)",1,1,2.83599853515625,2.6429443359375,"(-75.14136505126953, -79.74182891845703, 707.5013427734375)","(-6.759324073791504, -79.11433410644531, 711.9410400390625)","(-3.4880025386810303, 135.9294891357422, 38.83250427246094)","(-18.12239646911621, 145.11769104003906, 42.17674255371094)",POINT (0.4734157174825668 0.3264882266521454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,25,337047470832,6709130634,1,1,"(0.45037081837654114, 0.3076055645942688)","(0.4073798656463623, 0.2476760447025299)",1,1,2.81085205078125,2.6407623291015625,"(-75.3209228515625, -79.72718811035156, 707.8548583984375)","(-6.92612361907959, -79.0860824584961, 712.1055297851562)","(-18.767793655395508, 143.97225952148438, 41.75982666015625)","(-33.622257232666016, 154.9176025390625, 45.74357986450195)",POINT (0.4288753420114517 0.2776408046483994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,25,337047487505,6709147306,1,1,"(0.3271017074584961, 0.22272256016731262)","(0.28941020369529724, 0.17648100852966309)",1,1,2.7984161376953125,2.626922607421875,"(-75.60228729248047, -79.70929718017578, 708.1856079101562)","(-7.2543487548828125, -79.08625793457031, 712.2945556640625)","(-61.360389709472656, 159.4750213623047, 47.40235900878906)","(-74.38375091552734, 167.92044067382812, 50.47621154785156)",POINT (0.3082559555768967 0.1996017843484878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,25,337047504171,6709163972,1,1,"(0.32369157671928406, 0.2341580092906952)","(0.291143000125885, 0.18160174787044525)",1,1,2.8071441650390625,2.617340087890625,"(-75.68879699707031, -79.67555236816406, 708.2781982421875)","(-7.322144508361816, -79.05931091308594, 712.3216552734375)","(-62.538673400878906, 157.38645935058594, 46.642276763916016)","(-73.78502655029297, 166.98519897460938, 50.135826110839844)",POINT (0.3074172884225845 0.2078798785805702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,25,337047520838,6709180638,1,1,"(0.3211585581302643, 0.22602479159832)","(0.27956342697143555, 0.1795279085636139)",1,1,2.7791900634765625,2.617431640625,"(-75.76349639892578, -79.66800689697266, 708.5439453125)","(-7.361785888671875, -79.02386474609375, 712.2918090820312)","(-63.41389465332031, 158.8719024658203, 47.1828727722168)","(-77.78606414794922, 167.36395263671875, 50.273704528808594)",POINT (0.3003609925508499 0.202776350080967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,25,337047537505,6709197305,1,1,"(0.33000800013542175, 0.255120187997818)","(0.27724355459213257, 0.16708461940288544)",1,1,2.7857818603515625,2.6054840087890625,"(-75.83797454833984, -79.57473754882812, 708.7556762695312)","(-7.399367809295654, -78.95429992675781, 712.459716796875)","(-60.3561897277832, 153.5580291748047, 45.24873352050781)","(-78.58763885498047, 169.6365509033203, 51.100868225097656)",POINT (0.3036257773637772 0.2111024037003517),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
0,59,25,337047554173,6709213972,1,1,"(0.3173764944076538, 0.2480054497718811)","(0.27494683861732483, 0.18244172632694244)",1,1,2.794921875,2.609771728515625,"(-75.85406494140625, -79.45826721191406, 708.4679565429688)","(-7.44941520690918, -78.8398208618164, 712.374755859375)","(-64.72068786621094, 154.85743713378906, 45.72169494628906)","(-79.38121032714844, 166.83177185058594, 50.08003234863281)",POINT (0.2961616665124893 0.2152235880494118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,25,337047570839,6709230638,1,1,"(0.32553210854530334, 0.2481910139322281)","(0.2720900774002075, 0.18245205283164978)",1,1,2.7672119140625,2.603256225585937,"(-75.92092895507812, -79.38333892822266, 708.7366333007812)","(-7.492556571960449, -78.75157165527344, 712.5414428710938)","(-61.90271759033203, 154.8235626220703, 45.709320068359375)","(-80.36829376220703, 166.8298797607422, 50.079368591308594)",POINT (0.2988110929727554 0.2153215333819389),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,25,337047587508,6709247306,1,1,"(0.3230096995830536, 0.24125804007053375)","(0.26462939381599426, 0.1704677939414978)",1,1,2.7674713134765625,2.581771850585937,"(-76.00738525390625, -79.3324203491211, 709.111572265625)","(-7.531587600708008, -78.65530395507812, 712.45654296875)","(-62.77427291870117, 156.0897674560547, 46.17021179199219)","(-82.9461441040039, 169.01866149902344, 50.87596893310547)",POINT (0.2938195466995239 0.2058629170060158),,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
