,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,lst.1,  .1,letrec.1,-----------.1,helper.1,lambda.1,lst.2,acc.1,if.1,nan.1,lst.3,acc.2,helper.2,cdr.1,lst.4,if.2,odd.1,car.1,lst.5,-----------.3,+.1,acc.3,*.1,car.2,lst.6,car.3,lst.7,-----------.6,-----------.7,acc.4,).1,).2,).3,).4,).5,helper.3,lst.8,0.1,-----------.13,-----------.14,question,code,choices
0,40,36,3322081890,3407930001,1,1,"(0.44770506024360657, 0.26382508873939514)","(0.4377346336841583, 0.19842684268951416)",1,1,3.514251708984375,3.5212554931640625,"(-44.60847473144531, -77.08087158203125, 689.3967895507812)","(14.065771102905273, -79.34072875976562, 688.5379028320312)","(-17.851381301879883, 152.36172485351562, 44.81332778930664)","(-21.306501388549805, 164.34080505371094, 49.17335510253906)",POINT (0.4427198469638824 0.2311259657144546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,36,3322098560,3407946670,1,1,"(0.44797077775001526, 0.263005793094635)","(0.43343499302864075, 0.20025794208049774)",1,1,3.51171875,3.5211944580078125,"(-44.60957717895508, -77.05594635009766, 689.384521484375)","(14.089094161987305, -79.31692504882812, 688.51025390625)","(-17.759309768676758, 152.51177978515625, 44.86797332763672)","(-22.796483993530273, 164.00537109375, 49.051326751708984)",POINT (0.440702885389328 0.2316318675875664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,36,3322115226,3407963336,1,1,"(0.4507332444190979, 0.2632197439670563)","(0.44474679231643677, 0.20109452307224274)",1,1,3.503524780273437,3.529205322265625,"(-44.57263946533203, -77.0340576171875, 689.2960205078125)","(14.128820419311523, -79.32257080078125, 688.6534423828125)","(-16.80200958251953, 152.47259521484375, 44.85369110107422)","(-18.876527786254883, 163.85214233398438, 48.99553680419922)",POINT (0.4477400183677673 0.2321571335196495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,36,3322131899,3407980008,1,1,"(0.4430167078971863, 0.2636784017086029)","(0.4452371597290039, 0.20007368922233582)",1,1,3.4986724853515625,3.5214080810546875,"(-44.51976013183594, -77.029296875, 689.2897338867188)","(14.173235893249512, -79.32463836669922, 688.5986328125)","(-19.476070404052734, 152.38858032226562, 44.82313919067383)","(-18.706594467163086, 164.03912353515625, 49.06359100341797)",POINT (0.4441269338130951 0.2318760454654694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,36,3322148566,3407996675,1,1,"(0.44319939613342285, 0.2590371370315552)","(0.4423984885215759, 0.19755829870700836)",1,1,3.499420166015625,3.527923583984375,"(-44.477394104003906, -77.04936218261719, 689.4796142578125)","(14.241562843322754, -79.31929016113281, 688.399658203125)","(-19.412769317626953, 153.2387237548828, 45.13255310058594)","(-19.690319061279297, 164.4998779296875, 49.23130416870117)",POINT (0.4427989423274994 0.2282977178692818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,36,3322165233,3408013341,1,1,"(0.4474172294139862, 0.2601073980331421)","(0.4334371089935303, 0.20243054628372192)",1,1,3.504867553710937,3.51953125,"(-44.42973327636719, -77.05439758300781, 689.4871826171875)","(14.316335678100586, -79.34837341308594, 688.5534057617188)","(-17.951133728027344, 153.04269409179688, 45.06117248535156)","(-22.79575538635254, 163.60743713378906, 48.90645980834961)",POINT (0.4404271692037582 0.231268972158432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,36,3322181898,3408030006,1,1,"(0.44914281368255615, 0.26378732919692993)","(0.43685707449913025, 0.2039024531841278)",1,1,3.4895172119140625,3.52294921875,"(-44.361167907714844, -77.0398941040039, 689.3243408203125)","(14.374670028686523, -79.36705017089844, 688.6553955078125)","(-17.3531494140625, 152.36863708496094, 44.815853118896484)","(-21.610620498657227, 163.33779907226562, 48.80838394165039)",POINT (0.4429999440908432 0.2338448911905289),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,36,3322198564,3408046672,1,1,"(0.44699543714523315, 0.2627086341381073)","(0.44281119108200073, 0.19692771136760712)",1,1,3.48883056640625,3.51983642578125,"(-44.302066802978516, -77.01933288574219, 689.2532958984375)","(14.414972305297852, -79.35903930664062, 688.6011962890625)","(-18.097293853759766, 152.5662078857422, 44.88779830932617)","(-19.547292709350586, 164.61538696289062, 49.273345947265625)",POINT (0.4449033141136169 0.2298181727528572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,36,3322215233,3408063340,1,1,"(0.4426019787788391, 0.25992387533187866)","(0.44050076603889465, 0.21107563376426697)",1,1,3.4951934814453125,3.528717041015625,"(-44.2718620300293, -77.02435302734375, 689.363525390625)","(14.454570770263672, -79.35702514648438, 688.5203247070312)","(-19.61979866027832, 153.07630920410156, 45.07342529296875)","(-20.34794044494629, 162.02389526367188, 48.33010482788086)",POINT (0.4415513724088669 0.2354997545480728),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,36,3322231899,3408080006,1,1,"(0.44503045082092285, 0.26598867774009705)","(0.4371926188468933, 0.2123211771249771)",1,1,3.4974822998046875,3.52581787109375,"(-44.24872589111328, -77.03425598144531, 689.511474609375)","(14.495615005493164, -79.36563110351562, 688.5185546875)","(-18.778234481811523, 151.9654083251953, 44.669097900390625)","(-21.494325637817383, 161.7957305908203, 48.247074127197266)",POINT (0.4411115348339081 0.2391549274325371),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,
