,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,20,28,175157520222,1323710708,1,1,"(0.5106836557388306, 0.4603385031223297)","(0.49908921122550964, 0.4482613503932953)",1,1,2.424423217773437,2.1846466064453125,"(-49.940757751464844, -30.051586151123047, 646.5228271484375)","(13.116109848022461, -23.05712890625, 646.3101806640625)","(2.0718207359313965, 116.07759094238281, 31.607059478759766)","(-1.9343550205230713, 118.28334045410156, 32.40983963012695)",POINT (0.5048864334821701 0.4542999267578125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,28,175157536893,1323727378,1,1,"(0.5165374875068665, 0.43203863501548767)","(0.5100352764129639, 0.4545981287956238)",1,1,2.424896240234375,2.1851043701171875,"(-49.960350036621094, -30.070796966552734, 646.4029541015625)","(13.08530330657959, -23.06664276123047, 646.3345947265625)","(4.094465255737305, 121.24620056152344, 33.48822021484375)","(1.8477822542190552, 117.12601470947266, 31.98859405517578)",POINT (0.5132863819599152 0.4433183819055557),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,28,175157553559,1323744044,1,1,"(0.5039035081863403, 0.4482194185256958)","(0.5185982584953308, 0.4387352764606476)",1,1,2.433212280273437,2.119735717773437,"(-49.96210479736328, -30.070350646972656, 646.2623901367188)","(13.069413185119629, -23.06359100341797, 646.2890014648438)","(-0.27089378237724304, 118.291015625, 32.41255569458008)","(4.806517124176025, 120.02316284179688, 33.04304504394531)",POINT (0.5112508833408356 0.4434773474931717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,28,175157570227,1323760711,1,1,"(0.5164773464202881, 0.41654518246650696)","(0.5084546804428101, 0.4332386553287506)",1,1,2.3884429931640625,2.135528564453125,"(-49.96986770629883, -30.098417282104492, 646.1680297851562)","(13.056023597717285, -23.070201873779297, 646.243408203125)","(4.073686122894287, 124.07586669921875, 34.518165588378906)","(1.3016437292099, 121.02703094482422, 33.40847396850586)",POINT (0.5124660134315491 0.4248919188976288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,28,175157586893,1323777377,1,1,"(0.5127114057540894, 0.44157302379608154)","(0.5105458498001099, 0.44122299551963806)",1,1,2.4025115966796875,2.1556549072265625,"(-49.98771667480469, -30.10529136657715, 646.1888427734375)","(13.04673957824707, -23.068147659301758, 646.152099609375)","(2.7724671363830566, 119.50486755371094, 32.85443878173828)","(2.0242011547088623, 119.56878662109375, 32.87775421142578)",POINT (0.5116286277770996 0.4413980096578598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,28,175157603561,1323794044,1,1,"(0.5147436261177063, 0.4328092634677887)","(0.5059443712234497, 0.4743579030036926)",1,1,2.420745849609375,2.185638427734375,"(-49.99159240722656, -30.11730194091797, 646.1414794921875)","(13.050870895385742, -23.072246551513672, 646.1053466796875)","(3.4746334552764893, 121.10547637939453, 33.43693923950195)","(0.43425828218460083, 113.51714324951172, 30.675106048583984)",POINT (0.510343998670578 0.4535835832357407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,28,175157620228,1323810711,1,1,"(0.508075475692749, 0.43537893891334534)","(0.5104731321334839, 0.42224252223968506)",1,1,2.422149658203125,2.146331787109375,"(-49.978702545166016, -30.105093002319336, 646.1199951171875)","(13.068218231201172, -23.06615447998047, 645.9663696289062)","(1.170621633529663, 120.63614654541016, 33.26617431640625)","(1.9990637302398682, 123.03533935546875, 34.1393928527832)",POINT (0.5092743039131165 0.4288107305765152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,28,175157636895,1323827377,1,1,"(0.51454097032547, 0.43133002519607544)","(0.5060244798660278, 0.4418577551841736)",1,1,2.4071197509765625,2.095809936523437,"(-49.96280288696289, -30.085052490234375, 646.0758056640625)","(13.095693588256836, -23.061765670776367, 645.9651489257812)","(3.4046237468719482, 121.37561798095703, 33.535335540771484)","(0.4619610607624054, 119.45287322998047, 32.83549118041992)",POINT (0.5102827250957489 0.4365938901901245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,28,175157653562,1323844044,1,1,"(0.5124132633209229, 0.4449264109134674)","(0.4900587797164917, 0.4545062184333801)",1,1,2.4165802001953125,2.18511962890625,"(-49.949893951416016, -30.052906036376953, 646.0540771484375)","(13.118900299072266, -23.052806854248047, 645.8717041015625)","(2.6694278717041016, 118.8924560546875, 32.63142395019531)","(-5.054596424102783, 117.14281463623047, 31.99465560913086)",POINT (0.5012360215187073 0.4497163146734238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,20,28,175157670234,1323860715,1,1,"(0.5088685154914856, 0.4505839943885803)","(0.5018017292022705, 0.4430913031101227)",1,1,2.4148101806640625,2.13592529296875,"(-49.93312072753906, -30.03590202331543, 646.080322265625)","(13.146388053894043, -23.050296783447266, 645.8709716796875)","(1.444641351699829, 117.85914611816406, 32.255409240722656)","(-0.9971196055412292, 119.22756958007812, 32.7535400390625)",POINT (0.505335122346878 0.4468376487493515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
