,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,std;.1,namespace.1,n>0.1,n==3.1,n=10.1,n--.1,n.1,main.1,int.1,int.2,if.1,for.1,cout.1,cout.2,countdown.1,break.1,aborted.1,<<.1,<<.2,<<.3,-----------.2,-----------.5,-----------.9,-----------.12,-----------.13,-----------.14,-----------.15,",.8",question,code,choices
0,28,17,8136601207,8355005228,1,1,"(0.30507269501686096, 0.27202558517456055)","(0.3361189663410187, 0.21874839067459106)",1,1,3.59417724609375,3.584091186523437,"(-30.59054946899414, 18.043914794921875, 539.854248046875)","(33.301292419433594, 14.860307693481445, 532.0970458984375)","(-67.27871704101562, 150.85960388183594, 44.26665496826172)","(-56.52004623413086, 160.61846923828125, 47.81855010986328)",POINT (0.3205958306789398 0.2453869879245758),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,
0,28,17,8136617875,8355021895,1,1,"(0.31308120489120483, 0.29643410444259644)","(0.3356505334377289, 0.22430843114852905)",1,1,3.64471435546875,3.5914764404296875,"(-30.660194396972656, 18.106393814086914, 540.009765625)","(33.22722625732422, 14.938416481018066, 532.1033935546875)","(-64.50347137451172, 146.388671875, 42.639347076416016)","(-56.682376861572266, 159.6000213623047, 47.44789123535156)",POINT (0.3243658691644669 0.2603712677955627),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,
0,28,17,8136634542,8355038562,1,1,"(0.30883604288101196, 0.29387518763542175)","(0.34262099862098694, 0.21466895937919617)",1,1,3.643844604492188,3.586898803710937,"(-30.719772338867188, 18.188907623291016, 539.8579711914062)","(33.14884567260742, 15.034540176391602, 532.1751708984375)","(-65.97457122802734, 146.85740661621094, 42.809913635253906)","(-54.26685333251953, 161.36570739746094, 48.09052276611328)",POINT (0.3257285207509994 0.254272073507309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,17,8136651209,8355055228,1,1,"(0.3146578073501587, 0.2971750795841217)","(0.34261271357536316, 0.21928107738494873)",1,1,3.645751953125,3.5835723876953125,"(-30.818294525146484, 18.281475067138672, 540.0587158203125)","(33.07054138183594, 15.156194686889648, 532.2139892578125)","(-63.957122802734375, 146.25294494628906, 42.589962005615234)","(-54.26973342895508, 160.52090454101562, 47.783023834228516)",POINT (0.3286352604627609 0.2582280784845352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8136667882,8355071901,1,1,"(0.3132111132144928, 0.30364179611206055)","(0.3418257236480713, 0.2272374927997589)",1,1,3.638153076171875,3.56976318359375,"(-30.898578643798828, 18.34793472290039, 539.9207763671875)","(32.977962493896484, 15.264078140258789, 532.22265625)","(-64.45845031738281, 145.06845092773438, 42.15876770019531)","(-54.54245376586914, 159.06350708007812, 47.25260925292969)",POINT (0.327518418431282 0.2654396444559097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8136684550,8355088568,1,1,"(0.3164263963699341, 0.29703041911125183)","(0.34332308173179626, 0.202399343252182)",1,1,3.616378784179688,3.555694580078125,"(-31.008087158203125, 18.433021545410156, 540.0567016601562)","(32.889564514160156, 15.359746932983398, 532.2474365234375)","(-63.344242095947266, 146.27944946289062, 42.59958267211914)","(-54.023555755615234, 163.61312866210938, 48.908573150634766)",POINT (0.3298747390508652 0.2497148811817169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,17,8136701216,8355105234,1,1,"(0.3125321865081787, 0.2960444390773773)","(0.34291723370552063, 0.2172963172197342)",1,1,3.623321533203125,3.542327880859375,"(-31.085649490356445, 18.460355758666992, 540.000244140625)","(32.78117370605469, 15.465513229370117, 532.14697265625)","(-64.6937255859375, 146.46005249023438, 42.665313720703125)","(-54.16419982910156, 160.8844451904297, 47.915367126464844)",POINT (0.3277247101068497 0.2566703781485558),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8136717884,8355121901,1,1,"(0.313976526260376, 0.29587459564208984)","(0.34418627619743347, 0.21525312960147858)",1,1,3.607452392578125,3.526947021484375,"(-31.19707489013672, 18.52016830444336, 540.1673583984375)","(32.705955505371094, 15.564353942871094, 532.343017578125)","(-64.19320678710938, 146.49114990234375, 42.67667007446289)","(-53.724430084228516, 161.25869750976562, 48.05158996582031)",POINT (0.3290814012289047 0.2555638626217842),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,17,8136734551,8355138568,1,1,"(0.3138604462146759, 0.30367496609687805)","(0.3470503091812134, 0.2255217432975769)",1,1,3.5990142822265625,3.515838623046875,"(-31.277381896972656, 18.538925170898438, 540.0131225585938)","(32.61115264892578, 15.631586074829102, 532.3843994140625)","(-64.23343658447266, 145.06234741210938, 42.15663528442383)","(-52.731937408447266, 159.37777709960938, 47.367008209228516)",POINT (0.3304553776979446 0.2645983546972275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8136751220,8355155236,1,1,"(0.3157084286212921, 0.3029683828353882)","(0.34165677428245544, 0.2197263389825821)",1,1,3.5796051025390625,3.50408935546875,"(-31.3499755859375, 18.552419662475586, 540.0708618164062)","(32.536354064941406, 15.673233985900879, 532.2023315429688)","(-63.59305191040039, 145.1917724609375, 42.20372772216797)","(-54.600990295410156, 160.4393310546875, 47.75337219238281)",POINT (0.3286826014518738 0.2613473609089851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8136767887,8355171903,1,1,"(0.3155139684677124, 0.2991102337837219)","(0.34849005937576294, 0.21703970432281494)",1,1,3.554840087890625,3.496002197265625,"(-31.412893295288086, 18.539337158203125, 540.0159912109375)","(32.48176956176758, 15.694272994995117, 532.3814697265625)","(-63.66042709350586, 145.89846801757812, 42.460968017578125)","(-52.233009338378906, 160.9314422607422, 47.93250274658203)",POINT (0.3320020139217377 0.2580749690532684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8136784556,8355188570,1,1,"(0.3102043867111206, 0.2982575297355652)","(0.34367868304252625, 0.22207126021385193)",1,1,3.545440673828125,3.478485107421875,"(-31.44711685180664, 18.51789665222168, 539.882568359375)","(32.42719268798828, 15.69485092163086, 532.2445068359375)","(-65.50039672851562, 146.0546875, 42.517730712890625)","(-53.900333404541016, 160.0098114013672, 47.5970344543457)",POINT (0.3269415348768234 0.2601643949747086),,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,
0,28,17,8136801228,8355205242,1,1,"(0.31499388813972473, 0.3013911545276642)","(0.3432164788246155, 0.215067520737648)",1,1,3.5272979736328125,3.4562225341796875,"(-31.482362747192383, 18.50164794921875, 539.9114379882812)","(32.41018295288086, 15.681243896484375, 532.324951171875)","(-63.84064865112305, 145.48068237304688, 42.308876037597656)","(-54.06049728393555, 161.2926788330078, 48.064002990722656)",POINT (0.3291051834821701 0.2582293376326561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8136817896,8355221909,1,1,"(0.31605252623558044, 0.30222535133361816)","(0.3416482210159302, 0.2118598371744156)",1,1,3.5374755859375,3.4408721923828125,"(-31.50979232788086, 18.486129760742188, 539.860107421875)","(32.37384796142578, 15.680156707763672, 532.2340087890625)","(-63.47380065917969, 145.327880859375, 42.253265380859375)","(-54.60395812988281, 161.8802490234375, 48.277828216552734)",POINT (0.3288503736257553 0.2570425942540169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8136834563,8355238576,1,1,"(0.3236583173274994, 0.2995646595954895)","(0.3450941741466522, 0.22211046516895294)",1,1,3.5044097900390625,3.431060791015625,"(-31.530027389526367, 18.4822998046875, 539.955810546875)","(32.35926055908203, 15.67324447631836, 532.266845703125)","(-60.838111877441406, 145.81524658203125, 42.430641174316406)","(-53.40980529785156, 160.00262451171875, 47.59443664550781)",POINT (0.3343762457370758 0.2608375623822212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8136851230,8355255242,1,1,"(0.32038405537605286, 0.293560266494751)","(0.34517815709114075, 0.20929141342639923)",1,1,3.5015411376953125,3.411346435546875,"(-31.54391860961914, 18.473901748657227, 540.0684814453125)","(32.35472106933594, 15.665239334106445, 532.3305053710938)","(-61.97276306152344, 146.91506958007812, 42.83096694946289)","(-53.38070297241211, 162.3507080078125, 48.44906234741211)",POINT (0.3327811062335968 0.2514258399605751),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,17,8136867897,8355271909,1,1,"(0.3247236907482147, 0.28469759225845337)","(0.34304770827293396, 0.21051961183547974)",1,1,3.447662353515625,3.3827667236328125,"(-31.50188446044922, 18.511606216430664, 540.7718505859375)","(32.46991729736328, 15.657529830932617, 532.6355590820312)","(-60.46892547607422, 148.53846740722656, 43.42180633544922)","(-54.118980407714844, 162.12574768066406, 48.36715316772461)",POINT (0.3338856995105743 0.2476086020469666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,17,8136884565,8355288576,1,1,"(0.40722036361694336, 0.3343740701675415)","(0.4403916597366333, 0.20885248482227325)",1,1,3.495849609375,3.385101318359375,"(-31.043617248535156, 18.530288696289062, 540.3263549804688)","(32.82014083862305, 15.698895454406738, 532.8546752929688)","(-31.880809783935547, 139.43917846679688, 40.10988998413086)","(-20.385738372802734, 162.4311065673828, 48.478328704833984)",POINT (0.4238060116767883 0.2716132774949074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8136901231,8355305242,1,1,"(0.4539192020893097, 0.2981790602207184)","(0.46926766633987427, 0.20154741406440735)",1,1,3.4453125,3.339111328125,"(-30.801830291748047, 18.499691009521484, 539.215087890625)","(33.03374481201172, 15.679150581359863, 532.5491943359375)","(-15.697957992553711, 146.0690460205078, 42.523014068603516)","(-10.379154205322266, 163.76919555664062, 48.96532440185547)",POINT (0.461593434214592 0.2498632371425629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8136917897,8355321907,1,1,"(0.4536825716495514, 0.28270065784454346)","(0.46735769510269165, 0.20097112655639648)",1,1,3.4231414794921875,3.3284454345703125,"(-30.79654312133789, 18.46649169921875, 539.3619384765625)","(33.05843734741211, 15.633676528930664, 532.5472412109375)","(-15.77995777130127, 148.90423583984375, 43.554962158203125)","(-11.041030883789062, 163.874755859375, 49.00373458862305)",POINT (0.4605201333761215 0.24183589220047),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8136934568,8355338578,1,1,"(0.4400425851345062, 0.24704310297966003)","(0.4662312865257263, 0.19726301729679108)",1,1,3.399520874023437,3.3169708251953125,"(-30.74159049987793, 18.43072509765625, 539.465087890625)","(33.09900665283203, 15.602727890014648, 532.654052734375)","(-20.5067138671875, 155.43568420410156, 45.93220138549805)","(-11.43135929107666, 164.55397033691406, 49.2509651184082)",POINT (0.4531369358301163 0.2221530601382256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,17,8136951235,8355355244,1,1,"(0.44105634093284607, 0.2383357584476471)","(0.46685945987701416, 0.18611855804920197)",1,1,3.376129150390625,3.289413452148437,"(-30.716449737548828, 18.41008758544922, 539.4842529296875)","(33.14178466796875, 15.562496185302734, 532.728759765625)","(-20.15540885925293, 157.0306396484375, 46.51264572143555)","(-11.2136869430542, 166.59532165527344, 49.993934631347656)",POINT (0.4539579004049301 0.2122271582484245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,17,8136967902,8355371911,1,1,"(0.43588143587112427, 0.23623287677764893)","(0.46504610776901245, 0.1958310306072235)",1,1,3.367660522460937,3.2675018310546875,"(-30.684276580810547, 18.373165130615234, 539.60107421875)","(33.18663024902344, 15.527666091918945, 532.803466796875)","(-21.948707580566406, 157.41580200195312, 46.65290832519531)","(-11.842079162597656, 164.81626892089844, 49.346439361572266)",POINT (0.4504637718200684 0.2160319536924362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,17,8136984572,8355388580,1,1,"(0.4383828341960907, 0.2188679724931717)","(0.46626707911491394, 0.20241011679172516)",1,1,3.370147705078125,3.26324462890625,"(-30.65337371826172, 18.33112144470215, 539.55615234375)","(33.2276496887207, 15.485151290893555, 532.8314208984375)","(-21.081871032714844, 160.5965576171875, 47.810604095458984)","(-11.418959617614746, 163.6111602783203, 48.907840728759766)",POINT (0.4523249566555023 0.2106390446424484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,17,8137001238,8355405246,1,1,"(0.4386139214038849, 0.22458651661872864)","(0.4660259783267975, 0.18811820447444916)",1,1,3.3632965087890625,3.25665283203125,"(-30.614408493041992, 18.29725456237793, 539.478515625)","(33.27293395996094, 15.434112548828125, 532.8267822265625)","(-21.001792907714844, 159.54908752441406, 47.429344177246094)","(-11.502523422241211, 166.22903442382812, 49.86064529418945)",POINT (0.4523199498653412 0.2063523605465889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,17,8137017904,8355421911,1,1,"(0.4368250072002411, 0.22438469529151917)","(0.47154903411865234, 0.18319010734558105)",1,1,3.3636932373046875,3.239364624023437,"(-30.572463989257812, 18.26205062866211, 539.2557373046875)","(33.31971740722656, 15.39482307434082, 532.9329833984375)","(-21.621713638305664, 159.5860595703125, 47.442787170410156)","(-9.588582038879395, 167.1317138671875, 50.189212799072266)",POINT (0.4541870206594467 0.2037874013185501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,17,8137034571,8355438578,1,1,"(0.4362680912017822, 0.23209884762763977)","(0.4651297926902771, 0.1946590095758438)",1,1,3.34130859375,3.2505035400390625,"(-30.52794647216797, 18.24197006225586, 539.0977783203125)","(33.37152862548828, 15.352373123168945, 532.8485107421875)","(-21.814712524414062, 158.1730499267578, 46.928497314453125)","(-11.813074111938477, 165.03094482421875, 49.424583435058594)",POINT (0.4506989419460297 0.2133789286017418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,17,8137051243,8355455249,1,1,"(0.4399270713329315, 0.23643845319747925)","(0.4606579542160034, 0.20230822265148163)",1,1,3.346038818359375,3.231964111328125,"(-30.499975204467773, 18.218822479248047, 538.9552001953125)","(33.41352081298828, 15.292548179626465, 532.67041015625)","(-20.54673957824707, 157.37814331054688, 46.63922119140625)","(-13.362725257873535, 163.62982177734375, 48.91463851928711)",POINT (0.4502925127744675 0.2193733379244804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,17,8137067910,8355471916,1,1,"(0.45056647062301636, 0.2425953596830368)","(0.46217262744903564, 0.19935838878154755)",1,1,3.330795288085937,3.22930908203125,"(-30.482501983642578, 18.205272674560547, 539.0542602539062)","(33.444679260253906, 15.231901168823242, 532.60400390625)","(-16.859806060791016, 156.25038146972656, 46.228721618652344)","(-12.83784294128418, 164.170166015625, 49.11125183105469)",POINT (0.456369549036026 0.2209768742322922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,17,8137084578,8355488583,1,1,"(0.4556125998497009, 0.2209600955247879)","(0.45758503675460815, 0.20762328803539276)",1,1,3.30072021484375,3.2033843994140625,"(-30.460453033447266, 18.202857971191406, 539.2020874023438)","(33.4724006652832, 15.170446395874023, 532.3958740234375)","(-15.111133575439453, 160.21334838867188, 47.671104431152344)","(-14.427606582641602, 162.65626525878906, 48.56026077270508)",POINT (0.4565988183021545 0.2142916917800903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,17,8137101244,8355505249,1,1,"(0.4573594033718109, 0.2530277967453003)","(0.4593656659126282, 0.19702239334583282)",1,1,3.331787109375,3.2178192138671875,"(-30.44324493408203, 18.200061798095703, 539.2685546875)","(33.49555587768555, 15.112264633178711, 532.2833862304688)","(-14.505792617797852, 154.3394775390625, 45.53316116333008)","(-13.810561180114746, 164.59805297851562, 49.26698684692383)",POINT (0.4583625346422195 0.2250250950455666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,17,8137117912,8355521916,1,1,"(0.4599578380584717, 0.2565528452396393)","(0.4568784534931183, 0.21158121526241302)",1,1,3.3277130126953125,3.2122802734375,"(-30.434497833251953, 18.196395874023438, 539.3179931640625)","(33.5145263671875, 15.07293701171875, 532.1705322265625)","(-13.605339050292969, 153.6937713623047, 45.29818344116211)","(-14.672464370727539, 161.93128967285156, 48.296382904052734)",POINT (0.458418145775795 0.2340670302510262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8137134579,8355538583,1,1,"(0.5054208040237427, 0.26859188079833984)","(0.5158765316009521, 0.21472473442554474)",1,1,3.31158447265625,3.19451904296875,"(-30.333484649658203, 18.259010314941406, 539.43896484375)","(33.583763122558594, 15.148849487304688, 532.7320556640625)","(2.1492297649383545, 151.48855590820312, 44.49559020996094)","(5.772514343261719, 161.35548400878906, 48.086814880371094)",POINT (0.5106486678123474 0.2416583076119423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8137151246,8355555249,1,1,"(0.48237842321395874, 0.282988041639328)","(0.5315077900886536, 0.1847403645515442)",1,1,3.2884521484375,3.203109741210937,"(-30.138980865478516, 18.25033950805664, 538.5810546875)","(33.803977966308594, 15.141761779785156, 533.6767578125)","(-5.835793972015381, 148.8516082763672, 43.5357780456543)","(11.189334869384766, 166.84776306152344, 50.08583450317383)",POINT (0.5069431066513062 0.2338642030954361),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8137167913,8355571916,1,1,"(0.4910760521888733, 0.28870049118995667)","(0.5380783677101135, 0.18180079758167267)",1,1,3.3064422607421875,3.20263671875,"(-30.164539337158203, 18.256175994873047, 538.513671875)","(33.798118591308594, 15.116592407226562, 533.597900390625)","(-2.821747303009033, 147.8052520751953, 43.15494155883789)","(13.466259002685547, 167.38619995117188, 50.281829833984375)",POINT (0.5145772099494934 0.2352506443858147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,28,17,8137184585,8355588587,1,1,"(0.4918844997882843, 0.28060826659202576)","(0.5403865575790405, 0.17190192639827728)",1,1,3.311126708984375,3.21466064453125,"(-30.181055068969727, 18.222797393798828, 538.0616455078125)","(33.76568603515625, 15.08800220489502, 533.4739990234375)","(-2.5415897369384766, 149.28750610351562, 43.6944580078125)","(14.26614761352539, 169.19940185546875, 50.941741943359375)",POINT (0.5161355286836624 0.2262550964951515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
