,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,28,31,7572847750,7791268679,1,1,"(0.44300439953804016, 0.44631025195121765)","(0.4381386637687683, 0.40104469656944275)",1,1,3.4919586181640625,3.27056884765625,"(-64.72563171386719, 27.976219177246094, 509.0226745605469)","(-0.9618889093399048, 37.05677032470703, 508.70428466796875)","(-19.480331420898438, 118.9356689453125, 32.64726257324219)","(-21.166484832763672, 127.2270278930664, 35.66505432128906)",POINT (0.4405715316534042 0.4236774742603302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,31,7572864417,7791285345,1,1,"(0.4471268057823181, 0.4481036365032196)","(0.4485551714897156, 0.39649075269699097)",1,1,3.490753173828125,3.253173828125,"(-64.74903869628906, 27.914695739746094, 508.64959716796875)","(-0.9971070289611816, 36.993980407714844, 508.589599609375)","(-18.05177879333496, 118.60716247558594, 32.527713775634766)","(-17.556791305541992, 128.06117248535156, 35.96866989135742)",POINT (0.4478409886360168 0.4222971946001053),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,31,7572881088,7791302016,1,1,"(0.44693952798843384, 0.4470731317996979)","(0.45114728808403015, 0.41549357771873474)",1,1,3.5086669921875,3.268173217773437,"(-64.78041076660156, 27.88063621520996, 508.4822998046875)","(-1.015059232711792, 36.94087600708008, 508.2877197265625)","(-18.11667251586914, 118.7959213256836, 32.596431732177734)","(-16.658523559570312, 124.58039855957031, 34.701778411865234)",POINT (0.449043408036232 0.4312833547592163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,31,7572897756,7791318683,1,1,"(0.45149916410446167, 0.4593130052089691)","(0.4411793053150177, 0.41400662064552307)",1,1,3.50592041015625,3.263168334960937,"(-64.8285903930664, 27.83745574951172, 508.2364196777344)","(-1.0284276008605957, 36.85004425048828, 507.8155517578125)","(-16.536598205566406, 116.55394744873047, 31.780359268188477)","(-20.112789154052734, 124.8527603149414, 34.80093002319336)",POINT (0.4463392347097397 0.4366598129272461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,31,7572914422,7791335349,1,1,"(0.4468318223953247, 0.4598368704319)","(0.4473188519477844, 0.41373831033706665)",1,1,3.509674072265625,3.2685699462890625,"(-64.86204528808594, 27.762802124023438, 507.80419921875)","(-1.092719554901123, 36.78663635253906, 507.5292663574219)","(-18.153993606567383, 116.45796966552734, 31.74547576904297)","(-17.98521614074707, 124.90191650390625, 34.81880569458008)",POINT (0.4470753371715546 0.4367875903844833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,31,7572931090,7791352016,1,1,"(0.44724956154823303, 0.44458815455436707)","(0.44693759083747864, 0.40602800250053406)",1,1,3.491439819335937,3.2506866455078125,"(-64.97518157958984, 27.674243927001953, 507.6050109863281)","(-1.192322850227356, 36.709136962890625, 507.2144775390625)","(-18.00923728942871, 119.25111389160156, 32.76206970214844)","(-18.117345809936523, 126.314208984375, 35.33286666870117)",POINT (0.4470935761928558 0.4253080785274506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,31,7572947757,7791368683,1,1,"(0.45376813411712646, 0.4529403746128082)","(0.4461787939071655, 0.41449105739593506)",1,1,3.5038604736328125,3.283554077148437,"(-65.14105224609375, 27.602062225341797, 507.4102478027344)","(-1.32945716381073, 36.653926849365234, 506.92791748046875)","(-15.750311851501465, 117.72122192382812, 32.20524215698242)","(-18.380292892456055, 124.76403045654297, 34.76863098144531)",POINT (0.449973464012146 0.4337157160043716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,31,7572964424,7791385349,1,1,"(0.44648343324661255, 0.4539801776409149)","(0.4492460787296295, 0.4075196087360382)",1,1,3.515533447265625,3.2693023681640625,"(-65.29299926757812, 27.47244644165039, 506.882080078125)","(-1.5355162620544434, 36.63936996459961, 506.9402770996094)","(-18.274723052978516, 117.53075408935547, 32.13594436645508)","(-17.317373275756836, 126.04100036621094, 35.23339080810547)",POINT (0.447864755988121 0.4307498931884766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,31,7572981091,7791402016,1,1,"(0.4506864547729492, 0.45645570755004883)","(0.44408437609672546, 0.39805400371551514)",1,1,3.51019287109375,3.28546142578125,"(-65.55056762695312, 27.36693572998047, 506.82977294921875)","(-1.770097255706787, 36.54704284667969, 506.4833984375)","(-16.81821632385254, 117.07730865478516, 31.970901489257812)","(-19.106075286865234, 127.77482604980469, 35.86445617675781)",POINT (0.4473854154348373 0.427254855632782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,31,7572997758,7791418682,1,1,"(0.44815894961357117, 0.45566466450691223)","(0.44577887654304504, 0.41269493103027344)",1,1,3.5144500732421875,3.3018035888671875,"(-65.81939697265625, 27.21367645263672, 506.642333984375)","(-2.061133861541748, 36.48881149291992, 506.3667907714844)","(-17.694095611572266, 117.22219848632812, 32.02364730834961)","(-18.518869400024414, 125.09303283691406, 34.88835525512695)",POINT (0.4469689130783081 0.4341797977685928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
