,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,4,18,7758603085,537727476,1,1,"(0.47053465247154236, 0.643247663974762)","(0.467567503452301, 0.5850899815559387)",1,1,3.33599853515625,3.36334228515625,"(-38.81440734863281, 54.45868682861328, 500.7124938964844)","(25.848939895629883, 61.39923858642578, 501.3800048828125)","(-9.94010066986084, 82.86238098144531, 19.517642974853516)","(-10.968323707580566, 93.51519012451172, 23.39496421813965)",POINT (0.4690510779619217 0.6141688227653503),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,18,7758619744,537744134,1,1,"(0.470855176448822, 0.6349508762359619)","(0.4631417989730835, 0.6028066277503967)",1,1,3.324249267578125,3.372528076171875,"(-38.694828033447266, 54.20795822143555, 501.148193359375)","(25.985586166381836, 61.09379196166992, 501.7205810546875)","(-9.829023361206055, 84.38211822509766, 20.070804595947266)","(-12.501991271972656, 90.27001953125, 22.21383285522461)",POINT (0.4669984877109528 0.6188787519931793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,18,7758636411,537760801,1,1,"(0.4696272611618042, 0.6199551820755005)","(0.4658588469028473, 0.5866761803627014)",1,1,3.3484344482421875,3.3648223876953125,"(-38.54852294921875, 53.997962951660156, 501.58056640625)","(26.128925323486328, 60.87684631347656, 502.2791442871094)","(-10.254536628723145, 87.12889099121094, 21.070552825927734)","(-11.560441017150879, 93.22466278076172, 23.289216995239258)",POINT (0.4677430540323257 0.603315681219101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,18,7758653083,537777473,1,1,"(0.4715805649757385, 0.6236658692359924)","(0.46595463156700134, 0.596815824508667)",1,1,3.3673858642578125,3.4033660888671875,"(-38.397621154785156, 53.9208869934082, 502.2070617675781)","(26.285030364990234, 60.72333526611328, 502.7672424316406)","(-9.57765007019043, 86.44920349121094, 20.823165893554688)","(-11.527251243591309, 91.36737823486328, 22.61322784423828)",POINT (0.4687675982713699 0.6102408468723297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,18,7758669751,537794140,1,1,"(0.4695143401622772, 0.6180319786071777)","(0.46551206707954407, 0.589583694934845)",1,1,3.37371826171875,3.385482788085937,"(-38.22632598876953, 53.96794891357422, 502.93280029296875)","(26.478992462158203, 60.67967224121094, 503.54388427734375)","(-10.293664932250977, 87.48117065429688, 21.198766708374023)","(-11.680602073669434, 92.69208526611328, 23.095388412475586)",POINT (0.4675132036209106 0.6038078367710114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,18,7758686418,537810806,1,1,"(0.47033849358558655, 0.6245650053024292)","(0.4697335660457611, 0.5766111016273499)",1,1,3.4058380126953125,3.392684936523437,"(-38.05518341064453, 54.08414840698242, 503.79083251953125)","(26.671218872070312, 60.675567626953125, 504.3914794921875)","(-10.008071899414062, 86.28453063964844, 20.763208389282227)","(-10.217710494995117, 95.06829833984375, 23.960250854492188)",POINT (0.4700360298156738 0.6005880534648895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,18,7758703087,537827475,1,1,"(0.4693634510040283, 0.6148976683616638)","(0.4644705355167389, 0.6003798246383667)",1,1,3.38287353515625,3.434555053710937,"(-37.85630798339844, 54.187744140625, 504.51971435546875)","(26.882217407226562, 60.675384521484375, 504.96417236328125)","(-10.345964431762695, 88.0552749633789, 21.407752990722656)","(-12.041540145874023, 90.71453857421875, 22.375625610351562)",POINT (0.4669169932603836 0.6076387465000153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,18,7758719755,537844142,1,1,"(0.4725493788719177, 0.6308766007423401)","(0.4641628563404083, 0.5979873538017273)",1,1,3.44903564453125,3.429656982421875,"(-37.645477294921875, 54.274742126464844, 505.3004455566406)","(27.12070083618164, 60.6615104675293, 505.80706787109375)","(-9.241911888122559, 85.12840270996094, 20.342432022094727)","(-12.148157119750977, 91.15277862548828, 22.535133361816406)",POINT (0.468356117606163 0.6144319772720337),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,4,18,7758736422,537860808,1,1,"(0.47211891412734985, 0.6270276308059692)","(0.4672670066356659, 0.5857318043708801)",1,1,3.448104858398437,3.442855834960937,"(-37.42097473144531, 54.3090705871582, 505.8990478515625)","(27.340187072753906, 60.58905029296875, 506.5818786621094)","(-9.39108657836914, 85.83343505859375, 20.599037170410156)","(-11.072447776794434, 93.39764404296875, 23.352174758911133)",POINT (0.4696929603815079 0.6063797175884247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,18,7758753089,537877475,1,1,"(0.47260811924934387, 0.6233310103416443)","(0.46861329674720764, 0.5776332020759583)",1,1,3.4553985595703125,3.4500732421875,"(-37.20945739746094, 54.27982711791992, 506.53594970703125)","(27.556926727294922, 60.43162536621094, 507.2957763671875)","(-9.221559524536133, 86.51054382324219, 20.84548568725586)","(-10.605924606323242, 94.8810806274414, 23.892126083374023)",POINT (0.4706107079982758 0.6004821062088013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
