,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,1,26,8429789659,20313340733,1,1,"(0.5123009085655212, 0.6038376688957214)","(0.4968706965446472, 0.6429851055145264)",1,1,2.997222900390625,3.239242553710937,"(-30.096118927001953, 17.221670150756836, 632.0388793945312)","(29.276153564453125, 20.410629272460938, 635.4115600585938)","(2.630621910095215, 89.86939239501953, 22.067983627319336)","(-2.700904130935669, 82.71961212158203, 19.465713500976562)",POINT (0.5045858025550842 0.6234113872051239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,26,8429806325,20313357399,1,1,"(0.5162518620491028, 0.6174137592315674)","(0.48870477080345154, 0.6203972101211548)",1,1,3.0230255126953125,3.2292633056640625,"(-30.06906509399414, 17.227432250976562, 632.0523681640625)","(29.312973022460938, 20.415870666503906, 635.54345703125)","(3.9957730770111084, 87.38990020751953, 21.165531158447266)","(-5.5224480628967285, 86.84500122070312, 20.967233657836914)",POINT (0.5024783164262772 0.6189054846763611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,1,26,8429822993,20313374066,1,1,"(0.46852755546569824, 0.4797154664993286)","(0.4617633521556854, 0.4676571786403656)",1,1,3.034088134765625,3.2308349609375,"(-30.12757110595703, 17.42131996154785, 632.3470458984375)","(29.210140228271484, 20.565258026123047, 635.720947265625)","(-12.494187355041504, 112.53866577148438, 30.318920135498047)","(-14.831377983093262, 114.74093627929688, 31.12051010131836)",POINT (0.4651454538106918 0.4736863225698471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,26,8429839660,20313390733,1,1,"(0.4886036217212677, 0.3910026550292969)","(0.463335782289505, 0.41170984506607056)",1,1,2.9753570556640625,3.202880859375,"(-30.113510131835938, 17.48590850830078, 632.1805419921875)","(29.137645721435547, 20.68060302734375, 635.9066162109375)","(-5.557387828826904, 128.74087524414062, 36.21608352661133)","(-14.288068771362305, 124.958984375, 34.83955383300781)",POINT (0.4759697020053864 0.4013562500476837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,26,8429856327,20313407399,1,1,"(0.47175437211990356, 0.38165614008903503)","(0.4656527042388916, 0.4188048541545868)",1,1,2.9685211181640625,3.214630126953125,"(-30.21961212158203, 17.471731185913086, 632.5371704101562)","(29.121335983276367, 20.6826229095459, 635.8406982421875)","(-11.37922477722168, 130.44789123535156, 36.83737564086914)","(-13.487527847290039, 123.66319274902344, 34.3679084777832)",POINT (0.4687035381793976 0.4002304971218109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,26,8429872994,20313424066,1,1,"(0.4782305657863617, 0.3407236933708191)","(0.45929262042045593, 0.453874796628952)",1,1,2.9183502197265625,3.2413482666015625,"(-30.287887573242188, 17.45895767211914, 632.297119140625)","(29.046375274658203, 20.72032356262207, 635.7351684570312)","(-9.141545295715332, 137.92367553710938, 39.55830383300781)","(-15.685088157653809, 117.25811767578125, 32.03670120239258)",POINT (0.4687615931034088 0.3972992449998856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,26,8429889669,20313440741,1,1,"(0.484378844499588, 0.44308286905288696)","(0.4604348838329315, 0.41517218947410583)",1,1,3.06085205078125,3.2154083251953125,"(-30.41460609436035, 17.461177825927734, 632.574951171875)","(28.962467193603516, 20.719749450683594, 635.7647705078125)","(-7.017158508300781, 119.22911071777344, 32.75407791137695)","(-15.290404319763184, 124.3266372680664, 34.609405517578125)",POINT (0.4724068641662598 0.4291275292634964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,26,8429906338,20313457409,1,1,"(0.4842557907104492, 0.396149605512619)","(0.4643826186656952, 0.4445633292198181)",1,1,2.9528961181640625,3.275177001953125,"(-30.489839553833008, 17.43938636779785, 632.4564208984375)","(28.887664794921875, 20.731277465820312, 635.7935180664062)","(-7.059669017791748, 127.80086517333984, 35.873897552490234)","(-13.926369667053223, 118.958740234375, 32.6556510925293)",POINT (0.4743192046880722 0.4203564673662186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,26,8429923004,20313474075,1,1,"(0.4832553565502167, 0.36345580220222473)","(0.4632474184036255, 0.46018296480178833)",1,1,2.934722900390625,3.2910919189453125,"(-30.58787727355957, 17.425058364868164, 632.5369262695312)","(28.815505981445312, 20.74286460876465, 635.7662353515625)","(-7.405353546142578, 133.77194213867188, 38.047237396240234)","(-14.318603515625, 116.10600280761719, 31.61736488342285)",POINT (0.4732513874769211 0.4118193835020065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,26,8429956338,20313507408,1,1,"(0.48923343420028687, 0.4219248294830322)","(0.4659935235977173, 0.44870099425315857)",1,1,3.062118530273437,3.316375732421875,"(-30.695384979248047, 17.374465942382812, 632.48291015625)","(28.708860397338867, 20.730098724365234, 635.8985595703125)","(-5.339776515960693, 123.0933609008789, 34.160518646240234)","(-13.369754791259766, 118.20304870605469, 32.380611419677734)",POINT (0.4776134788990021 0.4353129118680954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
