,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,57,21,508964499974,2221323561,1,1,"(0.4609536826610565, 0.21580089628696442)","(0.49433889985084534, 0.26302385330200195)",1,1,2.582382202148437,2.5732574462890625,"(-45.05243682861328, 25.90769386291504, 520.3414916992188)","(13.828617095947266, 27.298128128051758, 518.3465576171875)","(-15.111141204833984, 160.73916625976562, 47.86248016357422)","(-3.5757133960723877, 152.11451721191406, 44.72336196899414)",POINT (0.4776462912559509 0.2394123747944832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,21,508964516646,2221340233,1,1,"(0.4668402075767517, 0.20774969458580017)","(0.49573346972465515, 0.26078322529792786)",1,1,2.5662078857421875,2.593475341796875,"(-45.054779052734375, 25.88271713256836, 520.2681884765625)","(13.820133209228516, 27.279804229736328, 518.1158447265625)","(-13.077193260192871, 162.20960998535156, 48.397674560546875)","(-3.093859910964966, 152.52374267578125, 44.872310638427734)",POINT (0.4812868386507034 0.234266459941864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,21,508964533314,2221356900,1,1,"(0.4766136705875397, 0.19181540608406067)","(0.49264833331108093, 0.2644496262073517)",1,1,2.561508178710937,2.5814666748046875,"(-45.06120300292969, 25.86437225341797, 520.054931640625)","(13.787450790405273, 27.274168014526367, 517.95361328125)","(-9.700233459472656, 165.1197967529297, 49.45690155029297)","(-4.159849166870117, 151.8541259765625, 44.628570556640625)",POINT (0.4846310019493103 0.2281325161457062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,57,21,508964549981,2221373567,1,1,"(0.4750128984451294, 0.21118618547916412)","(0.5026817321777344, 0.2722296416759491)",1,1,2.574569702148437,2.613143920898437,"(-45.10586929321289, 25.872337341308594, 520.062744140625)","(13.74928092956543, 27.290542602539062, 518.0296020507812)","(-10.253335952758789, 161.5819854736328, 48.16925048828125)","(-0.6930431127548218, 150.4332275390625, 44.111412048339844)",POINT (0.4888473153114319 0.2417079135775566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,21,508964566649,2221390234,1,1,"(0.4818470776081085, 0.2009088099002838)","(0.4959612786769867, 0.26953360438346863)",1,1,2.5667724609375,2.594833374023437,"(-45.1334228515625, 25.865764617919922, 519.984619140625)","(13.72284984588623, 27.306015014648438, 518.1123046875)","(-7.891946315765381, 163.45899963378906, 48.85240936279297)","(-3.015141010284424, 150.92559814453125, 44.29062271118164)",POINT (0.4889041781425476 0.2352212071418762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,21,508964583315,2221406900,1,1,"(0.48367878794670105, 0.2111068218946457)","(0.49818316102027893, 0.27622514963150024)",1,1,2.5904083251953125,2.6085968017578125,"(-45.185489654541016, 25.854877471923828, 520.0765380859375)","(13.687243461608887, 27.29342269897461, 518.0466918945312)","(-7.259042263031006, 161.5964813232422, 48.174503326416016)","(-2.247410535812378, 149.70347595214844, 43.845821380615234)",POINT (0.49093097448349 0.243665985763073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,21,508964599983,2221423567,1,1,"(0.47985944151878357, 0.20280878245830536)","(0.4951571226119995, 0.27890142798423767)",1,1,2.58074951171875,2.6311187744140625,"(-45.223854064941406, 25.84882354736328, 520.1241455078125)","(13.669047355651855, 27.299259185791016, 518.1070556640625)","(-8.578740119934082, 163.1120147705078, 48.72610855102539)","(-3.293006658554077, 149.21469116210938, 43.66792678833008)",POINT (0.4875082820653915 0.2408551052212715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,21,508964616649,2221440233,1,1,"(0.48012712597846985, 0.1960352510213852)","(0.4888758063316345, 0.2738180160522461)",1,1,2.5735321044921875,2.6382293701171875,"(-45.252254486083984, 25.857223510742188, 520.1570434570312)","(13.657020568847656, 27.31339454650879, 518.174560546875)","(-8.486231803894043, 164.34910583496094, 49.176361083984375)","(-5.46333646774292, 150.14309692382812, 44.00582504272461)",POINT (0.4845014661550522 0.2349266335368156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,21,508964633317,2221456900,1,1,"(0.48458898067474365, 0.206436887383461)","(0.48432427644729614, 0.2835371196269989)",1,1,2.5748443603515625,2.6296844482421875,"(-45.25580978393555, 25.861297607421875, 520.117919921875)","(13.664905548095703, 27.34775733947754, 518.3157348632812)","(-6.944541931152344, 162.44937133789062, 48.48495864868164)","(-7.036021709442139, 148.36805725097656, 43.35976791381836)",POINT (0.4844566285610199 0.24498700350523),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,21,508964649988,2221473571,1,1,"(0.43237316608428955, 0.17159606516361237)","(0.4551199972629547, 0.21935538947582245)",1,1,2.617095947265625,2.608383178710937,"(-45.343910217285156, 25.96070098876953, 520.2791137695312)","(13.536747932434082, 27.439146041870117, 518.0891723632812)","(-24.986440658569336, 168.8125762939453, 50.800994873046875)","(-17.126840591430664, 160.08999633789062, 47.62619400024414)",POINT (0.4437465816736221 0.1954757273197174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
