,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,54,13,436760302765,1326677152,1,1,"(0.46615102887153625, 0.1576407104730606)","(0.46884429454803467, 0.31410908699035645)",1,1,3.108917236328125,3.05035400390625,"(-58.813194274902344, -98.7513656616211, 736.3381958007812)","(7.082782745361328, -98.1099853515625, 738.281005859375)","(-11.459189414978027, 171.8116455078125, 51.89253616333008)","(-10.525856971740723, 143.15110778808594, 41.46097946166992)",POINT (0.4674976617097855 0.2358748987317085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,13,436760319432,1326693818,1,1,"(0.4893547594547272, 0.25358468294143677)","(0.4730396270751953, 0.27811864018440247)",1,1,3.1251983642578125,3.024993896484375,"(-58.7869873046875, -98.71194458007812, 736.4024658203125)","(7.117290496826172, -98.04376220703125, 738.2349853515625)","(-3.418241024017334, 154.23745727539062, 45.496063232421875)","(-9.072038650512695, 149.74354553222656, 43.86042022705078)",POINT (0.4811971932649612 0.2658516615629196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,13,436760336099,1326710485,1,1,"(0.4839526414871216, 0.1874912977218628)","(0.4684635102748871, 0.2954269349575043)",1,1,3.0896759033203125,3.026153564453125,"(-58.75368118286133, -98.6492919921875, 736.5159912109375)","(7.157478332519531, -97.94636535644531, 738.23388671875)","(-5.290283203125, 166.3438720703125, 49.9024543762207)","(-10.657822608947754, 146.57315063476562, 42.706512451171875)",POINT (0.4762080758810043 0.2414591163396835),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,13,436760352767,1326727152,1,1,"(0.47496849298477173, 0.2457713931798935)","(0.4725264012813568, 0.293830007314682)",1,1,3.1641082763671875,3.03863525390625,"(-58.71039962768555, -98.56497192382812, 736.6587524414062)","(7.206685543060303, -97.83218383789062, 738.29296875)","(-8.403605461120605, 155.6686248779297, 46.01697540283203)","(-9.24988079071045, 146.86566162109375, 42.81294631958008)",POINT (0.4737474471330643 0.2698007002472878),,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,
0,54,13,436760369437,1326743822,1,1,"(0.47007331252098083, 0.2195974886417389)","(0.47129184007644653, 0.31680992245674133)",1,1,3.1582489013671875,3.053573608398437,"(-58.64459991455078, -98.45845031738281, 736.7153930664062)","(7.262843132019043, -97.72821044921875, 738.5770263671875)","(-10.099959373474121, 160.46292114257812, 47.76198196411133)","(-9.677702903747559, 142.65640258789062, 41.280887603759766)",POINT (0.4706825762987137 0.2682037055492401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,13,436760386105,1326760489,1,1,"(0.47645509243011475, 0.19115722179412842)","(0.47563743591308594, 0.2922067642211914)",1,1,3.117660522460937,3.0496063232421875,"(-58.57178497314453, -98.30717468261719, 736.8341064453125)","(7.347156524658203, -97.57539367675781, 738.63525390625)","(-7.888427257537842, 165.67237854003906, 49.658016204833984)","(-8.171794891357422, 147.16299438476562, 42.92118453979492)",POINT (0.4760462641716003 0.2416819930076599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,13,436760402771,1326777155,1,1,"(0.47884902358055115, 0.23428231477737427)","(0.4736442565917969, 0.30832618474960327)",1,1,3.151840209960937,3.049713134765625,"(-58.490074157714844, -98.15957641601562, 737.0613403320312)","(7.436675071716309, -97.42345428466797, 738.6931762695312)","(-7.058862209320068, 157.77310180664062, 46.782928466796875)","(-8.862504959106445, 144.2103729248047, 41.84653854370117)",POINT (0.476246640086174 0.2713042497634888),,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,1,
0,54,13,436760419439,1326793822,1,1,"(0.48439401388168335, 0.2299107164144516)","(0.4676462709903717, 0.29576271772384644)",1,1,3.087432861328125,3.0499420166015625,"(-58.36540603637695, -97.94570922851562, 737.1438598632812)","(7.549932479858398, -97.25094604492188, 739.0516967773438)","(-5.137308120727539, 158.5738525390625, 47.07440948486328)","(-10.941023826599121, 146.5116424560547, 42.68412399291992)",POINT (0.4760201424360275 0.262836717069149),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,54,13,436760436106,1326810489,1,1,"(0.4448729455471039, 0.23219752311706543)","(0.43790462613105774, 0.18675564229488373)",1,1,3.0953521728515625,3.0021209716796875,"(-58.28860092163086, -97.67898559570312, 737.58056640625)","(7.582167625427246, -96.96894836425781, 739.0960083007812)","(-18.83281707763672, 158.1549835205078, 46.92191696166992)","(-21.247583389282227, 166.47860717773438, 49.95152282714844)",POINT (0.4413887858390808 0.2094765827059746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,13,436760452773,1326827155,1,1,"(0.43387100100517273, 0.17376814782619476)","(0.43517646193504333, 0.19448858499526978)",1,1,3.18292236328125,3.0096435546875,"(-58.13274383544922, -97.3936767578125, 737.57666015625)","(7.73972749710083, -96.71391296386719, 739.31787109375)","(-22.645397186279297, 168.85755920410156, 50.817352294921875)","(-22.1929931640625, 165.06216430664062, 49.4359245300293)",POINT (0.434523731470108 0.1841283664107323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
