,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,40,6,2341553952,2427429394,1,1,"(0.34135615825653076, 0.17403583228588104)","(0.3425700068473816, 0.11953423172235489)",1,1,3.47674560546875,3.4998321533203125,"(-44.198997497558594, -63.54396438598633, 669.8902587890625)","(14.088347434997559, -68.11575317382812, 674.212646484375)","(-54.70516586303711, 168.8085174560547, 50.799503326416016)","(-54.28452682495117, 178.79165649414062, 54.433074951171875)",POINT (0.3419630825519562 0.146785032004118),,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,6,2341570620,2427446061,1,1,"(0.34924715757369995, 0.17289109528064728)","(0.3463265001773834, 0.15121273696422577)",1,1,3.491683959960937,3.5220184326171875,"(-44.12614440917969, -63.53029251098633, 669.8126220703125)","(14.163464546203613, -68.1007308959961, 674.0594482421875)","(-51.970645904541016, 169.01820373535156, 50.87580871582031)","(-52.982757568359375, 172.9890594482422, 52.321102142333984)",POINT (0.3477868288755417 0.1620519161224365),,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,6,2341587286,2427462727,1,1,"(0.3444908857345581, 0.16619864106178284)","(0.3537633419036865, 0.13858574628829956)",1,1,3.491912841796875,3.517929077148437,"(-44.026954650878906, -63.51677703857422, 669.8384399414062)","(14.246413230895996, -68.11297607421875, 674.2434692382812)","(-53.61886978149414, 170.24407958984375, 51.3220100402832)","(-50.40562057495117, 175.30197143554688, 53.162933349609375)",POINT (0.3491271138191223 0.1523921936750412),,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,6,2341603954,2427479394,1,1,"(0.34399211406707764, 0.1802148073911667)","(0.3400866985321045, 0.1406073272228241)",1,1,3.5130157470703125,3.53521728515625,"(-43.95391082763672, -63.515159606933594, 669.9481201171875)","(14.354507446289062, -68.10362243652344, 674.138427734375)","(-53.79171371459961, 167.6767120361328, 50.387550354003906)","(-55.14508056640625, 174.93167114257812, 53.028114318847656)",POINT (0.3420394062995911 0.1604110673069954),,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,6,2341620621,2427496061,1,1,"(0.34966930747032166, 0.1736849993467331)","(0.3427883982658386, 0.13574154675006866)",1,1,3.5222930908203125,3.5337371826171875,"(-43.85600280761719, -63.48720932006836, 669.8487548828125)","(14.428736686706543, -68.09180450439453, 674.06005859375)","(-51.82436752319336, 168.87278747558594, 50.82289505004883)","(-54.208839416503906, 175.8229217529297, 53.35256576538086)",POINT (0.3462288528680801 0.1547132730484009),,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,6,2341637290,2427512729,1,1,"(0.33403173089027405, 0.17269375920295715)","(0.34586217999458313, 0.13786762952804565)",1,1,3.536117553710937,3.54400634765625,"(-43.768310546875, -63.475852966308594, 669.9228515625)","(14.527737617492676, -68.09618377685547, 674.1431884765625)","(-57.243350982666016, 169.05435180664062, 50.88895797729492)","(-53.14366912841797, 175.4335174560547, 53.21075439453125)",POINT (0.3399469554424286 0.1552806943655014),,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,6,2341653956,2427529395,1,1,"(0.34936749935150146, 0.17228519916534424)","(0.3464677035808563, 0.14604082703590393)",1,1,3.53472900390625,3.562973022460937,"(-43.68914031982422, -63.4621696472168, 669.8699951171875)","(14.613386154174805, -68.08753204345703, 674.063720703125)","(-51.928932189941406, 169.12918090820312, 50.91623306274414)","(-52.933837890625, 173.9364013671875, 52.66588592529297)",POINT (0.3479176014661789 0.1591630131006241),,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,6,2341670624,2427546062,1,1,"(0.3463398814201355, 0.176921084523201)","(0.3547809422016144, 0.14218606054782867)",1,1,3.5322418212890625,3.575927734375,"(-43.595699310302734, -63.440853118896484, 669.9324951171875)","(14.692510604858398, -68.09069061279297, 674.1611328125)","(-52.97813034057617, 168.280029296875, 50.607154846191406)","(-50.052982330322266, 174.64248657226562, 52.92290115356445)",POINT (0.3505604118108749 0.1595535725355148),,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,6,2341687291,2427562729,1,1,"(0.3405373692512512, 0.17986176908016205)","(0.34496939182281494, 0.1346350759267807)",1,1,3.55364990234375,3.55914306640625,"(-43.524391174316406, -63.427730560302734, 669.9673461914062)","(14.786975860595703, -68.09203338623047, 674.2062377929688)","(-54.98891067504883, 167.7413787841797, 50.411109924316406)","(-53.45304870605469, 176.02561950683594, 53.426292419433594)",POINT (0.3427533805370331 0.1572484225034714),,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,6,2341703958,2427579395,1,1,"(0.352076917886734, 0.18013311922550201)","(0.3440469801425934, 0.13913634419441223)",1,1,3.554901123046875,3.5572509765625,"(-43.44532775878906, -63.39938735961914, 669.8274536132812)","(14.853963851928711, -68.08403015136719, 674.103515625)","(-50.99002456665039, 167.69168090820312, 50.39297103881836)","(-53.77269744873047, 175.2010955810547, 53.12622833251953)",POINT (0.3480619490146637 0.1596347317099571),,,,,,,,,,,,,,,,,,,,,,,,,,1,,
