,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,2,11,168699792963,1397437247,1,1,"(0.3895578980445862, 0.33951401710510254)","(0.3785644769668579, 0.3103519678115845)",1,1,2.5434112548828125,2.8475341796875,"(-63.71562194824219, -18.383481979370117, 579.3944091796875)","(0.31128841638565063, -22.705402374267578, 578.1038208007812)","(-39.78019332885742, 138.1446075439453, 39.63873291015625)","(-43.57871627807617, 143.47067260742188, 41.577247619628906)",POINT (0.384061187505722 0.3249329924583435),,,,,,,,,,,1,
0,2,11,168699809632,1397453915,1,1,"(0.38664349913597107, 0.29254111647605896)","(0.37158310413360596, 0.2956169843673706)",1,1,2.56158447265625,2.8738250732421875,"(-63.82650375366211, -18.46154022216797, 579.6192016601562)","(0.28458571434020996, -22.75383758544922, 577.9937744140625)","(-40.78720474243164, 146.7235870361328, 42.761226654052734)","(-45.99094009399414, 146.16183471679688, 42.55674743652344)",POINT (0.3791133016347885 0.2940790504217148),,,,,,,,,,1,1,
0,2,11,168699826298,1397470581,1,1,"(0.39317429065704346, 0.30648526549339294)","(0.3713139295578003, 0.2854544520378113)",1,1,2.56158447265625,2.857818603515625,"(-63.88682556152344, -18.462909698486328, 579.7401123046875)","(0.24326005578041077, -22.750581741333008, 578.011962890625)","(-38.530643463134766, 144.1768798828125, 41.83427429199219)","(-46.083953857421875, 148.01788330078125, 43.2322998046875)",POINT (0.3822441101074219 0.2959698587656021),,,,,,,,,,1,1,
0,2,11,168699842965,1397487247,1,1,"(0.39017653465270996, 0.31447842717170715)","(0.37181445956230164, 0.2917107939720154)",1,1,2.5342559814453125,2.858917236328125,"(-63.92261505126953, -18.474319458007812, 579.8470458984375)","(0.23204463720321655, -22.753799438476562, 578.1598510742188)","(-39.566436767578125, 142.71702575683594, 41.30293655395508)","(-45.9109992980957, 146.875244140625, 42.816402435302734)",POINT (0.3809954971075058 0.3030946105718613),,,,,,,,,,,1,
0,2,11,168699859632,1397503914,1,1,"(0.38605740666389465, 0.31240370869636536)","(0.3723571002483368, 0.2910914123058319)",1,1,2.5341339111328125,2.8689117431640625,"(-63.937889099121094, -18.471385955810547, 579.9105224609375)","(0.25122594833374023, -22.74614715576172, 578.2893676757812)","(-40.98969268798828, 143.09593200683594, 41.44087600708008)","(-45.72349548339844, 146.9883575439453, 42.857566833496094)",POINT (0.3792072534561157 0.3017475605010986),,,,,,,,,,,1,
0,2,11,168699876305,1397520586,1,1,"(0.3897673487663269, 0.3060738444328308)","(0.3661283850669861, 0.2892402410507202)",1,1,2.5135650634765625,2.8541717529296875,"(-63.92210388183594, -18.445159912109375, 579.950439453125)","(0.2899262309074402, -22.729694366455078, 578.5205688476562)","(-39.707828521728516, 144.2519989013672, 41.861663818359375)","(-47.87568664550781, 147.32643127441406, 42.980655670166016)",POINT (0.3779478669166565 0.2976570427417755),,,,,,,,,,,1,
0,2,11,168699892972,1397537253,1,1,"(0.3922020494937897, 0.3066897988319397)","(0.36971256136894226, 0.2818376421928406)",1,1,2.5126190185546875,2.859527587890625,"(-63.894622802734375, -18.411510467529297, 580.0234375)","(0.32783424854278564, -22.709184646606445, 578.556640625)","(-38.866573333740234, 144.13951110839844, 41.82069396972656)","(-46.63725280761719, 148.67843627929688, 43.47269058227539)",POINT (0.380957305431366 0.2942637205123901),,,,,,,,,,1,1,
0,2,11,168699909639,1397553919,1,1,"(0.3891262412071228, 0.3137282431125641)","(0.3728182911872864, 0.2821626663208008)",1,1,2.5248565673828125,2.8462066650390625,"(-63.858097076416016, -18.3624267578125, 580.1920166015625)","(0.36893802881240845, -22.669960021972656, 578.7701416015625)","(-39.92933654785156, 142.85401916503906, 41.35285186767578)","(-45.564151763916016, 148.6190643310547, 43.451133728027344)",POINT (0.3809722661972046 0.2979454547166824),,,,,,,,,,,1,
0,2,11,168699926306,1397570586,1,1,"(0.3907003104686737, 0.3086259067058563)","(0.3703228831291199, 0.2879999279975891)",1,1,2.531234741210937,2.8424072265625,"(-63.80914306640625, -18.32090950012207, 580.37353515625)","(0.44579532742500305, -22.632484436035156, 578.9002685546875)","(-39.385467529296875, 143.78590393066406, 41.6920166015625)","(-46.42638397216797, 147.552978515625, 43.063072204589844)",POINT (0.3805115967988968 0.2983129173517227),,,,,,,,,,,1,
0,2,11,168699942972,1397587252,1,1,"(0.39083701372146606, 0.3052799105644226)","(0.37477168440818787, 0.2992396652698517)",1,1,2.5321044921875,2.8388824462890625,"(-63.71765899658203, -18.268478393554688, 580.343505859375)","(0.5350208878517151, -22.582218170166016, 578.7893676757812)","(-39.33821487426758, 144.3970184326172, 41.914398193359375)","(-44.88920974731445, 145.50018310546875, 42.315914154052734)",POINT (0.382804349064827 0.3022597879171372),,,,,,,,,,,1,
0,2,11,168699959640,1397603919,1,1,"(0.3918326497077942, 0.3116033673286438)","(0.36959654092788696, 0.28919076919555664)",1,1,2.51788330078125,2.8290557861328125,"(-63.642822265625, -18.215194702148438, 580.615234375)","(0.6247305870056152, -22.56900405883789, 579.1697998046875)","(-38.99421310424805, 143.24212646484375, 41.49406051635742)","(-46.67734909057617, 147.33546447753906, 42.98396301269531)",POINT (0.3807145953178406 0.3003970682621002),,,,,,,,,,,1,
0,2,11,168699976307,1397620586,1,1,"(0.38888019323349, 0.3206561505794525)","(0.3712307810783386, 0.29305532574653625)",1,1,2.531005859375,2.8455047607421875,"(-63.522071838378906, -18.167495727539062, 580.4864501953125)","(0.7293902039527893, -22.542293548583984, 578.8624267578125)","(-40.01435852050781, 141.58872985839844, 40.89230728149414)","(-46.112674713134766, 146.629638671875, 42.72708511352539)",POINT (0.3800554871559143 0.3068557381629944),,,,,,,,,,,1,
0,2,11,168699992974,1397637252,1,1,"(0.383415162563324, 0.3111225664615631)","(0.36985301971435547, 0.28264909982681274)",1,1,2.5149078369140625,2.832977294921875,"(-63.424049377441406, -18.135377883911133, 580.6964111328125)","(0.8530243635177612, -22.542224884033203, 579.2985229492188)","(-41.90266418457031, 143.32992553710938, 41.52604675292969)","(-46.588722229003906, 148.53024291992188, 43.41878890991211)",POINT (0.3766340911388397 0.2968858331441879),,,,,,,,,,,1,
