,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,5,10,64387006413,6163153098,1,1,"(0.5633149147033691, 0.16876019537448883)","(0.5848073959350586, 0.1615719199180603)",1,1,2.8074493408203125,2.79449462890625,"(-24.138139724731445, -15.41189193725586, 627.5513916015625)","(40.552001953125, -11.650779724121094, 621.98974609375)","(20.257244110107422, 169.33053588867188, 50.989463806152344)","(27.683429718017578, 170.64337158203125, 51.46731185913086)",POINT (0.5740611553192139 0.1651660576462746),,,,,,,,,,1,,
0,5,10,64387023080,6163169764,1,1,"(0.5654059052467346, 0.16712422668933868)","(0.5896117091178894, 0.16572509706020355)",1,1,2.78948974609375,2.803573608398437,"(-24.144874572753906, -15.42774772644043, 627.583740234375)","(40.563175201416016, -11.667546272277832, 622.042236328125)","(20.979736328125, 169.6293182373047, 51.09823989868164)","(29.34343910217285, 169.88485717773438, 51.19124221801758)",POINT (0.577508807182312 0.1664246618747711),,,,,,,,,,1,,
0,5,10,64387039747,6163186431,1,1,"(0.5622937679290771, 0.17422723770141602)","(0.5851228833198547, 0.15902970731258392)",1,1,2.80926513671875,2.798614501953125,"(-24.159629821777344, -15.444923400878906, 627.5714111328125)","(40.562644958496094, -11.67772388458252, 622.1068115234375)","(19.90441131591797, 168.33204650878906, 50.62605667114258)","(27.792448043823242, 171.10765075683594, 51.636322021484375)",POINT (0.5737083256244659 0.166628472507),,,,,,,,,,1,,
0,5,10,64387056416,6163203099,1,1,"(0.5634457468986511, 0.17849384248256683)","(0.5810979008674622, 0.15996859967708588)",1,1,2.792343139648437,2.7991180419921875,"(-24.184040069580078, -15.453466415405273, 627.55908203125)","(40.55096435546875, -11.675271034240723, 622.1622314453125)","(20.30245018005371, 167.5528106689453, 50.34245681762695)","(26.40170669555664, 170.9362030029297, 51.573883056640625)",POINT (0.5722718238830566 0.1692312210798264),,,,,,,,,,1,,
0,5,10,64387073082,6163219765,1,1,"(0.5675537586212158, 0.1709292083978653)","(0.583699643611908, 0.15672272443771362)",1,1,2.791168212890625,2.792953491210937,"(-24.216876983642578, -15.46839714050293, 627.6876220703125)","(40.53348922729492, -11.671332359313965, 622.2288818359375)","(21.721881866455078, 168.9344024658203, 50.845272064208984)","(27.300697326660156, 171.52902221679688, 51.7896614074707)",POINT (0.5756267011165619 0.1638259664177895),,,,,,,,,,1,,
0,5,10,64387089750,6163236432,1,1,"(0.5636928081512451, 0.15985259413719177)","(0.5819076299667358, 0.15805622935295105)",1,1,2.78753662109375,2.778472900390625,"(-24.245254516601562, -15.481653213500977, 627.7947998046875)","(40.51406478881836, -11.670904159545898, 622.3285522460938)","(20.38783073425293, 170.95738220214844, 51.58161544799805)","(26.68149757385254, 171.2854766845703, 51.70100021362305)",POINT (0.5728002190589905 0.1589544117450714),,,,,,,,,,1,,
0,5,10,64387106417,6163253099,1,1,"(0.5642005205154419, 0.16442768275737762)","(0.5874515771865845, 0.15475893020629883)",1,1,2.7740631103515625,2.7694854736328125,"(-24.260377883911133, -15.492799758911133, 627.903076171875)","(40.49898910522461, -11.671156883239746, 622.3841552734375)","(20.563255310058594, 170.12179565429688, 51.27748107910156)","(28.597076416015625, 171.88768005371094, 51.92018508911133)",POINT (0.5758260488510132 0.1595933064818382),,,,,,,,,,1,,
0,5,10,64387123084,6163269765,1,1,"(0.5672292709350586, 0.16843296587467194)","(0.5833229422569275, 0.1622890681028366)",1,1,2.769012451171875,2.75994873046875,"(-24.265132904052734, -15.503850936889648, 627.9791259765625)","(40.4993782043457, -11.669767379760742, 622.4487915039062)","(21.609758377075195, 169.3903045654297, 51.011226654052734)","(27.1705265045166, 170.5124053955078, 51.419593811035156)",POINT (0.575276106595993 0.1653610169887543),,,,,,,,,,1,,
0,5,10,64387139751,6163286432,1,1,"(0.5629733204841614, 0.1663331836462021)","(0.5875699520111084, 0.16037344932556152)",1,1,2.7529296875,2.761962890625,"(-24.239282608032227, -15.497817039489746, 628.0029296875)","(40.52483367919922, -11.658111572265625, 622.4887084960938)","(20.13921546936035, 169.77381896972656, 51.15076446533203)","(28.637981414794922, 170.8622589111328, 51.547000885009766)",POINT (0.5752716362476349 0.1633533164858818),,,,,,,,,,1,,
0,5,10,64387156417,6163303098,1,1,"(0.5618278980255127, 0.1582382172346115)","(0.5834280252456665, 0.15808100998401642)",1,1,2.729965209960937,2.744598388671875,"(-24.19757652282715, -15.485666275024414, 628.0386962890625)","(40.55654525756836, -11.64444637298584, 622.409423828125)","(19.743423461914062, 171.2522430419922, 51.68891525268555)","(27.206830978393555, 171.28094482421875, 51.69940185546875)",POINT (0.5726279616355896 0.158159613609314),,,,,,,,,,1,,
