,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,22,31,331208373023,870202768,1,1,"(0.5282033681869507, -0.06221037730574608)","(0.4801539182662964, -0.023457273840904236)",1,1,3.37615966796875,3.286590576171875,"(-14.067066192626953, -42.460357666015625, 613.02294921875)","(46.98906707763672, -49.74595642089844, 615.1513671875)","(8.125325202941895, 211.51425170898438, 66.34310913085938)","(-8.476969718933105, 204.43650817871094, 63.76702117919922)",POINT (0.5041786432266235 -0.0428338255733252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,31,331208389691,870219435,1,1,"(0.5213807821273804, -0.03319101780653)","(0.4911803901195526, -0.017380984500050545)",1,1,3.356353759765625,3.3461456298828125,"(-14.030290603637695, -42.443302154541016, 613.1492919921875)","(47.05978775024414, -49.74712371826172, 615.5534057617188)","(5.76794958114624, 206.2142333984375, 64.4140625)","(-4.667049407958984, 203.32676696777344, 63.36309814453125)",POINT (0.5062805861234665 -0.0252860011532903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,31,331208406358,870236102,1,1,"(0.5188995003700256, -0.04021740332245827)","(0.4840373694896698, -0.02905922569334507)",1,1,3.367095947265625,3.31182861328125,"(-14.009673118591309, -42.39117431640625, 613.2335205078125)","(47.086891174316406, -49.700157165527344, 615.72900390625)","(4.9106125831604, 207.4975128173828, 64.88114166259766)","(-7.13514518737793, 205.4596405029297, 64.13938903808594)",POINT (0.5014684349298477 -0.0346383145079017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,31,331208423026,870252769,1,1,"(0.5163522958755493, -0.04051723703742027)","(0.4942258596420288, -0.007672041188925505)",1,1,3.364654541015625,3.344345092773437,"(-13.97923755645752, -42.38410568237305, 613.3179931640625)","(47.114280700683594, -49.69925308227539, 615.8096313476562)","(4.0304789543151855, 207.55227661132812, 64.90108489990234)","(-3.614772081375122, 201.55352783203125, 62.71773147583008)",POINT (0.5052890777587891 -0.0240946391131729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,31,331208439692,870269435,1,1,"(0.5145304799079895, -0.03720913827419281)","(0.4857564866542816, -0.03594274818897247)",1,1,3.36773681640625,3.348724365234375,"(-13.971548080444336, -42.35744857788086, 613.3704833984375)","(47.14667510986328, -49.691444396972656, 615.9859008789062)","(3.400989055633545, 206.94810485839844, 64.6811752319336)","(-6.541153907775879, 206.71681213378906, 64.59697723388672)",POINT (0.5001434832811356 -0.0365759432315826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,31,331208456360,870286102,1,1,"(0.513366162776947, -0.043703556060791016)","(0.48801273107528687, -0.03888046368956566)",1,1,3.373641967773437,3.3350067138671875,"(-13.971755981445312, -42.35411834716797, 613.4327392578125)","(47.139610290527344, -49.67679214477539, 615.99853515625)","(2.9987082481384277, 208.13421630859375, 65.11286926269531)","(-5.761565685272217, 207.25335693359375, 64.79224395751953)",POINT (0.5006894469261169 -0.0412920098751783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,31,331208473026,870302768,1,1,"(0.5161035060882568, -0.059018343687057495)","(0.4963342845439911, -0.03069019876420498)",1,1,3.36669921875,3.3524322509765625,"(-13.98415756225586, -42.37560272216797, 613.453125)","(47.116729736328125, -49.674049377441406, 615.9808959960938)","(3.9445040225982666, 210.93125915527344, 66.13092041015625)","(-2.886234760284424, 205.7574920654297, 64.2478256225586)",POINT (0.506218895316124 -0.0448542712256312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,31,331208489695,870319436,1,1,"(0.515430212020874, -0.051253050565719604)","(0.48962661623954773, -0.05116032809019089)",1,1,3.380722045898437,3.3338165283203125,"(-14.007925033569336, -42.372032165527344, 613.525146484375)","(47.08976364135742, -49.6533203125, 615.9420166015625)","(3.7118632793426514, 209.51303100585938, 65.61473083496094)","(-5.203917980194092, 209.49610900878906, 65.60852813720703)",POINT (0.5025284141302109 -0.0512066893279552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,31,331208506363,870336104,1,1,"(0.5193110704421997, -0.06378988176584244)","(0.4868848919868469, -0.03362252935767174)",1,1,3.3850555419921875,3.358139038085937,"(-14.04640007019043, -42.41985321044922, 613.6170654296875)","(47.06555938720703, -49.65624237060547, 615.9030151367188)","(5.05281400680542, 211.80271911621094, 66.4480972290039)","(-6.151254653930664, 206.29306030273438, 64.44274139404297)",POINT (0.5030979812145233 -0.0487062055617571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22,31,331208523031,870352771,1,1,"(0.5242869853973389, -0.06313777714967728)","(0.4858347773551941, -0.05515826866030693)",1,1,3.38897705078125,3.344345092773437,"(-14.102286338806152, -42.41360855102539, 613.781494140625)","(47.032745361328125, -49.624664306640625, 616.0548095703125)","(6.772124290466309, 211.6836395263672, 66.40473175048828)","(-6.514092922210693, 210.22628784179688, 65.8742904663086)",POINT (0.5050608813762665 -0.0591480229049921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
