,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,17,5,167403343234,2817722145,1,1,"(0.4639589190483093, 0.6142890453338623)","(0.5257307291030884, 0.5846295952796936)",1,1,3.243637084960937,3.279632568359375,"(-49.660980224609375, 19.66823387145996, 646.68896484375)","(8.606977462768555, 20.538843154907227, 645.4328002929688)","(-12.218838691711426, 88.16676330566406, 21.448341369628906)","(9.187373161315918, 93.59954071044922, 23.425678253173828)",POINT (0.4948448240756988 0.599459320306778),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,5,167403359900,2817738811,1,1,"(0.46430692076683044, 0.6254922747612)","(0.5275885462760925, 0.5903087854385376)",1,1,3.2564697265625,3.3010711669921875,"(-49.63542175292969, 19.655797958374023, 646.6461181640625)","(8.626784324645996, 20.515222549438477, 645.375)","(-12.09821891784668, 86.11466979980469, 20.70140266418457)","(9.831148147583008, 92.55928039550781, 23.047014236450195)",POINT (0.4959477335214615 0.6079005300998688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,5,167403376568,2817755478,1,1,"(0.4620644450187683, 0.6204231977462769)","(0.5237835049629211, 0.5723204016685486)",1,1,3.25128173828125,3.295440673828125,"(-49.60088348388672, 19.64434814453125, 646.5464477539062)","(8.659845352172852, 20.485721588134766, 645.2357788085938)","(-12.875328063964844, 87.04317474365234, 21.03932762145996)","(8.512580871582031, 95.85420989990234, 24.246341705322266)",POINT (0.4929239749908447 0.5963717997074127),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,5,167403393235,2817772145,1,1,"(0.4626472294330597, 0.6186609864234924)","(0.5259096622467041, 0.5804629921913147)",1,1,3.27886962890625,3.309799194335937,"(-49.59531784057617, 19.649917602539062, 646.6300659179688)","(8.680158615112305, 20.481037139892578, 645.1666259765625)","(-12.673373222351074, 87.3659439086914, 21.156856536865234)","(9.249383926391602, 94.36272430419922, 23.703472137451172)",POINT (0.4942784458398819 0.5995619893074036),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,5,167403409902,2817788811,1,1,"(0.4647354483604431, 0.6103062033653259)","(0.5241972804069519, 0.5821928977966309)",1,1,3.284271240234375,3.3154754638671875,"(-49.582008361816406, 19.650066375732422, 646.5960693359375)","(8.698432922363281, 20.478979110717773, 645.1429443359375)","(-11.949732780456543, 88.89632415771484, 21.71381950378418)","(8.655948638916016, 94.04586029052734, 23.58816146850586)",POINT (0.4944663643836975 0.5962495505809784),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,5,167403426569,2817805478,1,1,"(0.46363145112991333, 0.6203187704086304)","(0.5209584832191467, 0.5772432684898376)",1,1,3.3020477294921875,3.3263702392578125,"(-49.578880310058594, 19.66089630126953, 646.678466796875)","(8.712603569030762, 20.487903594970703, 645.01611328125)","(-12.332301139831543, 87.06230163574219, 21.046295166015625)","(7.533623695373535, 94.9524917602539, 23.91812515258789)",POINT (0.49229496717453 0.598781019449234),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,5,167403443237,2817822145,1,1,"(0.46021226048469543, 0.6209737658500671)","(0.5180321931838989, 0.583708643913269)",1,1,3.28289794921875,3.348617553710937,"(-49.57878875732422, 19.68830108642578, 646.61962890625)","(8.706794738769531, 20.516094207763672, 644.9476318359375)","(-13.517178535461426, 86.94232940673828, 21.00263786315918)","(6.519535064697266, 93.76824188232422, 23.487043380737305)",POINT (0.4891222268342972 0.6023412048816681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,5,167403459903,2817838811,1,1,"(0.460721492767334, 0.6185699701309204)","(0.5246431231498718, 0.5834633708000183)",1,1,3.29766845703125,3.33819580078125,"(-49.59470748901367, 19.726825714111328, 646.7105712890625)","(8.694562911987305, 20.540414810180664, 644.948486328125)","(-13.340704917907715, 87.38261413574219, 21.16291618347168)","(8.810464859008789, 93.81317138671875, 23.50339698791504)",POINT (0.4926823079586029 0.6010166704654694),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,5,167403476577,2817855484,1,1,"(0.4554940164089203, 0.6244070529937744)","(0.5152499079704285, 0.6212122440338135)",1,1,3.3196258544921875,3.4180145263671875,"(-49.60029602050781, 19.766355514526367, 646.73388671875)","(8.691662788391113, 20.570171356201172, 644.994873046875)","(-15.152235984802246, 86.31346130371094, 20.773746490478516)","(5.5553741455078125, 86.89863586425781, 20.986757278442383)",POINT (0.4853719621896744 0.622809648513794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,5,167403493244,2817872151,1,1,"(0.46617597341537476, 0.6375357508659363)","(0.5250566601753235, 0.5855908989906311)",1,1,3.3165283203125,3.3712310791015625,"(-49.618690490722656, 19.800718307495117, 646.72021484375)","(8.678984642028809, 20.607975006103516, 645.2132568359375)","(-11.45053768157959, 83.90865325927734, 19.898456573486328)","(8.953774452209473, 93.4234619140625, 23.361568450927734)",POINT (0.4956163167953491 0.6115633249282837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
