,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,55,16,836549364228,500473289,1,1,"(0.5287739038467407, 0.5937735438346863)","(0.5374053120613098, 0.6251400113105774)",1,1,3.115585327148437,3.02960205078125,"(-33.21842956542969, 37.003028869628906, 527.4501953125)","(24.381237030029297, 35.821189880371094, 528.359130859375)","(8.322454452514648, 91.70746612548828, 22.736961364746094)","(11.304821968078613, 85.97879028320312, 20.65192222595215)",POINT (0.5330896079540253 0.6094567775726318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,16,836549380895,500489956,1,1,"(0.5244637131690979, 0.607082188129425)","(0.5459997653961182, 0.629954993724823)",1,1,3.1002349853515625,3.03826904296875,"(-33.253360748291016, 36.994998931884766, 527.3516845703125)","(24.32387924194336, 35.81719207763672, 528.3629150390625)","(6.833168983459473, 89.27681732177734, 21.85231590270996)","(14.274422645568848, 85.09939575195312, 20.331893920898438)",POINT (0.535231739282608 0.618518590927124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,16,836549397563,500506623,1,1,"(0.5208590030670166, 0.5953478217124939)","(0.5360490083694458, 0.6317779421806335)",1,1,3.09503173828125,3.0423583984375,"(-33.29673767089844, 36.95185852050781, 527.16162109375)","(24.267253875732422, 35.80706787109375, 528.2426147460938)","(5.587658882141113, 91.4199447631836, 22.632360458374023)","(10.836200714111328, 84.7664566040039, 20.21068572998047)",POINT (0.5284540057182312 0.6135628819465637),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,16,836549414229,500523289,1,1,"(0.5201852321624756, 0.6048622727394104)","(0.5378477573394775, 0.6292145848274231)",1,1,3.105560302734375,3.046295166015625,"(-33.34777069091797, 36.93707275390625, 527.1097412109375)","(24.216411590576172, 35.81148910522461, 528.3233642578125)","(5.354846477508545, 89.6822509765625, 21.999889373779297)","(11.457703590393066, 85.23462677001953, 20.381074905395508)",POINT (0.5290164947509766 0.6170384287834167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,16,836549430897,500539956,1,1,"(0.5275707840919495, 0.5969719290733337)","(0.5451692342758179, 0.6274126768112183)",1,1,3.1144561767578125,3.04266357421875,"(-33.43037414550781, 36.94409942626953, 527.396240234375)","(24.16727066040039, 35.81681823730469, 528.4205322265625)","(7.906738758087158, 91.12332916259766, 22.524351119995117)","(13.987458229064941, 85.56373596191406, 20.50084114074707)",POINT (0.5363700091838837 0.612192302942276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,16,836549447567,500556626,1,1,"(0.5197550058364868, 0.607607901096344)","(0.5422674417495728, 0.6414076089859009)",1,1,3.112457275390625,3.049667358398437,"(-33.453269958496094, 36.933815002441406, 527.205810546875)","(24.126956939697266, 35.833580017089844, 528.39208984375)","(5.206208229064941, 89.18081665039062, 21.817340850830078)","(12.984819412231445, 83.00774383544922, 19.570518493652344)",POINT (0.5310112237930298 0.6245077550411224),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,16,836549464234,500573292,1,1,"(0.5190657377243042, 0.5894668102264404)","(0.5324572920799255, 0.6462316513061523)",1,1,3.1092681884765625,3.056060791015625,"(-33.493858337402344, 36.910545349121094, 527.265380859375)","(24.09363555908203, 35.80968475341797, 528.2399291992188)","(4.968044757843018, 92.49403381347656, 23.02328872680664)","(9.595148086547852, 82.12669372558594, 19.249853134155273)",POINT (0.5257615149021149 0.6178492307662964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,16,836549480901,500589959,1,1,"(0.5253904461860657, 0.5947712063789368)","(0.5308033227920532, 0.6378831267356873)",1,1,3.1253814697265625,3.0641326904296875,"(-33.52834701538086, 36.898048400878906, 527.3086547851562)","(24.06362533569336, 35.80812072753906, 528.2099609375)","(7.153373718261719, 91.52526092529297, 22.670663833618164)","(9.023661613464355, 83.65143585205078, 19.804832458496094)",POINT (0.5280968844890594 0.616327166557312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,16,836549497568,500606626,1,1,"(0.5374506711959839, 0.5892990231513977)","(0.5346149206161499, 0.6380301713943481)",1,1,3.1153564453125,3.07330322265625,"(-33.59693145751953, 36.92251968383789, 527.5501708984375)","(24.03934097290039, 35.795799255371094, 528.289306640625)","(11.320488929748535, 92.5246810913086, 23.034414291381836)","(10.340664863586426, 83.62458801269531, 19.795021057128906)",POINT (0.5360327959060669 0.6136645972728729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,55,16,836549514235,500623292,1,1,"(0.5335332751274109, 0.5958929657936096)","(0.5376138091087341, 0.6267294883728027)",1,1,3.143157958984375,3.0738067626953125,"(-33.605194091796875, 36.91349411010742, 527.5029296875)","(24.02403450012207, 35.778656005859375, 528.3370361328125)","(9.966936111450195, 91.32038116455078, 22.596094131469727)","(11.37686538696289, 85.68851470947266, 20.546234130859375)",POINT (0.5355735421180725 0.6113112270832062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
