,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,56,25,59853923957,1630204194,1,1,"(0.33264079689979553, 0.1719951331615448)","(0.3511447608470917, 0.2761571705341339)",1,1,2.8808746337890625,3.4995269775390625,"(-44.31452941894531, 51.85386657714844, 641.564208984375)","(23.239727020263672, 48.786834716796875, 642.27099609375)","(-59.446495056152344, 168.73973083496094, 50.774383544921875)","(-53.05290222167969, 149.71588134765625, 43.85036849975586)",POINT (0.3418927788734436 0.2240761518478394),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,
0,56,25,59853940625,1630220861,1,1,"(0.3446916937828064, 0.14380906522274017)","(0.35235950350761414, 0.2385665774345398)",1,1,2.88720703125,3.4930419921875,"(-44.34990310668945, 51.716163635253906, 641.2418212890625)","(23.185958862304688, 48.68867492675781, 642.091796875)","(-55.28260040283203, 173.8875274658203, 52.6480827331543)","(-52.633182525634766, 156.58131408691406, 46.349159240722656)",POINT (0.3485255986452103 0.19118782132864),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,56,25,59853957292,1630237528,1,1,"(0.3394283354282379, 0.1451112926006317)","(0.35266783833503723, 0.22528429329395294)",1,1,2.901763916015625,3.4936981201171875,"(-44.38323974609375, 51.58082580566406, 640.9629516601562)","(23.14584732055664, 48.570648193359375, 641.8433837890625)","(-57.101226806640625, 173.64971923828125, 52.56144714355469)","(-52.52663803100586, 159.0071563720703, 47.23206329345703)",POINT (0.3460480868816376 0.1851977929472923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,25,59853973959,1630254194,1,1,"(0.3459159731864929, 0.14582890272140503)","(0.35473012924194336, 0.2470334768295288)",1,1,2.9063873291015625,3.494537353515625,"(-44.44386291503906, 51.452606201171875, 640.70263671875)","(23.07826805114746, 48.46147155761719, 641.48388671875)","(-54.859580993652344, 173.51864624023438, 52.513771057128906)","(-51.8140754699707, 155.0349578857422, 45.78630065917969)",POINT (0.3503230512142181 0.1964311897754669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,25,59853990626,1630270861,1,1,"(0.34165188670158386, 0.1435701549053192)","(0.35764962434768677, 0.23549900949001312)",1,1,2.9104461669921875,3.5083770751953125,"(-44.50474166870117, 51.37633514404297, 640.64892578125)","(23.01634979248047, 48.36920166015625, 641.2138671875)","(-56.33293151855469, 173.93115234375, 52.663997650146484)","(-50.80530548095703, 157.1415557861328, 46.553096771240234)",POINT (0.3496507555246353 0.1895345821976662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,25,59854007293,1630287527,1,1,"(0.34701022505760193, 0.16623273491859436)","(0.3487774133682251, 0.22442880272865295)",1,1,2.91650390625,3.5142364501953125,"(-44.56864547729492, 51.34172058105469, 640.6396484375)","(22.976119995117188, 48.375221252441406, 641.5123901367188)","(-54.48149108886719, 169.79214477539062, 51.157474517822266)","(-53.87088394165039, 159.1633758544922, 47.28900146484375)",POINT (0.3478938192129135 0.1953307688236237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,25,59854023960,1630304194,1,1,"(0.3370293974876404, 0.14827479422092438)","(0.3492366075515747, 0.23763196170330048)",1,1,2.92095947265625,3.5282135009765625,"(-44.63504409790039, 51.367835998535156, 640.6307983398438)","(22.901012420654297, 48.45011901855469, 641.563232421875)","(-57.93012237548828, 173.07191467285156, 52.35124206542969)","(-53.712223052978516, 156.7520294189453, 46.411231994628906)",POINT (0.3431330025196075 0.1929533779621124),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
0,56,25,59854040633,1630320866,1,1,"(0.34419649839401245, 0.1538613885641098)","(0.36061131954193115, 0.22992974519729614)",1,1,2.9151153564453125,3.5323638916015625,"(-44.73530197143555, 51.536964416503906, 640.937255859375)","(22.81967544555664, 48.590087890625, 641.4093627929688)","(-55.45370101928711, 172.05162048339844, 51.97980880737305)","(-49.78196716308594, 158.1587371826172, 46.92323684692383)",POINT (0.3524039089679718 0.191895566880703),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,25,59854057299,1630337532,1,1,"(0.3363325893878937, 0.15913698077201843)","(0.3566249907016754, 0.25181642174720764)",1,1,2.9366912841796875,3.5382080078125,"(-44.87361145019531, 51.834022521972656, 641.491455078125)","(22.776409149169922, 48.929595947265625, 641.867919921875)","(-58.17088317871094, 171.08807373046875, 51.62919998168945)","(-51.15935134887695, 154.16139221191406, 45.46841049194336)",POINT (0.3464787900447846 0.205476701259613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,25,59854373988,1630654210,1,1,"(0.3722296357154846, 0.49310770630836487)","(0.38277924060821533, 0.38872018456459045)",1,1,2.57635498046875,3.3960113525390625,"(-45.44105529785156, 54.23702621459961, 645.8863525390625)","(22.464696884155273, 51.08586883544922, 646.365234375)","(-45.76755142211914, 110.0927505493164, 29.428699493408203)","(-42.12238693237305, 129.1577606201172, 36.367759704589844)",POINT (0.37750443816185 0.4409139454364777),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
