,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,56,27,59884676048,1660955276,1,1,"(0.4974115192890167, 0.5971247553825378)","(0.5084716081619263, 0.658446729183197)",1,1,2.59027099609375,3.0011749267578125,"(-41.92063522338867, 52.659393310546875, 633.6572265625)","(25.79151153564453, 50.98484802246094, 636.2255859375)","(-2.5140340328216553, 91.09540557861328, 22.514240264892578)","(1.3074989318847656, 79.895751953125, 18.437894821166992)",POINT (0.5029415637254715 0.6277857422828674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,27,59884692716,1660971943,1,1,"(0.49247971177101135, 0.6232816576957703)","(0.5127994418144226, 0.6694849729537964)",1,1,2.60858154296875,3.015365600585937,"(-41.88482666015625, 52.730384826660156, 633.748046875)","(25.821949005126953, 51.0206413269043, 636.156494140625)","(-4.21810245513916, 86.31819152832031, 20.775480270385742)","(2.8028676509857178, 77.8797836303711, 17.704082489013672)",POINT (0.502639576792717 0.6463833153247833),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,27,59884709387,1660988614,1,1,"(0.49083438515663147, 0.6312450170516968)","(0.5177541971206665, 0.684950053691864)",1,1,2.6206512451171875,3.00079345703125,"(-41.855674743652344, 52.782684326171875, 633.7534790039062)","(25.836528778076172, 51.06324005126953, 635.998291015625)","(-4.786599159240723, 84.86380767822266, 20.246068954467773)","(4.51487398147583, 75.05529022216797, 16.676054000854492)",POINT (0.504294291138649 0.6580975353717804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,27,59884726055,1661005281,1,1,"(0.4880729913711548, 0.6145544052124023)","(0.5205240249633789, 0.691087543964386)",1,1,2.59222412109375,3.012924194335937,"(-41.821044921875, 52.81967544555664, 633.6934814453125)","(25.858312606811523, 51.13185119628906, 636.01904296875)","(-5.740742206573486, 87.91212463378906, 21.355581283569336)","(5.4719038009643555, 73.93435668945312, 16.268096923828125)",POINT (0.5042985081672668 0.6528209745883942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,27,59884742722,1661021948,1,1,"(0.49262210726737976, 0.6123173832893372)","(0.5134251713752747, 0.6656121015548706)",1,1,2.5999298095703125,2.9888153076171875,"(-41.82268142700195, 52.88714599609375, 633.8717041015625)","(25.878448486328125, 51.19375228881836, 636.152099609375)","(-4.168893337249756, 88.32067108154297, 21.504335403442383)","(3.019073486328125, 78.58709716796875, 17.96158790588379)",POINT (0.5030236393213272 0.6389647424221039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,27,59884759389,1661038614,1,1,"(0.48484480381011963, 0.5968001484870911)","(0.5103965997695923, 0.669298529624939)",1,1,2.5797882080078125,3.00238037109375,"(-41.818824768066406, 52.955711364746094, 633.9834594726562)","(25.893444061279297, 51.2793083190918, 636.307861328125)","(-6.856159210205078, 91.15467071533203, 22.535871505737305)","(1.9726340770721436, 77.9138412475586, 17.716472625732422)",POINT (0.497620701789856 0.633049339056015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,27,59884776056,1661055281,1,1,"(0.4822622239589691, 0.625356137752533)","(0.5121557712554932, 0.6917306184768677)",1,1,2.581283569335937,3.0121002197265625,"(-41.82206726074219, 53.037010192871094, 634.0716552734375)","(25.888877868652344, 51.36290740966797, 636.2857666015625)","(-7.748499870300293, 85.93932342529297, 20.637569427490234)","(2.5804812908172607, 73.81690216064453, 16.225379943847656)",POINT (0.4972089976072311 0.6585433781147003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,27,59884792724,1661071948,1,1,"(0.48288339376449585, 0.6039315462112427)","(0.5147774815559387, 0.6602932214736938)",1,1,2.56915283203125,2.972564697265625,"(-41.838478088378906, 53.14277648925781, 634.2684326171875)","(25.864219665527344, 51.44788360595703, 636.2872314453125)","(-7.533877849578857, 89.85224151611328, 22.06175994873047)","(3.4863357543945312, 79.55851745605469, 18.315162658691406)",POINT (0.4988304376602173 0.6321123838424683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,27,59884809391,1661088614,1,1,"(0.4960283041000366, 0.6268933415412903)","(0.5193150043487549, 0.6821675300598145)",1,1,2.6019439697265625,2.981964111328125,"(-41.86335754394531, 53.229652404785156, 634.31298828125)","(25.833839416503906, 51.57741165161133, 636.3565063476562)","(-2.991966962814331, 85.65856170654297, 20.535402297973633)","(5.054166793823242, 75.56346893310547, 16.8610782623291)",POINT (0.5076716542243958 0.6545304358005524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,27,59884826058,1661105281,1,1,"(0.4863448441028595, 0.6161201596260071)","(0.5100836157798767, 0.66560959815979)",1,1,2.577865600585937,2.98602294921875,"(-41.911766052246094, 53.359153747558594, 634.5308837890625)","(25.814289093017578, 51.73033142089844, 636.6961669921875)","(-6.337854862213135, 87.62615203857422, 21.25153160095215)","(1.8644862174987793, 78.58757019042969, 17.96170997619629)",POINT (0.4982142299413681 0.6408648788928986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,27,59884842730,1661121952,1,1,"(0.49360182881355286, 0.6133186221122742)","(0.5067579746246338, 0.6584338545799255)",1,1,2.57781982421875,2.979354858398437,"(-41.97737121582031, 53.52617645263672, 634.7655029296875)","(25.767654418945312, 51.909019470214844, 636.8555908203125)","(-3.830379009246826, 88.1377944946289, 21.437808990478516)","(0.7153891324996948, 79.89810943603516, 18.438739776611328)",POINT (0.5001799017190933 0.6358762383460999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,27,59884859396,1661138618,1,1,"(0.49561628699302673, 0.6130656599998474)","(0.5131711959838867, 0.6867027878761292)",1,1,2.5863189697265625,2.978607177734375,"(-42.02305603027344, 53.66448211669922, 634.9410400390625)","(25.68889617919922, 52.0958251953125, 637.0411376953125)","(-3.134345293045044, 88.18402099609375, 21.454540252685547)","(2.9313395023345947, 74.73516082763672, 16.559598922729492)",POINT (0.5043937414884567 0.6498842239379883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,27,59884876064,1661155285,1,1,"(0.4974788427352905, 0.6265252232551575)","(0.512309193611145, 0.6839545965194702)",1,1,2.5802764892578125,2.97589111328125,"(-42.1083984375, 53.85491943359375, 635.1768798828125)","(25.619365692138672, 52.303348541259766, 637.0908203125)","(-2.490784168243408, 85.72579956054688, 20.559856414794922)","(2.6334781646728516, 75.23711395263672, 16.742216110229492)",POINT (0.5048940181732178 0.6552399098873138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,56,27,59884892731,1661171952,1,1,"(0.48225998878479004, 0.5654788017272949)","(0.4964410960674286, 0.642250120639801)",1,1,2.545562744140625,2.979461669921875,"(-42.26385498046875, 54.238609313964844, 635.58203125)","(25.545166015625, 52.7318115234375, 637.794189453125)","(-7.749288082122803, 96.87513732910156, 24.617822647094727)","(-2.8493568897247314, 82.85383605957031, 19.514591217041016)",POINT (0.4893505424261093 0.603864461183548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,27,59885042732,1661321948,1,1,"(0.23399114608764648, 0.31566524505615234)","(0.3579455018043518, 0.2822093665599823)",1,1,2.04888916015625,3.0293426513671875,"(-44.03948974609375, 56.74847412109375, 638.755126953125)","(23.818710327148438, 55.57991027832031, 640.1536865234375)","(-93.53244018554688, 142.5002899169922, 41.2239990234375)","(-50.70308303833008, 148.61053466796875, 43.44804000854492)",POINT (0.2959683239459992 0.2989373058080673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,27,59885059399,1661338615,1,1,"(0.3416801691055298, 0.21037040650844574)","(0.34748485684394836, 0.27218571305274963)",1,1,2.5025177001953125,3.0067596435546875,"(-44.200782775878906, 56.624671936035156, 638.50439453125)","(23.621471405029297, 55.50685119628906, 640.2801513671875)","(-56.323158264160156, 161.73097229003906, 48.22347640991211)","(-54.31748962402344, 150.44122314453125, 44.114349365234375)",POINT (0.3445825129747391 0.2412780597805977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,56,27,59885076066,1661355281,1,1,"(0.3413108289241791, 0.1681365966796875)","(0.34720659255981445, 0.2698419392108917)",1,1,2.57464599609375,3.009674072265625,"(-44.43330383300781, 56.471736907958984, 638.81640625)","(23.41162109375, 55.38330841064453, 640.2719116210938)","(-56.450775146484375, 169.4444122314453, 51.03096389770508)","(-54.41364288330078, 150.8692626953125, 44.27021026611328)",POINT (0.3442587107419968 0.2189892679452896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,56,27,59885092736,1661371951,1,1,"(0.35169413685798645, 0.1453562080860138)","(0.3514169156551361, 0.24954967200756073)",1,1,2.57598876953125,3.00457763671875,"(-44.65270233154297, 56.22300720214844, 638.5130615234375)","(23.172882080078125, 55.17250442504883, 639.947998046875)","(-52.86308670043945, 173.60494995117188, 52.5452766418457)","(-52.958866119384766, 154.57540893554688, 45.61903762817383)",POINT (0.3515555262565613 0.1974529400467873),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,27,59885109404,1661388618,1,1,"(0.3387831747531891, 0.1447073519229889)","(0.3524135649204254, 0.25181642174720764)",1,1,2.571762084960937,3.0109100341796875,"(-44.89149475097656, 55.97401428222656, 638.566650390625)","(22.93529510498047, 54.92882537841797, 639.578369140625)","(-57.32414245605469, 173.7234649658203, 52.58837890625)","(-52.614505767822266, 154.16140747070312, 45.46836853027344)",POINT (0.3455983698368072 0.1982618868350983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,27,59885126071,1661405284,1,1,"(0.3405543565750122, 0.1441621035337448)","(0.36108481884002686, 0.2671078145503998)",1,1,2.5845489501953125,3.0235137939453125,"(-45.15915298461914, 55.69330978393555, 638.736572265625)","(22.669315338134766, 54.63599395751953, 639.0305786132812)","(-56.712158203125, 173.8230438232422, 52.6246337890625)","(-49.61835861206055, 151.36862182617188, 44.45193099975586)",POINT (0.3508195877075195 0.2056349590420723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,27,59885142739,1661421952,1,1,"(0.3504256010055542, 0.1733650267124176)","(0.35513389110565186, 0.23839053511619568)",1,1,2.571136474609375,2.998886108398437,"(-45.39068603515625, 55.318973541259766, 638.1158447265625)","(22.411724090576172, 54.31310272216797, 638.708251953125)","(-53.3013916015625, 168.48951721191406, 50.683380126953125)","(-51.67455291748047, 156.6134796142578, 46.36082077026367)",POINT (0.352779746055603 0.2058777809143066),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,27,59885159406,1661438618,1,1,"(0.3475327789783478, 0.1692938357591629)","(0.3460531532764435, 0.22084462642669678)",1,1,2.5758514404296875,2.9783935546875,"(-45.63488006591797, 54.92180633544922, 637.87841796875)","(22.170690536499023, 53.962928771972656, 638.4306030273438)","(-54.300933837890625, 169.2330780029297, 50.953975677490234)","(-54.81218338012695, 159.81800842285156, 47.52717590332031)",POINT (0.3467929661273956 0.1950692310929298),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,56,27,59885176072,1661455284,1,1,"(0.32021716237068176, 0.15704600512981415)","(0.33242717385292053, 0.21026982367038727)",1,1,2.58160400390625,3.002593994140625,"(-45.967960357666016, 54.553428649902344, 638.0105590820312)","(21.837703704833984, 53.553070068359375, 637.5948486328125)","(-63.739173889160156, 171.46998596191406, 51.76814270019531)","(-59.520301818847656, 161.7493438720703, 48.23016357421875)",POINT (0.3263221681118012 0.1836579144001007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
