,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,33,5,922512400021,2464763489,1,1,"(0.4228511452674866, 0.22028788924217224)","(0.40404948592185974, 0.21516335010528564)",1,1,3.082015991210937,3.189315795898437,"(-44.32929229736328, 36.34077453613281, 620.0335693359375)","(14.491979598999023, 37.85520935058594, 617.0233764648438)","(-28.276531219482422, 159.91969299316406, 47.564178466796875)","(-34.77298355102539, 160.8555908203125, 47.9048957824707)",POINT (0.4134503155946732 0.2177256196737289),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,33,5,922512416688,2464780156,1,1,"(0.4130437672138214, 0.21344086527824402)","(0.41143831610679626, 0.17811474204063416)",1,1,3.105499267578125,3.238800048828125,"(-44.309593200683594, 36.321449279785156, 620.22021484375)","(14.510772705078125, 37.84947204589844, 617.3388671875)","(-31.66523551940918, 161.1702117919922, 48.019344329833984)","(-32.21995544433594, 167.62205505371094, 50.36762619018555)",POINT (0.4122410416603088 0.1957778036594391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,5,922512433355,2464796822,1,1,"(0.41651442646980286, 0.2181100696325302)","(0.4073154926300049, 0.19357386231422424)",1,1,3.1049957275390625,3.1845703125,"(-44.29419708251953, 36.30992126464844, 620.1459350585938)","(14.537649154663086, 37.8115234375, 617.1063232421875)","(-30.466028213500977, 160.31744384765625, 47.70896530151367)","(-33.64449691772461, 164.79864501953125, 49.339996337890625)",POINT (0.4119149595499039 0.2058419659733772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,5,922512450022,2464813489,1,1,"(0.42166951298713684, 0.25046974420547485)","(0.4026693105697632, 0.22268418967723846)",1,1,3.096343994140625,3.1495361328125,"(-44.24732971191406, 36.27594757080078, 619.9271240234375)","(14.561931610107422, 37.800376892089844, 617.3055419921875)","(-28.684825897216797, 154.4073486328125, 45.55791091918945)","(-35.2498664855957, 159.48204040527344, 47.4048957824707)",POINT (0.41216941177845 0.2365769669413567),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,33,5,922512466689,2464830155,1,1,"(0.4223485291004181, 0.2574029266834259)","(0.4102039635181427, 0.22783230245113373)",1,1,3.0848388671875,3.1500244140625,"(-44.22175216674805, 36.290985107421875, 619.99462890625)","(14.571022033691406, 37.80035400390625, 617.3575439453125)","(-28.45020866394043, 153.14109802246094, 45.097015380859375)","(-32.646461486816406, 158.54180908203125, 47.06267547607422)",POINT (0.4162762463092804 0.2426176145672798),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,5,922512483357,2464846823,1,1,"(0.4222184121608734, 0.2503724694252014)","(0.4128890633583069, 0.23805442452430725)",1,1,3.0620880126953125,3.1585693359375,"(-44.214202880859375, 36.273292541503906, 620.0165405273438)","(14.584857940673828, 37.76994323730469, 617.24169921875)","(-28.495162963867188, 154.42515563964844, 45.5643424987793)","(-31.71869468688965, 156.67486572265625, 46.383182525634766)",POINT (0.4175537377595902 0.2442134469747543),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,5,922512500024,2464863489,1,1,"(0.41231292486190796, 0.2595430314540863)","(0.4130464196205139, 0.24150408804416656)",1,1,3.067138671875,3.1505584716796875,"(-44.178428649902344, 36.2822265625, 619.9473266601562)","(14.60093879699707, 37.77433776855469, 617.2195434570312)","(-31.917762756347656, 152.750244140625, 44.954769134521484)","(-31.664321899414062, 156.04483032226562, 46.153873443603516)",POINT (0.4126796722412109 0.2505235597491264),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,5,922512516694,2464880159,1,1,"(0.4101364314556122, 0.25293993949890137)","(0.4183615744113922, 0.23429715633392334)",1,1,3.0527496337890625,3.1742095947265625,"(-44.1641960144043, 36.272762298583984, 619.7998657226562)","(14.603490829467773, 37.75799560546875, 617.1778564453125)","(-32.669776916503906, 153.9562225341797, 45.3936653137207)","(-29.82779312133789, 157.36106872558594, 46.63294982910156)",POINT (0.4142490029335022 0.2436185479164124),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,5,922512533360,2464896825,1,1,"(0.40750834345817566, 0.25216925144195557)","(0.41374728083610535, 0.24005937576293945)",1,1,3.036163330078125,3.173187255859375,"(-44.163818359375, 36.27324676513672, 619.7884521484375)","(14.5975980758667, 37.75902557373047, 617.10400390625)","(-33.577857971191406, 154.0969696044922, 45.4449348449707)","(-31.422151565551758, 156.3086700439453, 46.24994659423828)",POINT (0.4106278121471405 0.2461143136024475),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,33,5,922512550027,2464913492,1,1,"(0.41068196296691895, 0.2599394619464874)","(0.4164426624774933, 0.2334645837545395)",1,1,3.048736572265625,3.157928466796875,"(-44.15419006347656, 36.264068603515625, 619.6932983398438)","(14.594795227050781, 37.74770736694336, 617.0830078125)","(-32.481292724609375, 152.67784118652344, 44.92840576171875)","(-30.490840911865234, 157.5131378173828, 46.68830108642578)",POINT (0.4135623127222061 0.2467020228505135),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
