,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,44,14,161934675868,2773026362,1,1,"(0.45916202664375305, 0.6875226497650146)","(0.48348182439804077, 0.7486419081687927)",1,1,2.980438232421875,3.491790771484375,"(-86.95630645751953, -63.68910598754883, 695.680908203125)","(-11.282770156860352, -73.34114837646484, 703.5699462890625)","(-15.730216979980469, 74.5854263305664, 16.50507926940918)","(-7.3271050453186035, 63.422813415527344, 12.442234992980957)",POINT (0.4713219255208969 0.7180822789669037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934692537,2773043030,1,1,"(0.4608776569366455, 0.6801561713218689)","(0.4883285164833069, 0.740545392036438)",1,1,2.9716339111328125,3.50201416015625,"(-86.9564208984375, -63.669898986816406, 695.6668701171875)","(-11.256155967712402, -73.31346130371094, 703.5172119140625)","(-15.137412071228027, 75.93083190917969, 16.994720458984375)","(-5.652449131011963, 64.90151977539062, 12.980438232421875)",POINT (0.4746030867099762 0.7103507816791534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934709204,2773059697,1,1,"(0.4552210569381714, 0.6740325689315796)","(0.4797677993774414, 0.7355831861495972)",1,1,2.973236083984375,3.4977569580078125,"(-86.96983337402344, -63.6651725769043, 695.648681640625)","(-11.25432014465332, -73.29827117919922, 703.5314331054688)","(-17.091920852661133, 77.04922485351562, 17.40182876586914)","(-8.610392570495605, 65.80782318115234, 13.31029224395752)",POINT (0.4674944281578064 0.7048078775405884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934725871,2773076363,1,1,"(0.45021507143974304, 0.678278386592865)","(0.4871031641960144, 0.7172932624816895)",1,1,2.988876342773437,3.4787139892578125,"(-86.993896484375, -63.67154312133789, 695.628662109375)","(-11.261065483093262, -73.28535461425781, 703.5310668945312)","(-18.82160186767578, 76.27377319335938, 17.119583129882812)","(-6.0758376121521, 69.14820861816406, 14.52613639831543)",POINT (0.4686591178178787 0.6977858245372772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934742538,2773093030,1,1,"(0.44730958342552185, 0.707965612411499)","(0.4770742356777191, 0.7220044136047363)",1,1,2.9968719482421875,3.508087158203125,"(-87.01495361328125, -63.67200469970703, 695.5125122070312)","(-11.272789001464844, -73.28880310058594, 703.5855102539062)","(-19.825538635253906, 70.85177612304688, 15.146166801452637)","(-9.541072845458984, 68.28778839111328, 14.212960243225098)",POINT (0.4621919095516205 0.7149850130081177),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934759206,2773109697,1,1,"(0.4634557068347931, 0.7036643624305725)","(0.4735865890979767, 0.7319855690002441)",1,1,3.015625,3.527450561523437,"(-87.01821899414062, -63.664337158203125, 695.361328125)","(-11.285429954528809, -73.28616333007812, 703.571044921875)","(-14.246631622314453, 71.63735961914062, 15.432059288024902)","(-10.746169090270996, 66.4648666381836, 13.549452781677246)",POINT (0.4685211479663849 0.7178249657154083),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934775873,2773126364,1,1,"(0.4527188241481781, 0.7141362428665161)","(0.47939223051071167, 0.7089798450469971)",1,1,2.983154296875,3.4983367919921875,"(-87.05110168457031, -63.68107604980469, 695.3958740234375)","(-11.304396629333496, -73.29330444335938, 703.6519775390625)","(-17.956499099731445, 69.72480010986328, 14.735973358154297)","(-8.740156173706055, 70.66656494140625, 15.078723907470703)",POINT (0.4660555273294449 0.7115580439567566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934792540,2773143030,1,1,"(0.4567369818687439, 0.6999817490577698)","(0.46417391300201416, 0.7195008397102356)",1,1,3.0827789306640625,3.547225952148437,"(-87.08934020996094, -63.694313049316406, 695.4132080078125)","(-11.319741249084473, -73.29847717285156, 703.720458984375)","(-16.568119049072266, 72.30992126464844, 15.676872253417969)","(-13.998477935791016, 68.74500274658203, 14.379401206970215)",POINT (0.460455447435379 0.7097412943840027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934809207,2773159697,1,1,"(0.4640592336654663, 0.7108688950538635)","(0.47357678413391113, 0.7202147841453552)",1,1,3.093109130859375,3.540878295898437,"(-87.1139907836914, -63.71490478515625, 695.4227294921875)","(-11.333802223205566, -73.30886840820312, 703.7882080078125)","(-14.038110733032227, 70.3215560913086, 14.953130722045898)","(-10.749550819396973, 68.61463165283203, 14.331921577453613)",POINT (0.4688180088996887 0.7155418395996094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934825883,2773176372,1,1,"(0.46610450744628906, 0.6935237646102905)","(0.4632616341114044, 0.7257300019264221)",1,1,3.087265014648437,3.6061859130859375,"(-87.13462829589844, -63.73699188232422, 695.44775390625)","(-11.345638275146484, -73.32263946533203, 703.842529296875)","(-13.331398010253906, 73.48941040039062, 16.10613441467285)","(-14.313698768615723, 67.60736846923828, 13.965314865112305)",POINT (0.4646830707788467 0.7096268832683563),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934842550,2773193039,1,1,"(0.46766188740730286, 0.6962248682975769)","(0.47011271119117737, 0.7354665398597717)",1,1,3.139801025390625,3.585067749023437,"(-87.1430435180664, -63.74465560913086, 695.4735107421875)","(-11.349674224853516, -73.33340454101562, 703.9242553710938)","(-12.793296813964844, 72.99610137939453, 15.926610946655273)","(-11.9464693069458, 65.82910919189453, 13.318052291870117)",POINT (0.4688872992992401 0.7158457040786743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934859218,2773209706,1,1,"(0.46377238631248474, 0.6731164455413818)","(0.4607968032360077, 0.7287029027938843)",1,1,3.10345458984375,3.602279663085937,"(-87.13851928710938, -63.74142837524414, 695.4464111328125)","(-11.348736763000488, -73.33303833007812, 703.9107666015625)","(-14.137197494506836, 77.2165298461914, 17.462730407714844)","(-15.165352821350098, 67.06441497802734, 13.767654418945312)",POINT (0.4622845947742462 0.7009096741676331),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934875884,2773226372,1,1,"(0.4623989462852478, 0.654668927192688)","(0.4762038588523865, 0.746487021446228)",1,1,3.090057373046875,3.6287994384765625,"(-87.12924194335938, -63.73681640625, 695.463134765625)","(-11.336419105529785, -73.3252944946289, 703.9112548828125)","(-14.611770629882812, 80.58572387695312, 18.68903350830078)","(-9.841832160949707, 63.816375732421875, 12.58543586730957)",POINT (0.4693014025688171 0.700577974319458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934892551,2773243039,1,1,"(0.4581297039985657, 0.6786752939224243)","(0.47592541575431824, 0.7326936721801758)",1,1,3.1684112548828125,3.6023406982421875,"(-87.10528564453125, -63.72405242919922, 695.372314453125)","(-11.327374458312988, -73.32275390625, 703.8978881835938)","(-16.086889266967773, 76.2012710571289, 17.093231201171875)","(-9.938036918640137, 66.33553314208984, 13.502389907836914)",POINT (0.467027559876442 0.7056844830513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934909219,2773259706,1,1,"(0.4565635323524475, 0.6633667349815369)","(0.48276323080062866, 0.7330999970436096)",1,1,3.166290283203125,3.622482299804688,"(-87.084716796875, -63.704010009765625, 695.4030151367188)","(-11.317092895507812, -73.30958557128906, 703.8023071289062)","(-16.6280574798584, 78.99720001220703, 18.110837936401367)","(-7.575399875640869, 66.26133728027344, 13.475332260131836)",POINT (0.4696633815765381 0.6982333660125732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934925885,2773276372,1,1,"(0.45700162649154663, 0.674496591091156)","(0.47458311915397644, 0.765679657459259)",1,1,3.203765869140625,3.673614501953125,"(-87.07725524902344, -63.6866455078125, 695.3892822265625)","(-11.313661575317383, -73.30998229980469, 703.8163452148438)","(-16.47669219970703, 76.96446228027344, 17.371004104614258)","(-10.401833534240723, 60.31110763549805, 11.309619903564453)",POINT (0.4657923728227615 0.7200881242752075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934942555,2773293041,1,1,"(0.4304780066013336, 0.616532564163208)","(0.4471864700317383, 0.6942613124847412)",1,1,3.2303924560546875,3.621795654296875,"(-87.14753723144531, -63.64024353027344, 695.5179443359375)","(-11.379610061645508, -73.21142578125, 703.5540161132812)","(-25.641258239746094, 87.55082702636719, 21.224123001098633)","(-19.86806297302246, 73.35472869873047, 16.057111740112305)",POINT (0.438832238316536 0.6553969383239746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,14,161934959222,2773309708,1,1,"(0.43405431509017944, 0.45131585001945496)","(0.44993311166763306, 0.4698407053947449)",1,1,3.165756225585937,3.614089965820313,"(-87.10033416748047, -63.38675308227539, 695.6728515625)","(-11.495834350585938, -72.9691162109375, 704.01318359375)","(-24.40555191040039, 117.72547912597656, 32.206783294677734)","(-18.91903305053711, 114.34215545654297, 30.975353240966797)",POINT (0.4419937133789062 0.4605782777070999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,14,161934975889,2773326374,1,1,"(0.46672138571739197, 0.41304725408554077)","(0.4776962101459503, 0.385028600692749)",1,1,3.278793334960937,3.6451416015625,"(-87.05860137939453, -63.24176788330078, 696.0511474609375)","(-11.475221633911133, -72.83834838867188, 704.3709716796875)","(-13.118252754211426, 124.7147445678711, 34.7506217956543)","(-9.326171875, 129.8319549560547, 36.61320114135742)",POINT (0.4722087979316711 0.3990379273891449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,14,161934992556,2773343041,1,1,"(0.45486393570899963, 0.44382965564727783)","(0.4647596776485443, 0.4271886944770813)",1,1,3.23919677734375,3.667190551757813,"(-87.09147644042969, -63.227439880371094, 695.7821044921875)","(-11.462520599365234, -72.84011840820312, 704.1387939453125)","(-17.215312957763672, 119.0927505493164, 32.704402923583984)","(-13.796072959899902, 122.13197326660156, 33.810630798339844)",POINT (0.459811806678772 0.4355091750621796),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,14,161935009224,2773359708,1,1,"(0.45982810854911804, 0.41506871581077576)","(0.47228312492370605, 0.40520337224006653)",1,1,3.285369873046875,3.682449340820313,"(-87.14656066894531, -63.261539459228516, 695.866943359375)","(-11.435609817504883, -72.86495208740234, 704.0986938476562)","(-15.5000638961792, 124.34552764892578, 34.61630630493164)","(-11.196529388427734, 126.14730072021484, 35.272090911865234)",POINT (0.466055616736412 0.4101360440254211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,14,161935025890,2773376374,1,1,"(0.46119073033332825, 0.3779969811439514)","(0.4644026756286621, 0.3963521420955658)",1,1,3.2865447998046875,3.628707885742188,"(-87.18093872070312, -63.267799377441406, 695.885498046875)","(-11.429734230041504, -72.86903381347656, 704.071533203125)","(-15.029241561889648, 131.11619567871094, 37.08059310913086)","(-13.919428825378418, 127.76387023925781, 35.86046600341797)",POINT (0.4627967029809952 0.3871745616197586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,14,161935042558,2773393041,1,1,"(0.45731261372566223, 0.36605584621429443)","(0.46206074953079224, 0.39343494176864624)",1,1,3.27679443359375,3.669448852539064,"(-87.19563293457031, -63.28829574584961, 695.828369140625)","(-11.414361953735352, -72.88871002197266, 704.0445556640625)","(-16.369218826293945, 133.29708862304688, 37.87437438964844)","(-14.728622436523438, 128.2966766357422, 36.05436706542969)",POINT (0.4596866816282272 0.3797453939914703),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
