,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,lst.1,  .1,letrec.1,-----------.1,helper.1,lambda.1,lst.2,acc.1,if.1,nan.1,lst.3,acc.2,helper.2,cdr.1,lst.4,if.2,odd.1,car.1,lst.5,-----------.3,+.1,acc.3,*.1,car.2,lst.6,car.3,lst.7,-----------.6,-----------.7,acc.4,).1,).2,).3,).4,).5,helper.3,lst.8,0.1,-----------.13,-----------.14,question,code,choices
0,59,36,336619809382,6281482208,1,1,"(0.6370624303817749, 0.198744535446167)","(0.5467339754104614, 0.20667794346809387)",1,1,2.7397918701171875,2.5396270751953125,"(-52.75336456298828, -41.45806884765625, 692.6767578125)","(15.46644115447998, -43.98445510864258, 694.3728637695312)","(45.73887634277344, 163.85427856445312, 48.996315002441406)","(14.528117179870605, 162.40536499023438, 48.468894958496094)",POINT (0.5918982028961182 0.2027112394571304),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,36,336619826049,6281498874,1,1,"(0.632879376411438, 0.18185317516326904)","(0.5411206483840942, 0.1909874826669693)",1,1,2.73553466796875,2.5535888671875,"(-52.69572448730469, -41.54573059082031, 692.6051635742188)","(15.533140182495117, -44.04644775390625, 694.28955078125)","(44.29351806640625, 166.93927001953125, 50.119136810302734)","(12.5885591506958, 165.27102661132812, 49.511898040771484)",POINT (0.5870000123977661 0.1864203289151192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,36,336619842716,6281515541,1,1,"(0.6326671838760376, 0.19156186282634735)","(0.5527965426445007, 0.19219665229320526)",1,1,2.74505615234375,2.5787353515625,"(-52.63213348388672, -41.58451843261719, 692.40185546875)","(15.584867477416992, -44.07118225097656, 694.2608642578125)","(44.22020721435547, 165.1660919189453, 49.47379684448242)","(16.622900009155273, 165.0501708984375, 49.43156051635742)",POINT (0.5927318632602692 0.1918792575597763),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,36,336619859386,6281532210,1,1,"(0.6377302408218384, 0.18734730780124664)","(0.5571749806404114, 0.207013800740242)",1,1,2.7342071533203125,2.5468902587890625,"(-52.57592010498047, -41.62319564819336, 692.4913330078125)","(15.640815734863281, -44.086639404296875, 694.1781005859375)","(45.9696159362793, 165.9358673095703, 49.75383758544922)","(18.135738372802734, 162.34400939941406, 48.44661331176758)",POINT (0.5974526107311249 0.1971805542707443),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,36,336619876052,6281548876,1,1,"(0.6386166214942932, 0.19226297736167908)","(0.5551577210426331, 0.21352314949035645)",1,1,2.7292022705078125,2.5545806884765625,"(-52.49656677246094, -41.63092803955078, 692.7186889648438)","(15.749622344970703, -44.06644821166992, 694.119873046875)","(46.27589797973633, 165.03805541992188, 49.42715835571289)","(17.438735961914062, 161.1551513671875, 48.01394271850586)",POINT (0.5968871712684631 0.2028930634260178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,36,336619892724,6281565547,1,1,"(0.6313685774803162, 0.1934337317943573)","(0.5553627014160156, 0.21361303329467773)",1,1,2.754608154296875,2.5734405517578125,"(-52.35688018798828, -41.60535430908203, 692.2322998046875)","(15.849254608154297, -44.05658721923828, 694.1942138671875)","(43.77151107788086, 164.82424926757812, 49.34928512573242)","(17.509559631347656, 161.1387481689453, 48.007930755615234)",POINT (0.5933656394481659 0.2035233825445175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,36,336619909391,6281582214,1,1,"(0.6352041959762573, 0.19991633296012878)","(0.5626296401023865, 0.19209082424640656)",1,1,2.7672271728515625,2.565460205078125,"(-52.243064880371094, -41.590938568115234, 692.4646606445312)","(15.966836929321289, -44.027061462402344, 694.108642578125)","(45.09679412841797, 163.64028930664062, 48.91835021972656)","(20.020471572875977, 165.0695037841797, 49.43858337402344)",POINT (0.5989169180393219 0.1960035786032677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,36,336619926058,6281598880,1,1,"(0.6380526423454285, 0.19540143013000488)","(0.5560298562049866, 0.21205423772335052)",1,1,2.770004272460937,2.5758056640625,"(-52.10881042480469, -41.571502685546875, 692.1915283203125)","(16.090614318847656, -44.022918701171875, 694.183349609375)","(46.08102798461914, 164.46485900878906, 49.21852493286133)","(17.740074157714844, 161.42344665527344, 48.111541748046875)",POINT (0.5970412492752075 0.2037278339266777),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,36,336619942725,6281615547,1,1,"(0.6285701990127563, 0.19127324223518372)","(0.5522266030311584, 0.19747743010520935)",1,1,2.75390625,2.57330322265625,"(-51.97386169433594, -41.56346893310547, 692.213623046875)","(16.215457916259766, -44.01908874511719, 694.1240234375)","(42.80459213256836, 165.2188262939453, 49.4929313659668)","(16.42597007751465, 164.08572387695312, 49.08047866821289)",POINT (0.5903984010219574 0.1943753361701965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,36,336619959393,6281632214,1,1,"(0.6319969296455383, 0.19009214639663696)","(0.5595895051956177, 0.2060593068599701)",1,1,2.758087158203125,2.58697509765625,"(-51.86676788330078, -41.556732177734375, 692.0694580078125)","(16.311710357666016, -44.03998947143555, 694.2257080078125)","(43.98862075805664, 165.43455505371094, 49.57139205932617)","(18.970029830932617, 162.5183563232422, 48.510013580322266)",POINT (0.595793217420578 0.1980757266283035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,36,336619976059,6281648880,1,1,"(0.6297070980072021, 0.19574087858200073)","(0.5616160035133362, 0.19632627069950104)",1,1,2.781036376953125,2.57415771484375,"(-51.770057678222656, -41.56185531616211, 692.2454833984375)","(16.3953857421875, -44.04235076904297, 694.0087280273438)","(43.19742965698242, 164.40286254882812, 49.19596862792969)","(19.670230865478516, 164.29595947265625, 49.15702819824219)",POINT (0.5956615507602692 0.1960335746407509),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,36,336619992727,6281665547,1,1,"(0.6311125159263611, 0.1859876960515976)","(0.5511800646781921, 0.20761434733867645)",1,1,2.7694854736328125,2.606430053710937,"(-51.67626953125, -41.57746887207031, 692.100341796875)","(16.49383544921875, -44.0731201171875, 694.029541015625)","(43.68302917480469, 166.1841583251953, 49.84429168701172)","(16.064350128173828, 162.23434448242188, 48.406646728515625)",POINT (0.5911462903022766 0.196801021695137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,36,336620009394,6281682214,1,1,"(0.6426863670349121, 0.1873323619365692)","(0.5613085627555847, 0.20643705129623413)",1,1,2.802352905273437,2.6049957275390625,"(-51.637733459472656, -41.60221862792969, 692.2672119140625)","(16.556007385253906, -44.09284973144531, 694.1068115234375)","(47.682098388671875, 165.93856811523438, 49.75490951538086)","(19.563997268676758, 162.4493408203125, 48.48495864868164)",POINT (0.6019974648952484 0.1968847066164017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,36,336620026066,6281698885,1,1,"(0.5294926166534424, 0.24464179575443268)","(0.47547775506973267, 0.22412139177322388)",1,1,2.7831268310546875,2.614471435546875,"(-51.747623443603516, -41.67049026489258, 692.196044921875)","(16.377277374267578, -44.15215301513672, 694.27587890625)","(8.57079029083252, 155.47174072265625, 45.94535446166992)","(-10.092704772949219, 159.2195281982422, 47.309417724609375)",POINT (0.5024851858615875 0.2343815937638283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,36,336620042733,6281715552,1,1,"(0.4383912682533264, 0.19683191180229187)","(0.38307738304138184, 0.20981818437576294)",1,1,2.7648468017578125,2.6082916259765625,"(-51.892677307128906, -41.708168029785156, 691.9322509765625)","(16.191781997680664, -44.18821334838867, 694.203857421875)","(-22.907024383544922, 164.20358276367188, 49.12348175048828)","(-42.019378662109375, 161.83181762695312, 48.26021957397461)",POINT (0.4107343256473541 0.2033250480890274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,36,336620059401,6281732219,1,1,"(0.44155070185661316, 0.205331489443779)","(0.37440165877342224, 0.17311009764671326)",1,1,2.770599365234375,2.5905914306640625,"(-51.89524841308594, -41.78364944458008, 692.038818359375)","(16.226200103759766, -44.25799560546875, 694.1233520507812)","(-21.815364837646484, 162.65127563476562, 48.55840301513672)","(-45.017051696777344, 168.5360870361328, 50.70030212402344)",POINT (0.4079761803150177 0.1892207935452461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,59,36,336620076067,6281748885,1,1,"(0.4414466619491577, 0.22506599128246307)","(0.37491780519485474, 0.17100323736667633)",1,1,2.799102783203125,2.556976318359375,"(-51.879539489746094, -41.843994140625, 691.828369140625)","(16.249889373779297, -44.31431198120117, 694.0418701171875)","(-21.851314544677734, 159.0469970703125, 47.24665451049805)","(-44.838706970214844, 168.92086791992188, 50.84037399291992)",POINT (0.4081822335720062 0.1980346143245697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,36,336620092733,6281765550,1,1,"(0.4475124776363373, 0.23178012669086456)","(0.37175166606903076, 0.1966138631105423)",1,1,2.7935791015625,2.59368896484375,"(-51.890769958496094, -41.96455764770508, 691.8533935546875)","(16.246755599975586, -44.37036895751953, 693.9622192382812)","(-19.755416870117188, 157.82077026367188, 46.8002815246582)","(-45.93268966674805, 164.243408203125, 49.137977600097656)",POINT (0.409632071852684 0.2141969949007034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,36,336620109402,6281782218,1,1,"(0.44300681352615356, 0.23696269094944)","(0.37619495391845703, 0.19843091070652008)",1,1,2.7867889404296875,2.584686279296875,"(-51.912574768066406, -42.029685974121094, 691.8768310546875)","(16.228443145751953, -44.406715393066406, 694.0430908203125)","(-21.312236785888672, 156.874267578125, 46.45571517944336)","(-44.39743423461914, 163.9115753173828, 49.01711654663086)",POINT (0.4096008837223053 0.21769680082798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
