,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,11,26,65926136890,2124979386,1,1,"(0.5224371552467346, 0.6439158320426941)","(0.4997214674949646, 0.6599609851837158)",1,1,2.9878387451171875,2.741546630859375,"(-81.51323699951172, 42.17682647705078, 551.59228515625)","(-17.620075225830078, 34.81874084472656, 561.45458984375)","(8.046025276184082, 82.74000549316406, 19.47308921813965)","(0.17420175671577454, 79.80098724365234, 18.40343475341797)",POINT (0.5110793113708496 0.651938408613205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926153561,2124996057,1,1,"(0.5162728428840637, 0.620998203754425)","(0.49678367376327515, 0.6646799445152283)",1,1,2.982208251953125,2.7410888671875,"(-81.47362518310547, 42.14356994628906, 551.4639892578125)","(-17.609970092773438, 34.804420471191406, 561.402587890625)","(5.909869194030762, 86.93785095214844, 21.00103187561035)","(-0.8438524007797241, 78.93659973144531, 18.088823318481445)",POINT (0.5065282583236694 0.6428390741348267),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926170228,2125012723,1,1,"(0.5102427005767822, 0.6376262903213501)","(0.49625933170318604, 0.6758232116699219)",1,1,3.0633544921875,2.789413452148437,"(-81.46544647216797, 42.14153289794922, 551.5789794921875)","(-17.596202850341797, 34.80487060546875, 561.4560546875)","(3.8201873302459717, 83.89205932617188, 19.89243507385254)","(-1.0255508422851562, 76.89547729492188, 17.345911026000977)",POINT (0.5032510161399841 0.656724750995636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926186895,2125029390,1,1,"(0.5112259387969971, 0.619685173034668)","(0.49938762187957764, 0.6647821068763733)",1,1,3.0202789306640625,2.760711669921875,"(-81.47906494140625, 42.144073486328125, 551.7411499023438)","(-17.595321655273438, 34.80661392211914, 561.5514526367188)","(4.160917282104492, 87.17835998535156, 21.088533401489258)","(0.05851246416568756, 78.91790008544922, 18.081981658935547)",POINT (0.5053067803382874 0.6422336399555206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926203561,2125046056,1,1,"(0.5117459297180176, 0.617219865322113)","(0.5048483610153198, 0.684074342250824)",1,1,3.032745361328125,2.767318725585937,"(-81.46261596679688, 42.134437561035156, 551.7711181640625)","(-17.588871002197266, 34.81067657470703, 561.6316528320312)","(4.34110689163208, 87.62993621826172, 21.252925872802734)","(1.950858473777771, 75.38411712646484, 16.795799255371094)",POINT (0.5082971453666687 0.6506471037864685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926220228,2125062723,1,1,"(0.5112790465354919, 0.6083740592002869)","(0.4946991205215454, 0.6564999222755432)",1,1,3.0368804931640625,2.7608642578125,"(-81.44271850585938, 42.12167739868164, 551.7343139648438)","(-17.57429313659668, 34.80669021606445, 561.6054077148438)","(4.179316520690918, 89.25022888183594, 21.842666625976562)","(-1.5662139654159546, 80.43495178222656, 18.634166717529297)",POINT (0.5029890835285187 0.632436990737915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926236895,2125079389,1,1,"(0.510580837726593, 0.6255332231521606)","(0.49988460540771484, 0.6729950308799744)",1,1,3.0562896728515625,2.788177490234375,"(-81.4409408569336, 42.13076400756836, 551.777099609375)","(-17.575578689575195, 34.80868911743164, 561.6407470703125)","(3.937370538711548, 86.10716247558594, 20.69867515563965)","(0.23073157668113708, 77.41352844238281, 17.534442901611328)",POINT (0.5052327215671539 0.6492641270160675),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926253562,2125096056,1,1,"(0.5177392959594727, 0.6149664521217346)","(0.4953562617301941, 0.669998288154602)",1,1,2.9906768798828125,2.7710113525390625,"(-81.43254852294922, 42.13349914550781, 551.7783203125)","(-17.566328048706055, 34.804954528808594, 561.6946411132812)","(6.418059349060059, 88.04269409179688, 21.403141021728516)","(-1.3384894132614136, 77.96244812011719, 17.734220504760742)",POINT (0.5065477788448334 0.6424823701381683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926270230,2125112723,1,1,"(0.516017735004425, 0.6246430277824402)","(0.4929128587245941, 0.6699344515800476)",1,1,2.99188232421875,2.7680206298828125,"(-81.42023468017578, 42.15393829345703, 551.8187255859375)","(-17.546560287475586, 34.80339050292969, 561.6253662109375)","(5.821450233459473, 86.27021789550781, 20.758028030395508)","(-2.18522310256958, 77.97412872314453, 17.738513946533203)",POINT (0.5044652968645096 0.6472887396812439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926286902,2125129396,1,1,"(0.5156652927398682, 0.6487275958061218)","(0.4914063811302185, 0.6952642202377319)",1,1,3.0115966796875,2.7328643798828125,"(-81.43881225585938, 42.12141418457031, 551.888916015625)","(-17.567289352416992, 34.76476287841797, 561.60595703125)","(5.699313640594482, 81.8586196899414, 19.15231704711914)","(-2.7072644233703613, 73.3344497680664, 16.049774169921875)",POINT (0.5035358369350433 0.6719959080219269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926303569,2125146062,1,1,"(0.5039248466491699, 0.6931629180908203)","(0.4922769069671631, 0.7192729115486145)",1,1,2.980453491210937,2.693328857421875,"(-81.43026733398438, 42.08845520019531, 551.86376953125)","(-17.586841583251953, 34.740150451660156, 561.6141967773438)","(1.6308109760284424, 73.71935272216797, 16.18988609313965)","(-2.4056100845336914, 68.93675231933594, 14.449132919311523)",POINT (0.4981008768081665 0.7062179148197174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926320236,2125162729,1,1,"(0.5212046504020691, 0.6747242212295532)","(0.4974000155925751, 0.7216742634773254)",1,1,2.912139892578125,2.6477203369140625,"(-81.42300415039062, 42.095237731933594, 551.839599609375)","(-17.547779083251953, 34.737632751464844, 561.5810546875)","(7.618914604187012, 77.09679412841797, 17.419170379638672)","(-0.6302739977836609, 68.49688720703125, 14.289066314697266)",POINT (0.5093023329973221 0.6981992423534393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926336903,2125179395,1,1,"(0.5065034627914429, 0.6738954782485962)","(0.48592719435691833, 0.7161840200424194)",1,1,2.9309844970703125,2.6703033447265625,"(-81.40176391601562, 42.08473205566406, 551.724365234375)","(-17.545040130615234, 34.745361328125, 561.5723876953125)","(2.5244216918945312, 77.24859619140625, 17.474401473999023)","(-4.606011390686035, 69.50253295898438, 14.655094146728516)",POINT (0.4962153285741806 0.6950397491455078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926353571,2125196063,1,1,"(0.5031585097312927, 0.6663979291915894)","(0.48354771733283997, 0.7126764059066772)",1,1,2.9231109619140625,2.6414031982421875,"(-81.40873718261719, 42.096134185791016, 551.783447265625)","(-17.537109375, 34.737220764160156, 561.5467529296875)","(1.365271806716919, 78.6219253540039, 17.97426986694336)","(-5.4305901527404785, 70.14503479003906, 14.888932228088379)",POINT (0.4933531135320664 0.6895371675491333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926370237,2125212729,1,1,"(0.5064804553985596, 0.6621906757354736)","(0.4874850809574127, 0.7099618315696716)",1,1,2.877716064453125,2.63873291015625,"(-81.40534973144531, 42.09252166748047, 551.7420654296875)","(-17.53536605834961, 34.73240661621094, 561.4945678710938)","(2.5164594650268555, 79.39257049560547, 18.2547550201416)","(-4.066152572631836, 70.64228057861328, 15.069904327392578)",POINT (0.4969827681779862 0.6860762536525726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926386903,2125229395,1,1,"(0.5094127655029297, 0.6758179068565369)","(0.4852887690067291, 0.7048500180244446)",1,1,2.85235595703125,2.6175994873046875,"(-81.38693237304688, 42.09794235229492, 551.59765625)","(-17.542625427246094, 34.75224304199219, 561.4673461914062)","(3.532578468322754, 76.89647674560547, 17.34623908996582)","(-4.827255725860596, 71.57859802246094, 15.410719871520996)",POINT (0.4973507672548294 0.6903339624404907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926403571,2125246062,1,1,"(0.49724891781806946, 0.6524727940559387)","(0.4834887683391571, 0.6897404789924622)",1,1,2.846923828125,2.6544342041015625,"(-81.403076171875, 42.20569610595703, 551.5247802734375)","(-17.594772338867188, 34.83964920043945, 561.4290771484375)","(-0.6826162338256836, 81.17259979248047, 18.90266227722168)","(-5.451015949249268, 74.34623718261719, 16.418045043945312)",POINT (0.4903688430786133 0.6711066365242004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,11,26,65926420242,2125262733,1,1,"(0.46710363030433655, 0.41063055396080017)","(0.46315208077430725, 0.3828076422214508)",1,1,2.79180908203125,2.413909912109375,"(-81.3726577758789, 42.51850128173828, 551.634521484375)","(-17.786155700683594, 35.17491149902344, 561.4351196289062)","(-11.129079818725586, 125.4711685180664, 35.0259895324707)","(-12.498425483703613, 130.56753540039062, 36.88090896606445)",POINT (0.4651278555393219 0.3967190980911255),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,26,65926436910,2125279400,1,1,"(0.48027917742729187, 0.35493579506874084)","(0.45803773403167725, 0.3723089396953583)",1,1,2.7545623779296875,2.467987060546875,"(-81.36468505859375, 42.64849090576172, 551.7233276367188)","(-17.859331130981445, 35.302772521972656, 561.386962890625)","(-6.5632643699646, 135.67283630371094, 38.739112854003906)","(-14.270726203918457, 132.49058532714844, 37.58082962036133)",POINT (0.4691584557294846 0.3636223673820496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,26,65926453576,2125296066,1,1,"(0.4763323664665222, 0.4172220528125763)","(0.4603159725666046, 0.35792383551597595)",1,1,2.87469482421875,2.4337615966796875,"(-81.4169921875, 42.61568832397461, 551.6669921875)","(-17.822277069091797, 35.25737762451172, 561.3372192382812)","(-7.930977821350098, 124.26380920410156, 34.58652114868164)","(-13.481229782104492, 135.12551879882812, 38.53987121582031)",POINT (0.4683241695165634 0.3875729441642761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11,26,65926470243,2125312733,1,1,"(0.4739609658718109, 0.35188013315200806)","(0.4606368839740753, 0.3631747364997864)",1,1,2.72119140625,2.43231201171875,"(-81.41693115234375, 42.60224533081055, 551.501220703125)","(-17.816423416137695, 35.260772705078125, 561.3373413085938)","(-8.752744674682617, 136.23252868652344, 38.9428596496582)","(-13.370038032531738, 134.16371154785156, 38.1898078918457)",POINT (0.4672989249229431 0.3575274348258972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,26,65926486909,2125329399,1,1,"(0.47577327489852905, 0.3087659776210785)","(0.45939207077026367, 0.36539334058761597)",1,1,2.6688690185546875,2.443344116210937,"(-81.44187927246094, 42.609981536865234, 551.4505615234375)","(-17.811542510986328, 35.26483154296875, 561.2153930664062)","(-8.124730110168457, 144.1298370361328, 41.817176818847656)","(-13.801392555236816, 133.75730895996094, 38.041908264160156)",POINT (0.4675826728343964 0.3370796591043472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
