,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,lst.1,  .1,letrec.1,-----------.1,helper.1,lambda.1,lst.2,acc.1,if.1,nan.1,lst.3,acc.2,helper.2,cdr.1,lst.4,if.2,odd.1,car.1,lst.5,-----------.3,+.1,acc.3,*.1,car.2,lst.6,car.3,lst.7,-----------.6,-----------.7,acc.4,).1,).2,).3,).4,).5,helper.3,lst.8,0.1,-----------.13,-----------.14,question,code,choices
0,25,36,249032695735,528249272,1,1,"(0.15599651634693146, 0.23528851568698883)","(0.220705047249794, 0.2646920382976532)",1,1,3.16143798828125,2.787460327148437,"(-21.97962760925293, -25.670005798339844, 651.2374877929688)","(47.95170593261719, -24.13751983642578, 650.948486328125)","(-120.48155212402344, 157.18002319335938, 46.56705093383789)","(-98.12313079833984, 151.80984497070312, 44.61248016357422)",POINT (0.1883507817983627 0.249990276992321),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,36,249032712402,528265939,1,1,"(0.1505037248134613, 0.23098377883434296)","(0.22207710146903992, 0.28323304653167725)",1,1,3.1503448486328125,2.80059814453125,"(-21.96778106689453, -25.676767349243164, 651.320068359375)","(47.96063995361328, -24.135955810546875, 650.88818359375)","(-122.37944793701172, 157.96621704101562, 46.85319900512695)","(-97.64903259277344, 148.423583984375, 43.379966735839844)",POINT (0.1862904131412506 0.2571084126830101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,36,249032729069,528282605,1,1,"(0.15787218511104584, 0.23109306395053864)","(0.22834287583827972, 0.32829806208610535)",1,1,3.168243408203125,2.867782592773437,"(-21.973878860473633, -25.686933517456055, 651.331787109375)","(47.95341110229492, -24.138633728027344, 650.9721069335938)","(-119.83345794677734, 157.94627380371094, 46.845916748046875)","(-95.48405456542969, 140.1930389404297, 40.38430404663086)",POINT (0.1931075304746628 0.279695563018322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,36,249032745736,528299272,1,1,"(0.1747128665447235, 0.2012052983045578)","(0.23733718693256378, 0.2626131772994995)",1,1,3.1739044189453125,2.8013916015625,"(-21.947534561157227, -25.647096633911133, 651.40380859375)","(47.949974060058594, -24.07929229736328, 651.0433959960938)","(-114.01457214355469, 163.4048614501953, 48.83272933959961)","(-92.37630462646484, 152.18954467773438, 44.75065994262695)",POINT (0.2060250267386436 0.2319092378020287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,36,249032762403,528315939,1,1,"(0.18729685246944427, 0.2198633998632431)","(0.24001339077949524, 0.1754767894744873)",1,1,3.1834869384765625,2.6985015869140625,"(-21.947925567626953, -25.65590476989746, 651.3217163085938)","(47.944183349609375, -24.07884407043457, 651.0678100585938)","(-109.66649627685547, 159.99720764160156, 47.592403411865234)","(-91.45160675048828, 168.1038360595703, 50.542999267578125)",POINT (0.2136551216244698 0.1976700946688652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,36,249032779070,528332605,1,1,"(0.1693376898765564, 0.19157937169075012)","(0.23850314319133759, 0.24571625888347626)",1,1,3.1659393310546875,2.7941436767578125,"(-22.000690460205078, -25.68299102783203, 651.20068359375)","(47.89799118041992, -24.098373413085938, 650.9324951171875)","(-115.87184143066406, 165.16290283203125, 49.47258758544922)","(-91.97343444824219, 155.2755126953125, 45.873897552490234)",POINT (0.203920416533947 0.2186478152871132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,36,249032795739,528349274,1,1,"(0.1812056601047516, 0.201651468873024)","(0.23740816116333008, 0.24772849678993225)",1,1,3.1923828125,2.8009490966796875,"(-22.043838500976562, -25.70256805419922, 651.1156005859375)","(47.85040283203125, -24.106761932373047, 650.7146606445312)","(-111.77115631103516, 163.32337951660156, 48.803070068359375)","(-92.35176849365234, 154.9080047607422, 45.74011993408203)",POINT (0.2093069106340408 0.2246899828314781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,36,249032812407,528365941,1,1,"(0.17529495060443878, 0.19973313808441162)","(0.24044251441955566, 0.27661827206611633)",1,1,3.1786651611328125,2.8153533935546875,"(-22.074378967285156, -25.7200984954834, 651.16064453125)","(47.824851989746094, -24.124164581298828, 650.68310546875)","(-113.81346130371094, 163.6737518310547, 48.93054962158203)","(-91.30333709716797, 149.6316680908203, 43.8196907043457)",POINT (0.2078687325119972 0.238175705075264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,36,249032829074,528382608,1,1,"(0.1825973242521286, 0.20302462577819824)","(0.24323688447475433, 0.25921717286109924)",1,1,3.192352294921875,2.80419921875,"(-22.087772369384766, -25.74209213256836, 651.11279296875)","(47.81471252441406, -24.14376449584961, 650.6133422851562)","(-111.2903060913086, 163.07260131835938, 48.71173858642578)","(-90.33780670166016, 152.8097686767578, 44.97639465332031)",POINT (0.2129171043634415 0.2311208993196487),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,25,36,249032845741,528399274,1,1,"(0.17768636345863342, 0.20493905246257782)","(0.23532360792160034, 0.25309327244758606)",1,1,3.183578491210937,2.797760009765625,"(-22.078603744506836, -25.756574630737305, 651.0665283203125)","(47.83181381225586, -24.160079956054688, 650.6583251953125)","(-112.98716735839844, 162.72293090820312, 48.58453369140625)","(-93.07203674316406, 153.92820739746094, 45.38348388671875)",POINT (0.2065049856901169 0.2290161624550819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
