,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,50,11,1045978682,1180700337,1,1,"(0.48879551887512207, 0.27979451417922974)","(0.4821876883506775, 0.2820698618888855)",1,1,2.824935913085937,2.7570343017578125,"(1.8069967031478882, 7.105578422546387, 567.9095458984375)","(66.28080749511719, 9.646673202514648, 567.6737060546875)","(-5.491087436676025, 149.05157470703125, 43.60856628417969)","(-7.774259090423584, 148.63601684570312, 43.45730972290039)",POINT (0.4854916036128998 0.2809321880340576),,,,,,,,,,1,1,
0,50,11,1045995354,1180717008,1,1,"(0.48222437500953674, 0.274737149477005)","(0.4861142635345459, 0.27196481823921204)",1,1,2.819000244140625,2.76776123046875,"(2.1240062713623047, 6.9795074462890625, 568.5517578125)","(66.60916900634766, 9.506120681762695, 568.4474487304688)","(-7.7615885734558105, 149.97523498535156, 43.94475555419922)","(-6.41752815246582, 150.48158264160156, 44.128990173339844)",POINT (0.4841693192720413 0.2733509838581085),,,,,,,,,,1,1,
0,50,11,1046012021,1180733675,1,1,"(0.4858558773994446, 0.2832781672477722)","(0.4856140613555908, 0.2744700014591217)",1,1,2.826324462890625,2.7310943603515625,"(2.3969407081604004, 6.856562614440918, 569.015869140625)","(66.87258911132812, 9.35099983215332, 568.85107421875)","(-6.506808757781982, 148.41534423828125, 43.3769645690918)","(-6.590359687805176, 150.02401733398438, 43.96253204345703)",POINT (0.4857349693775177 0.278874084353447),,,,,,,,,,1,1,
0,50,11,1046028689,1180750342,1,1,"(0.4854480028152466, 0.2767120897769928)","(0.4875938296318054, 0.26634955406188965)",1,1,2.8141021728515625,2.727569580078125,"(2.6832351684570312, 6.717288970947266, 569.6784057617188)","(67.16120910644531, 9.196914672851562, 569.4711303710938)","(-6.647734642028809, 149.6145477294922, 43.81344223022461)","(-5.906302452087402, 151.5071258544922, 44.502288818359375)",POINT (0.486520916223526 0.2715308219194412),,,,,,,,,,1,1,
0,50,11,1046045355,1180767008,1,1,"(0.4881286323070526, 0.28854110836982727)","(0.48769015073776245, 0.26770201325416565)",1,1,2.82958984375,2.722442626953125,"(2.959737777709961, 6.613129615783691, 570.48681640625)","(67.42654418945312, 9.064766883850098, 570.096435546875)","(-5.721511363983154, 147.45413208007812, 43.027122497558594)","(-5.873023509979248, 151.2601318359375, 44.412353515625)",POINT (0.4879093915224075 0.2781215608119965),,,,,,,,,,1,1,
0,50,11,1046062023,1180783675,1,1,"(0.48411667346954346, 0.28432217240333557)","(0.4921119809150696, 0.2739662826061249)",1,1,2.802825927734375,2.70611572265625,"(3.1943821907043457, 6.50023889541626, 570.9537963867188)","(67.68214416503906, 8.968276977539062, 570.8919677734375)","(-7.107735633850098, 148.2246551513672, 43.30760192871094)","(-4.345168590545654, 150.1160125732422, 43.996028900146484)",POINT (0.4881143271923065 0.2791442275047302),,,,,,,,,,1,1,
0,50,11,1046078690,1180800342,1,1,"(0.48698198795318604, 0.28619450330734253)","(0.48973649740219116, 0.2808768153190613)",1,1,2.80291748046875,2.70098876953125,"(3.45276141166687, 6.372692108154297, 571.8731079101562)","(67.93656921386719, 8.835897445678711, 571.5784912109375)","(-6.117699146270752, 147.88272094726562, 43.18308639526367)","(-5.165947437286377, 148.85391235351562, 43.53661346435547)",POINT (0.4883592426776886 0.2835356593132019),,,,,,,,,,1,1,
0,50,11,1046095357,1180817008,1,1,"(0.4826112389564514, 0.28281787037849426)","(0.4898599684238434, 0.26589593291282654)",1,1,2.772323608398437,2.703231811523437,"(3.7017102241516113, 6.2449493408203125, 572.3426513671875)","(68.16736602783203, 8.679391860961914, 572.0673217773438)","(-7.627920150756836, 148.49940490722656, 43.40756607055664)","(-5.123292922973633, 151.5899658203125, 44.532466888427734)",POINT (0.4862356036901474 0.2743569016456604),,,,,,,,,,1,1,
0,50,11,1046112026,1180833677,1,1,"(0.4839884042739868, 0.2880440950393677)","(0.49194252490997314, 0.2651527523994446)",1,1,2.779281616210937,2.7093048095703125,"(3.923943042755127, 6.144374847412109, 573.3037109375)","(68.39739990234375, 8.556739807128906, 572.9667358398438)","(-7.152076721191406, 147.54490661621094, 43.06014633178711)","(-4.403714656829834, 151.72569274902344, 44.58188247680664)",POINT (0.48796546459198 0.2765984237194061),,,,,,,,,,1,1,
0,50,11,1046128694,1180850344,1,1,"(0.4856014847755432, 0.28571566939353943)","(0.48268941044807434, 0.28716057538986206)",1,1,2.768829345703125,2.707504272460937,"(4.150837421417236, 5.979945182800293, 573.8299560546875)","(68.62663269042969, 8.41331958770752, 573.5702514648438)","(-6.594707012176514, 147.9701690673828, 43.21492385864258)","(-7.600903034210205, 147.7062530517578, 43.11893844604492)",POINT (0.4841454476118088 0.2864381223917007),,,,,,,,,,1,1,
0,50,11,1046145360,1180867010,1,1,"(0.4880588948726654, 0.28722211718559265)","(0.4896218478679657, 0.2746581435203552)",1,1,2.7730712890625,2.72283935546875,"(4.366734981536865, 5.810370445251465, 574.6494750976562)","(68.85049438476562, 8.22763442993164, 574.419677734375)","(-5.745598793029785, 147.6950225830078, 43.114810943603516)","(-5.205559253692627, 149.9896697998047, 43.949981689453125)",POINT (0.4888403713703156 0.2809401303529739),,,,,,,,,,1,1,
0,50,11,1046162028,1180883677,1,1,"(0.49148833751678467, 0.2767028212547302)","(0.47515377402305603, 0.28568708896636963)",1,1,2.740219116210937,2.7296142578125,"(4.56359338760376, 5.632483959197998, 575.3795166015625)","(69.03958892822266, 8.044641494750977, 574.922119140625)","(-4.5606584548950195, 149.61622619628906, 43.8140983581543)","(-10.204652786254883, 147.9753875732422, 43.21682357788086)",POINT (0.4833210557699204 0.2811949551105499),,,,,,,,,,1,1,
0,50,11,1046178695,1180900344,1,1,"(0.4885798394680023, 0.2853228449821472)","(0.48594650626182556, 0.28428617119789124)",1,1,2.7604522705078125,2.729598999023437,"(4.76092529296875, 5.414039611816406, 576.111083984375)","(69.22662353515625, 7.832119941711426, 575.6517333984375)","(-5.565613269805908, 148.0419158935547, 43.24102020263672)","(-6.475497722625732, 148.2312469482422, 43.3099479675293)",POINT (0.4872631728649139 0.2848045080900192),,,,,,,,,,1,1,
0,50,11,1046195362,1180917010,1,1,"(0.48702487349510193, 0.2891502380371094)","(0.48614615201950073, 0.2832944095134735)",1,1,2.7450103759765625,2.7224273681640625,"(4.955937385559082, 5.170185089111328, 576.7698974609375)","(69.40869140625, 7.624624252319336, 576.3278198242188)","(-6.102889537811279, 147.3428955078125, 42.986602783203125)","(-6.406505584716797, 148.41238403320312, 43.3758659362793)",POINT (0.4865855127573013 0.2862223237752914),,,,,,,,,,1,1,
0,50,11,1046212029,1180933677,1,1,"(0.4910789132118225, 0.2826310992240906)","(0.48135724663734436, 0.2872518002986908)",1,1,2.747314453125,2.7148895263671875,"(5.120874404907227, 4.947800159454346, 577.6722412109375)","(69.57797241210938, 7.381956100463867, 577.007568359375)","(-4.702117919921875, 148.5335235595703, 43.41996383666992)","(-8.061199188232422, 147.68959045410156, 43.11286163330078)",POINT (0.4862180799245834 0.2849414497613907),,,,,,,,,,1,1,
0,50,11,1046228696,1180950343,1,1,"(0.48648154735565186, 0.28379327058792114)","(0.4749301075935364, 0.29001691937446594)",1,1,2.763534545898437,2.724838256835937,"(5.278488636016846, 4.701554298400879, 578.1697998046875)","(69.74011993408203, 7.144606590270996, 577.7103271484375)","(-6.290622234344482, 148.32125854492188, 43.342735290527344)","(-10.281937599182129, 147.18460083007812, 42.92899703979492)",POINT (0.4807058274745941 0.2869050949811935),,,,,,,,,,1,1,
0,50,11,1046245371,1180967018,1,1,"(0.483872652053833, 0.34205323457717896)","(0.4756045937538147, 0.33526575565338135)",1,1,2.729232788085937,2.71282958984375,"(5.422520637512207, 4.36430549621582, 578.8909301757812)","(69.84890747070312, 6.835761070251465, 578.4439697265625)","(-7.192058086395264, 137.6808319091797, 39.4699821472168)","(-10.048888206481934, 138.92050170898438, 39.92111587524414)",POINT (0.4797386229038238 0.3386594951152802),,,,,,,,,,,1,
0,50,11,1046262039,1180983685,1,1,"(0.48891663551330566, 0.4976770877838135)","(0.4838489294052124, 0.47201839089393616)",1,1,2.7398681640625,2.690048217773437,"(5.609307289123535, 3.884420871734619, 579.315673828125)","(69.88594818115234, 6.358678817749023, 579.1588134765625)","(-5.4492340087890625, 109.25822448730469, 29.12489891052246)","(-7.200250148773193, 113.94444274902344, 30.830551147460938)",POINT (0.486382782459259 0.4848477393388748),,,,,,,,,,,1,
0,50,11,1046278706,1181000352,1,1,"(0.49183326959609985, 0.5263940095901489)","(0.49104729294776917, 0.4941348135471344)",1,1,2.731353759765625,2.701263427734375,"(5.730622291564941, 3.5998902320861816, 580.3187255859375)","(69.99407958984375, 6.0570220947265625, 579.7630004882812)","(-4.441461086273193, 104.0134506225586, 27.216001510620117)","(-4.713043212890625, 109.9051513671875, 29.36044692993164)",POINT (0.4914402812719345 0.5102644115686417),,,,,,,,,,,1,
0,50,11,1046295373,1181017018,1,1,"(0.48290345072746277, 0.5345649123191833)","(0.4832398593425751, 0.49791115522384644)",1,1,2.712615966796875,2.6947479248046875,"(5.810887336730957, 3.352550983428955, 580.8578491210938)","(70.08818054199219, 5.856422424316406, 580.3902587890625)","(-7.526947021484375, 102.5211410522461, 26.672834396362305)","(-7.410698413848877, 109.21544647216797, 29.109420776367188)",POINT (0.4830716550350189 0.5162380337715149),,,,,,,,,,,1,
0,50,11,1046312040,1181033685,1,1,"(0.4847361445426941, 0.5308577418327332)","(0.4871305525302887, 0.4902418553829193)",1,1,2.728607177734375,2.703231811523437,"(5.868927001953125, 3.1369917392730713, 581.6612548828125)","(70.15974426269531, 5.656313896179199, 581.0836181640625)","(-6.893704891204834, 103.19819641113281, 26.919300079345703)","(-6.066381931304932, 110.61617279052734, 29.619150161743164)",POINT (0.4859333485364914 0.5105497986078262),,,,,,,,,,,1,
0,50,11,1046328707,1181050351,1,1,"(0.4841631054878235, 0.5388689041137695)","(0.47873666882514954, 0.498481810092926)",1,1,2.7458648681640625,2.7224273681640625,"(5.898334503173828, 2.9168739318847656, 582.2803955078125)","(70.18617248535156, 5.447848320007324, 581.5381469726562)","(-7.091712474822998, 101.73506164550781, 26.386760711669922)","(-8.966678619384766, 109.11123657226562, 29.071460723876953)",POINT (0.4814498871564865 0.5186753571033478),,,,,,,,,,,1,
0,50,11,1046345374,1181067018,1,1,"(0.48922300338745117, 0.5362025499343872)","(0.4857620894908905, 0.5041201114654541)",1,1,2.7396392822265625,2.703887939453125,"(5.929812431335449, 2.6570746898651123, 583.1249389648438)","(70.23240661621094, 5.208939552307129, 582.3341064453125)","(-5.343391418457031, 102.22203826904297, 26.56399917602539)","(-6.539211750030518, 108.08145141601562, 28.69670867919922)",POINT (0.4874925464391708 0.5201613306999207),,,,,,,,,,,1,
