,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,25,33,248803564538,299124673,1,1,"(0.7039787173271179, 0.09604919701814651)","(0.7293606996536255, 0.10727833211421967)",1,1,3.251327514648437,2.894561767578125,"(-43.76891326904297, -27.050432205200195, 659.136474609375)","(26.123252868652344, -25.53438949584961, 660.154052734375)","(68.86013793945312, 182.6102294921875, 55.822906494140625)","(77.63025665283203, 180.5593719482422, 55.07647705078125)",POINT (0.7166697084903717 0.1016637645661831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,33,248803581206,299141340,1,1,"(0.6996687650680542, 0.09194932132959366)","(0.7352295517921448, 0.08219014108181)",1,1,3.25634765625,2.86346435546875,"(-43.693565368652344, -27.021785736083984, 659.2069091796875)","(26.20795249938965, -25.51561737060547, 660.255615234375)","(67.3709716796875, 183.35902404785156, 56.09540939331055)","(79.65809631347656, 185.1414031982422, 56.744171142578125)",POINT (0.7174491584300995 0.0870697312057018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,33,248803597873,299158007,1,1,"(0.7072670459747314, 0.08903887122869492)","(0.7360051274299622, 0.11144333332777023)",1,1,3.233062744140625,2.887557983398437,"(-43.60923767089844, -26.99551010131836, 658.9278564453125)","(26.27981185913086, -25.501304626464844, 660.2860107421875)","(69.99633026123047, 183.8905792236328, 56.288902282714844)","(79.92607879638672, 179.7987060546875, 54.79955291748047)",POINT (0.7216360867023468 0.1002411022782326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,33,248803614540,299174673,1,1,"(0.7046155333518982, 0.09563631564378738)","(0.7270599007606506, 0.12012413889169693)",1,1,3.2291412353515625,2.9049072265625,"(-43.56718063354492, -26.9737548828125, 658.993896484375)","(26.335620880126953, -25.48290252685547, 660.2455444335938)","(69.08018493652344, 182.6856231689453, 55.85038375854492)","(76.83528900146484, 178.21327209472656, 54.22250747680664)",POINT (0.7158377170562744 0.1078802272677422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,33,248803631207,299191340,1,1,"(0.7031870484352112, 0.08067046105861664)","(0.7324634790420532, 0.11034034192562103)",1,1,3.227325439453125,2.8660125732421875,"(-43.530548095703125, -26.97083282470703, 659.1077880859375)","(26.381301879882812, -25.474151611328125, 660.181396484375)","(68.58660125732422, 185.41896057128906, 56.845157623291016)","(78.70236206054688, 180.00013732910156, 54.87290954589844)",POINT (0.7178252637386322 0.0955054014921188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,33,248803647875,299208007,1,1,"(0.7106412053108215, 0.09429606795310974)","(0.7341610789299011, 0.10684139281511307)",1,1,3.2321929931640625,2.868255615234375,"(-43.509281158447266, -26.969745635986328, 659.134765625)","(26.408527374267578, -25.4747371673584, 660.2154541015625)","(71.16219329833984, 182.930419921875, 55.939430236816406)","(79.28892517089844, 180.63919067382812, 55.10548400878906)",POINT (0.7224011421203613 0.1005687303841114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,33,248803664548,299224680,1,1,"(0.7059119939804077, 0.09960532188415527)","(0.7316707372665405, 0.10254158079624176)",1,1,3.23699951171875,2.873031616210937,"(-43.49639892578125, -26.971878051757812, 659.12451171875)","(26.420671463012695, -25.47392463684082, 660.2506103515625)","(69.52812957763672, 181.96075439453125, 55.58648681640625)","(78.4284439086914, 181.4244842529297, 55.39133071899414)",POINT (0.7187913656234741 0.1010734513401985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,33,248803681216,299241347,1,1,"(0.703346848487854, 0.10355100780725479)","(0.7318151593208313, 0.11865972727537155)",1,1,3.261215209960937,2.888916015625,"(-43.487491607666016, -26.97191047668457, 659.1260375976562)","(26.434673309326172, -25.468399047851562, 660.2252197265625)","(68.64183044433594, 181.24014282226562, 55.32419967651367)","(78.47834014892578, 178.48072814941406, 54.31988525390625)",POINT (0.7175810039043427 0.1111053675413132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,33,248803697883,299258014,1,1,"(0.6997525095939636, 0.07199148833751678)","(0.7252292633056641, 0.10345959663391113)",1,1,3.2255096435546875,2.8656005859375,"(-43.4741325378418, -26.97138214111328, 659.175537109375)","(26.45172882080078, -25.464731216430664, 660.1754150390625)","(67.3998794555664, 187.00404357910156, 57.42214584350586)","(76.20275115966797, 181.25682067871094, 55.330318450927734)",POINT (0.7124908864498138 0.087725542485714),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,33,248803714550,299274680,1,1,"(0.7075901627540588, 0.09815920889377594)","(0.7291174530982971, 0.11691774427890778)",1,1,3.2713165283203125,2.8860321044921875,"(-43.444969177246094, -26.94940757751465, 659.0707397460938)","(26.475868225097656, -25.453933715820312, 660.076904296875)","(70.10798645019531, 182.224853515625, 55.68265914916992)","(77.54621124267578, 178.7988739013672, 54.43565368652344)",POINT (0.718353807926178 0.1075384765863419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,33,248803731217,299291347,1,1,"(0.7096264362335205, 0.09650897234678268)","(0.7332721948623657, 0.0941108837723732)",1,1,3.286285400390625,2.864959716796875,"(-43.40653991699219, -26.917034149169922, 658.9304809570312)","(26.511924743652344, -25.43120002746582, 659.9775390625)","(70.81156921386719, 182.52627563476562, 55.79230499267578)","(78.98180389404297, 182.96424865722656, 55.95172119140625)",POINT (0.7214493155479431 0.0953099280595779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,33,248803747884,299308014,1,1,"(0.7012630701065063, 0.08331918716430664)","(0.7261161804199219, 0.11009383201599121)",1,1,3.258026123046875,2.87286376953125,"(-43.35860824584961, -26.88779067993164, 658.840087890625)","(26.561464309692383, -25.41048240661621, 659.9254760742188)","(67.92182922363281, 184.93519592285156, 56.66912078857422)","(76.50921630859375, 180.045166015625, 54.88929748535156)",POINT (0.7136896252632141 0.0967065095901489),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,33,248803764551,299324680,1,1,"(0.7081894278526306, 0.1118035539984703)","(0.7288246154785156, 0.1090749129652977)",1,1,3.29815673828125,2.8775177001953125,"(-43.30715560913086, -26.857738494873047, 658.8590087890625)","(26.618587493896484, -25.39328384399414, 660.0051879882812)","(70.31504821777344, 179.73291015625, 54.77565383911133)","(77.44502258300781, 180.23126220703125, 54.95701599121094)",POINT (0.7185070216655731 0.110439233481884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25,33,248803781218,299341347,1,1,"(0.6193695664405823, 0.1264205276966095)","(0.651345431804657, 0.1666872650384903)",1,1,3.305572509765625,2.915985107421875,"(-43.581565856933594, -26.98676300048828, 658.8952026367188)","(26.28346061706543, -25.528636932373047, 659.8630981445312)","(39.62554931640625, 177.0633087158203, 53.803993225097656)","(50.674007415771484, 169.70913696289062, 51.127281188964844)",POINT (0.6353574991226196 0.1465538963675499),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,33,248803797890,299358018,1,1,"(0.43853604793548584, 0.1670542061328888)","(0.46037757396698, 0.1506195068359375)",1,1,3.2874298095703125,2.85040283203125,"(-44.199859619140625, -27.027019500732422, 659.0302734375)","(25.58002281188965, -25.623943328857422, 659.7250366210938)","(-22.857009887695312, 169.64212036132812, 51.102882385253906)","(-15.310206413269043, 172.64370727539062, 52.19533920288086)",POINT (0.4494568109512329 0.1588368564844132),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,33,248803814556,299374684,1,1,"(0.3711262047290802, 0.16272631287574768)","(0.400974303483963, 0.14566825330257416)",1,1,3.3194122314453125,2.871337890625,"(-44.374088287353516, -27.021305084228516, 658.9215698242188)","(25.37700843811035, -25.615947723388672, 659.6805419921875)","(-46.14881134033203, 170.4325408935547, 51.39056396484375)","(-35.835540771484375, 173.54798889160156, 52.524497985839844)",POINT (0.3860502541065216 0.1541972830891609),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,33,248803831224,299391351,1,1,"(0.3839312493801117, 0.16365250945091248)","(0.39775487780570984, 0.2090175896883011)",1,1,3.314788818359375,2.932708740234375,"(-44.33427429199219, -27.01827621459961, 658.805908203125)","(25.445892333984375, -25.620506286621094, 659.5791015625)","(-41.72433853149414, 170.2633819580078, 51.32901382446289)","(-36.94792938232422, 161.97805786132812, 48.313385009765625)",POINT (0.3908430635929108 0.1863350495696068),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,33,248803847891,299408018,1,1,"(0.388139933347702, 0.16778923571109772)","(0.39792993664741516, 0.17982089519500732)",1,1,3.3015594482421875,2.9080963134765625,"(-44.34169006347656, -27.025901794433594, 658.696044921875)","(25.46832847595215, -25.618473052978516, 659.4326782226562)","(-40.27012634277344, 169.50784301757812, 51.054046630859375)","(-36.88743591308594, 167.31044006347656, 50.25422286987305)",POINT (0.3930349349975586 0.1738050654530525),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,33,248803864558,299424684,1,1,"(0.39073804020881653, 0.15784293413162231)","(0.3983141779899597, 0.2847624719142914)",1,1,3.3015594482421875,2.9989013671875,"(-44.357666015625, -27.0335750579834, 658.645751953125)","(25.46878433227539, -25.61687469482422, 659.3123168945312)","(-39.372413635253906, 171.3244171142578, 51.71520233154297)","(-36.75468063354492, 148.14425659179688, 43.27831268310547)",POINT (0.3945261090993881 0.2213027030229568),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,
0,25,33,248803881225,299441351,1,1,"(0.3854677677154541, 0.15685567259788513)","(0.40467599034309387, 0.18407252430915833)",1,1,3.3004302978515625,2.893524169921875,"(-44.388641357421875, -27.064411163330078, 658.6778564453125)","(25.45086669921875, -25.63726806640625, 659.2294921875)","(-41.193443298339844, 171.50474548339844, 51.78083419799805)","(-34.55651092529297, 166.533935546875, 49.97163009643555)",POINT (0.395071879029274 0.1704640984535217),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,33,248803897892,299458017,1,1,"(0.3875672221183777, 0.15293297171592712)","(0.4032075107097626, 0.1409022957086563)",1,1,3.28875732421875,2.85736083984375,"(-44.417747497558594, -27.086578369140625, 658.6737060546875)","(25.435117721557617, -25.654178619384766, 659.1825561523438)","(-40.468021392822266, 172.22117614746094, 52.041561126708984)","(-35.063907623291016, 174.4184112548828, 52.8413200378418)",POINT (0.3953873664140701 0.1469176337122917),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,33,248803914559,299474684,1,1,"(0.3904199004173279, 0.1510666310787201)","(0.3991294503211975, 0.134469136595726)",1,1,3.2804718017578125,2.8490753173828125,"(-44.44065475463867, -27.101585388183594, 658.5865478515625)","(25.41953468322754, -25.67276382446289, 659.111572265625)","(-39.48233413696289, 172.56202697753906, 52.165645599365234)","(-36.472991943359375, 175.59332275390625, 53.26897430419922)",POINT (0.3947746753692627 0.142767883837223),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,33,248803931232,299491356,1,1,"(0.3933302164077759, 0.16202887892723083)","(0.4036793112754822, 0.13104721903800964)",1,1,3.2860107421875,2.8284912109375,"(-44.4578742980957, -27.090534210205078, 658.47509765625)","(25.403867721557617, -25.676637649536133, 659.0646362304688)","(-38.47676467895508, 170.55992126464844, 51.43691635131836)","(-34.900882720947266, 176.2183074951172, 53.496429443359375)",POINT (0.398504763841629 0.1465380489826202),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,25,33,248803947898,299508022,1,1,"(0.3857135772705078, 0.13965247571468353)","(0.39861688017845154, 0.190218985080719)",1,1,3.261581420898437,2.90643310546875,"(-44.46598815917969, -27.07962417602539, 658.4255981445312)","(25.402406692504883, -25.682153701782227, 658.992431640625)","(-41.10850524902344, 174.6466827392578, 52.92438507080078)","(-36.650108337402344, 165.41136169433594, 49.56304168701172)",POINT (0.3921652287244797 0.1649357303977013),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
