,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,51,10,603929141484,9154605297,1,1,"(0.46521705389022827, 0.2861519753932953)","(0.4587657153606415, 0.2670161724090576)",1,1,2.45587158203125,2.6781463623046875,"(-40.72547149658203, -29.553264617919922, 644.831298828125)","(15.401540756225586, -32.20756530761719, 641.6361083984375)","(-13.638045310974121, 147.89047241210938, 43.185943603515625)","(-15.867147445678711, 151.38539123535156, 44.45793533325195)",POINT (0.4619913846254349 0.2765840739011764),,,,,,,,,,1,1,
0,51,10,603929158152,9154621964,1,1,"(0.4701426029205322, 0.3049306571483612)","(0.4586418569087982, 0.2615777254104614)",1,1,2.435531616210937,2.687042236328125,"(-40.704559326171875, -29.522602081298828, 644.9959716796875)","(15.431326866149902, -32.19824981689453, 641.6353149414062)","(-11.936137199401855, 144.4607696533203, 41.93770980834961)","(-15.909942626953125, 152.37864685058594, 44.81947708129883)",POINT (0.4643922299146652 0.2832541912794113),,,,,,,,,,1,1,
0,51,10,603929174821,9154638633,1,1,"(0.46710970997810364, 0.3023058772087097)","(0.46570855379104614, 0.26714614033699036)",1,1,2.468978881835937,2.6981353759765625,"(-40.688865661621094, -29.504119873046875, 644.9052734375)","(15.438762664794922, -32.1982421875, 641.6348876953125)","(-12.984078407287598, 144.940185546875, 42.112098693847656)","(-13.468222618103027, 151.36163330078125, 44.4493522644043)",POINT (0.4664091318845749 0.28472600877285),,,,,,,,,,1,1,
0,51,10,603929191489,9154655300,1,1,"(0.46696922183036804, 0.2962789833545685)","(0.4665354788303375, 0.2628672420978546)",1,1,2.4478912353515625,2.6914825439453125,"(-40.702327728271484, -29.485057830810547, 644.7415771484375)","(15.43235969543457, -32.188594818115234, 641.6800537109375)","(-13.032622337341309, 146.0408935546875, 42.512813568115234)","(-13.182496070861816, 152.14312744140625, 44.73377227783203)",POINT (0.4667523503303528 0.2795731127262116),,,,,,,,,,1,1,
0,51,10,603929208156,9154671967,1,1,"(0.4570449888706207, 0.2860065996646881)","(0.46037888526916504, 0.2616123855113983)",1,1,2.4422149658203125,2.7174530029296875,"(-40.722389221191406, -29.478538513183594, 644.484375)","(15.413154602050781, -32.19069290161133, 641.8177490234375)","(-16.461708068847656, 147.91700744628906, 43.19564437866211)","(-15.3097505569458, 152.37228393554688, 44.8172492980957)",POINT (0.4587119370698929 0.2738094925880432),,,,,,,,,,1,1,
0,51,10,603929224824,9154688634,1,1,"(0.4571664333343506, 0.30148640275001526)","(0.4666726887226105, 0.2565883994102478)",1,1,2.44464111328125,2.693939208984375,"(-40.79192352294922, -29.49199104309082, 644.7764892578125)","(15.332352638244629, -32.179901123046875, 641.7074584960938)","(-16.41973114013672, 145.08984375, 42.16659164428711)","(-13.135090827941895, 153.28985595703125, 45.151187896728516)",POINT (0.4619195610284805 0.2790374010801315),,,,,,,,,,1,1,
0,51,10,603929241490,9154705300,1,1,"(0.47262662649154663, 0.2822902500629425)","(0.47026756405830383, 0.2628800570964813)",1,1,2.45611572265625,2.7181854248046875,"(-40.91211700439453, -29.516132354736328, 644.9005126953125)","(15.238128662109375, -32.17166519165039, 641.552490234375)","(-11.077844619750977, 148.59576416015625, 43.44265365600586)","(-11.892963409423828, 152.14077758789062, 44.73293685913086)",POINT (0.4714470952749252 0.2725851535797119),,,,,,,,,,1,1,
0,51,10,603929258158,9154721967,1,1,"(0.45539623498916626, 0.2893996238708496)","(0.4589216113090515, 0.2574792802333832)",1,1,2.4429931640625,2.693832397460937,"(-40.95561218261719, -29.512319564819336, 644.5016479492188)","(15.183414459228516, -32.171756744384766, 641.7137451171875)","(-17.031387329101562, 147.29733276367188, 42.970062255859375)","(-15.813281059265137, 153.12716674804688, 45.09193801879883)",POINT (0.4571589231491089 0.2734394520521164),,,,,,,,,,1,1,
0,51,10,603929274824,9154738633,1,1,"(0.46615082025527954, 0.29022422432899475)","(0.46843236684799194, 0.24724972248077393)",1,1,2.4486846923828125,2.683074951171875,"(-41.08332824707031, -29.537927627563477, 644.9021606445312)","(15.051715850830078, -32.15542221069336, 641.4920654296875)","(-13.315394401550293, 147.14674377441406, 42.915218353271484)","(-12.527073860168457, 154.9954376220703, 45.771995544433594)",POINT (0.4672915935516357 0.2687369734048843),,,,,,,,,,1,1,
0,51,10,603929291492,9154755300,1,1,"(0.46610763669013977, 0.29388338327407837)","(0.4598722755908966, 0.25652799010276794)",1,1,2.4371490478515625,2.67633056640625,"(-41.146949768066406, -29.533527374267578, 644.5467529296875)","(15.008630752563477, -32.154090881347656, 641.676025390625)","(-13.330320358276367, 146.47845458984375, 42.67194747924805)","(-15.4847993850708, 153.3009033203125, 45.155181884765625)",POINT (0.4629899561405182 0.2752056866884232),,,,,,,,,,1,1,
