,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,13,16,407525647557,1682505058,1,1,"(0.9354923963546753, 0.011325037106871605)","(0.9306975603103638, 0.035549234598875046)",1,1,2.7020721435546875,2.6930084228515625,"(-65.8372802734375, 0.45026683807373047, 580.0446166992188)","(-4.2397613525390625, -4.4257659912109375, 579.010986328125)","(148.8539581298828, 198.08399963378906, 61.45485305786133)","(147.19723510742188, 193.65975952148438, 59.8445930480957)",POINT (0.9330949783325195 0.0234371358528733),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,16,407525664225,1682521725,1,1,"(0.9347808957099915, 0.013251111842691898)","(0.9345105886459351, 0.0523841567337513)",1,1,2.683212280273437,2.6847686767578125,"(-65.76611328125, 0.4794583320617676, 580.0398559570312)","(-4.167632102966309, -4.384430885314941, 579.0953369140625)","(148.608154296875, 197.73220825195312, 61.326847076416016)","(148.5147247314453, 190.58506774902344, 58.72550964355469)",POINT (0.9346457421779633 0.0328176342882216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,16,407525680892,1682538392,1,1,"(0.918243408203125, 0.03359270468354225)","(0.9236409068107605, 0.07551755756139755)",1,1,2.68408203125,2.680389404296875,"(-65.72166442871094, 0.5028629302978516, 579.876953125)","(-4.146257400512695, -4.343027591705322, 579.0399780273438)","(142.89401245117188, 194.01708984375, 59.97466278076172)","(144.7589874267578, 186.3600616455078, 57.18773651123047)",POINT (0.9209421575069427 0.0545551311224699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,16,407525697560,1682555059,1,1,"(0.9188506007194519, 0.033821359276771545)","(0.9191187620162964, 0.07804087549448013)",1,1,2.673492431640625,2.6806640625,"(-65.67510986328125, 0.5233004689216614, 579.8770751953125)","(-4.074408531188965, -4.300531387329102, 578.77197265625)","(143.1038055419922, 193.97532653808594, 59.95945739746094)","(143.19647216796875, 185.89923095703125, 57.019989013671875)",POINT (0.9189846813678741 0.0559311173856258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,16,407525714226,1682571725,1,1,"(0.9178658723831177, 0.03429441899061203)","(0.9205687046051025, 0.07373679429292679)",1,1,2.64202880859375,2.6794891357421875,"(-65.59484100341797, 0.5780907869338989, 579.740966796875)","(-3.9952967166900635, -4.268766403198242, 578.8377685546875)","(142.76358032226562, 193.888916015625, 59.92803192138672)","(143.6974639892578, 186.68528747558594, 57.306121826171875)",POINT (0.9192172884941101 0.0540156066417694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,16,407525730892,1682588391,1,1,"(0.9168629050254822, 0.04036463797092438)","(0.9221421480178833, 0.07675741612911224)",1,1,2.6561279296875,2.6761474609375,"(-65.51454162597656, 0.6305418014526367, 579.6908569335938)","(-3.9074177742004395, -4.250594139099121, 578.52392578125)","(142.4169921875, 192.78028869628906, 59.524505615234375)","(144.24111938476562, 186.1336212158203, 57.105308532714844)",POINT (0.9195025265216827 0.0585610270500183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,16,407525747564,1682605062,1,1,"(0.9183180332183838, 0.03896624594926834)","(0.9160632491111755, 0.07067061960697174)",1,1,2.6614227294921875,2.685516357421875,"(-65.42601776123047, 0.6719921827316284, 579.5278930664062)","(-3.812138557434082, -4.231188774108887, 578.5990600585938)","(142.9197998046875, 193.03567504882812, 59.617435455322266)","(142.1407012939453, 187.2452850341797, 57.509952545166016)",POINT (0.9171906411647797 0.05481843277812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,16,407525764230,1682621728,1,1,"(0.918026864528656, 0.04767795279622078)","(0.9199700951576233, 0.06964246928691864)",1,1,2.640853881835937,2.678329467773437,"(-65.33822631835938, 0.705403745174408, 579.3936157226562)","(-3.7201294898986816, -4.231860160827637, 578.1466064453125)","(142.81918334960938, 191.44459533691406, 59.03834915161133)","(143.49063110351562, 187.4330596923828, 57.578269958496094)",POINT (0.9189984798431396 0.0586602110415697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,16,407525780898,1682638395,1,1,"(0.9156123995780945, 0.048957709223032)","(0.9182028770446777, 0.07868631184101105)",1,1,2.653564453125,2.6913604736328125,"(-65.2690200805664, 0.7351976633071899, 579.3410034179688)","(-3.6425609588623047, -4.2140398025512695, 578.23095703125)","(141.9849395751953, 191.2108612060547, 58.95330047607422)","(142.8800048828125, 185.7813262939453, 56.97713088989258)",POINT (0.9169076383113861 0.0638220105320215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,16,407525797565,1682655062,1,1,"(0.9132320880889893, 0.03541029244661331)","(0.917375385761261, 0.07777085900306702)",1,1,2.6131744384765625,2.6876678466796875,"(-65.22020721435547, 0.7601024508476257, 579.23681640625)","(-3.593672037124634, -4.195806503295898, 578.1205444335938)","(141.16246032714844, 193.68511962890625, 59.85384750366211)","(142.59408569335938, 185.9485321044922, 57.03795623779297)",POINT (0.9153037369251251 0.0565905757248402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
