,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,46,31,71130174754,2080478340,1,1,"(0.5335313677787781, 0.7028099894523621)","(0.49458441138267517, 0.6104404330253601)",1,1,3.918701171875,3.7288665771484375,"(-54.25505065917969, -15.824588775634766, 593.9873046875)","(5.475689888000488, -18.593860626220703, 596.5809326171875)","(9.966296195983887, 71.79340362548828, 15.488876342773438)","(-3.49088716506958, 88.6634750366211, 21.62906837463379)",POINT (0.5140578895807266 0.6566252112388611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,31,71130191422,2080495007,1,1,"(0.5315178632736206, 0.698668897151947)","(0.49610579013824463, 0.6070109605789185)",1,1,3.9249267578125,3.734054565429688,"(-54.33180236816406, -15.829755783081055, 594.2022705078125)","(5.416848182678223, -18.566791534423828, 596.670166015625)","(9.270560264587402, 72.5497055053711, 15.764141082763672)","(-2.9651944637298584, 89.28982543945312, 21.857046127319336)",POINT (0.5138118267059326 0.6528399288654327),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,31,71130208089,2080511674,1,1,"(0.534372091293335, 0.7040714621543884)","(0.49762722849845886, 0.6034172773361206)",1,1,3.922164916992188,3.74420166015625,"(-54.39680480957031, -15.802525520324707, 594.3897705078125)","(5.355987548828125, -18.520797729492188, 596.7791748046875)","(10.256779670715332, 71.56298828125, 15.405034065246582)","(-2.439520835876465, 89.9461669921875, 22.095935821533203)",POINT (0.5159996598958969 0.6537443697452545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,31,71130224756,2080528341,1,1,"(0.5295717716217041, 0.7062133550643921)","(0.4973585605621338, 0.5982496738433838)",1,1,3.9501953125,3.744140625,"(-54.46611404418945, -15.773841857910156, 594.5765380859375)","(5.28125, -18.470090866088867, 596.8592529296875)","(8.598134994506836, 71.17182922363281, 15.262624740600586)","(-2.532338857650757, 90.88996124267578, 22.439435958862305)",POINT (0.513465166091919 0.6522315144538879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,31,71130241423,2080545007,1,1,"(0.536465585231781, 0.701817512512207)","(0.5027101635932922, 0.6047172546386719)",1,1,3.957244873046875,3.755142211914064,"(-54.53379821777344, -15.75358772277832, 594.7735595703125)","(5.218010902404785, -18.41034698486328, 596.81103515625)","(10.98012924194336, 71.97466278076172, 15.554830551147461)","(-0.6832268238067627, 89.70874786376953, 22.009523391723633)",POINT (0.5195878744125366 0.6532673835754395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,31,71130258094,2080561678,1,1,"(0.5305094122886658, 0.6927285194396973)","(0.49942630529403687, 0.5961664915084839)",1,1,3.964553833007813,3.75836181640625,"(-54.612892150878906, -15.744242668151855, 594.98876953125)","(5.1491546630859375, -18.372209548950195, 597.1962890625)","(8.922111511230469, 73.63465118408203, 16.159013748168945)","(-1.8178930282592773, 91.27042388916016, 22.577943801879883)",POINT (0.5149678587913513 0.6444475054740906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,31,71130274761,2080578345,1,1,"(0.5304235219955444, 0.6974614262580872)","(0.4980342388153076, 0.5927382111549377)",1,1,3.959762573242188,3.755950927734375,"(-54.702003479003906, -15.758467674255371, 595.2721557617188)","(5.069592475891113, -18.359394073486328, 597.2764282226562)","(8.89244556427002, 72.7702407836914, 15.84439468383789)","(-2.2988717555999756, 91.89655303955078, 22.80581283569336)",POINT (0.514228880405426 0.6450998187065125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,31,71130291428,2080595011,1,1,"(0.5331927537918091, 0.7125710248947144)","(0.49321383237838745, 0.6027661561965942)",1,1,3.960983276367188,3.761627197265625,"(-54.787322998046875, -15.783053398132324, 595.4569702148438)","(4.995258331298828, -18.368209838867188, 597.4451904296875)","(9.849276542663574, 70.01068115234375, 14.839985847473145)","(-3.9644548892974854, 90.06509399414062, 22.139223098754883)",POINT (0.5132032930850983 0.6576685905456543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,31,71130308095,2080611678,1,1,"(0.5363538265228271, 0.703222930431366)","(0.4947994351387024, 0.6117696166038513)",1,1,3.981719970703125,3.754592895507813,"(-54.87897872924805, -15.878982543945312, 595.4815673828125)","(4.909181594848633, -18.4016056060791, 597.7723388671875)","(10.941499710083008, 71.7179946899414, 15.461400985717773)","(-3.4165844917297363, 88.42070770263672, 21.540712356567383)",POINT (0.5155766308307648 0.6574962735176086),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,46,31,71130324762,2080628345,1,1,"(0.5360554456710815, 0.6921441555023193)","(0.4930762052536011, 0.6020911931991577)",1,1,3.976531982421875,3.760330200195313,"(-54.99048614501953, -15.939969062805176, 595.801513671875)","(4.80718994140625, -18.411828994750977, 597.8033447265625)","(10.838415145874023, 73.74136352539062, 16.19789695739746)","(-4.011996269226074, 90.18834686279297, 22.18408203125)",POINT (0.5145658254623413 0.6471176743507385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
