,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,30,14,1503876607,13387625391,1,1,"(0.31248798966407776, 0.06770255416631699)","(0.32721149921417236, 0.13450048863887787)",1,1,3.1925048828125,2.8998565673828125,"(-70.20186614990234, -50.950103759765625, 645.57861328125)","(-6.5703887939453125, -51.803070068359375, 644.8322143554688)","(-66.40979766845703, 187.78736877441406, 57.70721435546875)","(-61.32245635986328, 175.58761596679688, 53.266849517822266)",POINT (0.3198497444391251 0.1011015214025974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,14,1503893275,13387642058,1,1,"(0.3157045841217041, 0.06341904401779175)","(0.3267108201980591, 0.1327861249446869)",1,1,3.18524169921875,2.912872314453125,"(-70.26924896240234, -50.9440803527832, 645.5164794921875)","(-6.6278486251831055, -51.77763366699219, 644.6583251953125)","(-65.29837036132812, 188.56968688964844, 57.99198532104492)","(-61.49544906616211, 175.9007110595703, 53.38084030151367)",POINT (0.3212077021598816 0.0981025844812393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,14,1503909942,13387658725,1,1,"(0.3197774589061737, 0.05843612924218178)","(0.3315613865852356, 0.12251680344343185)",1,1,3.1590728759765625,2.9074249267578125,"(-70.35452270507812, -50.92680358886719, 645.5462646484375)","(-6.6781158447265625, -51.73466110229492, 644.2554931640625)","(-63.89109420776367, 189.47976684570312, 58.323204040527344)","(-59.81946563720703, 177.77627563476562, 54.06348419189453)",POINT (0.3256694227457046 0.0904764663428068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,14,1503926608,13387675391,1,1,"(0.31810298562049866, 0.06755128502845764)","(0.33257752656936646, 0.10721324384212494)",1,1,3.179168701171875,2.894775390625,"(-70.39295959472656, -50.906585693359375, 645.3848876953125)","(-6.726276397705078, -51.717411041259766, 644.3343505859375)","(-64.46967315673828, 187.81500244140625, 57.71726989746094)","(-59.468353271484375, 180.57125854492188, 55.080787658691406)",POINT (0.3253402560949326 0.0873822644352913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,14,1503943276,13387692058,1,1,"(0.3223857879638672, 0.06026604771614075)","(0.3220618665218353, 0.10901837050914764)",1,1,3.1759185791015625,2.877288818359375,"(-70.42071533203125, -50.89272689819336, 645.21337890625)","(-6.76182222366333, -51.70238494873047, 644.3797607421875)","(-62.9898567199707, 189.1455535888672, 58.20154571533203)","(-63.101776123046875, 180.24159240722656, 54.96078872680664)",POINT (0.3222238272428513 0.0846422091126442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,14,1503959942,13387708724,1,1,"(0.32118818163871765, 0.0718034952878952)","(0.32500460743904114, 0.1203971579670906)",1,1,3.19403076171875,2.9144287109375,"(-70.4691390991211, -50.899986267089844, 645.21484375)","(-6.7991743087768555, -51.69017791748047, 644.2525634765625)","(-63.403663635253906, 187.0384063720703, 57.43460464477539)","(-62.084991455078125, 178.1634063720703, 54.20440673828125)",POINT (0.3230963945388794 0.0961003266274929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,14,1503976610,13387725391,1,1,"(0.32242533564567566, 0.08208585530519485)","(0.328476220369339, 0.1267421692609787)",1,1,3.198593139648437,2.9083709716796875,"(-70.50794219970703, -50.91328811645508, 645.2183837890625)","(-6.838860988616943, -51.694766998291016, 644.16015625)","(-62.97618103027344, 185.1604461669922, 56.75111770629883)","(-60.88545608520508, 177.0045623779297, 53.7826042175293)",POINT (0.3254507780075073 0.1044140122830868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,14,1503993281,13387742062,1,1,"(0.3245346248149872, 0.08202055841684341)","(0.3302362263202667, 0.10827503353357315)",1,1,3.1863555908203125,2.8933258056640625,"(-70.53309631347656, -50.93306350708008, 645.2008666992188)","(-6.8580474853515625, -51.7158203125, 644.1710815429688)","(-62.24737548828125, 185.17239379882812, 56.755428314208984)","(-60.277339935302734, 180.37734985351562, 55.010196685791016)",POINT (0.327385425567627 0.0951477959752083),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,14,1504009948,13387758728,1,1,"(0.32320132851600647, 0.0838174819946289)","(0.326334685087204, 0.12338222563266754)",1,1,3.18585205078125,2.896835327148437,"(-70.53787231445312, -50.95592498779297, 645.0821533203125)","(-6.873156547546387, -51.73261260986328, 644.079833984375)","(-62.70806884765625, 184.8441925048828, 56.636009216308594)","(-61.625404357910156, 177.61822509765625, 54.00591278076172)",POINT (0.3247680068016052 0.1035998538136482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,14,1504026615,13387775395,1,1,"(0.3216833174228668, 0.07830885052680969)","(0.32354235649108887, 0.1421726793050766)",1,1,3.1861114501953125,2.900299072265625,"(-70.52696990966797, -50.98605728149414, 644.9312744140625)","(-6.880929946899414, -51.74517822265625, 644.0449829101562)","(-63.232574462890625, 185.8502655029297, 57.00221252441406)","(-62.59023666381836, 174.18641662597656, 52.7568244934082)",POINT (0.3226128369569778 0.1102407649159432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
