,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,31,3,356603828658,4932017375,1,1,"(0.4869183897972107, 0.6884913444519043)","(0.4778040647506714, 0.6837152242660522)",1,1,4.172286987304688,3.8676605224609375,"(-35.65390396118164, -0.05098183453083038, 696.458984375)","(30.166725158691406, -1.5958573818206787, 696.7625122070312)","(-4.262526035308838, 74.57503509521484, 16.501359939575195)","(-7.420983791351318, 75.44989013671875, 16.81974220275879)",POINT (0.482361227273941 0.6861032843589783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,31,3,356603845325,4932034041,1,1,"(0.47966593503952026, 0.6972727179527283)","(0.46657130122184753, 0.710028350353241)",1,1,4.19659423828125,3.85430908203125,"(-35.64730453491211, -0.043625883758068085, 696.4462280273438)","(30.164901733398438, -1.611799716949463, 696.8427734375)","(-6.775758743286133, 72.96656799316406, 15.915846824645996)","(-11.313535690307617, 70.63009643554688, 15.065455436706543)",POINT (0.4731186181306839 0.7036505341529846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,31,3,356603861992,4932050708,1,1,"(0.48201969265937805, 0.7120109796524048)","(0.46893128752708435, 0.7024769186973572)",1,1,4.18304443359375,3.87091064453125,"(-35.64875793457031, -0.04085182398557663, 696.486328125)","(30.173633575439453, -1.6195564270019531, 696.748291015625)","(-5.960107803344727, 70.26692962646484, 14.933269500732422)","(-10.495712280273438, 72.0132827758789, 15.568934440612793)",POINT (0.4754754900932312 0.707243949174881),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,31,3,356603878660,4932067375,1,1,"(0.4840017259120941, 0.6976122260093689)","(0.4700133800506592, 0.6839335560798645)",1,1,4.171798706054688,3.8825531005859375,"(-35.65538787841797, -0.009456920437514782, 696.4853515625)","(30.177642822265625, -1.593353509902954, 696.7474365234375)","(-5.273252487182617, 72.90436553955078, 15.893221855163574)","(-10.120738983154297, 75.40990447998047, 16.805200576782227)",POINT (0.4770075529813766 0.6907728910446167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,31,3,356603895326,4932084041,1,1,"(0.47716614603996277, 0.6875138878822327)","(0.46831074357032776, 0.6963717341423035)",1,1,4.1888275146484375,3.87969970703125,"(-35.65789031982422, -0.012403460219502449, 696.377685546875)","(30.167301177978516, -1.5985571146011353, 696.694580078125)","(-7.642038822174072, 74.75407409667969, 16.56649398803711)","(-10.71076774597168, 73.131591796875, 15.975944519042969)",POINT (0.4727384448051453 0.6919428110122681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,31,3,356603911994,4932100708,1,1,"(0.4871894121170044, 0.6925906538963318)","(0.47136688232421875, 0.695389986038208)",1,1,4.18035888671875,3.857635498046875,"(-35.672664642333984, 0.010113125666975975, 696.3223876953125)","(30.1590633392334, -1.5681443214416504, 696.7225952148438)","(-4.168611526489258, 73.8241958618164, 16.227991104125977)","(-9.651690483093262, 73.3114242553711, 16.04136085510254)",POINT (0.4792781472206116 0.6939903199672699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,31,3,356603928661,4932117375,1,1,"(0.48756152391433716, 0.6929808855056763)","(0.46997976303100586, 0.6909352540969849)",1,1,4.191558837890625,3.870330810546875,"(-35.70077133178711, 0.006807069294154644, 696.224853515625)","(30.136795043945312, -1.564234733581543, 696.791748046875)","(-4.039664268493652, 73.7527084350586, 16.201990127563477)","(-10.1323881149292, 74.12738037109375, 16.338415145874023)",POINT (0.4787706434726715 0.6919580698013306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,31,3,356603945332,4932134045,1,1,"(0.4987812936306, 0.6816490888595581)","(0.4731235206127167, 0.6791801452636719)",1,1,4.1786956787109375,3.898712158203125,"(-35.75440216064453, 0.0176992267370224, 696.2459716796875)","(30.096248626708984, -1.532439947128296, 696.863525390625)","(-0.1515962928533554, 75.8283462524414, 16.957502365112305)","(-9.042949676513672, 76.28057861328125, 17.122116088867188)",POINT (0.4859524071216583 0.680414617061615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,31,3,356603962000,4932150712,1,1,"(0.4936145842075348, 0.6869311332702637)","(0.4877588748931885, 0.6769370436668396)",1,1,4.1961822509765625,3.904876708984375,"(-35.79312515258789, 0.0061830803751945496, 696.29541015625)","(30.050769805908203, -1.525672435760498, 696.867919921875)","(-1.9420530796051025, 74.86084747314453, 16.605310440063477)","(-3.9712698459625244, 76.69144439697266, 17.27166175842285)",POINT (0.4906867295503616 0.6819340884685516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,31,3,356603978667,4932167379,1,1,"(0.48583492636680603, 0.6868348717689514)","(0.4856431484222412, 0.6562917828559875)",1,1,4.2147064208984375,3.9251556396484375,"(-35.83197784423828, 0.008438353426754475, 696.2776489257812)","(30.00136947631836, -1.5028338432312012, 696.7112426757812)","(-4.638004302978516, 74.87844848632812, 16.611740112304688)","(-4.704446315765381, 80.47306823730469, 18.648046493530273)",POINT (0.4857390373945236 0.6715633273124695),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
