,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,57,22,508800106193,2056934502,1,1,"(0.4504760801792145, 0.6877893805503845)","(0.4801691174507141, 0.7454198002815247)",1,1,2.6143951416015625,2.587387084960937,"(-46.475616455078125, 24.208969116210938, 526.9684448242188)","(12.159668922424316, 24.945632934570312, 526.0977783203125)","(-18.731422424316406, 74.53670501708984, 16.487380981445312)","(-8.471725463867188, 64.01130676269531, 12.656386375427246)",POINT (0.4653225988149643 0.7166045904159546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,22,508800122861,2056951169,1,1,"(0.44412073493003845, 0.6920517683029175)","(0.48625412583351135, 0.7417895197868347)",1,1,2.6190948486328125,2.607086181640625,"(-46.46881866455078, 24.233619689941406, 527.0240478515625)","(12.181886672973633, 24.958587646484375, 526.1049194335938)","(-20.927345275878906, 73.75823974609375, 16.20405387878418)","(-6.3691887855529785, 64.67430114746094, 12.897722244262695)",POINT (0.4651874303817749 0.7169206440448761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,22,508800139531,2056967839,1,1,"(0.4507730007171631, 0.6997530460357666)","(0.48392024636268616, 0.7508089542388916)",1,1,2.6266021728515625,2.5962371826171875,"(-46.45029067993164, 24.256311416625977, 527.0416870117188)","(12.211807250976562, 24.968975067138672, 526.1424560546875)","(-18.628822326660156, 72.3517074584961, 15.692076683044434)","(-7.175617694854736, 63.02701187133789, 12.298162460327148)",POINT (0.4673466235399246 0.7252810001373291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,22,508800156197,2056984505,1,1,"(0.45566636323928833, 0.6909875869750977)","(0.47901225090026855, 0.7536558508872986)",1,1,2.618621826171875,2.6305084228515625,"(-46.43279266357422, 24.27940559387207, 527.0279541015625)","(12.239530563354492, 24.979473114013672, 526.1336669921875)","(-16.938060760498047, 73.9526138305664, 16.274738311767578)","(-8.871459007263184, 62.50707244873047, 12.10895824432373)",POINT (0.4673393070697784 0.7223217189311981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,22,508800172865,2057001172,1,1,"(0.44170933961868286, 0.7013437747955322)","(0.478413850069046, 0.7495911121368408)",1,1,2.641510009765625,2.62664794921875,"(-46.4110107421875, 24.297199249267578, 527.0072631835938)","(12.263633728027344, 24.99686622619629, 526.1634521484375)","(-21.760549545288086, 72.06118774414062, 15.586341857910156)","(-9.078208923339844, 63.24946212768555, 12.379097938537598)",POINT (0.4600615948438644 0.7254674434661865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,22,508800189532,2057017839,1,1,"(0.4531634747982025, 0.6513119339942932)","(0.4802682101726532, 0.7201868891716003)",1,1,2.65869140625,2.6313629150390625,"(-46.41618347167969, 24.4490966796875, 527.2261962890625)","(12.264071464538574, 25.12319564819336, 526.08642578125)","(-17.80286407470703, 81.19884490966797, 18.912155151367188)","(-8.437480926513672, 68.61973571777344, 14.333740234375)",POINT (0.4667158424854279 0.6857494115829468),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,57,22,508800206199,2057034505,1,1,"(0.4547501504421234, 0.2765153646469116)","(0.5093720555305481, 0.29851585626602173)",1,1,2.62762451171875,2.574432373046875,"(-46.28253936767578, 25.02102279663086, 527.2978515625)","(12.25594711303711, 25.70709228515625, 526.3858642578125)","(-17.254627227783203, 149.65048217773438, 43.82650375366211)","(1.61861252784729, 145.6324005126953, 42.36404800415039)",POINT (0.4820611029863358 0.2875156104564667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,22,508800222866,2057051172,1,1,"(0.4769790768623352, 0.3001590371131897)","(0.4937300682067871, 0.33898302912712097)",1,1,2.61370849609375,2.592514038085937,"(-46.29236602783203, 25.21596908569336, 527.257080078125)","(12.264735221862793, 25.914316177368164, 526.4850463867188)","(-9.573962211608887, 145.332275390625, 42.254817962646484)","(-3.7860829830169678, 138.24159240722656, 39.67402267456055)",POINT (0.4853545725345612 0.3195710331201553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,57,22,508800239533,2057067838,1,1,"(0.46645838022232056, 0.2514973282814026)","(0.49502068758010864, 0.2880539000034332)",1,1,2.6672821044921875,2.6312713623046875,"(-46.361175537109375, 25.177654266357422, 527.5453491210938)","(12.285512924194336, 25.862449645996094, 526.5153198242188)","(-13.20913314819336, 154.2196807861328, 45.489593505859375)","(-3.3401262760162354, 147.54312133789062, 43.059505462646484)",POINT (0.4807395339012146 0.2697756141424179),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,22,508800256200,2057084505,1,1,"(0.4624834954738617, 0.25299423933029175)","(0.48529428243637085, 0.28641852736473083)",1,1,2.6681365966796875,2.633407592773437,"(-46.37963104248047, 25.171566009521484, 527.604248046875)","(12.270435333251953, 25.876951217651367, 526.5541381835938)","(-14.582555770874023, 153.9462890625, 45.39009475708008)","(-6.700836658477783, 147.84178161621094, 43.168216705322266)",POINT (0.4738888889551163 0.2697063833475113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
