,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,number.1,n.1,if.1,<=.1,n.2,0.1,0.2,      .1,letrec.1,-----------.1,helper.1,lambda.1,i.1,acc.1,if.2,>.1,i.2,n.3,acc.2,helper.2,+.1,i.3,1.1,+.2,acc.3,i.4,).1,).2,).3,).4,(.1,helper.3,1.2,0.3,).5,).6,).7,question,code,choices
0,59,32,337068788932,6730448056,1,1,"(0.5373353362083435, 0.5974831581115723)","(0.45647820830345154, 0.5425927042961121)",1,1,2.64666748046875,2.5049591064453125,"(-69.48539733886719, -80.98554229736328, 709.6707763671875)","(-1.228895664215088, -80.99028015136719, 715.911865234375)","(11.280661582946777, 91.02993774414062, 22.49042320251465)","(-16.65752601623535, 101.05500793457031, 26.139118194580078)",POINT (0.4969067722558975 0.5700379312038422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,32,337068805599,6730464722,1,1,"(0.5231748819351196, 0.5672826170921326)","(0.45107829570770264, 0.5488789677619934)",1,1,2.627182006835937,2.5277252197265625,"(-69.42203521728516, -80.96258544921875, 709.597412109375)","(-1.1872607469558716, -80.98817443847656, 715.8548583984375)","(6.38785457611084, 96.54566955566406, 24.498001098632812)","(-18.523353576660156, 99.90687561035156, 25.721298217773438)",POINT (0.4871265888214111 0.558080792427063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,32,337068822266,6730481389,1,1,"(0.5281832218170166, 0.5747557878494263)","(0.45268499851226807, 0.5504376292228699)",1,1,2.6344451904296875,2.5329742431640625,"(-69.38599395751953, -80.9505386352539, 709.5791015625)","(-1.1498329639434814, -80.99542236328125, 715.8265380859375)","(8.118368148803711, 95.18082427978516, 24.001161575317383)","(-17.968181610107422, 99.6221923828125, 25.61774444580078)",POINT (0.4904341101646423 0.5625967085361481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,32,337068838938,6730498060,1,1,"(0.536270797252655, 0.572727382183075)","(0.47065773606300354, 0.5420063138008118)",1,1,2.6180877685546875,2.5102081298828125,"(-69.35758972167969, -80.94312286376953, 709.6116943359375)","(-1.1057775020599365, -81.01504516601562, 715.9398193359375)","(10.912819862365723, 95.55126953125, 24.136024475097656)","(-11.758146286010742, 101.16206359863281, 26.178199768066406)",POINT (0.5034642666578293 0.5573668479919434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,32,337068855604,6730514726,1,1,"(0.531924307346344, 0.5615841150283813)","(0.46388867497444153, 0.5338031053543091)",1,1,2.612091064453125,2.519073486328125,"(-69.32535552978516, -80.92707824707031, 709.619140625)","(-1.0672335624694824, -81.03054809570312, 716.0531005859375)","(9.41100025177002, 97.58643341064453, 24.87677574157715)","(-14.097027778625488, 102.66027069091797, 26.723512649536133)",POINT (0.4979064911603928 0.5476936101913452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,32,337068872272,6730531393,1,1,"(0.5367221832275391, 0.5661936402320862)","(0.46386513113975525, 0.540225088596344)",1,1,2.625579833984375,2.517318725585937,"(-69.2998046875, -80.91635131835938, 709.6527099609375)","(-1.0310516357421875, -81.01883697509766, 715.9398803710938)","(11.068782806396484, 96.74456787109375, 24.570354461669922)","(-14.105159759521484, 101.48738098144531, 26.296619415283203)",POINT (0.5002936571836472 0.5532093644142151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,32,337068888938,6730548059,1,1,"(0.5311391353607178, 0.5587918162345886)","(0.4515906274318695, 0.5414085388183594)",1,1,2.60345458984375,2.521591186523437,"(-69.26216888427734, -80.90269470214844, 709.60400390625)","(-1.003163456916809, -81.01028442382812, 715.8272705078125)","(9.139697074890137, 98.0964126586914, 25.062389373779297)","(-18.34632110595703, 101.27124786376953, 26.21791648864746)",POINT (0.4913648813962936 0.550100177526474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,32,337068905606,6730564726,1,1,"(0.523969292640686, 0.586418628692627)","(0.4463580846786499, 0.5425132513046265)",1,1,2.64617919921875,2.501220703125,"(-69.25283813476562, -80.89459228515625, 709.6923828125)","(-0.9864474534988403, -81.00579833984375, 715.7705078125)","(6.662332534790039, 93.05075073242188, 23.225872039794922)","(-20.1543025970459, 101.06946563720703, 26.144515991210938)",POINT (0.485163688659668 0.5644659399986267),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,32,337068922274,6730581393,1,1,"(0.5378983616828918, 0.5956876277923584)","(0.45442989468574524, 0.5414708256721497)",1,1,2.62445068359375,2.511993408203125,"(-69.23667907714844, -80.88394927978516, 709.6954345703125)","(-0.9727311134338379, -81.01716613769531, 715.826904296875)","(11.475184440612793, 91.35787963867188, 22.609760284423828)","(-17.365280151367188, 101.25984191894531, 26.21383285522461)",POINT (0.4961641281843185 0.568579226732254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,32,337068938941,6730598059,1,1,"(0.531825840473175, 0.6224451065063477)","(0.46216604113578796, 0.5494052171707153)",1,1,2.6641998291015625,2.5070037841796875,"(-69.20707702636719, -80.83969116210938, 709.6448974609375)","(-0.9562176465988159, -81.00370788574219, 715.8837890625)","(9.37697982788086, 86.4709701538086, 20.831117630004883)","(-14.692243576049805, 99.8107681274414, 25.686309814453125)",POINT (0.4969959408044815 0.5859251618385315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
