,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,59,30,336687530388,6349201268,1,1,"(0.4692174196243286, 0.34424445033073425)","(0.3880109190940857, 0.2990628778934479)",1,1,2.692489624023437,2.4624176025390625,"(-62.18868637084961, -47.007049560546875, 696.9422607421875)","(5.901148796081543, -45.48263931274414, 702.2425537109375)","(-12.255807876586914, 137.28067016601562, 39.32424545288086)","(-40.31471252441406, 145.532470703125, 42.327701568603516)",POINT (0.4286141693592072 0.3216536641120911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,30,336687547055,6349217935,1,1,"(0.4695112705230713, 0.33049535751342773)","(0.3992467224597931, 0.28362366557121277)",1,1,2.6748199462890625,2.493682861328125,"(-62.2077522277832, -47.00371551513672, 697.0206909179688)","(5.8837127685546875, -45.47010803222656, 702.2701416015625)","(-12.154280662536621, 139.79171752929688, 40.23829650878906)","(-36.432464599609375, 148.35223388671875, 43.354007720947266)",POINT (0.4343789964914322 0.3070595115423202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,30,336687563722,6349234601,1,1,"(0.46318134665489197, 0.3418307304382324)","(0.3968923091888428, 0.2981939911842346)",1,1,2.68780517578125,2.4897613525390625,"(-62.22784423828125, -46.9856071472168, 697.125732421875)","(5.881706714630127, -45.439720153808594, 702.1889038085938)","(-14.341436386108398, 137.72149658203125, 39.48469924926758)","(-37.245967864990234, 145.691162109375, 42.38545227050781)",POINT (0.4300368279218674 0.3200123608112335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,30,336687580389,6349251268,1,1,"(0.4705093502998352, 0.3382127285003662)","(0.4010520577430725, 0.28481388092041016)",1,1,2.681793212890625,2.4770660400390625,"(-62.22147750854492, -46.966102600097656, 697.0995483398438)","(5.889413833618164, -45.426544189453125, 702.1341552734375)","(-11.80941104888916, 138.38229370117188, 39.72515106201172)","(-35.80867004394531, 148.13485717773438, 43.274898529052734)",POINT (0.4357807040214539 0.3115133047103882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,30,336687597057,6349267935,1,1,"(0.47029420733451843, 0.3418740928173065)","(0.40059635043144226, 0.2753150463104248)",1,1,2.685821533203125,2.4701385498046875,"(-62.21133804321289, -46.907188415527344, 697.18310546875)","(5.908853054046631, -45.39366149902344, 702.188232421875)","(-11.883764266967773, 137.71356201171875, 39.481849670410156)","(-35.96611785888672, 149.8697052001953, 43.90629577636719)",POINT (0.4354452788829804 0.3085945695638657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,30,336687613724,6349284601,1,1,"(0.46143195033073425, 0.34218770265579224)","(0.40394800901412964, 0.2749602198600769)",1,1,2.6629180908203125,2.484161376953125,"(-62.20072937011719, -46.857872009277344, 697.184814453125)","(5.921688079833984, -45.37125778198242, 702.2698364257812)","(-14.945886611938477, 137.65628051757812, 39.461029052734375)","(-34.808040618896484, 149.9345245361328, 43.92984390258789)",POINT (0.432689979672432 0.3085739612579346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,30,336687630391,6349301268,1,1,"(0.4649977684020996, 0.3507232666015625)","(0.3977643847465515, 0.2803182303905487)",1,1,2.665557861328125,2.4677734375,"(-62.18796920776367, -46.816192626953125, 697.2694091796875)","(5.95939826965332, -45.344364166259766, 702.4053955078125)","(-13.713799476623535, 136.0973663330078, 38.89365768432617)","(-36.944637298583984, 148.95591735839844, 43.57377624511719)",POINT (0.4313810765743256 0.3155207484960556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,30,336687647059,6349317935,1,1,"(0.46344056725502014, 0.33998212218284607)","(0.3966201841831207, 0.2837527096271515)",1,1,2.6665802001953125,2.4552764892578125,"(-62.169960021972656, -46.783935546875, 697.218017578125)","(5.979570388793945, -45.33960723876953, 702.37744140625)","(-14.25186538696289, 138.05914306640625, 39.607521057128906)","(-37.340003967285156, 148.3286590576172, 43.345458984375)",POINT (0.4300303757190704 0.3118674159049988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,30,336687663729,6349334604,1,1,"(0.4694908559322357, 0.33675044775009155)","(0.40051886439323425, 0.27696460485458374)",1,1,2.6902618408203125,2.457626342773437,"(-62.16658401489258, -46.77012634277344, 697.5459594726562)","(6.000863075256348, -45.331172943115234, 702.322998046875)","(-12.16132926940918, 138.6493377685547, 39.82242965698242)","(-35.99290466308594, 149.56842041015625, 43.79668045043945)",POINT (0.435004860162735 0.3068575263023376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,30,336687680396,6349351271,1,1,"(0.470747709274292, 0.34109899401664734)","(0.3959331214427948, 0.2817925810813904)",1,1,2.6725006103515625,2.4621734619140625,"(-62.14430236816406, -46.766963958740234, 697.5230102539062)","(6.033449172973633, -45.36432647705078, 702.322265625)","(-11.72706127166748, 137.8551483154297, 39.533329010009766)","(-37.577392578125, 148.68666076660156, 43.47572326660156)",POINT (0.4333404153585434 0.3114457875490189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
