,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,55,6,836402038385,353151497,1,1,"(0.43496543169021606, 0.35119473934173584)","(0.4326433539390564, 0.3836199939250946)",1,1,3.130401611328125,3.11962890625,"(-33.4866828918457, 37.67181396484375, 554.8577880859375)","(24.176450729370117, 37.522804260253906, 555.3551025390625)","(-24.090749740600586, 136.01126098632812, 38.862300872802734)","(-24.893081665039062, 130.08921813964844, 36.70684814453125)",POINT (0.4338043928146362 0.3674073666334152),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402055052,353168164,1,1,"(0.43669915199279785, 0.336500346660614)","(0.4315353333950043, 0.3731018602848053)",1,1,3.1120758056640625,3.105743408203125,"(-33.49742889404297, 37.665733337402344, 554.8399047851562)","(24.165712356567383, 37.5279541015625, 555.355712890625)","(-23.491695404052734, 138.6950225830078, 39.83903121948242)","(-25.27592658996582, 132.01022338867188, 37.406002044677734)",POINT (0.4341172426939011 0.3548011034727097),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402071720,353184831,1,1,"(0.43338266015052795, 0.3468864858150482)","(0.4303225874900818, 0.3704178035259247)",1,1,3.130233764648437,3.108795166015625,"(-33.520755767822266, 37.666419982910156, 554.9232177734375)","(24.14670181274414, 37.53224563598633, 555.3397216796875)","(-24.63763427734375, 136.79811096191406, 39.148681640625)","(-25.694963455200195, 132.50042724609375, 37.584434509277344)",POINT (0.4318526238203049 0.3586521446704864),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402088386,353201497,1,1,"(0.43490859866142273, 0.3416592478752136)","(0.42693230509757996, 0.3850102424621582)",1,1,3.1374664306640625,3.118011474609375,"(-33.55287170410156, 37.66048049926758, 554.919677734375)","(24.11985206604004, 37.541202545166016, 555.290283203125)","(-24.11038589477539, 137.75279235839844, 39.49616241455078)","(-26.86639404296875, 129.8353271484375, 36.6143913269043)",POINT (0.4309204518795013 0.3633347451686859),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402105053,353218164,1,1,"(0.4289380609989166, 0.3566702902317047)","(0.4276116192340851, 0.38336053490638733)",1,1,3.138946533203125,3.1200103759765625,"(-33.57697677612305, 37.653926849365234, 554.69287109375)","(24.08542251586914, 37.55377960205078, 555.292724609375)","(-26.173357009887695, 135.01123046875, 38.49830627441406)","(-26.631662368774414, 130.13661193847656, 36.72407150268555)",POINT (0.4282748401165008 0.370015412569046),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402121725,353234835,1,1,"(0.4301750957965851, 0.36026984453201294)","(0.43056032061576843, 0.3784365952014923)",1,1,3.1500244140625,3.138900756835937,"(-33.61764144897461, 37.66376876831055, 554.6885986328125)","(24.03421401977539, 37.56631088256836, 555.2789306640625)","(-25.745920181274414, 134.35382080078125, 38.259029388427734)","(-25.612831115722656, 131.03590393066406, 37.051387786865234)",POINT (0.4303677082061768 0.3693532198667526),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402138392,353251502,1,1,"(0.43398645520210266, 0.34391656517982483)","(0.43317973613739014, 0.3627075254917145)",1,1,3.1449127197265625,3.129257202148437,"(-33.677398681640625, 37.67687225341797, 554.76904296875)","(23.99474334716797, 37.588951110839844, 555.41845703125)","(-24.42900276184082, 137.3405303955078, 39.346107482910156)","(-24.70774269104004, 133.9086151123047, 38.09696578979492)",POINT (0.4335830956697464 0.3533120453357696),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402155060,353268169,1,1,"(0.4306829869747162, 0.35973867774009705)","(0.43092039227485657, 0.3800961375236511)",1,1,3.1501922607421875,3.14361572265625,"(-33.70305633544922, 37.690677642822266, 554.7830810546875)","(23.95783805847168, 37.6025390625, 555.3350830078125)","(-25.570436477661133, 134.45083618164062, 38.29431915283203)","(-25.4883975982666, 130.73281860351562, 36.9410514831543)",POINT (0.4308016896247864 0.3699174076318741),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402171726,353284835,1,1,"(0.42922285199165344, 0.3554464280605316)","(0.42656072974205017, 0.38217589259147644)",1,1,3.1523590087890625,3.1309356689453125,"(-33.73107147216797, 37.69892120361328, 554.6943969726562)","(23.919612884521484, 37.604225158691406, 555.1154174804688)","(-26.0749454498291, 135.23475646972656, 38.57963943481445)","(-26.994781494140625, 130.3529815673828, 36.80278778076172)",POINT (0.4278917908668518 0.368811160326004),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402188394,353301502,1,1,"(0.42983901500701904, 0.3472014367580414)","(0.42281538248062134, 0.38141489028930664)",1,1,3.14959716796875,3.1310577392578125,"(-33.756927490234375, 37.70796203613281, 554.6240234375)","(23.896018981933594, 37.615455627441406, 555.0142822265625)","(-25.86204719543457, 136.7406005859375, 39.127723693847656)","(-28.288888931274414, 130.49195861816406, 36.85342025756836)",POINT (0.4263271987438202 0.364308163523674),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402205061,353318169,1,1,"(0.4312146008014679, 0.35694360733032227)","(0.42461952567100525, 0.37506961822509766)",1,1,3.1712799072265625,3.12310791015625,"(-33.7847900390625, 37.71186065673828, 554.6036376953125)","(23.871685028076172, 37.63923645019531, 555.0506591796875)","(-25.386741638183594, 134.96131896972656, 38.48012161254883)","(-27.665517807006836, 131.65084838867188, 37.275177001953125)",POINT (0.4279170632362366 0.36600661277771),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402221728,353334835,1,1,"(0.4347515404224396, 0.362773597240448)","(0.428931325674057, 0.3754247725009918)",1,1,3.1597900390625,3.114608764648437,"(-33.81663513183594, 37.727718353271484, 554.7200927734375)","(23.85300636291504, 37.66102981567383, 555.1201782226562)","(-24.16463851928711, 133.89654541015625, 38.09257125854492)","(-26.17567253112793, 131.58596801757812, 37.251617431640625)",POINT (0.4318414330482483 0.3690991848707199),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402238395,353351502,1,1,"(0.4350338280200958, 0.3639974594116211)","(0.43091633915901184, 0.3841557204723358)",1,1,3.1701812744140625,3.1237335205078125,"(-33.848663330078125, 37.7223014831543, 554.7508544921875)","(23.82900619506836, 37.673362731933594, 555.1388549804688)","(-24.067106246948242, 133.67303466796875, 38.01117706298828)","(-25.48981285095215, 129.99139404296875, 36.671180725097656)",POINT (0.4329750835895538 0.3740765899419784),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402255067,353368173,1,1,"(0.4361901581287384, 0.3583464026451111)","(0.43060994148254395, 0.386172890663147)",1,1,3.159530639648437,3.117156982421875,"(-33.87017059326172, 37.70854949951172, 554.6968994140625)","(23.80042266845703, 37.6749382019043, 555.0724487304688)","(-23.667564392089844, 134.7051239013672, 38.3868522644043)","(-25.595674514770508, 129.6229705810547, 36.5371208190918)",POINT (0.4334000498056412 0.372259646654129),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402271734,353384840,1,1,"(0.4337809383869171, 0.3471878170967102)","(0.4313946068286896, 0.3768129348754883)",1,1,3.145736694335937,3.114044189453125,"(-33.88097381591797, 37.69438171386719, 554.6441650390625)","(23.782100677490234, 37.67674255371094, 555.1251220703125)","(-24.500019073486328, 136.74310302734375, 39.12858200073242)","(-25.32455825805664, 131.3324432373047, 37.159324645996094)",POINT (0.4325877726078033 0.3620003759860992),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402288401,353401506,1,1,"(0.4357745349407196, 0.35790008306503296)","(0.43561604619026184, 0.3786967694759369)",1,1,3.1558837890625,3.1082305908203125,"(-33.904701232910156, 37.71321105957031, 554.5567016601562)","(23.743881225585938, 37.69843292236328, 555.008056640625)","(-23.81117057800293, 134.78662109375, 38.41655349731445)","(-23.86593246459961, 130.9884033203125, 37.03404998779297)",POINT (0.4356952905654907 0.3682984262704849),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,55,6,836402305068,353418173,1,1,"(0.43970414996147156, 0.24886080622673035)","(0.44100290536880493, 0.29119986295700073)",1,1,3.154388427734375,3.094268798828125,"(-33.84036636352539, 37.93970489501953, 554.6318359375)","(23.740169525146484, 37.947471618652344, 555.0751342773438)","(-22.453393936157227, 154.70120239257812, 45.66488265991211)","(-22.004638671875, 146.96856689453125, 42.85032653808594)",POINT (0.4403535276651382 0.2700303345918655),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,55,6,836402321734,353434839,1,1,"(0.4479691684246063, 0.22569428384304047)","(0.4436156153678894, 0.2793513536453247)",1,1,3.1589508056640625,3.0914764404296875,"(-33.76744079589844, 38.01326370239258, 554.707275390625)","(23.759660720825195, 38.050071716308594, 555.0758056640625)","(-19.597625732421875, 158.93228149414062, 47.204795837402344)","(-21.101879119873047, 149.13250732421875, 43.638038635253906)",POINT (0.4457923918962479 0.2525228187441826),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,55,6,836402338402,353451506,1,1,"(0.45113229751586914, 0.22674548625946045)","(0.44148004055023193, 0.2818986177444458)",1,1,3.157928466796875,3.10821533203125,"(-33.7825927734375, 37.99248504638672, 554.6190795898438)","(23.78052520751953, 38.022254943847656, 554.9024047851562)","(-18.504688262939453, 158.7402801513672, 47.13495635986328)","(-21.83977508544922, 148.66729736328125, 43.46867370605469)",POINT (0.4463061690330505 0.2543220520019531),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,55,6,836402355069,353468173,1,1,"(0.4516517221927643, 0.22897805273532867)","(0.442529559135437, 0.27507907152175903)",1,1,3.1593475341796875,3.084930419921875,"(-33.77186584472656, 37.99473190307617, 554.6199951171875)","(23.79815673828125, 38.014503479003906, 554.78125)","(-18.325214385986328, 158.33255004882812, 46.98649597167969)","(-21.477140426635742, 149.91281127929688, 43.921966552734375)",POINT (0.4470906406641006 0.2520285621285438),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,55,6,836402371736,353484839,1,1,"(0.4482063949108124, 0.23447635769844055)","(0.4425163269042969, 0.2820458710193634)",1,1,3.167694091796875,3.097930908203125,"(-33.76137924194336, 37.985595703125, 554.5357666015625)","(23.81720733642578, 38.00738525390625, 554.6956176757812)","(-19.515647888183594, 157.32833862304688, 46.62105178833008)","(-21.481727600097656, 148.64039611816406, 43.45890426635742)",POINT (0.4453613609075546 0.258261114358902),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,55,6,836402388408,353501511,1,1,"(0.4491579830646515, 0.23916153609752655)","(0.4379728138446808, 0.2795177698135376)",1,1,3.1563873291015625,3.0881500244140625,"(-33.748802185058594, 37.97134780883789, 554.4171142578125)","(23.836198806762695, 37.99689865112305, 554.6080322265625)","(-19.186864852905273, 156.47265625, 46.309600830078125)","(-23.051624298095703, 149.1021270751953, 43.62693405151367)",POINT (0.4435653984546661 0.2593396529555321),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,55,6,836402405076,353518178,1,1,"(0.4483865201473236, 0.23398743569850922)","(0.4389112591743469, 0.2877735197544098)",1,1,3.145904541015625,3.092041015625,"(-33.742462158203125, 37.96054458618164, 554.419189453125)","(23.85909080505371, 37.98145294189453, 554.6407470703125)","(-19.453411102294922, 157.41763305664062, 46.65355682373047)","(-22.72736167907715, 147.5943145751953, 43.07817077636719)",POINT (0.4436488896608353 0.2608804777264595),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,55,6,836402421742,353534844,1,1,"(0.4482666850090027, 0.23119749128818512)","(0.43955525755882263, 0.2823745012283325)",1,1,3.1496734619140625,3.0757598876953125,"(-33.740386962890625, 37.95420837402344, 554.367431640625)","(23.874122619628906, 37.96929168701172, 554.6397705078125)","(-19.494831085205078, 157.92718505859375, 46.83899688720703)","(-22.504840850830078, 148.5803680419922, 43.437068939208984)",POINT (0.4439109712839127 0.2567859962582588),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,55,6,836402438410,353551511,1,1,"(0.44617971777915955, 0.23346121609210968)","(0.4402855634689331, 0.27491188049316406)",1,1,3.147308349609375,3.0930938720703125,"(-33.73606872558594, 37.953575134277344, 554.3849487304688)","(23.888460159301758, 37.96382141113281, 554.6729736328125)","(-20.215932846069336, 157.51373291015625, 46.688560485839844)","(-22.25249481201172, 149.9433135986328, 43.93315505981445)",POINT (0.4432326406240463 0.2541865482926369),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,55,6,836402455077,353568178,1,1,"(0.5089013576507568, 0.22289206087589264)","(0.4903145730495453, 0.2920266389846802)",1,1,3.14825439453125,3.11639404296875,"(-33.532997131347656, 37.951011657714844, 554.3372192382812)","(24.093219757080078, 37.944984436035156, 554.420166015625)","(1.455990195274353, 159.44406127929688, 47.3911018371582)","(-4.966214179992676, 146.8175506591797, 42.79541778564453)",POINT (0.4996079653501511 0.2574593499302864),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,55,6,836402471743,353584844,1,1,"(0.5190619826316833, 0.23353037238121033)","(0.5150796175003052, 0.28988969326019287)",1,1,3.158905029296875,3.091278076171875,"(-33.39803695678711, 37.964805603027344, 554.4014282226562)","(24.174591064453125, 37.982688903808594, 554.8236694335938)","(4.96675443649292, 157.50112915039062, 46.68388748168945)","(3.5907318592071533, 147.20782470703125, 42.9375)",POINT (0.5170708000659943 0.2617100328207016),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,55,6,836402488410,353601511,1,1,"(0.5229395627975464, 0.22189077734947205)","(0.5129976272583008, 0.2819732427597046)",1,1,3.147201538085937,3.068954467773437,"(-33.417198181152344, 37.96101379394531, 554.4346923828125)","(24.154953002929688, 37.96533203125, 554.6375732421875)","(6.306536674499512, 159.62693786621094, 47.457645416259766)","(2.8713581562042236, 148.65365600585938, 43.463748931884766)",POINT (0.5179685950279236 0.2519320100545883),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,55,6,836402505078,353618178,1,1,"(0.5215076804161072, 0.2343854308128357)","(0.5144136548042297, 0.2860254645347595)",1,1,3.1456451416015625,3.0861358642578125,"(-33.4193115234375, 37.960838317871094, 554.4515991210938)","(24.169998168945312, 37.97808837890625, 554.7390747070312)","(5.811795234680176, 157.34494018554688, 46.62710952758789)","(3.3606202602386475, 147.91358947753906, 43.19432067871094)",POINT (0.5179606676101685 0.2602054476737976),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
