,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,13,26,409174321274,3331129370,1,1,"(0.4757102429866791, 0.12784846127033234)","(0.4823642075061798, 0.1928585171699524)",1,1,2.49017333984375,2.47186279296875,"(-61.85453796386719, 35.50220489501953, 548.694091796875)","(-0.16149356961250305, 31.71808624267578, 547.669189453125)","(-10.012377738952637, 176.80252075195312, 53.709049224853516)","(-7.713269233703613, 164.9292755126953, 49.38755798339844)",POINT (0.4790372252464294 0.1603534892201424),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,26,409174337939,3331146035,1,1,"(0.47697338461875916, 0.12513045966625214)","(0.4804874658584595, 0.2013007402420044)",1,1,2.4821929931640625,2.4633331298828125,"(-62.12983322143555, 35.51100540161133, 548.692626953125)","(-0.4133145213127136, 31.798425674438477, 547.6343994140625)","(-9.575940132141113, 177.2989044189453, 53.889747619628906)","(-8.36174488067627, 163.38743591308594, 48.826377868652344)",POINT (0.4787304252386093 0.1632155999541283),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,26,409174354611,3331162706,1,1,"(0.4732995629310608, 0.11987538635730743)","(0.4817322790622711, 0.20943258702754974)",1,1,2.463607788085937,2.4654693603515625,"(-62.39000701904297, 35.50373077392578, 548.6494750976562)","(-0.6753338575363159, 31.87540054321289, 547.5418090820312)","(-10.845335006713867, 178.2587127685547, 54.23906707763672)","(-7.931628227233887, 161.9022674560547, 48.28579330444336)",POINT (0.477515920996666 0.1646539866924286),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,26,409174371278,3331179373,1,1,"(0.47822636365890503, 0.12342243641614914)","(0.4872407913208008, 0.18843287229537964)",1,1,2.4793701171875,2.4715118408203125,"(-62.668392181396484, 35.487037658691406, 548.6802368164062)","(-0.9304695129394531, 31.912647247314453, 547.4739379882812)","(-9.1430025100708, 177.6108856201172, 54.00325012207031)","(-6.0282883644104, 165.73757934570312, 49.68175506591797)",POINT (0.4827335774898529 0.1559276543557644),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,26,409174387948,3331196042,1,1,"(0.4732048511505127, 0.11611775308847427)","(0.4854987561702728, 0.1922096461057663)",1,1,2.4862060546875,2.4691925048828125,"(-62.89973449707031, 35.42009353637695, 548.4834594726562)","(-1.1760300397872925, 31.949264526367188, 547.4638061523438)","(-10.8780517578125, 178.94497680664062, 54.48883819580078)","(-6.630211353302002, 165.04779052734375, 49.430702209472656)",POINT (0.4793518036603928 0.1541636995971203),,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,
0,13,26,409174404614,3331212708,1,1,"(0.4758776128292084, 0.12102632224559784)","(0.4817935824394226, 0.20341448485851288)",1,1,2.4859161376953125,2.486190795898437,"(-63.1508674621582, 35.363555908203125, 548.5204467773438)","(-1.4178478717803955, 31.989307403564453, 547.3704833984375)","(-9.954548835754395, 178.04849243164062, 54.162567138671875)","(-7.91043758392334, 163.0013885498047, 48.68585968017578)",POINT (0.4788355976343155 0.1622204035520554),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,26,409174421282,3331229375,1,1,"(0.47885259985923767, 0.12106683105230331)","(0.48941442370414734, 0.1921653300523758)",1,1,2.509262084960937,2.4697723388671875,"(-63.38337707519531, 35.31626892089844, 548.5238037109375)","(-1.6385600566864014, 32.01292419433594, 547.2529296875)","(-8.926620483398438, 178.04110717773438, 54.15986633300781)","(-5.277242660522461, 165.05589294433594, 49.433658599853516)",POINT (0.4841335117816925 0.1566160805523396),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,26,409174437949,3331246042,1,1,"(0.4847339391708374, 0.14818860590457916)","(0.4851657748222351, 0.21253767609596252)",1,1,2.466171264648437,2.4549102783203125,"(-63.5977783203125, 35.25464630126953, 548.5227661132812)","(-1.8419216871261597, 31.99349021911621, 547.201171875)","(-6.894456386566162, 173.087646484375, 52.35698318481445)","(-6.7452592849731445, 161.3351593017578, 48.079376220703125)",POINT (0.4849498569965362 0.1803631410002708),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,26,409174454616,3331262708,1,1,"(0.4837222099304199, 0.15750189125537872)","(0.4861259162425995, 0.2298574000597)",1,1,2.4668731689453125,2.452392578125,"(-63.77609634399414, 35.202354431152344, 548.4713134765625)","(-2.020125389099121, 32.0152587890625, 547.191162109375)","(-7.24403190612793, 171.38670349121094, 51.73786544799805)","(-6.41349983215332, 158.17193603515625, 46.928077697753906)",POINT (0.4849240630865097 0.1936796456575394),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,26,409174471283,3331279375,1,1,"(0.48182833194732666, 0.16017703711986542)","(0.48527657985687256, 0.22925975918769836)",1,1,2.4703826904296875,2.45068359375,"(-63.90624237060547, 35.18370056152344, 548.3683471679688)","(-2.1372807025909424, 32.037193298339844, 547.057373046875)","(-7.898421764373779, 170.8981170654297, 51.560062408447266)","(-6.706956386566162, 158.2810821533203, 46.967811584472656)",POINT (0.4835524559020996 0.1947183981537819),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
