,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,54,21,438214672382,2781003135,1,1,"(0.4706251621246338, 0.24081403017044067)","(0.46704354882240295, 0.15650632977485657)",1,1,3.14276123046875,3.1224822998046875,"(-67.17109680175781, -54.921295166015625, 780.586669921875)","(-1.441377878189087, -52.645042419433594, 778.434814453125)","(-9.90872859954834, 156.57667541503906, 46.34744644165039)","(-11.149889945983887, 172.0194091796875, 51.96821594238281)",POINT (0.4688343554735184 0.1986601799726486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,21,438214689049,2781019802,1,1,"(0.4720028042793274, 0.26020053029060364)","(0.46427619457244873, 0.15531283617019653)",1,1,3.1543121337890625,3.113388061523437,"(-67.20146179199219, -54.92127990722656, 780.5294189453125)","(-1.466812252998352, -52.63799285888672, 778.3345336914062)","(-9.431319236755371, 153.02561950683594, 45.05497360229492)","(-12.108882904052734, 172.238037109375, 52.04774856567383)",POINT (0.4681394994258881 0.2077566832304001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,54,21,438214705720,2781036472,1,1,"(0.47161251306533813, 0.22100374102592468)","(0.46282243728637695, 0.1637231707572937)",1,1,3.151275634765625,3.088775634765625,"(-67.2236328125, -54.90715789794922, 780.38818359375)","(-1.4920908212661743, -52.621028900146484, 778.301025390625)","(-9.566577911376953, 160.20535278320312, 47.668212890625)","(-12.61265754699707, 170.69749450683594, 51.487064361572266)",POINT (0.4672174751758575 0.1923634558916092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,21,438214722387,2781053139,1,1,"(0.47011134028434753, 0.22720974683761597)","(0.465099573135376, 0.1781875640153885)",1,1,3.157196044921875,3.110015869140625,"(-67.25105285644531, -54.919227600097656, 780.3320922851562)","(-1.518080234527588, -52.64103698730469, 778.3843383789062)","(-10.08677864074707, 159.06857299804688, 47.254451751708984)","(-11.823546409606934, 168.0480499267578, 50.52272415161133)",POINT (0.4676054567098618 0.2026986554265022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,21,438214739054,2781069805,1,1,"(0.4747207462787628, 0.23330950736999512)","(0.46178093552589417, 0.14672480523586273)",1,1,3.107696533203125,3.080291748046875,"(-67.26522827148438, -54.91204071044922, 780.3111572265625)","(-1.5292274951934814, -52.629085540771484, 778.3675537109375)","(-8.489459991455078, 157.95130920410156, 46.84777069091797)","(-12.973577499389648, 173.81112670898438, 52.620296478271484)",POINT (0.4682508409023285 0.1900171563029289),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,21,438214755721,2781086472,1,1,"(0.47255420684814453, 0.29367536306381226)","(0.46397408843040466, 0.15155379474163055)",1,1,3.11541748046875,3.083480834960937,"(-67.27787780761719, -54.925071716308594, 780.325927734375)","(-1.541784644126892, -52.640174865722656, 778.2841186523438)","(-9.240251541137695, 146.89401245117188, 42.823265075683594)","(-12.213571548461914, 172.9265594482422, 52.298404693603516)",POINT (0.4682641476392746 0.2226145789027214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,54,21,438214772389,2781103139,1,1,"(0.485077828168869, 0.2547363340854645)","(0.4651143550872803, 0.15423057973384857)",1,1,3.127716064453125,3.081039428710937,"(-67.28024291992188, -54.91234588623047, 780.2735595703125)","(-1.5409770011901855, -52.62681579589844, 778.2340087890625)","(-4.9003520011901855, 154.02650451660156, 45.41929626464844)","(-11.818437576293945, 172.43626403808594, 52.119895935058594)",POINT (0.4750960916280746 0.2044834569096565),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,21,438214789056,2781119806,1,1,"(0.46802636981010437, 0.24869614839553833)","(0.46633440256118774, 0.15018531680107117)",1,1,3.1099853515625,3.0790557861328125,"(-67.25536346435547, -54.91291809082031, 780.1766357421875)","(-1.5170762538909912, -52.633941650390625, 778.2340087890625)","(-10.809308052062988, 155.13290405273438, 45.82197570800781)","(-11.395635604858398, 173.17726135253906, 52.38957595825195)",POINT (0.4671803861856461 0.1994407325983048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,21,438214805723,2781136472,1,1,"(0.46953484416007996, 0.1564892828464508)","(0.46447986364364624, 0.1398833841085434)",1,1,3.128692626953125,3.056503295898437,"(-67.2322998046875, -54.88239288330078, 780.0111083984375)","(-1.4996337890625, -52.60512161254883, 778.0839233398438)","(-10.286563873291016, 172.02255249023438, 51.96928024291992)","(-12.038308143615723, 175.06427001953125, 53.07642364501953)",POINT (0.4670073539018631 0.1481863334774971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,54,21,438214822390,2781153139,1,1,"(0.482189416885376, 0.22773729264736176)","(0.4716387391090393, 0.13350719213485718)",1,1,3.10504150390625,2.99969482421875,"(-67.213623046875, -54.87555694580078, 780.1000366210938)","(-1.4690279960632324, -52.59139633178711, 777.9008178710938)","(-5.9012956619262695, 158.97195434570312, 47.21928405761719)","(-9.557480812072754, 176.23220825195312, 53.5014762878418)",POINT (0.4769140779972076 0.1806222423911095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
