,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,44,7,163740293178,4578589600,1,1,"(0.6393238306045532, 0.10834816843271255)","(0.6731642484664917, 0.13519500195980072)",1,1,2.8990020751953125,3.135528564453125,"(-83.2706298828125, -79.67337036132812, 689.22021484375)","(-7.271294593811035, -89.42085266113281, 697.3995971679688)","(46.520259857177734, 180.36398315429688, 55.00536346435547)","(58.21298599243164, 175.46078491210938, 53.220680236816406)",POINT (0.6562440395355225 0.1217715851962566),,,,,,,,,,,,,,,,,,,,,,,
0,44,7,163740309846,4578606267,1,1,"(0.6417479515075684, 0.17462457716464996)","(0.6620187163352966, 0.17430400848388672)",1,1,2.987579345703125,3.1818389892578125,"(-83.23497772216797, -79.65381622314453, 689.1217651367188)","(-7.2303314208984375, -89.4190444946289, 697.440673828125)","(47.357826232910156, 168.25949096679688, 50.59962844848633)","(54.36190414428711, 168.31800842285156, 50.62098693847656)",POINT (0.6518833339214325 0.1744642928242683),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740326515,4578622936,1,1,"(0.6447106599807739, 0.15395408868789673)","(0.6672145128250122, 0.1527450829744339)",1,1,2.9792633056640625,3.1519012451171875,"(-83.20063018798828, -79.64215087890625, 689.1017456054688)","(-7.18954610824585, -89.39199829101562, 697.22705078125)","(48.38153839111328, 172.03466796875, 51.973690032958984)","(56.15718460083008, 172.25547790527344, 52.05409240722656)",POINT (0.6559625864028931 0.1533495858311653),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740343183,4578639603,1,1,"(0.6440652012825012, 0.1723359078168869)","(0.6781693696975708, 0.13501937687397003)",1,1,3.0014801025390625,3.15435791015625,"(-83.15391540527344, -79.61001586914062, 689.08203125)","(-7.149539947509766, -89.35173034667969, 696.9326171875)","(48.15852355957031, 168.67745971679688, 50.75177764892578)","(59.942359924316406, 175.4928436279297, 53.23237609863281)",POINT (0.661117285490036 0.1536776423454285),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740359850,4578656270,1,1,"(0.6813203692436218, 0.143185555934906)","(0.7020506858825684, 0.17404405772686005)",1,1,2.91351318359375,3.1875152587890625,"(-83.01765441894531, -79.58182525634766, 689.2332153320312)","(-7.024633407592773, -89.36812591552734, 697.1760864257812)","(61.031105041503906, 174.00140380859375, 52.68952560424805)","(68.19396209716797, 168.36549377441406, 50.63827896118164)",POINT (0.6916855275630951 0.158614806830883),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740376517,4578672936,1,1,"(0.6780273914337158, 0.17880481481552124)","(0.7090727686882019, 0.12916742265224457)",1,1,2.9755096435546875,3.168930053710937,"(-82.91708374023438, -79.53340148925781, 689.3984375)","(-6.925204277038574, -89.29473876953125, 696.64208984375)","(59.893306732177734, 167.4960174560547, 50.321800231933594)","(70.62026977539062, 176.56163024902344, 53.621376037597656)",POINT (0.6935500800609589 0.1539861187338829),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740393184,4578689603,1,1,"(0.6886234879493713, 0.152365043759346)","(0.7141812443733215, 0.1448037028312683)",1,1,2.93603515625,3.1880340576171875,"(-82.90727233886719, -79.51194763183594, 689.3893432617188)","(-6.899878978729248, -89.28338623046875, 696.495361328125)","(63.55451965332031, 172.3249053955078, 52.07933807373047)","(72.38536834716797, 173.7058563232422, 52.58199691772461)",POINT (0.7014023661613464 0.1485843732953072),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740409852,4578706270,1,1,"(0.6870737671852112, 0.1982090324163437)","(0.7176457047462463, 0.15824677050113678)",1,1,3.0145721435546875,3.200653076171875,"(-82.87236022949219, -79.48843383789062, 689.41357421875)","(-6.8700761795043945, -89.30964660644531, 696.857177734375)","(63.01907730102539, 163.95208740234375, 49.03188705444336)","(73.58241271972656, 171.25067138671875, 51.6883430480957)",POINT (0.7023597359657288 0.1782279014587402),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740426518,4578722936,1,1,"(0.6890460252761841, 0.17334873974323273)","(0.7126268744468689, 0.1303187608718872)",1,1,2.9633941650390625,3.16839599609375,"(-82.84236907958984, -79.4735336303711, 689.299560546875)","(-6.853860378265381, -89.31401824951172, 696.8978881835938)","(63.70054244995117, 168.49249267578125, 50.68446350097656)","(71.84831237792969, 176.35133361816406, 53.54488754272461)",POINT (0.7008364498615265 0.15183375030756),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740443186,4578739603,1,1,"(0.6967939734458923, 0.12584316730499268)","(0.7180819511413574, 0.11925536394119263)",1,1,2.8740692138671875,3.139801025390625,"(-82.82520294189453, -79.45067596435547, 689.1825561523438)","(-6.84067964553833, -89.30582427978516, 696.898193359375)","(66.37763977050781, 177.1687774658203, 53.84234619140625)","(73.73318481445312, 178.37191772460938, 54.2802848815918)",POINT (0.7074379622936249 0.1225492656230926),,,,,,,,,,,,,,,,,,,,,,,
0,44,7,163740459859,4578756276,1,1,"(0.6828030943870544, 0.16083870828151703)","(0.714308500289917, 0.13888013362884521)",1,1,2.9580230712890625,3.1632080078125,"(-82.82035827636719, -79.4395751953125, 689.0751342773438)","(-6.836334228515625, -89.29985809326172, 696.8447265625)","(61.543434143066406, 170.77728271484375, 51.516048431396484)","(72.42935180664062, 174.78773498535156, 52.97573471069336)",POINT (0.6985557973384857 0.1498594209551811),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740476526,4578772942,1,1,"(0.6796739101409912, 0.10115478187799454)","(0.7143385410308838, 0.13068847358226776)",1,1,2.8797149658203125,3.1562652587890625,"(-82.84342956542969, -79.43913269042969, 689.1094360351562)","(-6.843325614929199, -89.28181457519531, 696.7371826171875)","(60.46220016479492, 181.67776489257812, 55.483516693115234)","(72.4397201538086, 176.28382873535156, 53.5202751159668)",POINT (0.6970062255859375 0.1159216277301312),,,,,,,,,,,,,,,,,,,,,,,
0,44,7,163740493193,4578789609,1,1,"(0.6911163330078125, 0.15131226181983948)","(0.7102158069610596, 0.13650226593017578)",1,1,2.966156005859375,3.1744842529296875,"(-82.87032318115234, -79.43890380859375, 689.0631103515625)","(-6.860503673553467, -89.26805877685547, 696.6694946289062)","(64.4158706665039, 172.5171661376953, 52.149314880371094)","(71.01521301269531, 175.2220001220703, 53.13382339477539)",POINT (0.700666069984436 0.1439072638750076),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740509861,4578806276,1,1,"(0.6871716976165771, 0.1528206616640091)","(0.7193269729614258, 0.1441672444343567)",1,1,2.960189819335937,3.1833953857421875,"(-82.86808776855469, -79.41539764404297, 688.8350219726562)","(-6.879668235778809, -89.22754669189453, 696.42822265625)","(63.05290222167969, 172.24168395996094, 52.04905319213867)","(74.1633529663086, 173.82212829589844, 52.62421798706055)",POINT (0.7032493352890015 0.1484939530491829),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740526527,4578822942,1,1,"(0.6843711733818054, 0.16191406548023224)","(0.719642162322998, 0.13585777580738068)",1,1,2.96484375,3.168365478515625,"(-82.87687683105469, -79.40248107910156, 688.6300048828125)","(-6.900919437408447, -89.20824432373047, 696.267333984375)","(62.08523941040039, 170.58090209960938, 51.44455337524414)","(74.27225494384766, 175.33970642089844, 53.176692962646484)",POINT (0.7020066678524017 0.1488859206438065),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740543195,4578839609,1,1,"(0.6269135475158691, 0.12383995950222015)","(0.6869688034057617, 0.1205364316701889)",1,1,2.914276123046875,3.123519897460937,"(-83.03072357177734, -79.39614868164062, 688.2503662109375)","(-7.099042892456055, -89.22787475585938, 696.4640502929688)","(42.232177734375, 177.53460693359375, 53.975555419921875)","(62.9827995300293, 178.13796997070312, 54.195125579833984)",POINT (0.6569411754608154 0.1221881955862045),,,,,,,,,,,,,,,,,,,,,,,
0,44,7,163740559862,4578856276,1,1,"(0.5193078517913818, 0.1978631168603897)","(0.5630519390106201, 0.14045043289661407)",1,1,2.9586639404296875,3.1272735595703125,"(-83.50163269042969, -79.5369873046875, 688.7979125976562)","(-7.527892112731934, -89.25885772705078, 696.6824951171875)","(5.051697731018066, 164.0152587890625, 49.054901123046875)","(20.1663761138916, 174.50094604492188, 52.87135314941406)",POINT (0.541179895401001 0.1691567748785019),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740576529,4578872942,1,1,"(0.47720906138420105, 0.22692224383354187)","(0.5050293803215027, 0.2031896412372589)",1,1,2.9600067138671875,3.1800079345703125,"(-83.67646789550781, -79.55260467529297, 688.5684204101562)","(-7.717337608337402, -89.21127319335938, 696.4241943359375)","(-9.4945068359375, 158.7080078125, 47.123191833496094)","(0.1181282252073288, 163.04246520996094, 48.70077896118164)",POINT (0.4911192208528519 0.2150559425354004),,,,,,,,,,,,,,,,,,,,,,1,
0,44,7,163740593202,4578889614,1,1,"(0.4692229628562927, 0.19637376070022583)","(0.5059088468551636, 0.19824902713298798)",1,1,2.928695678710937,3.18084716796875,"(-83.70201110839844, -79.52277374267578, 688.4518432617188)","(-7.736440658569336, -89.21295166015625, 696.3834228515625)","(-12.25389575958252, 164.2872772216797, 49.15388488769531)","(0.42199867963790894, 163.94479370117188, 49.029232025146484)",POINT (0.4875659048557282 0.1973113939166069),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740609869,4578906281,1,1,"(0.4690072536468506, 0.17030452191829681)","(0.5164123773574829, 0.1565445214509964)",1,1,2.918930053710937,3.1401519775390625,"(-83.77210235595703, -79.53612518310547, 688.5580444335938)","(-7.785537242889404, -89.20735168457031, 696.3287353515625)","(-12.328435897827148, 169.04847717285156, 50.886817932128906)","(4.051236629486084, 171.5615692138672, 51.80150604248047)",POINT (0.4927098155021668 0.1634245216846466),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740626536,4578922947,1,1,"(0.46342694759368896, 0.15768225491046906)","(0.5183596611022949, 0.16741149127483368)",1,1,2.8822174072265625,3.123764038085937,"(-83.84385681152344, -79.57311248779297, 688.6489868164062)","(-7.814347267150879, -89.20885467529297, 696.3013916015625)","(-14.256559371948242, 171.35379028320312, 51.725833892822266)","(4.724052906036377, 169.5768585205078, 51.07910919189453)",POINT (0.4908933043479919 0.1625468730926514),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740643203,4578939614,1,1,"(0.4676712453365326, 0.17324496805667877)","(0.5049776434898376, 0.1721120923757553)",1,1,2.87158203125,3.1391143798828125,"(-83.90705108642578, -79.58768463134766, 688.6090698242188)","(-7.852011680603027, -89.20864868164062, 696.407958984375)","(-12.790057182312012, 168.51144409179688, 50.691375732421875)","(0.10023562610149384, 168.71835327148438, 50.766632080078125)",POINT (0.4863244444131851 0.172678530216217),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740659870,4578956280,1,1,"(0.4678073525428772, 0.24399849772453308)","(0.49005061388015747, 0.23588770627975464)",1,1,2.880645751953125,3.132843017578125,"(-84.07411193847656, -79.63661193847656, 688.9976806640625)","(-7.903903007507324, -89.24119567871094, 696.728271484375)","(-12.743029594421387, 155.5892333984375, 45.98807144165039)","(-5.057431221008301, 157.07058715820312, 46.527198791503906)",POINT (0.4789289832115173 0.2399431020021439),,,,,,,,,,,,,,,,,,,,,1,1,
0,44,7,163740843218,4579139623,1,1,"(0.49723613262176514, 0.4431373178958893)","(0.5298290252685547, 0.20340591669082642)",1,1,2.855133056640625,3.109527587890625,"(-83.85257720947266, -79.76033020019531, 689.35986328125)","(-7.746266841888428, -89.43490600585938, 697.1875610351562)","(-2.5746381282806396, 119.21919250488281, 32.75042724609375)","(8.687032699584961, 163.00294494628906, 48.68645477294922)",POINT (0.5135325789451599 0.3232716172933578),,,,,,,,,,,,,,,,,,,,,,1,
0,44,7,163740859885,4579156289,1,1,"(0.49860405921936035, 0.27768081426620483)","(0.5190378427505493, 0.17748212814331055)",1,1,2.87933349609375,3.126449584960937,"(-83.84748840332031, -79.78858947753906, 689.3972778320312)","(-7.720937728881836, -89.47100830078125, 697.255126953125)","(-2.1019880771636963, 149.43760681152344, 43.74906921386719)","(4.958397388458252, 167.73757934570312, 50.40970993041992)",POINT (0.5088209509849548 0.2275814712047577),,,,,,,,,,,,,,,,,,,,,1,1,
0,44,7,163740876552,4579172956,1,1,"(0.502510130405426, 0.2934984862804413)","(0.5257861614227295, 0.1969408392906189)",1,1,2.9168701171875,3.111358642578125,"(-83.84087371826172, -79.80021667480469, 689.50634765625)","(-7.692715644836426, -89.46498107910156, 697.2960205078125)","(-0.7523339986801147, 146.54872131347656, 42.69758987426758)","(7.290110111236572, 164.18370056152344, 49.11620330810547)",POINT (0.5141481459140778 0.2452196627855301),,,,,,,,,,,,,,,,,,,,,1,1,
0,44,7,163740893220,4579189623,1,1,"(0.4944842755794525, 0.25499486923217773)","(0.5191347599029541, 0.18157953023910522)",1,1,2.9061737060546875,3.134979248046875,"(-83.81147766113281, -79.75698852539062, 689.4384765625)","(-7.664811134338379, -89.4189224243164, 697.29736328125)","(-3.5254921913146973, 153.58090209960938, 45.257102966308594)","(4.991878986358643, 166.9892578125, 50.13734436035156)",POINT (0.5068095177412033 0.2182871997356415),,,,,,,,,,,,,,,,,,,,,,1,
0,44,7,163740909886,4579206289,1,1,"(0.488498330116272, 0.26003608107566833)","(0.5316520929336548, 0.08312880992889404)",1,1,2.8852996826171875,3.0332489013671875,"(-83.76959991455078, -79.67715454101562, 689.2528076171875)","(-7.722479343414307, -89.3876724243164, 697.5142822265625)","(-5.593778133392334, 152.6602020263672, 44.92198181152344)","(9.316941261291504, 184.969970703125, 56.68179702758789)",POINT (0.5100752115249634 0.1715824455022812),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740926554,4579222956,1,1,"(0.4852783679962158, 0.24322691559791565)","(0.5328852534294128, 0.09951428323984146)",1,1,2.9232635498046875,2.9997711181640625,"(-83.76763916015625, -79.59408569335938, 689.3230590820312)","(-7.696250915527344, -89.24559020996094, 697.3528442382812)","(-6.706357002258301, 155.73016357421875, 46.03935623168945)","(9.743021965026855, 181.9773712158203, 55.59260559082031)",POINT (0.5090818107128143 0.1713705994188786),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163740943221,4579239623,1,1,"(0.47550320625305176, 0.07311205565929413)","(0.5322955846786499, 0.0754334032535553)",1,1,2.69671630859375,2.9785614013671875,"(-83.74058532714844, -79.50980377197266, 689.156005859375)","(-7.659899711608887, -89.17677307128906, 697.1666259765625)","(-10.083922386169434, 186.79940795898438, 57.34762191772461)","(9.539283752441406, 186.37542724609375, 57.19332504272461)",POINT (0.5038993954658508 0.0742727294564247),,,,,,,,,,,,,,,,,,,,,,,
0,44,7,163740976560,4579272961,1,1,"(0.4875585734844208, 0.18840529024600983)","(0.5473649501800537, 0.14540347456932068)",1,1,2.938995361328125,3.15032958984375,"(-83.65128326416016, -79.36932373046875, 688.8876953125)","(-7.5745954513549805, -89.02644348144531, 696.5479736328125)","(-5.918487071990967, 165.7425994873047, 49.68362808227539)","(14.746133804321289, 173.59634399414062, 52.542057037353516)",POINT (0.5174617618322372 0.1669043824076652),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163741009894,4579306294,1,1,"(0.4960057735443115, 0.16812124848365784)","(0.5500984787940979, 0.12002395838499069)",1,1,2.88555908203125,3.1095123291015625,"(-83.58202362060547, -79.25826263427734, 688.8308715820312)","(-7.498826026916504, -88.88938903808594, 696.0943603515625)","(-2.9997575283050537, 169.4472198486328, 51.03194046020508)","(15.690651893615723, 178.2315673828125, 54.22917938232422)",POINT (0.5230521261692047 0.1440726034343243),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163741026562,4579322961,1,1,"(0.4931548535823822, 0.21381846070289612)","(0.5382524728775024, 0.16457599401474)",1,1,2.9471893310546875,3.177459716796875,"(-83.56009674072266, -79.22466278076172, 688.881591796875)","(-7.450596809387207, -88.86555480957031, 696.1622924804688)","(-3.98482608795166, 161.1012420654297, 47.9942512512207)","(11.597546577453613, 170.0947265625, 51.26762390136719)",POINT (0.5157036632299423 0.189197227358818),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163741043229,4579339628,1,1,"(0.43318450450897217, 0.21685747802257538)","(0.4757360816001892, 0.1780240684747696)",1,1,2.977813720703125,3.181182861328125,"(-83.60279846191406, -79.19004821777344, 688.7935180664062)","(-7.556550025939941, -88.81878662109375, 696.0399780273438)","(-24.70610809326172, 160.54620361328125, 47.792213439941406)","(-10.003459930419922, 167.6386260986328, 50.37364959716797)",POINT (0.4544602930545807 0.1974407732486725),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163741059896,4579356294,1,1,"(0.4680311977863312, 0.20461232960224152)","(0.4899974763393402, 0.17481084167957306)",1,1,2.96728515625,3.2207183837890625,"(-83.59237670898438, -79.15773010253906, 688.8770751953125)","(-7.556171417236328, -88.80281066894531, 696.24072265625)","(-12.665685653686523, 162.78260803222656, 48.60624694824219)","(-5.075777053833008, 168.22544860839844, 50.58726119995117)",POINT (0.4790143370628357 0.1897115856409073),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163741076563,4579372961,1,1,"(0.4604201912879944, 0.19106173515319824)","(0.48414209485054016, 0.18588224053382874)",1,1,2.94384765625,3.21710205078125,"(-83.58110046386719, -79.12043762207031, 688.9674072265625)","(-7.528926372528076, -88.79827117919922, 696.3617553710938)","(-15.295476913452148, 165.2574462890625, 49.507015228271484)","(-7.098970890045166, 166.2034149169922, 49.85133743286133)",POINT (0.4722811430692673 0.1884719878435135),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163741093231,4579389628,1,1,"(0.4591587781906128, 0.22706718742847443)","(0.5017874240875244, 0.11311881244182587)",1,1,2.9616851806640625,3.139511108398437,"(-83.58486938476562, -79.06440734863281, 688.94775390625)","(-7.524292945861816, -88.76570129394531, 696.4147338867188)","(-15.73132610321045, 158.6815185546875, 47.11357879638672)","(-1.0020540952682495, 179.49267578125, 54.6882438659668)",POINT (0.4804731011390686 0.1700929999351502),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163741109901,4579406298,1,1,"(0.4569178819656372, 0.23186956346035004)","(0.48664021492004395, 0.19607427716255188)",1,1,2.9700469970703125,3.209930419921875,"(-83.57835388183594, -79.01846313476562, 688.816162109375)","(-7.536270618438721, -88.71856689453125, 696.346923828125)","(-16.505615234375, 157.80442810058594, 46.79434585571289)","(-6.235800266265869, 164.3419952392578, 49.17376708984375)",POINT (0.4717790484428406 0.213971920311451),,,,,,,,,,,,,,,,,,,,,,1,
0,44,7,163741126569,4579422965,1,1,"(0.455859512090683, 0.22485587000846863)","(0.5000379085540771, 0.21085737645626068)",1,1,2.98004150390625,3.221221923828125,"(-83.60208892822266, -78.97607421875, 688.8458251953125)","(-7.562369346618652, -88.63636779785156, 696.1593017578125)","(-16.871318817138672, 159.08538818359375, 47.260555267333984)","(-1.6065422296524048, 161.6420440673828, 48.19107437133789)",POINT (0.4779487103223801 0.2178566232323646),,,,,,,,,,,,,,,,,,,,,,1,
0,44,7,163741143236,4579439632,1,1,"(0.4549913704395294, 0.21968066692352295)","(0.49737170338630676, 0.192823126912117)",1,1,2.955596923828125,3.179061889648437,"(-83.63847351074219, -78.94418334960938, 688.826171875)","(-7.591254234313965, -88.61941528320312, 696.4137573242188)","(-17.171276092529297, 160.03057861328125, 47.60459899902344)","(-2.527785301208496, 164.93576049804688, 49.389888763427734)",POINT (0.4761815369129181 0.20625189691782),,,,,,,,,,,,,,,,,,,,,,,
0,44,7,163741159903,4579456298,1,1,"(0.4434705078601837, 0.149409681558609)","(0.48691630363464355, 0.15413156151771545)",1,1,2.907623291015625,3.1900787353515625,"(-83.70372009277344, -78.91265869140625, 688.9122924804688)","(-7.6173319816589355, -88.5575942993164, 696.2525634765625)","(-21.152034759521484, 172.86465454101562, 52.275794982910156)","(-6.1404032707214355, 172.0022430419922, 51.961910247802734)",POINT (0.4651934057474136 0.1517706215381622),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163741176570,4579472965,1,1,"(0.45438477396965027, 0.1686248481273651)","(0.485186368227005, 0.17022040486335754)",1,1,2.9271240234375,3.163665771484375,"(-83.76824188232422, -78.88320922851562, 689.037109375)","(-7.682902812957764, -88.5160903930664, 696.4508666992188)","(-17.380863189697266, 169.35523986816406, 50.99850845336914)","(-6.738135814666748, 169.06385803222656, 50.892391204833984)",POINT (0.4697855710983276 0.1694226264953613),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163741193238,4579489632,1,1,"(0.46293503046035767, 0.22986489534378052)","(0.5076270699501038, 0.1634550839662552)",1,1,2.9641876220703125,3.135360717773437,"(-83.82288360595703, -78.81686401367188, 689.0635986328125)","(-7.7562360763549805, -88.42105102539062, 696.2483520507812)","(-14.426545143127441, 158.17059326171875, 46.927555084228516)","(1.0156888961791992, 170.2994384765625, 51.34214782714844)",POINT (0.4852810502052307 0.1966599896550178),,,,,,,,,,,,,,,,,,,,,1,,
0,44,7,163741209904,4579506298,1,1,"(0.4565795063972473, 0.17875860631465912)","(0.5006892681121826, 0.18087807297706604)",1,1,2.88677978515625,3.151840209960937,"(-83.86231994628906, -78.77607727050781, 689.0325317382812)","(-7.813689708709717, -88.3800048828125, 696.3279418945312)","(-16.622528076171875, 167.50445556640625, 50.3248405456543)","(-1.3814891576766968, 167.1173553466797, 50.18396759033203)",POINT (0.478634387254715 0.1798183396458626),,,,,,,,,,,,,,,,,,,,,1,,
