,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,17,3,166100511260,1514926861,1,1,"(0.4693775177001953, 0.8108811378479004)","(0.5622215867042542, 0.7655876278877258)",1,1,3.174667358398437,3.4198760986328125,"(-38.75773620605469, -11.940223693847656, 697.1448364257812)","(19.45162010192871, -13.176351547241211, 694.9981689453125)","(-10.341075897216797, 52.15675735473633, 8.341702461242676)","(21.832765579223633, 60.45322799682617, 11.36137580871582)",POINT (0.5157995522022247 0.7882343828678131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,3,166100527926,1514943527,1,1,"(0.46441397070884705, 0.821772038936615)","(0.5543631911277771, 0.7644900679588318)",1,1,3.2053375244140625,3.4478912353515625,"(-38.7430305480957, -11.895210266113281, 697.1600341796875)","(19.455854415893555, -13.16615104675293, 695.0513916015625)","(-12.061141967773438, 50.16184997558594, 7.615661144256592)","(19.10957145690918, 60.654273986816406, 11.43454647064209)",POINT (0.5093885809183121 0.7931310534477234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,3,166100544599,1514960200,1,1,"(0.46716010570526123, 0.8255125284194946)","(0.560084879398346, 0.7523132562637329)",1,1,3.19512939453125,3.4400787353515625,"(-38.740352630615234, -11.895208358764648, 697.1605224609375)","(19.46000099182129, -13.161153793334961, 695.1043701171875)","(-11.109502792358398, 49.47670364379883, 7.3662495613098145)","(21.09233283996582, 62.88473129272461, 12.246356964111328)",POINT (0.5136224925518036 0.7889128923416138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,3,166100561267,1514976867,1,1,"(0.46923530101776123, 0.8476972579956055)","(0.558265745639801, 0.761707067489624)",1,1,3.1988983154296875,3.464080810546875,"(-38.76518249511719, -11.863188743591309, 697.2922973632812)","(19.443986892700195, -13.135542869567871, 694.9728393554688)","(-10.390361785888672, 45.4130744934082, 5.887271881103516)","(20.461952209472656, 61.164024353027344, 11.620125770568848)",POINT (0.5137505233287811 0.8047021627426147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,3,166100577934,1514993534,1,1,"(0.4654842019081116, 0.8389325141906738)","(0.5605853199958801, 0.760766327381134)",1,1,3.232208251953125,3.4266510009765625,"(-38.808502197265625, -11.849668502807617, 697.3548583984375)","(19.41185760498047, -13.106120109558105, 694.615234375)","(-11.690261840820312, 47.0185432434082, 6.471595764160156)","(21.265758514404297, 61.33634948730469, 11.68282699584961)",POINT (0.5130347609519958 0.7998494207859039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,3,166100594600,1515010200,1,1,"(0.4655120074748993, 0.8433348536491394)","(0.5602770447731018, 0.7851391434669495)",1,1,3.223983764648437,3.458221435546875,"(-38.84246826171875, -11.839630126953125, 697.2161254882812)","(19.373538970947266, -13.072856903076172, 694.5377807617188)","(-11.680614471435547, 46.212154388427734, 6.17809534072876)","(21.15891456604004, 56.871952056884766, 10.057938575744629)",POINT (0.5128945261240005 0.8142369985580444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,3,166100611268,1515026867,1,1,"(0.469022661447525, 0.8402882218360901)","(0.5610734224319458, 0.782737672328949)",1,1,3.208648681640625,3.426742553710937,"(-38.892513275146484, -11.83154296875, 697.3714599609375)","(19.33469581604004, -13.052017211914062, 694.7528076171875)","(-10.464058876037598, 46.77021408081055, 6.381227970123291)","(21.434879302978516, 57.311824798583984, 10.218036651611328)",POINT (0.5150480419397354 0.8115129470825195),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,3,166100627934,1515043533,1,1,"(0.4632281959056854, 0.8532282710075378)","(0.5592724084854126, 0.8064864277839661)",1,1,3.205657958984375,3.487945556640625,"(-38.93767166137695, -11.812395095825195, 697.2711181640625)","(19.29067611694336, -13.032788276672363, 694.8492431640625)","(-12.472062110900879, 44.39998245239258, 5.518477439880371)","(20.81077766418457, 52.96174240112305, 8.634681701660156)",POINT (0.511250302195549 0.829857349395752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,3,166100644602,1515060201,1,1,"(0.4629991054534912, 0.8507112860679626)","(0.5583212375640869, 0.8149101138114929)",1,1,3.209381103515625,3.47857666015625,"(-38.95439910888672, -11.799516677856445, 697.027099609375)","(19.26027488708496, -13.018837928771973, 694.7846069335938)","(-12.55144214630127, 44.86103439331055, 5.686276912689209)","(20.481172561645508, 51.41877365112305, 8.073094367980957)",POINT (0.5106601715087891 0.8328106999397278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,17,3,166100661270,1515076869,1,1,"(0.4618915021419525, 0.8420121669769287)","(0.5619175434112549, 0.8191534876823425)",1,1,3.216827392578125,3.4355621337890625,"(-38.97381591796875, -11.793135643005371, 696.8491821289062)","(19.23052215576172, -13.007381439208984, 694.813232421875)","(-12.93524169921875, 46.454437255859375, 6.266241073608398)","(21.7274169921875, 50.6414909362793, 7.7902445793151855)",POINT (0.5119045227766037 0.8305828273296356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
