,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,11,33,65855398906,2054243586,1,1,"(0.4845036566257477, 0.33270788192749023)","(0.45141786336898804, 0.34335947036743164)",1,1,2.5358428955078125,2.38006591796875,"(-88.10206604003906, 37.11491012573242, 568.2579345703125)","(-23.78156852722168, 32.303009033203125, 577.5428466796875)","(-5.099328517913818, 139.74436950683594, 40.22102355957031)","(-16.56476402282715, 137.7932891845703, 39.51089096069336)",POINT (0.4679607599973679 0.3380336761474609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,33,65855415573,2054260253,1,1,"(0.4847016930580139, 0.344894140958786)","(0.46099022030830383, 0.337986022233963)",1,1,2.7268829345703125,2.412628173828125,"(-88.11683654785156, 37.044315338134766, 568.2711181640625)","(-23.810625076293945, 32.25359344482422, 577.5857543945312)","(-5.030699729919434, 137.51219177246094, 39.4085807800293)","(-13.247594833374023, 138.7775421142578, 39.86913299560547)",POINT (0.4728459566831589 0.3414400815963745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,33,65855432241,2054276920,1,1,"(0.47554945945739746, 0.30632293224334717)","(0.4567760229110718, 0.3370126783847809)",1,1,2.600570678710937,2.426239013671875,"(-88.12364196777344, 36.979347229003906, 568.2208251953125)","(-23.817241668701172, 32.20330810546875, 577.4935302734375)","(-8.202277183532715, 144.5773162841797, 41.9800910949707)","(-14.707963943481445, 138.95584106445312, 39.934017181396484)",POINT (0.4661627411842346 0.321667805314064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,33,65855448906,2054293585,1,1,"(0.47841182351112366, 0.2971765697002411)","(0.4557951092720032, 0.3517518937587738)",1,1,2.61785888671875,2.4499969482421875,"(-88.14151000976562, 36.92244338989258, 568.200927734375)","(-23.828418731689453, 32.16368865966797, 577.5396728515625)","(-7.21036434173584, 146.25267028808594, 42.589847564697266)","(-15.047891616821289, 136.25604248046875, 38.951377868652344)",POINT (0.4671034663915634 0.3244642317295074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,33,65855465575,2054310253,1,1,"(0.4729829728603363, 0.30706945061683655)","(0.4580497443675995, 0.3434930145740509)",1,1,2.6551971435546875,2.43743896484375,"(-88.12646484375, 36.84644317626953, 567.9522705078125)","(-23.85280990600586, 32.11897659301758, 577.4276123046875)","(-9.091657638549805, 144.44058227539062, 41.9303092956543)","(-14.266569137573242, 137.7688446044922, 39.501976013183594)",POINT (0.4655163586139679 0.3252812325954437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,33,65855482242,2054326920,1,1,"(0.47905173897743225, 0.2795782685279846)","(0.4536336362361908, 0.34249672293663025)",1,1,2.5982208251953125,2.430694580078125,"(-88.14083099365234, 36.805084228515625, 567.947509765625)","(-23.866628646850586, 32.092323303222656, 577.3609619140625)","(-6.988610744476318, 149.47618103027344, 43.76308822631836)","(-15.796914100646973, 137.95132446289062, 39.568416595458984)",POINT (0.4663426876068115 0.3110374957323074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,33,65855498915,2054343592,1,1,"(0.47118324041366577, 0.29278379678726196)","(0.4555138349533081, 0.3363099992275238)",1,1,2.616058349609375,2.422760009765625,"(-88.1544418334961, 36.77202606201172, 567.9888916015625)","(-23.880298614501953, 32.06092071533203, 577.34033203125)","(-9.71533489227295, 147.0572967529297, 42.88271713256836)","(-15.145359992980957, 139.08456420898438, 39.98085021972656)",POINT (0.4633485376834869 0.3145468980073929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,33,65855532249,2054376925,1,1,"(0.47152605652809143, 0.31775593757629395)","(0.4605722427368164, 0.3410024642944336)",1,1,2.69561767578125,2.470687866210937,"(-88.17584228515625, 36.73008728027344, 567.9486083984375)","(-23.899093627929688, 32.00883483886719, 577.1630859375)","(-9.596529006958008, 142.4831085205078, 41.21784210205078)","(-13.392430305480957, 138.2250213623047, 39.66802978515625)",POINT (0.4660491496324539 0.3293792009353638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,33,65855548915,2054393591,1,1,"(0.48000678420066833, 0.33567869663238525)","(0.46372708678245544, 0.3513663709163666)",1,1,2.7346649169921875,2.4877471923828125,"(-88.14820861816406, 36.69871520996094, 567.8267822265625)","(-23.903200149536133, 31.984821319580078, 577.1072998046875)","(-6.657650470733643, 139.20018005371094, 40.02296829223633)","(-12.299171447753906, 136.32667541503906, 38.977073669433594)",POINT (0.4718669354915619 0.3435225337743759),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,11,33,65855598917,2054443591,1,1,"(0.4789738655090332, 0.29013386368751526)","(0.4633461833000183, 0.3583660125732422)",1,1,2.686065673828125,2.527374267578125,"(-88.1694107055664, 36.71198272705078, 567.9146728515625)","(-23.909164428710938, 31.99236297607422, 577.1438598632812)","(-7.01560640335083, 147.54270935058594, 43.05936813354492)","(-12.431164741516113, 135.04454040527344, 38.5103874206543)",POINT (0.4711600244045258 0.3242499381303787),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
