,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,27,30,243008130677,9640710921,1,1,"(0.3639674484729767, 0.1572895497083664)","(0.401993066072464, 0.18356738984584808)",1,1,2.716583251953125,2.7552947998046875,"(-27.538728713989258, 44.83655548095703, 449.39678955078125)","(35.196075439453125, 46.84808349609375, 449.7830810546875)","(-46.869529724121094, 171.87596130371094, 51.915958404541016)","(-33.692264556884766, 167.0626220703125, 50.16402816772461)",POINT (0.3829802572727203 0.1704284697771072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,27,30,243008147345,9640727588,1,1,"(0.3667106330394745, 0.15461814403533936)","(0.41595208644866943, 0.20359335839748383)",1,1,2.7154998779296875,2.7750701904296875,"(-27.638803482055664, 45.04853057861328, 449.915283203125)","(35.116111755371094, 47.0142707824707, 449.9966125488281)","(-45.918914794921875, 172.3652801513672, 52.09407043457031)","(-28.854944229125977, 163.39443969726562, 48.828914642333984)",POINT (0.391331359744072 0.1791057512164116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,27,30,243008164011,9640744254,1,1,"(0.36521798372268677, 0.14968222379684448)","(0.39846140146255493, 0.21302208304405212)",1,1,2.693084716796875,2.790435791015625,"(-27.743247985839844, 45.173828125, 450.3929443359375)","(35.067543029785156, 47.233001708984375, 450.591064453125)","(-46.43617630004883, 173.2694091796875, 52.42311477661133)","(-34.91611099243164, 161.6673583984375, 48.20033645629883)",POINT (0.3818396925926208 0.1813521534204483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,27,30,243008180679,9640760921,1,1,"(0.3742264211177826, 0.16423310339450836)","(0.4016200304031372, 0.21038347482681274)",1,1,2.735321044921875,2.7591552734375,"(-27.822078704833984, 45.325767517089844, 450.8511657714844)","(35.004817962646484, 47.40869140625, 450.9398193359375)","(-43.314430236816406, 170.60411071777344, 51.4530143737793)","(-33.821529388427734, 162.1506805419922, 48.37623596191406)",POINT (0.3879232257604599 0.1873082891106606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,27,30,243008197346,9640777588,1,1,"(0.36297282576560974, 0.14721907675266266)","(0.4049041271209717, 0.20853771269321442)",1,1,2.7236480712890625,2.7947235107421875,"(-27.884963989257812, 45.4417610168457, 451.42645263671875)","(34.95060348510742, 47.55861282348633, 451.1156005859375)","(-47.21420669555664, 173.7205810546875, 52.587345123291016)","(-32.68346405029297, 162.48876953125, 48.49929428100586)",POINT (0.3839384764432907 0.1778783947229385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,27,30,243008214018,9640794259,1,1,"(0.3631253242492676, 0.14758826792240143)","(0.40405017137527466, 0.20576134324073792)",1,1,2.7263641357421875,2.8201904296875,"(-27.916217803955078, 45.539146423339844, 451.729736328125)","(34.91735076904297, 47.673553466796875, 451.598388671875)","(-47.161354064941406, 173.65296936035156, 52.56270217895508)","(-32.979393005371094, 162.997314453125, 48.68441390991211)",POINT (0.3835877478122711 0.1766748055815697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,27,30,243008230685,9640810926,1,1,"(0.3645818829536438, 0.1474212259054184)","(0.40790969133377075, 0.21482956409454346)",1,1,2.7289276123046875,2.799835205078125,"(-28.015918731689453, 45.703914642333984, 452.51702880859375)","(34.863182067871094, 47.8114013671875, 452.07257080078125)","(-46.65660858154297, 173.6835479736328, 52.573883056640625)","(-31.64193344116211, 161.33628845214844, 48.07981491088867)",POINT (0.3862457871437073 0.1811253949999809),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,27,30,243008247352,9640827592,1,1,"(0.36432597041130066, 0.16130958497524261)","(0.41171151399612427, 0.21921966969966888)",1,1,2.749542236328125,2.7911376953125,"(-28.07581329345703, 45.72272491455078, 452.89520263671875)","(34.80003356933594, 47.92560958862305, 452.6290588378906)","(-46.74528503417969, 171.13961791992188, 51.647911071777344)","(-30.324459075927734, 160.53213500976562, 47.787166595458984)",POINT (0.3880187422037125 0.1902646273374558),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,30,243008264019,9640844259,1,1,"(0.3634865880012512, 0.15477654337882996)","(0.4044780135154724, 0.20302033424377441)",1,1,2.725311279296875,2.8248748779296875,"(-28.167556762695312, 45.766075134277344, 453.3684997558594)","(34.705055236816406, 48.01532745361328, 453.2707824707031)","(-47.03616714477539, 172.33627319335938, 52.08348846435547)","(-32.83113479614258, 163.4993896484375, 48.867149353027344)",POINT (0.3839823007583618 0.1788984388113022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,27,30,243008280687,9640860926,1,1,"(0.36460334062576294, 0.15688741207122803)","(0.403224915266037, 0.23200061917304993)",1,1,2.749420166015625,2.836395263671875,"(-28.305997848510742, 45.83911895751953, 454.00042724609375)","(34.58709716796875, 48.1509895324707, 453.61602783203125)","(-46.649169921875, 171.9496307373047, 51.94274139404297)","(-33.265384674072266, 158.1910400390625, 46.9350471496582)",POINT (0.3839141279459 0.194444015622139),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
