,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,-----------.5,define.1,afunc.1,terms.1,  .1,if.1,zero.1,terms.2,1.1,+.1,expt.1,/.1,-1.1,2.1,terms.3,afunc.2,-.1,terms.4,1.2,-----------.10,-----------.11,-----------.12,-----------.13,question,code,choices
0,59,33,337129009598,6790666857,1,1,"(0.3888334333896637, 0.24657991528511047)","(0.3354325294494629, 0.20257049798965454)",1,1,2.774627685546875,2.570465087890625,"(-75.90565490722656, -87.35369873046875, 709.27685546875)","(-7.744719982147217, -84.70587158203125, 715.7772216796875)","(-40.030521392822266, 155.1177978515625, 45.816444396972656)","(-58.481876373291016, 163.15553283691406, 48.741939544677734)",POINT (0.3621329814195633 0.2245752066373825),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,59,33,337129026266,6790683524,1,1,"(0.3811662197113037, 0.23897671699523926)","(0.3203617036342621, 0.19888992607593536)",1,1,2.81396484375,2.5964508056640625,"(-75.91552734375, -87.31239318847656, 709.498779296875)","(-7.755345821380615, -84.67556762695312, 715.86181640625)","(-42.67973709106445, 156.5064239501953, 46.32185363769531)","(-63.68922424316406, 163.82774353027344, 48.98660659790039)",POINT (0.3507639616727829 0.2189333215355873),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,59,33,337129042932,6790700190,1,1,"(0.38503265380859375, 0.22304974496364594)","(0.3260959982872009, 0.19939163327217102)",1,1,2.79693603515625,2.569793701171875,"(-75.9016342163086, -87.28531646728516, 709.5880126953125)","(-7.74107551574707, -84.63455200195312, 715.946533203125)","(-41.34377670288086, 159.41525268554688, 47.38064193725586)","(-61.7078857421875, 163.73611450195312, 48.953250885009766)",POINT (0.3555643260478973 0.2112206891179085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,33,337129059600,6790716857,1,1,"(0.38725969195365906, 0.23792721331119537)","(0.3336111605167389, 0.17283844947814941)",1,1,2.8021392822265625,2.561874389648437,"(-75.91168212890625, -87.2831039428711, 709.6697998046875)","(-7.7440338134765625, -84.65350341796875, 716.0880737304688)","(-40.574275970458984, 156.69810485839844, 46.39160919189453)","(-59.1112060546875, 168.58567810058594, 50.718421936035156)",POINT (0.360435426235199 0.2053828313946724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,33,337129076267,6790733524,1,1,"(0.3926801085472107, 0.22253525257110596)","(0.3247044086456299, 0.1818087249994278)",1,1,2.790618896484375,2.544281005859375,"(-75.92301940917969, -87.27685546875, 709.8675537109375)","(-7.727023124694824, -84.64563751220703, 716.17333984375)","(-38.70138168334961, 159.5092315673828, 47.4148063659668)","(-62.18871307373047, 166.94740295410156, 50.12205123901367)",POINT (0.3586922585964203 0.2021719887852669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,33,337129092934,6790750190,1,1,"(0.3890426456928253, 0.21690453588962555)","(0.33070656657218933, 0.17465215921401978)",1,1,2.794036865234375,2.5492401123046875,"(-75.92144775390625, -87.26776123046875, 709.83984375)","(-7.728713035583496, -84.65750122070312, 716.2015380859375)","(-39.958229064941406, 160.53759765625, 47.78913879394531)","(-60.11481475830078, 168.25442504882812, 50.59786605834961)",POINT (0.3598746061325073 0.1957783475518227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,33,337129109601,6790766857,1,1,"(0.3874182403087616, 0.22481727600097656)","(0.32646194100379944, 0.17161457240581512)",1,1,2.8004913330078125,2.568511962890625,"(-75.92794799804688, -87.23777770996094, 709.9532470703125)","(-7.717632293701172, -84.64755249023438, 716.2021484375)","(-40.51950454711914, 159.09246826171875, 47.263065338134766)","(-61.581443786621094, 168.80923461914062, 50.79969024658203)",POINT (0.3569400906562805 0.1982159242033958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,33,337129126268,6790783524,1,1,"(0.39081820845603943, 0.24200600385665894)","(0.32943806052207947, 0.1594214290380478)",1,1,2.79754638671875,2.5360870361328125,"(-75.91995239257812, -87.21236419677734, 709.9554443359375)","(-7.7065815925598145, -84.64132690429688, 716.2021484375)","(-39.3447265625, 155.95314025878906, 46.120548248291016)","(-60.55311965942383, 171.0361328125, 51.61027145385742)",POINT (0.3601281344890594 0.2007137164473534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,33,337129142938,6790800194,1,1,"(0.3954271376132965, 0.23372460901737213)","(0.32693126797676086, 0.16439059376716614)",1,1,2.787139892578125,2.5437164306640625,"(-75.91085815429688, -87.15475463867188, 709.9863891601562)","(-7.698286533355713, -84.60717010498047, 716.2021484375)","(-37.75223159790039, 157.46566772460938, 46.670936584472656)","(-61.41928482055664, 170.1285858154297, 51.279930114746094)",POINT (0.3611792027950287 0.1990576013922691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,59,33,337129159606,6790816861,1,1,"(0.40160080790519714, 0.23780705034732819)","(0.32367464900016785, 0.16313102841377258)",1,1,2.822906494140625,2.5648193359375,"(-75.91130828857422, -87.12066650390625, 710.0423583984375)","(-7.692144393920898, -84.58934020996094, 716.1458129882812)","(-35.61906814575195, 156.7200469970703, 46.39960479736328)","(-62.544525146484375, 170.35861206054688, 51.36370849609375)",POINT (0.3626377284526825 0.2004690393805504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
