,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,std;.1,namespace.1,n>0.1,n==3.1,n=10.1,n--.1,n.1,main.1,int.1,int.2,if.1,for.1,cout.1,cout.2,countdown.1,break.1,aborted.1,<<.1,<<.2,<<.3,-----------.2,-----------.5,-----------.9,-----------.12,-----------.13,-----------.14,-----------.15,",.8",question,code,choices
0,49,17,442387676201,2891089368,1,1,"(0.49103525280952454, 0.6824684739112854)","(0.5087912678718567, 0.6934707760810852)",1,1,3.384368896484375,3.354843139648437,"(-19.24298095703125, -32.39733123779297, 630.743896484375)","(42.080928802490234, -33.10748291015625, 628.6256103515625)","(-2.8358850479125977, 75.67825317382812, 16.90287971496582)","(3.317225217819214, 73.6629409790039, 16.169391632080078)",POINT (0.4999132603406906 0.6879696249961853),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,17,442387692868,2891106035,1,1,"(0.49070650339126587, 0.683641791343689)","(0.5026659965515137, 0.6868318915367126)",1,1,3.3788299560546875,3.342864990234375,"(-19.287677764892578, -32.395790100097656, 630.6090087890625)","(42.0318489074707, -33.08858108520508, 628.5450439453125)","(-2.9498069286346436, 75.46332550048828, 16.824661254882812)","(1.1945955753326416, 74.87899780273438, 16.61197853088379)",POINT (0.4966862499713898 0.6852368414402008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,17,442387709536,2891122702,1,1,"(0.49801796674728394, 0.6951813697814941)","(0.5002293586730957, 0.6971992254257202)",1,1,3.384506225585937,3.3654937744140625,"(-19.371143341064453, -32.39745330810547, 630.978515625)","(41.97047424316406, -33.07046890258789, 628.4439697265625)","(-0.4161165952682495, 73.34963989257812, 16.055273056030273)","(0.35020118951797485, 72.97999572753906, 15.920832633972168)",POINT (0.4991236627101898 0.6961902976036072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,17,442387726208,2891139374,1,1,"(0.49361613392829895, 0.6948263049125671)","(0.5026408433914185, 0.6851750612258911)",1,1,3.39556884765625,3.3475341796875,"(-19.431304931640625, -32.400787353515625, 630.7107543945312)","(41.918212890625, -33.07020568847656, 628.5388793945312)","(-1.9415137767791748, 73.41466522216797, 16.078950881958008)","(1.1858769655227661, 75.18248748779297, 16.722421646118164)",POINT (0.4981284886598587 0.6900006830692291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,17,442387742876,2891156041,1,1,"(0.4907604455947876, 0.6837106347084045)","(0.5029060244560242, 0.6846361756324768)",1,1,3.374618530273437,3.3551483154296875,"(-19.467010498046875, -32.40476989746094, 630.4442138671875)","(41.86511993408203, -33.06136703491211, 628.5460205078125)","(-2.9311232566833496, 75.45071411132812, 16.82007598876953)","(1.277763843536377, 75.28120422363281, 16.75833511352539)",POINT (0.4968332350254059 0.6841734051704407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,17,442387759543,2891172708,1,1,"(0.4849432408809662, 0.6856584548950195)","(0.4990518093109131, 0.6758223176002502)",1,1,3.3707427978515625,3.34326171875,"(-19.501731872558594, -32.41803741455078, 630.618408203125)","(41.82083511352539, -33.059669494628906, 628.4635009765625)","(-4.946994304656982, 75.09393310546875, 16.69021224975586)","(-0.05786103010177612, 76.89561462402344, 17.346036911010742)",POINT (0.4919975250959396 0.6807403862476349),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,17,442387776210,2891189374,1,1,"(0.5022715330123901, 0.6901547312736511)","(0.4970998466014862, 0.6980322003364563)",1,1,3.396820068359375,3.3690185546875,"(-19.5837459564209, -32.4393424987793, 631.0543212890625)","(41.771331787109375, -33.04735565185547, 628.3377685546875)","(1.057895541191101, 74.27037811279297, 16.39038848876953)","(-0.7342904210090637, 72.82742309570312, 15.865277290344238)",POINT (0.4996856898069382 0.6940934658050537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,17,442387792877,2891206041,1,1,"(0.49908438324928284, 0.685287356376648)","(0.4951098561286926, 0.6825758814811707)",1,1,3.3876190185546875,3.363555908203125,"(-19.62649917602539, -32.43793869018555, 630.8972778320312)","(41.727516174316406, -33.036964416503906, 628.30029296875)","(-0.04657582566142082, 75.16193389892578, 16.714916229248047)","(-1.4238965511322021, 75.65858459472656, 16.895709991455078)",POINT (0.4970971196889877 0.6839316189289093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,17,442387809545,2891222708,1,1,"(0.49751701951026917, 0.6920366287231445)","(0.503279983997345, 0.6827576756477356)",1,1,3.4105987548828125,3.384429931640625,"(-19.65460777282715, -32.43626022338867, 630.7415771484375)","(41.708213806152344, -33.0439453125, 628.5667724609375)","(-0.5897292494773865, 73.92564392089844, 16.264963150024414)","(1.4073700904846191, 75.62530517578125, 16.88355255126953)",POINT (0.5003985017538071 0.6873971521854401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,17,442387826211,2891239374,1,1,"(0.49767205119132996, 0.6956518292427063)","(0.5018293857574463, 0.6957700252532959)",1,1,3.41351318359375,3.4100799560546875,"(-19.677818298339844, -32.433082580566406, 630.5860595703125)","(41.68482971191406, -33.05345916748047, 628.6568603515625)","(-0.5360029935836792, 73.26344299316406, 16.023956298828125)","(0.9046729803085327, 73.24179077148438, 16.016080856323242)",POINT (0.4997507184743881 0.6957109272480011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,17,442387842879,2891256041,1,1,"(0.49339452385902405, 0.6857326626777649)","(0.5065394639968872, 0.6884554028511047)",1,1,3.3914337158203125,3.39825439453125,"(-19.69137954711914, -32.436954498291016, 630.6280517578125)","(41.668121337890625, -33.055816650390625, 628.6807861328125)","(-2.018305778503418, 75.08036804199219, 16.685230255126953)","(2.5368876457214355, 74.58164978027344, 16.503660202026367)",POINT (0.4999669939279556 0.6870940327644348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,17,442387859553,2891272715,1,1,"(0.4899706244468689, 0.6940122842788696)","(0.5003512501716614, 0.6904069781303406)",1,1,3.41632080078125,3.392242431640625,"(-19.701148986816406, -32.44549560546875, 630.6286010742188)","(41.655364990234375, -33.065616607666016, 628.6151123046875)","(-3.2048258781433105, 73.56378173828125, 16.13321304321289)","(0.3924555778503418, 74.22416687011719, 16.373594284057617)",POINT (0.4951609373092651 0.6922096312046051),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,17,442387876221,2891289382,1,1,"(0.4918878376483917, 0.6956121921539307)","(0.5027374029159546, 0.6883066296577454)",1,1,3.43408203125,3.396942138671875,"(-19.70496940612793, -32.44942855834961, 630.6724243164062)","(41.648597717285156, -33.06451416015625, 628.6610717773438)","(-2.540433883666992, 73.27071380615234, 16.026575088500977)","(1.219323992729187, 74.60889434814453, 16.51361656188965)",POINT (0.4973126202821732 0.691959410905838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,17,442387892888,2891306049,1,1,"(0.4690033495426178, 0.5455901622772217)","(0.48569607734680176, 0.5323787331581116)",1,1,3.4548797607421875,3.441925048828125,"(-19.70456314086914, -32.26872634887695, 630.892333984375)","(41.603668212890625, -32.90647888183594, 628.776123046875)","(-10.470746040344238, 100.75044250488281, 26.02836799621582)","(-4.686106204986572, 103.17037200927734, 26.909210205078125)",POINT (0.4773497134447098 0.5389844477176666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,49,17,442387909555,2891322715,1,1,"(0.4655401110649109, 0.39859458804130554)","(0.4877476096153259, 0.39956581592559814)",1,1,3.47296142578125,3.464752197265625,"(-19.648353576660156, -32.05226516723633, 631.2039184570312)","(41.51339340209961, -32.66265869140625, 629.228759765625)","(-11.670883178710938, 127.67581176757812, 35.82839584350586)","(-3.975167989730835, 127.49789428710938, 35.763702392578125)",POINT (0.4766438603401184 0.3990802019834518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,49,17,442387926221,2891339381,1,1,"(0.4780345857143402, 0.24886779487133026)","(0.4788839519023895, 0.27696511149406433)",1,1,3.503173828125,3.4772186279296875,"(-19.64765739440918, -31.919368743896484, 631.8438720703125)","(41.46357345581055, -32.49552917480469, 629.0784301757812)","(-7.341098308563232, 155.10145568847656, 45.810543060302734)","(-7.046756267547607, 149.954833984375, 43.93731689453125)",POINT (0.4784592688083649 0.2629164531826973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442387942889,2891356048,1,1,"(0.48778098821640015, 0.26900896430015564)","(0.4731036424636841, 0.29593971371650696)",1,1,3.5031890869140625,3.496307373046875,"(-19.66602897644043, -31.91448974609375, 631.6883544921875)","(41.51031494140625, -32.49839782714844, 629.1614990234375)","(-3.963604688644409, 151.4121551513672, 44.467796325683594)","(-9.049853324890137, 146.47921752929688, 42.67234420776367)",POINT (0.4804423153400421 0.2824743390083313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442387959557,2891372716,1,1,"(0.4841873347759247, 0.2614789605140686)","(0.469553142786026, 0.2645649313926697)",1,1,3.49798583984375,3.4920806884765625,"(-19.664535522460938, -31.92469024658203, 631.4454345703125)","(41.54765319824219, -32.52183151245117, 629.0032348632812)","(-5.208938121795654, 152.79144287109375, 44.969783782958984)","(-10.280228614807129, 152.2261962890625, 44.76402282714844)",POINT (0.4768702387809753 0.2630219459533691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442387976224,2891389382,1,1,"(0.4872506260871887, 0.2618345022201538)","(0.47729912400245667, 0.2707955539226532)",1,1,3.4920654296875,3.505096435546875,"(-19.655948638916016, -31.921022415161133, 631.6007080078125)","(41.601409912109375, -32.53028106689453, 629.327880859375)","(-4.147402763366699, 152.72633361816406, 44.946041107177734)","(-7.595964431762695, 151.0849151611328, 44.34865951538086)",POINT (0.4822748750448227 0.2663150280714035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442387992890,2891406048,1,1,"(0.48970380425453186, 0.26580387353897095)","(0.4737483859062195, 0.2687228322029114)",1,1,3.510040283203125,3.509552001953125,"(-19.648717880249023, -31.921253204345703, 631.799560546875)","(41.65093231201172, -32.542816162109375, 629.4534912109375)","(-3.2972867488861084, 151.99923706054688, 44.68146896362305)","(-8.82641315460205, 151.46458435058594, 44.486812591552734)",POINT (0.4817260950803757 0.2672633528709412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442388009558,2891422715,1,1,"(0.491929829120636, 0.26248496770858765)","(0.46962207555770874, 0.2730315923690796)",1,1,3.512451171875,3.511215209960937,"(-19.634716033935547, -31.92047882080078, 631.977783203125)","(41.66825866699219, -32.5372314453125, 629.2305908203125)","(-2.525886297225952, 152.607177734375, 44.90269470214844)","(-10.256329536437988, 150.6753387451172, 44.19956588745117)",POINT (0.4807759523391724 0.2677582800388336),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442388026224,2891439381,1,1,"(0.4938024580478668, 0.2690451443195343)","(0.4701080620288849, 0.27794694900512695)",1,1,3.5237274169921875,3.5145721435546875,"(-19.617595672607422, -31.912860870361328, 631.978271484375)","(41.67671203613281, -32.535064697265625, 629.0969848632812)","(-1.876945972442627, 151.405517578125, 44.46540451049805)","(-10.087924003601074, 149.77499389648438, 43.871849060058594)",POINT (0.4819552600383758 0.2734960466623306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442388042892,2891456048,1,1,"(0.4993181526660919, 0.2645989656448364)","(0.4710576832294464, 0.2779328227043152)",1,1,3.515960693359375,3.501571655273437,"(-19.60918426513672, -31.9091739654541, 632.0230712890625)","(41.68278884887695, -32.52959442138672, 628.964599609375)","(0.03444164991378784, 152.21995544433594, 44.76176071166992)","(-9.758843421936035, 149.777587890625, 43.87277603149414)",POINT (0.4851879179477692 0.2712658941745758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442388059558,2891472714,1,1,"(0.501804530620575, 0.2663736641407013)","(0.4703202545642853, 0.27122992277145386)",1,1,3.5218505859375,3.489227294921875,"(-19.593692779541016, -31.915523529052734, 631.9574584960938)","(41.70154571533203, -32.53002166748047, 628.896728515625)","(0.8960590958595276, 151.89488220214844, 44.64344787597656)","(-10.014392852783203, 151.00535583496094, 44.3196907043457)",POINT (0.4860623925924301 0.2688017934560776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442388076226,2891489381,1,1,"(0.4980962574481964, 0.26412296295166016)","(0.4738405644893646, 0.26981380581855774)",1,1,3.514862060546875,3.48455810546875,"(-19.568408966064453, -31.91611671447754, 631.892822265625)","(41.72610855102539, -32.53448486328125, 628.9379272460938)","(-0.3889995515346527, 152.30714416503906, 44.79350280761719)","(-8.79448127746582, 151.2647247314453, 44.41415023803711)",POINT (0.4859684109687805 0.266968384385109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442388092893,2891506048,1,1,"(0.49648621678352356, 0.2662196457386017)","(0.47273507714271545, 0.27095457911491394)",1,1,3.502304077148437,3.4670562744140625,"(-19.54940414428711, -31.92304229736328, 631.8720092773438)","(41.745643615722656, -32.538787841796875, 628.9573974609375)","(-0.9469245672225952, 151.92311096191406, 44.653663635253906)","(-9.177566528320312, 151.0557861328125, 44.338050842285156)",POINT (0.4846106469631195 0.2685871124267578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442388109560,2891522714,1,1,"(0.4933597445487976, 0.263406902551651)","(0.4767005741596222, 0.2720153331756592)",1,1,3.496337890625,3.4453582763671875,"(-19.518163681030273, -31.93366241455078, 631.8519287109375)","(41.77323913574219, -32.54945755004883, 629.0640869140625)","(-2.0303611755371094, 152.43832397460938, 44.841182708740234)","(-7.803379535675049, 150.8614959716797, 44.267295837402344)",POINT (0.4850301593542099 0.2677111178636551),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442388126234,2891539388,1,1,"(0.488991379737854, 0.2712627649307251)","(0.4767056405544281, 0.26880040764808655)",1,1,3.4811248779296875,3.4393463134765625,"(-19.48747444152832, -31.942928314208984, 631.8095092773438)","(41.80329132080078, -32.56621551513672, 629.1708984375)","(-3.5441629886627197, 150.9993438720703, 44.31747817993164)","(-7.801616191864014, 151.45037841796875, 44.48163986206055)",POINT (0.482848510146141 0.2700315862894058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442388142901,2891556055,1,1,"(0.48614704608917236, 0.2743297815322876)","(0.47273287177085876, 0.27867382764816284)",1,1,3.469207763671875,3.4344482421875,"(-19.456806182861328, -31.947017669677734, 631.7674560546875)","(41.819156646728516, -32.574790954589844, 629.0582275390625)","(-4.529825210571289, 150.43756103515625, 44.11298751831055)","(-9.178328514099121, 149.64186096191406, 43.8233528137207)",POINT (0.4794399589300156 0.2765018045902252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442388159568,2891572721,1,1,"(0.48947298526763916, 0.27239102125167847)","(0.46897217631340027, 0.2803102135658264)",1,1,3.46319580078125,3.417755126953125,"(-19.432899475097656, -31.965837478637695, 631.74658203125)","(41.85260772705078, -32.58802032470703, 629.0106201171875)","(-3.377274990081787, 150.79269409179688, 44.242218017578125)","(-10.481551170349121, 149.3421173095703, 43.71427917480469)",POINT (0.4792225807905197 0.2763506174087524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442388176235,2891589388,1,1,"(0.4961323142051697, 0.26570433378219604)","(0.4711607098579407, 0.27564510703086853)",1,1,3.4501495361328125,3.3903350830078125,"(-19.418807983398438, -31.99343490600586, 631.9241943359375)","(41.86848449707031, -32.59719467163086, 628.898681640625)","(-1.0695677995681763, 152.01748657226562, 44.68805694580078)","(-9.723152160644531, 150.1966094970703, 44.02536392211914)",POINT (0.4836465120315552 0.2706747204065323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442388192903,2891606055,1,1,"(0.49694904685020447, 0.26985225081443787)","(0.47346222400665283, 0.2778904139995575)",1,1,3.4409332275390625,3.3798065185546875,"(-19.392202377319336, -31.990657806396484, 632.0142211914062)","(41.89764404296875, -32.610538482666016, 628.9161376953125)","(-0.786540150642395, 151.25770568847656, 44.41153335571289)","(-8.92558765411377, 149.7853546142578, 43.8756103515625)",POINT (0.4852056354284286 0.2738713324069977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442388209569,2891622721,1,1,"(0.4977574348449707, 0.270614892244339)","(0.47565358877182007, 0.27351367473602295)",1,1,3.4219512939453125,3.36846923828125,"(-19.352272033691406, -31.986083984375, 631.9501953125)","(41.916969299316406, -32.61834716796875, 628.9137573242188)","(-0.5064083933830261, 151.11801147460938, 44.36068344116211)","(-8.166194915771484, 150.5870361328125, 44.16743469238281)",POINT (0.4867055118083954 0.272064283490181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,49,17,442388226236,2891639387,1,1,"(0.49219411611557007, 0.2768818438053131)","(0.4818874001502991, 0.2789546847343445)",1,1,3.413726806640625,3.363739013671875,"(-19.30910873413086, -31.964338302612305, 631.8201904296875)","(41.941566467285156, -32.61613845825195, 628.954833984375)","(-2.434293270111084, 149.97007751464844, 43.94288635253906)","(-6.005956172943115, 149.59042358398438, 43.80461883544922)",POINT (0.4870407581329346 0.2779182642698288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
