,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,45,28,78840065580,9218880029,1,1,"(0.499075710773468, 0.6980018019676208)","(0.4794897735118866, 0.5712641477584839)",1,1,3.073638916015625,3.3392333984375,"(-50.9226188659668, 19.574687957763672, 552.215576171875)","(8.639245986938477, 15.506454467773438, 561.0217895507812)","(-1.9390239715576172, 72.67153930664062, 15.808501243591309)","(-8.706462860107422, 95.81851959228516, 24.233291625976562)",POINT (0.4892827421426773 0.6346329748630524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,28,78840082248,9218896696,1,1,"(0.5058297514915466, 0.6966777443885803)","(0.4781149923801422, 0.5630733966827393)",1,1,3.0599517822265625,3.330535888671875,"(-50.94920349121094, 19.690338134765625, 551.9461669921875)","(8.58950424194336, 15.598342895507812, 560.8746337890625)","(0.39466723799705505, 72.91336822509766, 15.896502494812012)","(-9.18148136138916, 97.31444549560547, 24.777753829956055)",POINT (0.4919723719358444 0.6298755705356598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,45,28,78840098915,9218913363,1,1,"(0.5229530334472656, 0.6333066821098328)","(0.5241755843162537, 0.5214460492134094)",1,1,3.050994873046875,3.311859130859375,"(-50.940189361572266, 19.9332275390625, 552.039794921875)","(8.600830078125, 15.86838150024414, 560.9090576171875)","(6.311182498931885, 84.48725891113281, 20.10906410217285)","(6.733603477478027, 104.91712951660156, 27.544904708862305)",POINT (0.5235643088817596 0.5773763656616211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,28,78840115582,9218930029,1,1,"(0.5211617350578308, 0.5610904097557068)","(0.5081572532653809, 0.47370243072509766)",1,1,3.056060791015625,3.330657958984375,"(-50.9586296081543, 20.138011932373047, 551.8990478515625)","(8.52705192565918, 16.091617584228516, 560.8411254882812)","(5.6922807693481445, 97.6766128540039, 24.909564971923828)","(1.1988757848739624, 113.63687133789062, 30.718639373779297)",POINT (0.5146594941616058 0.5173964202404022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,28,78840132249,9218946696,1,1,"(0.5192691087722778, 0.5917030572891235)","(0.49040061235427856, 0.4946952760219574)",1,1,3.0635223388671875,3.353256225585937,"(-51.069061279296875, 20.238985061645508, 551.7963256835938)","(8.43759536743164, 16.218334197998047, 560.6077880859375)","(5.038313388824463, 92.0855941772461, 22.874650955200195)","(-4.936489582061768, 109.80279541015625, 29.323163986206055)",POINT (0.5048348605632782 0.5431991666555405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,28,78840148917,9218963363,1,1,"(0.5295425057411194, 0.5576369166374207)","(0.499797523021698, 0.4684649705886841)",1,1,3.0474395751953125,3.308807373046875,"(-51.16848373413086, 20.300878524780273, 551.599609375)","(8.333255767822266, 16.333438873291016, 560.6707153320312)","(8.588021278381348, 98.3073501586914, 25.139142990112305)","(-1.689608097076416, 114.5934066772461, 31.06681251525879)",POINT (0.5146700143814087 0.5130509436130524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,28,78840165588,9218980034,1,1,"(0.5282372236251831, 0.5767806172370911)","(0.4961598217487335, 0.4725828170776367)",1,1,3.0692901611328125,3.304061889648437,"(-51.29667282104492, 20.406822204589844, 551.5543212890625)","(8.23328971862793, 16.453807830810547, 560.4722290039062)","(8.137015342712402, 94.8110122680664, 23.866579055786133)","(-2.946535587310791, 113.84134674072266, 30.793067932128906)",POINT (0.5121985226869583 0.5246817171573639),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,28,78840182255,9218996700,1,1,"(0.5214259028434753, 0.5685209035873413)","(0.4944021999835968, 0.48293018341064453)",1,1,3.048583984375,3.290878295898437,"(-51.430816650390625, 20.47111701965332, 551.5401000976562)","(8.116812705993652, 16.577136993408203, 560.448974609375)","(5.783531188964844, 96.31953430175781, 24.415658950805664)","(-3.553837537765503, 111.9515380859375, 30.105236053466797)",POINT (0.5079140514135361 0.5257255434989929),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,28,78840198922,9219013367,1,1,"(0.5267736911773682, 0.5791791677474976)","(0.49979549646377563, 0.4739058017730713)",1,1,3.048736572265625,3.268524169921875,"(-51.54051971435547, 20.54395294189453, 551.41748046875)","(8.018614768981934, 16.648088455200195, 560.2852783203125)","(7.6313347816467285, 94.37295532226562, 23.707138061523438)","(-1.6903114318847656, 113.59971618652344, 30.705137252807617)",POINT (0.5132845938205719 0.5265424847602844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,28,78840215589,9219030033,1,1,"(0.5125958919525146, 0.569117546081543)","(0.4974804222583771, 0.4785724878311157)",1,1,3.02069091796875,3.2776336669921875,"(-51.65900421142578, 20.59395980834961, 551.3411865234375)","(7.903059959411621, 16.72034454345703, 560.2010498046875)","(2.7325363159179688, 96.21055603027344, 24.375978469848633)","(-2.4902307987213135, 112.7474136352539, 30.394920349121094)",POINT (0.5050381571054459 0.5238450169563293),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
